G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.150915	0.000000	0.109808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.173930	0.000000	-0.217883	0.000000	0.000000	0.000000	0.000000	0.078342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.076882	0.000000	-0.367817	0.000000	-0.198629	0.000000	0.000000	-0.144267	-0.112890	0.000000	0.168015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093641	0.272515	0.000000	-0.099062	-0.088731	0.000000	0.153993	-0.167774	-0.144149	0.000000	-0.238257	0.000000	0.000000	0.100154	0.000000	0.110410	-0.150212	0.000000	0.000000	0.000000	-0.328730	0.245564	0.000000	0.000000	-0.227668	0.000000	0.000000	0.000000	0.147736	0.000000	0.107770	0.084262	0.000000	0.000000	0.000000	0.207175	0.000000	-0.126129	0.000000	0.000000	0.000000	0.212547	-0.098751	0.000000	-0.126726	0.000000	0.137773	0.074635	0.243653	-0.216617	0.000000	0.230839	
G12	-0.223849	-0.177883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134206	0.126733	0.000000	0.760320	-0.237400	0.000000	0.000000	0.000000	0.000000	0.190216	-0.097615	0.000000	-0.141558	0.148402	0.000000	0.184233	0.000000	0.000000	0.000000	0.158257	-0.223320	0.158757	0.000000	0.099559	-0.139465	0.000000	0.000000	0.145533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193578	0.000000	0.000000	-0.038061	0.000000	0.000000	-0.101223	-0.129497	0.125530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219145	0.000000	0.153822	0.000000	-0.237464	-0.072148	0.000000	0.000000	0.142800	-0.193666	0.051041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166013	0.000000	-0.116483	-0.140921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199754	0.000000	0.000000	0.000000	-0.147419	-0.108949	0.255386	-0.047230	0.000000	0.000000	-0.192444	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.116332	-0.118869	0.000000	0.000000	0.071414	0.072000	0.000000	-0.137151	0.000000	0.000000	0.102838	0.000000	0.000000	0.000000	0.000000	-0.121362	0.000000	0.000000	0.104245	0.000000	-0.141765	0.000000	-0.090550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207817	0.000000	0.000000	0.000000	-0.168602	0.072724	0.243916	-0.109586	0.312015	-0.114241	-0.187340	0.000000	0.000000	0.000000	0.000000	0.000000	0.296547	0.000000	-0.148443	0.000000	0.000000	0.000000	-0.148258	-0.101979	-0.155073	0.000000	0.000000	0.088206	-0.154075	-0.178714	-0.142570	-0.222717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.293269	-0.096694	0.000000	0.132236	0.151300	0.000000	0.000000	0.000000	0.258341	-0.152988	0.000000	0.000000	0.000000	0.180604	0.000000	0.000000	0.000000	0.000000	0.156551	0.000000	-0.143153	0.000000	0.087576	
G14	0.000000	0.210044	0.000000	0.000000	0.214312	0.133688	0.000000	0.186518	0.000000	0.000000	0.000000	0.000000	0.227299	0.156893	0.000000	0.000000	0.000000	-0.180551	0.000000	0.000000	0.000000	0.000000	0.161691	0.000000	0.146461	0.194916	0.000000	0.000000	0.000000	-0.234686	0.000000	0.171677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147046	0.000000	0.000000	0.000000	0.308078	0.000000	0.000000	0.117002	-0.177465	0.089104	-0.088505	-0.199223	-0.042805	-0.109029	0.000000	0.000000	0.100016	0.000000	0.000000	0.000000	0.000000	-0.171208	0.126747	0.155473	0.124199	0.000000	-0.149851	0.000000	0.000000	-0.338121	0.000000	0.000000	0.000000	-0.101305	-0.101993	0.000000	0.000000	0.000000	-0.162082	0.056016	0.198028	0.000000	0.000000	0.000000	0.293450	-0.207801	0.000000	0.000000	0.000000	0.072812	0.000000	0.000000	0.000000	0.000000	-0.207407	-0.340235	0.000000	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181259	0.000000	0.000000	0.160814	0.000000	-0.108630	-0.050066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.296870	-0.152496	0.000000	-0.154389	-0.172952	0.188327	0.000000	0.000000	0.171304	0.000000	0.000000	-0.193955	-0.142713	0.000000	0.000000	0.143474	-0.209139	0.000000	0.038618	0.000000	0.205834	0.000000	0.000000	0.000000	-0.207260	0.074054	0.000000	0.000000	0.235827	0.089457	-0.083457	0.000000	0.190242	0.000000	-0.189796	0.000000	0.000000	0.103578	0.078773	0.000000	0.000000	-0.275928	0.180011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200925	0.061827	0.000000	-0.125909	0.217595	0.000000	0.078536	0.208135	0.000000	0.184059	-0.196962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089907	-0.173764	0.113085	
G16	0.000000	0.165224	-0.111277	-0.232653	0.140032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.243276	0.000000	-0.178283	0.478368	0.000000	0.142721	0.000000	-0.161579	0.000000	0.000000	0.000000	-0.219629	0.000000	0.126426	-0.118930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129021	-0.199068	0.000000	-0.148440	0.195031	0.000000	0.000000	0.000000	0.000000	0.000000	0.186722	0.000000	-0.331209	0.000000	0.000000	0.000000	0.000000	0.000000	0.182973	0.000000	0.000000	0.000000	-0.165601	0.000000	0.000000	0.000000	0.186787	0.000000	0.000000	-0.133386	0.000000	0.000000	0.000000	-0.032141	0.215446	0.285869	0.000000	0.000000	0.000000	0.000000	0.000000	-0.219173	-0.227228	0.000000	0.000000	0.000000	0.000000	0.127470	0.154153	0.000000	-0.169968	0.000000	0.101626	-0.123841	0.000000	0.000000	0.097147	0.175318	-0.219467	0.097709	-0.085719	0.000000	0.079283	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.187198	-0.182382	0.000000	0.129875	0.000000	0.064563	-0.158195	0.000000	-0.131913	0.000000	0.000000	0.000000	0.000000	-0.276297	0.000000	0.867697	-0.066387	0.000000	0.000000	-0.101356	0.125599	0.000000	0.000000	0.000000	0.141089	0.000000	0.183571	-0.118102	0.000000	0.000000	0.000000	-0.178956	0.000000	-0.116852	0.000000	0.000000	0.000000	0.240354	0.122086	0.000000	0.000000	-0.133748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047135	0.000000	0.000000	0.000000	0.162023	-0.109576	0.000000	0.000000	0.000000	0.000000	0.138157	0.000000	-0.187405	0.000000	0.120913	-0.294659	-0.060575	0.147369	0.000000	0.000000	0.000000	0.000000	-0.078298	0.000000	0.000000	0.000000	0.000000	0.000000	-0.053044	0.000000	0.000000	0.000000	0.003697	0.000000	0.108216	0.168597	0.000000	0.000000	-0.065940	-0.107923	0.139721	0.075027	0.000000	-0.116331	0.000000	0.000000	0.000000	0.000000	
G18	0.099512	0.203240	0.000000	-0.051982	-0.114813	0.000000	0.000000	0.106405	0.000000	0.000000	0.000000	-0.148467	-0.149981	0.000000	-0.131862	0.000000	0.000000	0.674361	0.000000	0.000000	0.000000	0.000000	0.000000	-0.240772	0.000000	0.000000	-0.067613	0.000000	-0.142760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126347	0.000000	0.000000	0.000000	-0.226665	-0.151399	0.000000	0.000000	0.000000	0.047447	0.000000	-0.104054	0.000000	0.000000	0.228189	0.000000	0.000000	0.000000	-0.199055	-0.179114	0.092736	0.000000	0.126381	0.172646	-0.209821	0.000000	0.000000	-0.145276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172235	0.000000	0.000000	0.000000	0.155812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047598	0.000000	-0.103340	0.136502	-0.171141	0.108195	0.000000	0.000000	0.061544	0.208300	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071843	-0.193125	0.094545	0.058084	0.000000	
G19	-0.146596	0.331979	-0.060402	-0.158624	0.000000	-0.184148	0.000000	0.000000	0.000000	0.000000	0.000000	0.129758	0.000000	0.000000	0.000000	0.000000	0.000000	-0.203485	0.311195	0.000000	0.258721	-0.248067	0.207543	0.000000	0.000000	0.000000	-0.195461	0.000000	0.000000	-0.123022	0.169281	-0.190874	0.119859	0.000000	0.000000	0.034472	0.299325	0.000000	0.000000	-0.062352	0.000000	0.000000	0.000000	0.000000	0.000000	-0.141142	0.000000	0.000000	0.188313	0.000000	-0.098849	-0.107626	0.154498	0.000000	0.000000	0.000000	-0.198684	0.000000	-0.028402	0.000000	0.000000	0.000000	0.000000	-0.244095	0.000000	0.000000	0.000000	0.103144	0.000000	0.191175	0.000000	0.000000	0.095029	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088918	0.000000	0.000000	0.000000	0.136528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174216	-0.061621	0.000000	0.000000	0.000000	-0.102321	0.126599	0.000000	-0.118177	0.000000	0.097845	
G20	0.000000	0.000000	0.000000	-0.044411	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108958	0.000000	-0.018832	-0.092108	0.000000	0.000000	0.125537	-0.163168	-0.175522	0.098197	-0.142084	0.000000	0.188358	0.000000	0.000000	-0.265753	0.090631	0.000000	0.000000	0.186139	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050481	0.000000	0.000000	0.000000	0.000000	0.000000	0.104786	0.000000	0.000000	0.075663	0.000000	-0.495104	-0.267384	-0.397312	0.000000	0.133589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112868	-0.106796	0.000000	-0.065743	0.102349	0.000000	0.128415	0.000000	0.000000	0.000000	0.000000	0.152885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070779	0.000000	-0.306761	0.187973	0.000000	-0.201772	0.317952	0.156440	0.000000	-0.085031	0.000000	0.128734	-0.136238	-0.194750	0.000000	0.225535	0.000000	0.284205	
G21	-0.157665	0.000000	-0.140894	0.132823	0.000000	0.000000	-0.095927	-0.109019	0.000000	0.000000	0.000000	0.000000	-0.172295	0.000000	0.000000	0.243727	0.140118	0.114447	0.000000	0.000000	0.204762	-0.268563	0.000000	0.000000	0.340352	0.000000	0.000000	0.106033	0.178277	0.000000	0.000000	0.000000	0.000000	-0.148485	-0.206404	-0.087069	0.225792	0.000000	0.000000	-0.118056	-0.189865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152181	0.000000	0.000000	0.000000	-0.120249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128841	0.000000	0.167590	0.109761	0.000000	0.000000	0.080886	0.000000	0.000000	0.000000	0.000000	0.162670	0.000000	0.000000	-0.180751	-0.207495	0.000000	0.000000	0.000000	0.000000	0.000000	0.170208	0.000000	0.000000	0.117391	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188018	-0.114756	0.154182	0.130188	0.000000	0.000000	0.000000	-0.103720	0.126088	0.067600	0.000000	
G22	0.000000	0.120827	-0.164002	0.177799	0.000000	0.000000	0.169947	-0.136717	0.000000	-0.128732	0.000000	0.000000	0.000000	0.000000	0.094504	0.000000	0.000000	0.026035	0.000000	0.000000	0.000000	0.683718	0.000000	0.000000	-0.318724	0.000000	-0.128676	0.000000	0.000000	0.000000	0.147980	0.000000	0.113512	0.000000	0.202698	-0.089983	-0.110811	0.000000	0.000000	-0.092391	0.000000	0.000000	0.211287	0.000000	-0.105413	0.000000	0.081674	0.000000	0.087211	-0.192889	0.000000	0.000000	-0.105609	0.168261	0.198828	0.000000	0.000000	0.000000	0.000000	0.104093	0.000000	0.120162	0.000000	-0.112890	0.000000	0.000000	0.129329	0.000000	0.000000	0.000000	0.147746	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.297335	0.138692	0.000000	-0.329926	0.000000	0.000000	0.000000	-0.070804	0.000000	-0.075464	0.000000	0.000000	0.000000	-0.069987	0.000000	-0.074502	
G23	0.000000	0.000000	0.138663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124296	0.183015	-0.148021	0.000000	0.000000	0.000000	0.000000	0.107931	0.100005	0.000000	0.000000	-0.158773	0.000000	0.465310	0.000000	0.268297	0.000000	0.137413	0.170993	-0.233487	0.000000	0.185958	0.000000	0.000000	0.000000	0.000000	0.000000	0.210274	0.000000	0.000000	-0.099512	0.000000	0.000000	-0.061840	0.139312	0.000000	-0.225585	-0.187650	0.000000	0.000000	0.000000	-0.186343	0.146912	0.000000	0.067634	0.000000	0.000000	0.000000	0.000000	0.172527	0.254303	0.000000	0.000000	0.209368	0.096317	0.000000	-0.151175	0.000000	0.000000	-0.106248	0.000000	0.000000	-0.178200	0.000000	-0.230081	0.000000	0.000000	0.000000	0.167933	0.000000	0.000000	0.000000	0.000000	-0.081008	0.000000	0.083512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121431	0.000000	0.000000	0.000000	-0.203748	0.000000	-0.086659	-0.108204	-0.082408	
G24	0.000000	0.000000	-0.089267	0.000000	-0.090892	-0.195008	-0.069170	0.000000	0.000000	-0.214481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123022	-0.074851	-0.149667	-0.153752	0.000000	0.000000	-0.164812	0.374633	0.000000	-0.199229	0.000000	0.000000	-0.109286	0.000000	0.000000	-0.157153	0.000000	0.000000	0.000000	0.081195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086100	0.085598	0.000000	0.000000	0.235980	0.140699	-0.107586	0.000000	0.000000	-0.160459	-0.106643	-0.202619	-0.123666	0.000000	0.335063	-0.143317	0.224221	0.000000	-0.127361	0.301386	0.194844	-0.168049	0.128210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081460	0.208283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.172790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079840	0.000000	0.000000	0.000000	0.132386	0.052560	0.000000	0.000000	
G25	-0.162700	0.000000	0.000000	0.000000	0.000000	0.000000	0.431356	-0.127377	0.000000	0.000000	0.000000	0.000000	0.167518	0.000000	0.238632	0.000000	-0.099049	0.000000	0.000000	0.000000	0.000000	-0.121047	-0.203981	0.202613	0.361442	0.170301	0.000000	0.000000	-0.084843	0.068014	-0.153042	0.120667	-0.295707	0.168851	0.000000	-0.085362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.106594	-0.118058	-0.073029	-0.058288	-0.124373	0.000000	0.068153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.125899	0.000000	-0.057875	0.000000	0.000000	0.000000	0.000000	-0.081731	0.122387	0.000000	0.139890	0.000000	0.000000	-0.120113	-0.100963	-0.055175	0.000000	0.000000	-0.162123	0.000000	-0.198033	0.000000	0.161386	-0.133247	0.132590	0.132834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
