"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
450	0.9226011	0.9371461	0.4493418	0.5987044	0.4628568	1.0377162	0.6306011	0.0443306	0.1408703	0.1066906	0.9801938	0.5904495	0.9596925	1.0584860	0.0054320	0.8328048	0.0015203	0.3300427	1.0580440	0.9616597	0.9039602	0.3561731	0.2705077	0.8321021	0.3928551	0.1924705	0.8088379	0.1950498	0.9868085	0.8837779	0.0021844	0.3384868	0.0001180	0.8812314	0.7634299	0.7230831	1.0562833	0.2313821	0.0891688	0.0255262	0.2829898	0.6566443	0.3494475	0.6449466	0.3872308	0.6001909	0.6291324	0.9039825	0.9924888	0.1054051	0.0644043	0.0002611	1.0076471	0.1961160	0.5962532	0.6289896	0.6562124	0.3283127	0.8853374	0.0548965	0.6951268	0.9029908	0.4462402	0.8566409	0.7510341	1.0367340	1.0073544	0.0277265	0.6691949	0.6524702	1.0232606	0.7015682	0.6556981	0.9878548	1.0330275	0.9234311	0.5759503	0.1771928	0.9765746	0.3626294	1.0468107	0.0574951	0.2440398	1.0176815	0.9763640	0.9413268	0.5129755	0.9315299	0.5329188	0.5130871	0.3458251	0.4002219	0.6357234	0.0740778	0.6523130	0.7560857	1.0122853	0.0849891	0.8235075	0.8965982
500	0.9715832	0.8354312	0.4154364	0.6419295	0.4191914	0.9665814	0.5851882	0.0440349	0.1204992	0.0844730	1.0193520	0.5941527	0.9563755	1.0577860	0.0150598	0.8094900	0.0008149	0.3263828	0.9861986	0.9623088	0.8759522	0.3225682	0.2084204	0.8263903	0.3601630	0.2400460	0.8158924	0.2917048	1.0171036	0.7979609	0.0016475	0.2859686	0.0003005	0.9471725	0.7261933	0.7631898	1.0321217	0.2514024	0.0683454	0.0363442	0.2850570	0.6733492	0.3404466	0.6669576	0.3784975	0.5869192	0.7283642	0.8909349	0.9142771	0.1410471	0.0480197	0.0001845	0.9855452	0.2821205	0.5875387	0.6926131	0.7339219	0.3934953	0.9314429	0.0264398	0.7276764	0.9493467	0.4457757	0.8365470	0.6166647	1.0711974	0.9704000	0.0255418	0.7140459	0.5770806	0.9058471	0.7077908	0.5886954	0.9665046	1.0487632	0.9266646	0.6075250	0.1867125	1.0601257	0.3526918	1.0197288	0.0572092	0.2866679	0.9809556	0.9531168	0.9704048	0.5307330	0.9450791	0.5579445	0.5174744	0.3761354	0.3191300	0.5863290	0.0594075	0.6174661	0.6829606	1.0021909	0.0865444	0.8344059	0.9502280
550	1.0691285	0.8876394	0.1743909	0.5777951	0.4356850	1.0356918	0.6672723	0.0452595	0.7873799	0.0776021	0.9769920	0.6624169	1.1121539	0.9602209	0.0746415	0.9058591	0.1315208	0.3361433	0.9523281	0.9897002	0.9406401	0.3313746	0.2261291	0.9886343	0.1546522	0.3216044	0.6089256	0.8798002	1.0464458	0.9904741	0.0019158	0.3035303	0.2172241	0.5104374	0.1413243	0.9628690	1.0178797	0.2539465	0.5699026	0.0435911	0.2677412	0.7145180	0.8839969	0.8576666	0.8106228	0.5492013	0.8119009	0.9500598	1.0101674	0.1480874	0.7604886	0.0358121	0.9338272	0.2567468	0.9132603	0.5843283	0.6569843	0.3195371	1.0325812	0.0225566	0.2384490	0.9493644	0.3955827	0.7734327	0.6116652	1.0833928	0.9419663	0.0503976	0.6210680	0.6699559	1.1020615	0.6523643	0.8139704	1.0451768	1.0569650	0.9327222	0.5970861	0.2795561	1.1181477	0.8062321	1.0326135	0.0838903	0.2455142	1.0857934	0.9576350	0.9827954	0.4813092	0.8830791	0.5748664	0.1541553	0.4951843	0.2563452	0.5692918	0.1503999	0.5880343	0.5897280	1.0398196	0.1330630	0.9625165	0.9673012
600	0.9808431	0.9558619	0.1238126	0.5439378	0.4024419	1.0275645	0.8952989	0.0432660	0.9775513	0.0995493	1.0029685	0.5932738	1.1051644	0.5099228	0.0708795	0.9478704	0.1524652	0.3648567	1.0550864	1.0311868	1.0037583	0.3847839	0.2207456	1.0698122	0.0689160	0.5010976	0.5537068	1.0153700	1.0956901	1.0770189	0.0002227	0.2870397	0.3329004	0.4715456	0.1354278	0.8493607	1.0875172	0.3355604	0.8205840	0.2891207	0.1925349	0.6552940	0.9830965	0.9332852	0.9461514	0.6459918	0.7260210	0.9885066	0.9561085	0.1372049	0.9490575	0.0718415	0.8912803	0.2143145	1.0634923	0.4535482	0.5846827	0.2906327	0.9865947	0.0313763	0.0828293	1.0070186	0.3708571	0.8082869	0.5709430	1.0799991	0.9308002	0.0173829	0.6165899	0.6468008	0.9881310	0.6239806	0.8733662	1.0711930	1.0205648	0.9257465	0.5017565	0.3109052	1.0487153	1.0004229	1.0588598	0.0672467	0.1000282	1.0514985	0.9171433	0.9462750	0.4149132	0.9143490	0.5729534	0.1303880	0.6978205	0.2976795	0.5952191	0.1985372	0.6091649	0.5948714	0.9726016	0.1339550	0.9685639	0.9691689
650	1.0290083	0.9304523	0.2034516	0.5527438	0.4560762	0.9885345	0.9408146	0.0521080	1.0256817	0.0830751	1.0048667	0.6419629	1.0468063	0.2067036	0.0805724	0.9883216	0.1641365	0.3114157	1.0143177	0.9474214	1.0008870	0.3788781	0.1645473	1.0335530	0.0581289	0.6659578	0.5883792	0.9437929	0.9995955	1.0754686	0.0027478	0.2864986	0.4084896	0.4636535	0.3375838	0.7789808	1.0499649	0.3708546	1.0165002	0.4884804	0.1483480	0.7262241	0.9823423	0.9615918	0.9170698	0.6518022	0.7550644	0.9414530	1.0166222	0.1242890	1.0202243	0.0606286	0.9276850	0.3912704	1.0950680	0.3236084	0.3949220	0.2790024	0.9360818	0.0300408	0.0533509	1.0608072	0.3517109	0.8050410	0.5101852	0.9692664	1.0233163	0.0180345	0.6305406	0.6443010	0.9861615	0.6426935	0.8511962	1.0561436	1.0664926	0.9228152	0.5177261	0.3168935	1.0120153	0.9677655	1.0509915	0.0561060	0.0544906	0.9527739	0.8496376	0.9487952	0.4174188	1.0291051	0.5400373	0.1592142	0.8232914	0.3165382	0.5789883	0.1984398	0.5501072	0.5508634	1.0241033	0.1390611	0.9949227	0.9603182
700	0.9297656	0.8136004	0.1863780	0.4389941	0.4142431	1.0212792	1.0026720	0.0389052	0.9784158	0.1014387	1.0844937	0.6592504	1.0548444	0.0986791	0.1032222	1.0338076	0.1773929	0.2917815	1.0775603	0.9207430	1.0162422	0.4405096	0.1549828	1.0529601	0.0330823	0.7522625	0.5664995	1.0295146	0.9486492	0.9619211	0.0075266	0.2525181	0.3502304	0.4841219	0.6134559	0.7028279	1.0896497	0.4846470	0.9522473	0.7136567	0.1518785	0.7110741	0.9198678	1.0042696	1.0778785	0.6362893	0.7920420	0.8586088	1.0101792	0.1303226	1.1057381	0.0498120	0.9626211	0.4519392	1.0276528	0.2370819	0.2733949	0.2292699	1.0427421	0.0423782	0.0411792	0.9590174	0.2951710	0.8384963	0.5085618	0.9681505	0.9504705	0.0509930	0.6134535	0.7239661	1.0038306	0.6064227	0.7886707	0.8940325	1.1051927	0.9707655	0.5749135	0.3579572	0.9687416	1.0227153	1.0820091	0.0594721	0.0427758	0.9164935	0.9142707	0.9488001	0.4370528	0.9462080	0.6211802	0.2332842	0.9087764	0.2341597	0.5633101	0.1736157	0.5108586	0.6204830	0.9792755	0.1856099	0.9740677	0.9288862
750	0.9837705	0.9025539	0.2409763	0.4877761	0.4167806	1.0165626	1.0137341	0.0321155	0.9998042	0.1170795	0.9749664	0.6469147	1.0386037	0.0953148	0.1560601	1.0284142	0.1717722	0.3210856	0.9872176	0.9648496	0.9542494	0.5295734	0.1572068	1.0015664	0.0338626	0.7852206	0.6552120	0.9940552	0.9359934	0.9663401	0.0121875	0.3383135	0.2929489	0.5202296	0.5066253	0.6566381	1.0258741	0.5451866	0.9566590	0.7658423	0.1248349	0.7096137	0.9890327	1.0207757	0.9868860	0.7192053	0.6987290	0.8978888	1.0567678	0.1082434	1.0830861	0.0517636	0.8644953	0.7401615	0.9727937	0.2379623	0.1685319	0.1147568	0.9531857	0.0423798	0.0276731	0.9838628	0.3421606	0.8806689	0.5125794	0.9116315	0.9785149	0.0244622	0.6058072	0.7117366	1.0156692	0.6596490	0.8047955	0.9934044	1.0987465	0.8896206	0.5485921	0.3974281	1.0231753	0.9880675	1.1223206	0.0766297	0.0477036	0.9403231	0.8612985	0.9654630	0.4248443	0.9868174	0.5352711	0.2106716	0.9712431	0.2474690	0.5375646	0.1936039	0.5723058	0.6484467	1.0728887	0.2369084	0.9426943	0.9845104
800	1.0078426	0.9744491	0.1863437	0.4460666	0.4488620	0.9802170	0.9823243	0.0406526	1.0126996	0.1443398	1.0407782	0.7389357	1.0400120	0.1004952	0.1341190	1.0230773	0.2076276	0.2901324	0.9315297	1.0400725	1.0456774	0.6473363	0.1645569	0.9118413	0.0153236	0.7248067	0.6574414	0.9919137	1.0618155	0.9412057	0.0123897	0.3219242	0.3177306	0.4998651	0.4815956	0.6659814	0.9227234	0.5421062	0.9700048	0.7713043	0.1223747	0.7160344	0.9801814	0.9729681	0.9913644	0.7456618	0.7192472	1.0518273	0.9331035	0.1133537	1.0183023	0.0392314	0.7526425	0.8577431	1.0300916	0.2517536	0.1182514	0.0633901	0.8935753	0.0385052	0.0228649	1.0477546	0.3134382	0.8878608	0.3776634	0.9207444	1.0104905	0.0205126	0.6533942	0.7984165	1.0091655	0.7169467	0.8793215	1.0266738	0.9985154	0.9648546	0.5913624	0.3926646	0.9574375	0.9399307	1.1153255	0.0708972	0.0515030	0.9982200	0.7762655	0.9694662	0.3949084	0.9925161	0.5107309	0.1956986	0.8489162	0.3215058	0.5584926	0.1894294	0.5571765	0.6294088	0.9491375	0.2208025	0.9836428	1.0407569
850	0.9913157	0.8680568	0.2247246	0.5712426	0.4846920	0.9814574	0.9407220	0.0438336	0.9898739	0.1757332	0.9589107	0.6606745	1.0096329	0.1117837	0.1141298	1.0945957	0.2342768	0.3392448	0.9498303	0.9700738	1.0730225	0.5667842	0.1568300	0.9114261	0.0335908	0.7413633	0.7504838	0.9717034	1.0361899	0.9858053	0.0287513	0.2966642	0.3255155	0.4879170	0.4564823	0.6009011	0.9651234	0.5118940	0.9839618	0.8571750	0.1371408	0.7728552	0.9892220	0.9322714	1.1111366	0.7965673	0.7667463	0.9119535	0.9663294	0.1401047	1.0553090	0.0485460	0.6232972	0.7942761	1.0330111	0.3140668	0.1075394	0.0463042	0.9586389	0.0406526	0.0420600	0.9532050	0.3788538	0.9216265	0.5019726	0.9635824	1.0088739	0.0246788	0.6720180	0.7704088	1.0728231	0.6643817	0.9164833	0.9792343	0.9656429	0.8945368	0.6256654	0.3849458	0.9648177	1.0389400	1.0345558	0.0932264	0.0377462	1.0241339	0.8001278	0.9799784	0.3968527	1.0333270	0.4847720	0.2349149	0.7950679	0.3626632	0.5776537	0.1923554	0.5701248	0.6561081	1.0604535	0.1831046	1.0192656	0.9629074
900	0.9367609	0.9283662	0.2104495	0.5374524	0.4511506	1.0338046	1.0392061	0.0850432	1.0222411	0.1333342	0.9606356	0.7758586	0.9898252	0.1206982	0.1174940	1.0470199	0.2196887	0.3192111	0.9800284	1.0033713	1.1060123	0.6161752	0.0958730	0.9693995	0.0322564	0.7472096	0.7923996	1.0139460	0.9798356	1.0571733	0.0244313	0.3420912	0.3646986	0.5663710	0.5047084	0.6210120	0.9700641	0.5025897	1.0496192	0.9176558	0.1476390	0.8125303	1.0144170	0.9195034	0.9812691	0.8247995	0.7379235	0.9620484	1.0159473	0.1305983	1.0384429	0.0688846	0.6271625	0.7512642	0.9274328	0.2978631	0.0831280	0.0241032	1.0203501	0.0105224	0.0292865	0.9394528	0.3270369	0.9116729	0.5248068	1.0411521	1.0025108	0.0269103	0.7159130	0.7338139	0.9612495	0.6759803	0.9761545	0.9905177	1.0049720	0.9146709	0.6441439	0.3318713	0.9440188	1.0204976	1.0308069	0.0701980	0.0464989	1.0647416	0.8646018	0.9318859	0.3555138	0.9278180	0.5359408	0.2361880	0.9006480	0.2451229	0.5442609	0.1858870	0.6246534	0.7521013	0.9588883	0.2496439	0.9348201	0.9991509
950	0.9763278	0.9362131	0.2402785	0.5231890	0.4772314	0.9101326	1.0774954	0.1014227	1.0514858	0.1323857	0.9863047	0.8116350	1.0165778	0.0777648	0.1595281	0.9571699	0.1993300	0.3784122	1.0794245	0.9921737	1.1050136	0.6990874	0.1122478	0.9649292	0.0490037	0.7297298	0.7338517	0.9612922	0.9870931	0.9532954	0.0077105	0.3231486	0.3492855	0.5253963	0.5143201	0.6458838	0.9409443	0.4981170	1.0837566	0.8933802	0.1558979	0.7093407	1.0290226	1.0510142	0.9811415	0.8713994	0.7431839	0.8718542	0.9524504	0.1069892	1.0481358	0.0575445	0.7706996	0.5480515	1.0455087	0.3234488	0.1164695	0.0268996	1.0396119	0.0228784	0.0378968	0.9985893	0.2742666	0.9402821	0.5995371	1.0774876	1.0365205	0.0159827	0.5924552	0.7317899	1.0792971	0.7055446	0.9628857	0.9586975	0.9140714	0.9411571	0.6301824	0.2989026	0.9757148	0.9869855	1.0582496	0.0691954	0.0707141	0.9660713	0.8719043	0.9476866	0.4145217	0.9190314	0.4774602	0.2649061	1.0016720	0.2103729	0.5615694	0.2123514	0.5974155	0.6611526	0.9694164	0.2713696	0.9095801	0.9431305
1000	1.0809649	0.8431587	0.1900940	0.5326595	0.4607851	1.0435392	1.0382505	0.0542759	1.0416901	0.1435585	1.0834258	0.8376530	0.9045675	0.0969267	0.1790890	0.9926561	0.2156989	0.3112661	0.9370179	0.9611110	0.9629396	0.7287622	0.0786861	0.9465594	0.0394092	0.7357335	0.7326978	0.9756097	0.9998762	0.9372261	0.0084828	0.3118191	0.3735989	0.5504078	0.6213422	0.6573286	0.9967725	0.5679256	1.0114303	0.9133098	0.1851831	0.7121161	1.0457445	1.0269759	0.9292165	0.8668151	0.7421862	0.9913492	0.9376017	0.1260011	1.0121817	0.0659387	0.9256335	0.5546417	1.0563978	0.3753301	0.1558363	0.0278903	1.0217519	0.0184442	0.0399809	0.9876988	0.3060392	0.8990641	0.4759480	0.9866437	1.0118648	0.0179915	0.6605651	0.7059526	0.9701761	0.7196168	0.9155328	0.9989380	0.8971375	0.9319767	0.5046716	0.2902072	1.0558942	1.0766946	0.9887144	0.0867968	0.0511283	0.9988904	0.7569046	0.9434879	0.3948479	0.9571335	0.4989179	0.2545533	0.9529332	0.1667642	0.5912408	0.2143295	0.5585934	0.6304927	0.9595148	0.2508839	1.0028251	0.9972205

