"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
450	1.0000000	0.9046667	0.4431250	0.5780156	0.4362908	1.0000000	0.6087173	0.0406799	0.1189657	0.1110869	1.0000000	0.6343100	1.0000000	0.9883539	0.0150099	0.8161019	0.0025197	0.3390674	1.0000000	0.9841509	1.0000000	0.3093255	0.2075057	0.8404804	0.3843969	0.2244567	0.7656010	0.2327724	1.0000000	0.7940551	0.0034051	0.2693768	0.0008989	0.9995074	0.6789409	0.7414838	1.0000000	0.2032051	0.0977756	0.0305567	0.3258865	0.6580789	0.3377951	0.6470276	0.3688009	0.6457641	0.7122013	0.8672101	0.9858664	0.1192480	0.0521993	0.0002054	0.9897249	0.2820241	0.6331480	0.6176512	0.6149361	0.3435530	1.0000000	0.0367435	0.7408234	0.9570565	0.4143435	0.8180104	0.6208866	1.0000000	1.0000000	0.0281550	0.6389136	0.6571563	1.0000000	0.6648622	0.6047972	1.0000000	1.0000000	0.9494753	0.5501273	0.1670994	1.0000000	0.3311793	0.9998071	0.0628699	0.2564424	0.9999045	0.9273107	0.9878767	0.4870951	0.9764251	0.5141388	0.4918097	0.3895198	0.2807574	0.5465855	0.0551446	0.5633709	0.7102942	0.9984608	0.1254108	0.8850733	0.9962966
500	1.0000000	0.9046667	0.4430698	0.5780284	0.4362908	1.0000000	0.6080719	0.0406764	0.1189654	0.1110869	1.0000000	0.6253379	1.0000000	0.9895915	0.0144624	0.8160699	0.0024344	0.3390687	1.0000000	0.9851327	1.0000000	0.2934478	0.2088890	0.8404477	0.3845758	0.2228142	0.7592690	0.2327724	1.0000000	0.7940436	0.0034164	0.2692299	0.0007346	0.9995241	0.6789346	0.7429558	1.0000000	0.1997756	0.0973752	0.0295315	0.3260686	0.6572466	0.3377869	0.6470270	0.3686881	0.6442196	0.7114540	0.8672290	0.9858664	0.1192480	0.0521344	0.0001929	0.9936094	0.2787390	0.6330926	0.6183989	0.6234289	0.3606960	1.0000000	0.0367435	0.7409328	0.9564390	0.4148859	0.8168753	0.6208924	1.0000000	1.0000000	0.0281550	0.6389136	0.6556692	1.0000000	0.6609194	0.6041423	1.0000000	1.0000000	0.9494755	0.5501273	0.1669252	1.0000000	0.3307204	0.9997955	0.0625660	0.2556364	0.9999224	0.9356623	0.9897647	0.4877469	0.9764947	0.5141286	0.4887165	0.3858105	0.2795206	0.5474108	0.0559192	0.5637992	0.7074648	0.9981858	0.1235960	0.8846372	0.9962545
550	1.0000000	0.9046667	0.3092846	0.5583151	0.4362908	1.0000000	0.6390652	0.0406753	0.6329930	0.1110869	1.0000000	0.6209065	1.0000000	0.9789118	0.0317890	0.8796295	0.0647473	0.3390659	1.0000000	0.9857666	1.0000000	0.2919169	0.2127614	0.8942979	0.2721134	0.2305126	0.7050257	0.8080870	1.0000000	0.8743805	0.0034676	0.2694287	0.0964291	0.6820997	0.3910805	0.8102482	1.0000000	0.2083066	0.3634838	0.0325687	0.3097116	0.6571808	0.6357583	0.8340259	0.5788316	0.6153090	0.7159181	0.9236573	0.9858664	0.1192480	0.4160524	0.0437253	0.9953404	0.2586779	0.7602760	0.5984799	0.6207453	0.3434488	1.0000000	0.0367435	0.4996408	0.9597910	0.4123600	0.8164459	0.5783706	1.0000000	1.0000000	0.0281550	0.6389136	0.6603870	1.0000000	0.6586977	0.6756657	1.0000000	1.0000000	0.9349041	0.5501273	0.2110422	1.0000000	0.5101748	0.9997678	0.0624580	0.2634845	0.9999299	0.9403785	0.9908400	0.4832496	0.9766564	0.5142106	0.2370811	0.4171611	0.2792033	0.5478147	0.1101710	0.5641093	0.6217824	0.9981386	0.1251661	0.8946232	0.9962188
600	1.0000000	0.9046667	0.2140360	0.5370046	0.4362908	1.0000000	0.7828908	0.0406750	0.9140681	0.1110869	1.0000000	0.6165252	1.0000000	0.7537439	0.0553424	0.9446878	0.1338007	0.3390286	1.0000000	0.9868779	1.0000000	0.3170061	0.2181508	0.9504887	0.1473055	0.3059885	0.6543264	0.9765799	1.0000000	0.9484966	0.0037304	0.2738753	0.2109987	0.5108057	0.1947352	0.8471602	1.0000000	0.2674631	0.6715161	0.1207629	0.2402077	0.6636137	0.8726502	0.9538169	0.8017987	0.6377924	0.7282736	0.9579104	0.9858664	0.1192480	0.7564498	0.0588321	0.9967409	0.2229519	0.8904938	0.5061279	0.5766388	0.3159035	1.0000000	0.0367435	0.2485353	0.9720949	0.3970053	0.8188833	0.5418031	1.0000000	1.0000000	0.0281550	0.6389136	0.6540120	1.0000000	0.6582273	0.7588355	1.0000000	1.0000000	0.9250728	0.5501273	0.2669650	1.0000000	0.7320704	0.9995750	0.0627552	0.1789054	0.9999288	0.9372638	0.9917562	0.4573956	0.9774617	0.5141416	0.1542557	0.5669677	0.2875025	0.5480301	0.1556838	0.5652072	0.5755262	0.9969140	0.1248491	0.9412081	0.9961836
650	1.0000000	0.9046667	0.1934944	0.5256362	0.4362908	1.0000000	0.8980114	0.0406755	0.9830464	0.1110869	1.0000000	0.6186603	1.0000000	0.4405722	0.0744371	0.9775871	0.1702147	0.3389163	1.0000000	0.9878304	1.0000000	0.3532086	0.1951107	0.9795230	0.0779885	0.4604729	0.6209761	0.9975470	1.0000000	0.9816297	0.0041821	0.2842907	0.2795493	0.4894546	0.2164276	0.8157817	1.0000000	0.3551144	0.8496920	0.3451348	0.1681057	0.6816031	0.9617762	0.9890836	0.9182518	0.6914283	0.7310166	0.9619171	0.9858664	0.1192480	0.9113446	0.0575553	0.9977348	0.2679718	0.9560855	0.4049155	0.4776030	0.2829886	1.0000000	0.0367435	0.1201309	0.9828264	0.3750529	0.8271686	0.5263856	1.0000000	1.0000000	0.0281550	0.6389136	0.6381583	1.0000000	0.6559079	0.8253959	1.0000000	1.0000000	0.9218773	0.5501273	0.3028249	1.0000000	0.8697966	0.9993674	0.0628198	0.0990006	0.9999082	0.9152861	0.9915822	0.4335448	0.9782933	0.5130464	0.1521121	0.7159943	0.2952703	0.5481238	0.1765756	0.5671406	0.5903083	0.9956199	0.1275448	0.9743357	0.9961648
700	1.0000000	0.9046667	0.1961691	0.5206186	0.4362908	1.0000000	0.9514929	0.0406811	0.9969217	0.1110869	1.0000000	0.6468018	1.0000000	0.2481365	0.0898452	0.9914658	0.1855288	0.3387431	1.0000000	0.9869608	1.0000000	0.3965458	0.1609772	0.9920389	0.0460640	0.6069772	0.5993394	0.9997568	1.0000000	0.9938942	0.0047331	0.2947206	0.3135661	0.5024871	0.3286529	0.7692554	1.0000000	0.4323342	0.9354114	0.5596393	0.1252938	0.7032176	0.9893830	0.9976181	0.9685578	0.7366147	0.7279079	0.9593186	0.9858664	0.1192480	0.9698514	0.0534915	0.9959036	0.3971724	0.9835217	0.3384628	0.3562100	0.2329302	1.0000000	0.0367435	0.0657933	0.9890963	0.3561077	0.8391093	0.5208884	1.0000000	1.0000000	0.0281550	0.6389136	0.6535848	1.0000000	0.6524337	0.8792737	1.0000000	1.0000000	0.9209881	0.5501273	0.3220021	1.0000000	0.9406766	0.9992698	0.0630379	0.0663301	0.9998303	0.8802663	0.9881064	0.4199718	0.9784256	0.5113097	0.1749923	0.8088078	0.2879397	0.5482356	0.1856666	0.5691219	0.6215058	0.9952984	0.1468497	0.9895785	0.9961337
750	1.0000000	0.9046667	0.2013101	0.5185943	0.4362908	1.0000000	0.9720645	0.0407279	0.9994677	0.1110869	1.0000000	0.6914710	1.0000000	0.1574735	0.1097362	0.9968637	0.1911941	0.3385656	1.0000000	0.9835148	1.0000000	0.4502406	0.1343074	0.9970125	0.0328661	0.6981789	0.6040447	0.9999764	1.0000000	0.9980541	0.0052136	0.3012530	0.3290140	0.5155038	0.4259808	0.7335088	1.0000000	0.4856360	0.9732761	0.6982598	0.1134933	0.7200244	0.9971864	0.9995042	0.9884190	0.7650042	0.7249919	0.9571326	0.9858664	0.1192480	0.9901471	0.0506020	0.9806935	0.5374058	0.9940559	0.3038785	0.2555262	0.1720445	1.0000000	0.0367435	0.0447620	0.9923081	0.3433090	0.8505555	0.5190564	1.0000000	1.0000000	0.0281550	0.6389136	0.6865896	1.0000000	0.6540502	0.9166527	1.0000000	1.0000000	0.9207541	0.5501273	0.3314351	1.0000000	0.9740452	0.9992976	0.0644013	0.0561536	0.9996633	0.8471187	0.9793566	0.4135045	0.9779478	0.5098744	0.1964690	0.8567376	0.2653097	0.5486295	0.1905172	0.5709721	0.6443974	0.9955939	0.1821000	0.9955890	0.9960926
800	1.0000000	0.9046667	0.2046360	0.5178194	0.4362908	1.0000000	0.9794990	0.0410345	0.9999108	0.1110869	1.0000000	0.7309899	1.0000000	0.1192971	0.1383155	0.9988723	0.1930923	0.3384252	1.0000000	0.9780569	1.0000000	0.5093425	0.1180000	0.9989032	0.0280846	0.7395373	0.6314239	0.9999977	1.0000000	0.9993966	0.0055351	0.3039987	0.3356649	0.5234763	0.4844706	0.7115020	1.0000000	0.5177269	0.9892127	0.7730932	0.1196707	0.7297492	0.9992775	0.9999000	0.9958581	0.7804946	0.7235396	0.9560207	0.9858664	0.1192480	0.9968605	0.0492370	0.9371215	0.6345921	0.9979098	0.2880151	0.1896372	0.1173067	1.0000000	0.0367435	0.0370331	0.9938801	0.3358157	0.8592068	0.5184651	1.0000000	1.0000000	0.0281550	0.6389136	0.7163518	1.0000000	0.6618955	0.9364242	1.0000000	1.0000000	0.9206940	0.5501273	0.3358626	1.0000000	0.9889560	0.9994049	0.0662757	0.0533149	0.9993996	0.8230185	0.9666281	0.4106769	0.9772415	0.5092272	0.2141660	0.8793158	0.2400659	0.5491077	0.1939753	0.5724402	0.6561869	0.9959739	0.2189659	0.9977913	0.9960571
850	1.0000000	0.9046667	0.2063192	0.5175328	0.4362908	1.0000000	0.9821767	0.0422892	0.9999854	0.1110869	1.0000000	0.7568723	1.0000000	0.1040592	0.1683460	0.9996002	0.1936680	0.3383316	1.0000000	0.9720488	1.0000000	0.5625673	0.1091914	0.9996030	0.0268471	0.7512638	0.6649987	0.9999998	1.0000000	0.9998164	0.0057261	0.3043928	0.3384239	0.5276531	0.5141905	0.6994255	1.0000000	0.5354474	0.9957190	0.8097692	0.1309918	0.7337811	0.9998186	0.9999802	0.9985499	0.7882723	0.7231875	0.9555477	0.9858664	0.1192480	0.9990165	0.0490683	0.8739253	0.6868970	0.9992777	0.2812867	0.1522132	0.0783165	1.0000000	0.0367435	0.0342870	0.9946192	0.3318210	0.8648164	0.5182775	1.0000000	1.0000000	0.0281550	0.6389136	0.7358684	1.0000000	0.6724148	0.9426728	1.0000000	1.0000000	0.9206787	0.5501273	0.3378810	1.0000000	0.9953948	0.9994924	0.0678732	0.0523803	0.9990726	0.8073802	0.9535262	0.4094979	0.9765831	0.5092455	0.2287897	0.8895720	0.2215347	0.5486977	0.1966833	0.5734229	0.6610845	0.9961959	0.2461764	0.9985679	0.9960337
900	1.0000000	0.9046667	0.2070794	0.5174294	0.4362908	1.0000000	0.9831643	0.0452957	0.9999976	0.1110869	1.0000000	0.7712845	1.0000000	0.0981320	0.1913403	0.9998596	0.1938208	0.3382760	1.0000000	0.9668545	1.0000000	0.6025322	0.1047704	0.9998576	0.0269352	0.7499223	0.6930660	1.0000000	1.0000000	0.9999449	0.0058428	0.3036980	0.3395363	0.5296765	0.5279547	0.6932557	1.0000000	0.5446657	0.9983216	0.8267238	0.1410351	0.7343256	0.9999552	0.9999962	0.9995004	0.7919680	0.7234857	0.9553647	0.9858664	0.1192480	0.9996955	0.0498405	0.8150036	0.7112907	0.9997534	0.2785814	0.1327666	0.0545850	1.0000000	0.0367435	0.0333340	0.9949345	0.3298277	0.8680881	0.5182184	1.0000000	1.0000000	0.0281550	0.6389136	0.7466325	1.0000000	0.6821018	0.9412761	1.0000000	1.0000000	0.9206749	0.5501273	0.3387836	1.0000000	0.9981089	0.9995389	0.0689589	0.0519152	0.9987490	0.7971278	0.9427836	0.4090199	0.9760821	0.5095778	0.2398276	0.8942014	0.2098111	0.5468059	0.1986082	0.5740100	0.6627339	0.9962151	0.2621205	0.9988368	0.9960207
950	1.0000000	0.9046667	0.2074009	0.5173927	0.4362908	1.0000000	0.9835398	0.0497445	0.9999996	0.1110869	1.0000000	0.7786284	1.0000000	0.0958534	0.2053581	0.9999510	0.1938522	0.3382456	1.0000000	0.9630861	1.0000000	0.6286941	0.1026579	0.9999493	0.0273803	0.7448388	0.7122524	1.0000000	1.0000000	0.9999836	0.0059222	0.3027181	0.3399743	0.5306104	0.5339708	0.6902556	1.0000000	0.5492550	0.9993477	0.8342637	0.1481003	0.7332296	0.9999891	0.9999993	0.9998300	0.7936563	0.7240938	0.9552980	0.9858664	0.1192480	0.9999065	0.0512409	0.7730407	0.7217393	0.9999166	0.2775353	0.1232522	0.0415399	1.0000000	0.0367435	0.0330089	0.9950367	0.3288807	0.8698542	0.5181999	1.0000000	1.0000000	0.0281550	0.6389136	0.7519584	1.0000000	0.6893803	0.9369799	1.0000000	1.0000000	0.9206739	0.5501273	0.3391819	1.0000000	0.9992327	0.9995582	0.0696045	0.0516286	0.9984844	0.7898481	0.9352838	0.4088299	0.9757437	0.5099542	0.2472685	0.8962958	0.2025504	0.5437329	0.1997543	0.5743331	0.6631425	0.9960619	0.2700758	0.9989293	0.9960141
1000	1.0000000	0.9046667	0.2075311	0.5173799	0.4362908	1.0000000	0.9836863	0.0542648	0.9999999	0.1110869	1.0000000	0.7821888	1.0000000	0.0949816	0.2126426	0.9999830	0.1938540	0.3382299	1.0000000	0.9606837	1.0000000	0.6442089	0.1016842	0.9999820	0.0278131	0.7399726	0.7238016	1.0000000	1.0000000	0.9999952	0.0059803	0.3018499	0.3401433	0.5310272	0.5364970	0.6888492	1.0000000	0.5514638	0.9997482	0.8375254	0.1525057	0.7316832	0.9999974	0.9999999	0.9999428	0.7944052	0.7247602	0.9552747	0.9858664	0.1192480	0.9999715	0.0527867	0.7477540	0.7259749	0.9999720	0.2771428	0.1187969	0.0348257	1.0000000	0.0367435	0.0328995	0.9950398	0.3284475	0.8707531	0.5181941	1.0000000	1.0000000	0.0281550	0.6389136	0.7544046	1.0000000	0.6941796	0.9325113	1.0000000	1.0000000	0.9206736	0.5501273	0.3393560	1.0000000	0.9996917	0.9995638	0.0699541	0.0514562	0.9982982	0.7844310	0.9306482	0.4087558	0.9755327	0.5102540	0.2518220	0.8972463	0.1980743	0.5403285	0.2003279	0.5744974	0.6631955	0.9957938	0.2735767	0.9989613	0.9960106

