"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
800	0.5813862	0.6185920	0.1268514	0.3362473	0.2504830	0.6124081	0.6457053	0.0202350	0.6913122	0.0845475	0.7309812	0.4894531	0.6931702	0.0640652	0.0980363	0.6774175	0.1476953	0.2418252	0.6572957	0.6588541	0.6797357	0.3461026	0.0896256	0.7609118	0.0181889	0.5008387	0.4498167	0.5751294	0.5932164	0.6146180	0.0150084	0.2362877	0.2240749	0.3686496	0.2531543	0.5255082	0.6212851	0.3518124	0.6573443	0.4585201	0.0663709	0.5236384	0.7393869	0.6415618	0.6661139	0.4784064	0.4414129	0.6968095	0.7251214	0.0812988	0.7231193	0.0337154	0.5194946	0.6278144	0.7398153	0.1618895	0.1505140	0.0654786	0.6037614	0.0258251	0.0115848	0.5036277	0.2841850	0.6497558	0.2744341	0.5646540	0.5948070	0.0085202	0.4051419	0.4755232	0.6829482	0.4093042	0.6426060	0.7135982	0.6412859	0.7041270	0.4212867	0.2225445	0.6523167	0.6453624	0.6251918	0.0458641	0.0333630	0.6343862	0.4669967	0.7897013	0.3484341	0.8196357	0.3586384	0.1440822	0.6418909	0.2482567	0.3134282	0.1445338	0.3918500	0.5044983	0.7411693	0.1551291	0.6977284	0.7900795
850	0.7228955	0.5507912	0.1890912	0.3241041	0.3644504	0.6782882	0.5939503	0.0240649	0.6955540	0.1209646	0.7433908	0.5243370	0.6282186	0.0883541	0.0884230	0.7875339	0.1296758	0.2098541	0.7482280	0.7286320	0.6859052	0.3629821	0.1402746	0.5976624	0.0325811	0.5139589	0.5057647	0.6881635	0.6482363	0.6313343	0.0108880	0.1765393	0.1891472	0.3169906	0.2981222	0.5071969	0.7329458	0.2867859	0.6806518	0.5908375	0.0534165	0.6206349	0.6522057	0.5935313	0.6531673	0.3971150	0.5205562	0.8199735	0.6938935	0.0947344	0.6447184	0.0262118	0.5038017	0.5116335	0.7593692	0.1477128	0.1241072	0.0427172	0.6251152	0.0311432	0.0155817	0.5741927	0.2165640	0.4482412	0.3031230	0.6608504	0.7618511	0.0102253	0.4977062	0.5320006	0.6353514	0.4026041	0.5918628	0.7905739	0.7580941	0.6056848	0.3629022	0.3125978	0.6609995	0.6315301	0.5783790	0.0446440	0.0252290	0.7032400	0.5583686	0.6893861	0.2796619	0.6941522	0.3620178	0.1934691	0.6248143	0.2409587	0.3578502	0.1418565	0.4245498	0.4392369	0.6805865	0.1317441	0.7047902	0.7424642
900	0.8155275	0.7234167	0.1656037	0.4554365	0.3510697	0.6557299	0.5307332	0.0466543	0.7525726	0.0750827	0.6091551	0.4892750	0.8073976	0.0698798	0.0771491	0.7445101	0.1668402	0.2094827	0.6561542	0.5723892	0.6855581	0.3864273	0.0642131	0.5825645	0.0413004	0.4837338	0.5483019	0.7123669	0.7005579	0.7903938	0.0183936	0.2002519	0.2340131	0.3727106	0.3879869	0.4441656	0.5918115	0.3135217	0.7694873	0.5923957	0.0849120	0.4981768	0.7038990	0.6638235	0.6640146	0.5773366	0.5008037	0.6159015	0.5896043	0.0649616	0.8109578	0.0279284	0.4589242	0.5103636	0.6538407	0.1638163	0.0684941	0.0305614	0.6314468	0.0106254	0.0254810	0.6244039	0.2408860	0.5743911	0.3719749	0.6122436	0.7429331	0.0212773	0.4932555	0.5434512	0.6357378	0.4577630	0.5512432	0.5992479	0.7021903	0.6020689	0.3974700	0.2701176	0.6255582	0.6758102	0.6552346	0.0508408	0.0685329	0.6144329	0.6383649	0.7242074	0.2231441	0.6678145	0.2743069	0.2146071	0.5296909	0.2848501	0.3394861	0.1667820	0.4191377	0.5571114	0.6360380	0.1138946	0.7072077	0.6328563
950	0.7662789	0.6004168	0.1785263	0.3543338	0.3063070	0.7499017	0.7003734	0.0371642	0.6825360	0.0541423	0.8028749	0.4341212	0.8106171	0.0559989	0.1102553	0.6862051	0.1788085	0.2218938	0.7677945	0.8187062	0.7234131	0.4123640	0.1038535	0.7091500	0.0212268	0.5158909	0.4857579	0.6646287	0.7329135	0.7113983	0.0126682	0.2074308	0.2396034	0.4180306	0.3206155	0.4924484	0.5528570	0.3555002	0.7095496	0.5930777	0.1492451	0.5931379	0.6592952	0.5971319	0.7611761	0.6665185	0.5659250	0.6458574	0.7322057	0.0744554	0.8260649	0.0376243	0.3625879	0.3427306	0.7093755	0.2932659	0.0793132	0.0152000	0.7649418	0.0100093	0.0236767	0.7242321	0.2043771	0.6152292	0.3304969	0.8155068	0.7288559	0.0391711	0.4666157	0.5138172	0.5996721	0.4909777	0.5320314	0.7097552	0.7551667	0.5877900	0.3714063	0.2415548	0.7090955	0.6570188	0.6356883	0.0503978	0.0683577	0.7280203	0.4226205	0.6011681	0.2492917	0.8605206	0.3357638	0.1667249	0.5345492	0.1831289	0.4031059	0.1559533	0.4274787	0.5055650	0.6359088	0.1534484	0.6471950	0.7627544
1000	0.7970672	0.5813202	0.1479948	0.4645253	0.3118377	0.6374697	0.6713003	0.0604271	0.7554019	0.0691061	0.7838524	0.5333030	0.7912227	0.0648516	0.1115705	0.7333615	0.2134520	0.1908587	0.7280737	0.6709982	0.6698279	0.6116686	0.0365875	0.7875648	0.0303067	0.4743240	0.6557456	0.7262665	0.6482020	0.5666162	0.0009635	0.2486852	0.3616847	0.3611972	0.3188860	0.4030630	0.8974829	0.3504052	0.7386998	0.5338825	0.1190826	0.5452150	0.6330878	0.7599385	0.6994709	0.4991626	0.5100796	0.7934085	0.6411817	0.0544193	0.6488740	0.0310757	0.4522826	0.3459707	0.7395124	0.2104837	0.1149795	0.0205532	0.8130732	0.0158205	0.0264693	0.8096947	0.1997686	0.5266974	0.3183496	0.7281558	0.6123928	0.0422232	0.5416723	0.4933796	0.6331992	0.4414035	0.7438283	0.6418910	0.6723764	0.6422535	0.3784669	0.1771719	0.7195367	0.6248578	0.6399126	0.0730133	0.0454763	0.6268630	0.5736496	0.7589325	0.3032903	0.8000720	0.3192492	0.1548025	0.6963319	0.0961515	0.3291624	0.1114696	0.4518087	0.5027765	0.6605154	0.1639610	0.6686473	0.6749209

0	0.7252189	0.5671662	0.1199573	0.4059689	0.2342855	0.6963848	0.7962314	0.0862755	0.6366859	0.0676985	0.6592152	0.5532356	0.7834719	0.0733365	0.1150721	0.7233990	0.1480849	0.3016802	0.6616336	0.6567047	0.8112433	0.4187260	0.1002115	0.6222440	0.0300378	0.5613076	0.5456598	0.6700482	0.7354046	0.6953433	0.0045271	0.1892988	0.2681523	0.3658917	0.2488488	0.3423190	0.6771981	0.4250551	0.6437361	0.5697158	0.0817556	0.5621321	0.6272354	0.5667673	0.7100595	0.4752817	0.4914881	0.7074482	0.6171635	0.0911031	0.6503917	0.0422929	0.6114638	0.4303539	0.6295176	0.1579685	0.0558014	0.0193640	0.5507691	0.0198281	0.0067425	0.5301356	0.1686454	0.6280294	0.2816213	0.6466024	0.7975290	0.0317675	0.4472736	0.4980697	0.5327232	0.4654238	0.6906382	0.7748023	0.6759108	0.6842605	0.4286598	0.2732181	0.7442696	0.7532906	0.7451190	0.0744238	0.0282397	0.6910592	0.5741769	0.7302597	0.4272481	0.6894393	0.4243754	0.2606271	0.6410673	0.1634373	0.3500050	0.2043182	0.4727290	0.4557235	0.6190156	0.2351776	0.5900265	0.8443086
50	0.4541176	0.6027307	0.1843343	0.3223160	0.3125026	0.6901516	0.8215081	0.2106825	0.6650962	0.0763954	0.4333680	0.6800623	0.7222411	0.0529961	0.1808991	0.6810519	0.1024484	0.2176434	0.7411742	0.6309581	0.5345591	0.3797352	0.0459579	0.6350775	0.0189421	0.4010321	0.5464710	0.6004205	0.6411365	0.6951137	0.0142348	0.2324026	0.2059682	0.3779631	0.4765719	0.4686569	0.5456921	0.5291993	0.7437184	0.4896554	0.1170598	0.5294806	0.6883479	0.7726143	0.7427887	0.6930318	0.3998679	0.4366626	0.5982359	0.0629029	0.4842497	0.0539943	0.4777596	0.4244168	0.6045800	0.2161004	0.1171389	0.0046816	0.5078293	0.0050890	0.1789493	0.6332427	0.1942968	0.3146891	0.3158538	0.5973589	0.6520492	0.0588720	0.4978590	0.4391385	0.5952884	0.4464809	0.6392529	0.6806658	0.7318355	0.6114224	0.4833211	0.2826546	0.6696599	0.7138300	0.8122317	0.0374742	0.0548225	0.6762860	0.5399745	0.5678552	0.2651484	0.5441910	0.3777988	0.1458872	0.4414748	0.1256858	0.3431581	0.1157443	0.4598373	0.5017819	0.7775778	0.2665581	0.6716066	0.6597302
100	0.2256479	0.4907070	0.1863797	0.4269202	0.3676148	0.7209186	0.6161698	0.2286283	0.5781345	0.1625874	0.1977522	0.6913520	0.6837735	0.0782714	0.1691563	0.6657328	0.0750282	0.3409961	0.6296103	0.6366825	0.5722287	0.3133337	0.0588489	0.6011463	0.0126035	0.4258571	0.5523674	0.6889711	0.5633721	0.6045033	0.0197816	0.2147091	0.1645438	0.3267401	0.3205843	0.6281256	0.6695970	0.3534882	0.6819349	0.5164437	0.1083392	0.4685924	0.6652975	0.6520016	0.7687920	0.6790137	0.5052094	0.1763010	0.6029474	0.1239273	0.4344051	0.0234542	0.4852155	0.3242572	0.5892931	0.1815915	0.0735336	0.0139134	0.2415434	0.0120854	0.4536884	0.6584054	0.1190219	0.0646201	0.2779237	0.7426153	0.6642635	0.0076115	0.4719206	0.4498475	0.6703908	0.3981066	0.6068688	0.6629968	0.5471707	0.5210293	0.3001160	0.2543158	0.7453684	0.7047220	0.7300763	0.1224539	0.0595297	0.7352801	0.6218988	0.7037724	0.3250818	0.5566349	0.3710154	0.1746875	0.5669987	0.1248199	0.3275404	0.1022383	0.5915324	0.4622592	0.7600706	0.3732023	0.6597054	0.6693742
150	0.0979674	0.4414619	0.2226979	0.3680863	0.3909039	0.6789191	0.6053833	0.1382640	0.6368604	0.3658598	0.1290185	0.5060733	0.7997260	0.1446947	0.1780076	0.6914790	0.0381018	0.2554617	0.6616183	0.5825955	0.5578111	0.4921312	0.0827408	0.6260312	0.0037455	0.3080370	0.4478487	0.7452876	0.5201722	0.6193254	0.0371981	0.1334146	0.1198911	0.4189827	0.2735968	0.5219887	0.6454716	0.4841757	0.6128567	0.6501827	0.0591372	0.4282099	0.7716007	0.6598824	0.7073035	0.6080246	0.4738325	0.1703210	0.5192549	0.1954791	0.3579255	0.0578908	0.6256835	0.1742246	0.6687659	0.1109284	0.0776236	0.0172751	0.2435963	0.0495040	0.4388489	0.6130869	0.0594455	0.0476634	0.2978512	0.7518540	0.6390072	0.0089841	0.3872459	0.6085703	0.6406225	0.5212857	0.5726997	0.6153705	0.6130315	0.5892334	0.3383652	0.2637410	0.6727183	0.7318608	0.7133734	0.0305028	0.0616225	0.6323148	0.5566648	0.6168322	0.2840817	0.6713928	0.3901525	0.1690771	0.5749592	0.1908514	0.3515463	0.1397538	0.5978836	0.3769681	0.5978148	0.2799443	0.7295504	0.6761793
200	0.0937306	0.3983902	0.1650832	0.3269222	0.5138037	0.7090186	0.6552941	0.2858183	0.7462691	0.5186826	0.0554290	0.4309821	0.7121312	0.1629897	0.1358348	0.8159220	0.0359707	0.2737126	0.5647759	0.6829478	0.5981938	0.3945924	0.0866521	0.5665084	0.0021148	0.3064435	0.5158157	0.8322840	0.6033480	0.5869444	0.0083429	0.0765261	0.1069696	0.4244845	0.1269404	0.5896470	0.7330187	0.4338042	0.6347369	0.6722178	0.0594438	0.4678425	0.6443595	0.7160078	0.7406112	0.6786575	0.5396463	0.1266364	0.4371582	0.1237092	0.3360175	0.0338027	0.6301705	0.2415734	0.7666237	0.2083441	0.0715688	0.0137126	0.1210186	0.0804625	0.4034435	0.6804867	0.0204990	0.0312703	0.3306258	0.6794279	0.5657835	0.0085160	0.3202397	0.5909474	0.5824521	0.4344351	0.7710595	0.6119466	0.5489951	0.6320968	0.3506558	0.3891703	0.6378985	0.7193915	0.7143754	0.0671516	0.0914215	0.4898470	0.5254041	0.6003909	0.2554460	0.6253340	0.3089698	0.2172886	0.6198182	0.1157781	0.3379756	0.1116612	0.5453658	0.5100666	0.5739119	0.2613125	0.7041694	0.7517259
250	0.0728866	0.3858262	0.2539885	0.3619221	0.4176852	0.6915018	0.5200875	0.4519084	0.7049097	0.5829362	0.0305200	0.4291862	0.7089161	0.2072631	0.1207557	0.6877604	0.0164111	0.2591536	0.5515338	0.6859018	0.5368825	0.4706134	0.1070906	0.6365713	0.0019336	0.3350251	0.5024760	0.6497446	0.5367931	0.5610318	0.0040559	0.0631218	0.0890766	0.3823928	0.0674080	0.4760853	0.6925708	0.4829310	0.5574251	0.6136270	0.1080541	0.5593520	0.6298034	0.5515536	0.5576222	0.6591881	0.5959124	0.1068565	0.5626920	0.2831073	0.2870524	0.0286352	0.5475366	0.2463093	0.5805189	0.1199576	0.0567784	0.0169434	0.1588652	0.2460014	0.5216566	0.7229275	0.0162176	0.0313148	0.4392593	0.6481400	0.6011524	0.0076813	0.3996104	0.5565585	0.7096677	0.4998592	0.6474985	0.5988973	0.6008236	0.6389077	0.4712284	0.3232782	0.5909130	0.6480125	0.7055123	0.0399193	0.0649212	0.6568370	0.7123298	0.5951229	0.3718169	0.6934671	0.3316700	0.1556870	0.6342719	0.1871204	0.4057015	0.1070368	0.5890125	0.4799177	0.5682632	0.1714184	0.8005708	0.7561032
300	0.0756378	0.3653725	0.2365709	0.3999680	0.4522992	0.6917673	0.5656123	0.4203193	0.8297869	0.6988130	0.0294122	0.3721534	0.6743894	0.3035258	0.0500916	0.7669397	0.0162279	0.1926245	0.6653798	0.7290934	0.6358460	0.4969639	0.1495989	0.6667304	0.0023206	0.3540928	0.5113597	0.7257710	0.7243909	0.4351752	0.0084254	0.0347269	0.0774520	0.4258110	0.0544367	0.4380100	0.8620991	0.3752761	0.6312182	0.5616558	0.1203973	0.5626878	0.7605156	0.5838901	0.7709788	0.6638653	0.4725324	0.1327535	0.3392341	0.3377026	0.3013224	0.0753683	0.5413231	0.2912871	0.6802125	0.2902361	0.1126882	0.0235200	0.1612472	0.2547133	0.5635503	0.6189800	0.0412412	0.0429462	0.4310701	0.6844739	0.7541203	0.0029352	0.3646866	0.6024767	0.6189646	0.4979085	0.7413957	0.6757785	0.5931273	0.4398594	0.3260753	0.3665451	0.6390454	0.6581043	0.6636373	0.0770317	0.0533305	0.7061944	0.7406910	0.7108061	0.2624943	0.7197038	0.3898661	0.1638195	0.6554456	0.2457429	0.3671356	0.0997044	0.7079641	0.6682512	0.6225131	0.2395764	0.6832670	0.6437795
350	0.0598334	0.2946601	0.2030836	0.3243362	0.6676233	0.8057204	0.5236673	0.4167546	0.6382062	0.7609785	0.0233499	0.5832528	0.6497994	0.3135315	0.0458827	0.8011515	0.0176550	0.2497511	0.6730697	0.6848444	0.6453057	0.4176293	0.1015459	0.6607083	0.0009401	0.3602762	0.5483099	0.6055465	0.5924156	0.5995848	0.0431666	0.0863951	0.1107846	0.4116827	0.0494015	0.4882166	0.6740151	0.3977233	0.4849983	0.6832048	0.1383740	0.4251696	0.6878054	0.6422476	0.7103420	0.5960620	0.4721500	0.1531866	0.3250451	0.3258388	0.2965632	0.0332513	0.7489752	0.1518938	0.5598953	0.2534024	0.1050822	0.0211995	0.1305798	0.1690655	0.6227985	0.6220340	0.0225286	0.0346936	0.3571305	0.6248892	0.6781179	0.0002729	0.4380028	0.4274754	0.6412681	0.4124332	0.6668069	0.6542401	0.6210072	0.5363052	0.3187651	0.3431167	0.7285993	0.5854588	0.7892642	0.0586912	0.0607696	0.7264280	0.8009174	0.6432124	0.2163431	0.7261295	0.4425860	0.2339375	0.5842524	0.2555545	0.3682786	0.0862680	0.5702473	0.5191768	0.6697451	0.2214253	0.7747494	0.8179980
400	0.1181494	0.4063690	0.1746398	0.3223785	0.6703941	0.6827766	0.4837022	0.3615327	0.5457998	0.7076877	0.0134530	0.4974257	0.6274264	0.3224184	0.0583965	0.7111492	0.0233861	0.2178071	0.7156098	0.6458325	0.5232890	0.3636575	0.2051482	0.6986272	0.0018718	0.3245237	0.4578857	0.6872061	0.4959275	0.6384554	0.0081726	0.0743041	0.0573760	0.3375824	0.0855628	0.4454750	0.6959959	0.3877632	0.6727682	0.5247996	0.1000347	0.4083472	0.6977574	0.7769501	0.7090009	0.6095164	0.5473047	0.1526198	0.2408395	0.3504909	0.2494104	0.0402199	0.6974110	0.2684550	0.5679067	0.1603784	0.0987473	0.0219182	0.1856233	0.2067003	0.5844519	0.8530760	0.0276818	0.0227451	0.3029102	0.5995730	0.7818714	0.0073127	0.6182635	0.4279460	0.6634349	0.4480811	0.6040652	0.4861015	0.4603335	0.4945976	0.3673143	0.3550815	0.7831077	0.5992315	0.6470351	0.0711710	0.0447571	0.8553263	0.6673030	0.6303975	0.2178432	0.6985627	0.3856212	0.1445632	0.4818310	0.2427124	0.4020634	0.1013697	0.6878071	0.3988836	0.5791267	0.1565489	0.6541499	0.6915208
450	0.0402832	0.3218466	0.2234792	0.3985839	0.6436135	0.5866878	0.5001471	0.4931461	0.6290203	0.7142858	0.0162578	0.5376889	0.6919376	0.4942393	0.0622615	0.7765422	0.0351119	0.2344245	0.6262333	0.6284857	0.5977485	0.4348311	0.1623142	0.7411383	0.0004767	0.3604832	0.3599383	0.5936596	0.5680103	0.6096696	0.0043808	0.0597408	0.1121381	0.3671429	0.0709539	0.4868335	0.6151755	0.3965258	0.6527101	0.5031281	0.1201383	0.6174635	0.8623594	0.7314510	0.8491104	0.5730777	0.4906137	0.0847324	0.2112970	0.3536142	0.2794152	0.0584725	0.6164279	0.2843313	0.5910754	0.2154338	0.1003228	0.0214697	0.1462918	0.3279039	0.4351526	0.7137361	0.0459326	0.0171437	0.3825479	0.5673064	0.7051751	0.0063923	0.4878710	0.4422328	0.7328860	0.4600179	0.7208070	0.6599086	0.7247548	0.5678811	0.2895902	0.4434617	0.5948564	0.6135567	0.6023373	0.1089610	0.0476969	0.7193482	0.7430656	0.6283680	0.3410597	0.7698336	0.3199496	0.1564990	0.5521081	0.2855644	0.5280507	0.0838321	0.4600869	0.4749507	0.6841145	0.2205391	0.6150285	0.6320000
500	0.0994041	0.2358504	0.2713055	0.3276554	0.6464778	0.6294824	0.4605124	0.5153987	0.6261739	0.5969311	0.0128494	0.3832626	0.6988404	0.2803809	0.1001571	0.6917531	0.0306645	0.2652680	0.6183387	0.4583845	0.5086652	0.3305168	0.2349546	0.7235677	0.0000081	0.3723387	0.3987007	0.5582382	0.5100373	0.5311821	0.0040190	0.0752325	0.1033789	0.4975403	0.0369399	0.4937760	0.7657200	0.4710912	0.5489122	0.4634848	0.1320889	0.4593061	0.6962359	0.6439741	0.6778620	0.6230382	0.4485216	0.1166563	0.2446478	0.3389827	0.3212873	0.0413701	0.5758403	0.1802273	0.6444227	0.1425426	0.0815459	0.0393253	0.1355924	0.3019609	0.4909860	0.7609897	0.0540317	0.0098242	0.3013289	0.5959105	0.5700502	0.0025672	0.4110105	0.5768901	0.6869133	0.3557763	0.5038358	0.6300845	0.5921102	0.4395517	0.3260702	0.3991147	0.7988076	0.7582342	0.6524866	0.0595452	0.0667313	0.7380449	0.7266672	0.6393852	0.3315116	0.6485778	0.3591465	0.1568226	0.5784422	0.2645094	0.4288694	0.1242883	0.6477662	0.5167865	0.7617078	0.2731424	0.4960948	0.7410569
550	0.2951509	0.3397345	0.1822353	0.3269200	0.7282466	0.6286206	0.4908824	0.6729735	0.7569258	0.5317177	0.1849455	0.4247603	0.6691399	0.3181969	0.0703296	0.6695076	0.0268226	0.2320712	0.6805668	0.6085801	0.7076009	0.3539635	0.0882278	0.7808449	0.0065246	0.4122409	0.4208916	0.7056880	0.6583922	0.6682040	0.0079421	0.0502470	0.1086210	0.4831953	0.0483531	0.4761268	0.7058219	0.3854762	0.5404228	0.4038679	0.1061063	0.4817944	0.8424729	0.5559862	0.7017892	0.5896008	0.5807819	0.2116000	0.2262169	0.3094851	0.4448321	0.0474385	0.5747016	0.4013962	0.7013880	0.2361954	0.0258405	0.0223912	0.3629006	0.4123929	0.4525251	0.7367242	0.0782205	0.2403957	0.3400726	0.6411224	0.6103433	0.0102436	0.4363316	0.5735947	0.6111202	0.3918441	0.5486537	0.6682748	0.6431830	0.5310510	0.2962015	0.3266802	0.8288916	0.7763996	0.5528881	0.0401696	0.0580484	0.6686258	0.6198317	0.7197931	0.3437734	0.6322771	0.3399100	0.1574307	0.5351619	0.3006384	0.4008014	0.0592253	0.5637610	0.5221524	0.8785984	0.2274329	0.5779478	0.7460886
600	0.5843384	0.5047409	0.1559394	0.3140939	0.6002903	0.5685748	0.7117001	0.4302429	0.6393113	0.4987430	0.4088917	0.5321168	0.6455003	0.2789055	0.0347784	0.6226320	0.0667806	0.2372844	0.7069833	0.5899046	0.4781756	0.3975892	0.1631087	0.6061572	0.0159021	0.3508133	0.4498128	0.7032007	0.5721179	0.6362900	0.0212477	0.1076101	0.2216831	0.4458320	0.1195388	0.4447539	0.8893064	0.3231139	0.7082626	0.5244316	0.1011832	0.5466131	0.6719604	0.8780082	0.6778616	0.5746782	0.4961923	0.3105245	0.1937856	0.2312955	0.6464636	0.0347758	0.5963473	0.5291618	0.6806270	0.2239621	0.0899065	0.0134536	0.5053998	0.2714842	0.3160788	0.6920886	0.1892647	0.4708646	0.3773715	0.6350721	0.6918787	0.0076820	0.3383855	0.5284975	0.6019887	0.4363782	0.6453078	0.6551019	0.7483640	0.5383272	0.3380803	0.4526606	0.6891550	0.6525284	0.5779790	0.0300418	0.0736410	0.5975227	0.5985151	0.7131918	0.3089188	0.7109467	0.4385702	0.2140816	0.3926917	0.2530673	0.3215865	0.1384299	0.4628289	0.5878806	0.7685456	0.1563886	0.6294511	0.6893644
650	0.6815739	0.5581663	0.2491720	0.3902650	0.4055601	0.6041701	0.5544531	0.2147850	0.7503127	0.2763711	0.6432899	0.5563860	0.6209241	0.1795866	0.0429042	0.6246983	0.1085147	0.2952750	0.6387033	0.5184014	0.6120249	0.4131443	0.1268035	0.7417796	0.0222610	0.3454908	0.5442056	0.7063461	0.7702551	0.6856746	0.0102315	0.1495822	0.2458543	0.4247892	0.1554766	0.4920826	0.8000937	0.3750348	0.6288061	0.4892335	0.0908359	0.6112985	0.7474584	0.7576185	0.6156557	0.4811751	0.4800243	0.2037572	0.3554597	0.1597474	0.6470959	0.0249955	0.4121757	0.4204560	0.7462204	0.2133801	0.0505305	0.0516287	0.5783377	0.1510482	0.2058240	0.7352265	0.2080069	0.5477927	0.3454763	0.6227224	0.6568695	0.0312770	0.4316754	0.4960375	0.8485612	0.5097109	0.6077706	0.6860232	0.7605795	0.6370180	0.3293508	0.3325091	0.6393939	0.6851262	0.7092939	0.0368599	0.0420289	0.6589785	0.6348670	0.6845271	0.2353898	0.6635700	0.3788626	0.1643703	0.5458552	0.2850078	0.4023202	0.1176339	0.5088756	0.3520316	0.6622236	0.2046573	0.6099525	0.5759520
700	0.7050471	0.6307522	0.1892921	0.4754763	0.4507177	0.7570753	0.5954239	0.1906296	0.5643872	0.1331895	0.5700786	0.5489955	0.5609830	0.1689062	0.0974013	0.7040941	0.1403235	0.2525550	0.7219694	0.4844785	0.6596039	0.4391465	0.1177898	0.7386131	0.0184654	0.4225194	0.5768390	0.8136966	0.6105433	0.6541026	0.0169786	0.2371342	0.1830167	0.3915946	0.2955188	0.4038645	1.0167705	0.3704252	0.6657878	0.4836015	0.0644982	0.4768468	0.6647605	0.6750755	0.9279290	0.5366790	0.4699664	0.4215721	0.5391524	0.1317871	0.7306284	0.0473361	0.4859436	0.5549175	0.7637555	0.2019076	0.1336570	0.0143438	0.7455025	0.0721083	0.1245527	0.6990517	0.2677426	0.7288307	0.5171225	0.5917677	0.6711436	0.0218319	0.5259893	0.5116534	0.6394405	0.4566277	0.5613758	0.7498848	0.5703891	0.5969617	0.2964274	0.3555935	0.7123183	0.6539239	0.6254571	0.0289092	0.0155279	0.8209691	0.5378434	0.6689959	0.2734969	0.6861722	0.2905550	0.1711042	0.5343476	0.1975294	0.3231668	0.1851679	0.3773897	0.4919640	0.5804230	0.1566745	0.5963066	0.7734886
750	0.7064561	0.5685502	0.1114504	0.3214753	0.3062504	0.5570471	0.7077238	0.0915487	0.7191051	0.1270266	0.6115313	0.4344243	0.7002193	0.1070382	0.1070552	0.6090617	0.1361993	0.3004088	0.6695463	0.6605488	0.8314389	0.3791266	0.1066407	0.6620017	0.0239814	0.5623803	0.4733741	0.7883262	0.6304096	0.7558338	0.0156826	0.2064411	0.2718397	0.3640419	0.2127293	0.4357882	0.7435848	0.4457363	0.6430215	0.5304248	0.0526603	0.4683938	0.7747268	0.5979843	0.7216315	0.6048830	0.5265832	0.4887407	0.6135635	0.0985412	0.7123025	0.0679174	0.3950748	0.4685384	0.6321828	0.1636918	0.0738008	0.0227342	0.9087142	0.0369887	0.0454902	0.7083038	0.1992378	0.6422660	0.3236125	0.5946671	0.8540889	0.0263342	0.3956771	0.4632365	0.6435568	0.4733387	0.7640329	0.6881779	0.6728594	0.7970831	0.3346412	0.3006315	0.6550035	0.6982219	0.6399859	0.0807117	0.0346984	0.8220114	0.5642230	0.7494368	0.2363756	0.7190439	0.3724150	0.1387232	0.5478595	0.2525955	0.3443457	0.1513745	0.3350227	0.4682338	0.5812291	0.1737000	0.8051840	0.7801853
800	0.7649771	0.6484294	0.1528131	0.3276209	0.2600243	0.8967382	0.5807929	0.0731636	0.6355629	0.0559210	0.5795660	0.4495289	0.6906101	0.0637943	0.0660847	0.5882584	0.1843878	0.2001213	0.8313472	0.5749721	0.5953154	0.4189308	0.0924412	0.6154292	0.0268214	0.4829148	0.4999299	0.7235531	0.5770797	0.6776932	0.0063618	0.1800748	0.1795605	0.3286012	0.3040564	0.4782762	0.6752634	0.3853062	0.6551545	0.5413192	0.0756233	0.5485155	0.6987178	0.6157182	0.7246589	0.5963176	0.4807477	0.6054206	0.6281521	0.0588901	0.5873854	0.0527710	0.5241033	0.5933333	0.6715143	0.1747061	0.0309123	0.0063453	0.7174165	0.0151090	0.0270802	0.8435062	0.1946875	0.6227220	0.3562149	0.5353643	0.6865586	0.0346671	0.5614537	0.4725252	0.6814389	0.5323504	0.6575598	0.7239709	0.6384364	0.6149314	0.3510971	0.2098988	0.8165609	0.6279311	0.6267592	0.0607661	0.0416781	0.7697199	0.5943132	0.6809903	0.3223339	0.7692492	0.2854980	0.1606571	0.6225168	0.2117537	0.3258235	0.1574754	0.4175085	0.3936852	0.5787644	0.1934085	0.6575923	0.5712533
