"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
450	0.9736011	0.8988285	0.4336804	0.6068394	0.4341234	0.9494937	0.6342290	0.0387792	0.0885448	0.0906547	0.8849889	0.6328898	1.0477856	1.0847705	0.0167611	0.8548134	0.0051767	0.3287916	1.0859265	0.9812141	0.9550768	0.3891019	0.2728774	0.8153436	0.4102952	0.2082809	0.7783834	0.1959097	0.9116779	0.8185703	0.0028635	0.3114629	0.0021783	0.9284523	0.7645337	0.7771498	1.0235940	0.2136153	0.0716675	0.0435650	0.2850771	0.6661816	0.3360109	0.6437434	0.3455698	0.6312926	0.6252445	0.9439242	1.0046699	0.1017602	0.0614613	0.0013590	1.0173853	0.2671564	0.5921122	0.6877101	0.5296751	0.2966586	0.8608500	0.0533703	0.6908880	0.8449373	0.4342076	0.8428061	0.6748180	1.0324576	0.9372844	0.0384980	0.7927112	0.6455558	1.0233785	0.6989146	0.6444058	0.9582291	1.0106576	0.9373212	0.5344887	0.1639620	0.9828654	0.3874235	1.1091473	0.0519799	0.1999110	0.9968363	0.9229943	0.9381359	0.5339834	0.9835047	0.4677385	0.5088817	0.3730112	0.3460205	0.6357666	0.0337309	0.6450766	0.8116607	0.9659896	0.0956141	0.9053790	0.9522339
500	1.0028846	0.9246407	0.4700307	0.5918615	0.4466195	1.0114575	0.5952282	0.0447587	0.1276444	0.1087776	0.9273780	0.6464370	1.0215026	1.1340023	0.0176669	0.8180363	0.0024279	0.2745828	1.0484553	1.0104841	0.9259021	0.3142642	0.2060211	0.8609547	0.3071780	0.2052407	0.7991152	0.2939635	1.0014837	0.8150050	0.0000000	0.3295180	0.0016298	0.9293609	0.7267890	0.8091715	0.9888724	0.2440384	0.0675681	0.0253353	0.3073497	0.6857991	0.3443061	0.6269623	0.4171972	0.6005935	0.7142532	0.8655554	0.9708564	0.0908919	0.0417549	0.0001842	0.9270747	0.2386105	0.5394527	0.6426757	0.6827803	0.3503960	0.9675909	0.0394677	0.6362122	0.9701856	0.3782422	0.8599135	0.6538684	0.9328761	0.9969353	0.0352459	0.6600587	0.6459338	0.9215046	0.6950892	0.7103652	1.0338713	1.0345065	0.9534738	0.6403554	0.1649670	1.0787853	0.3988197	1.0067118	0.0523633	0.2428359	1.0613773	0.9035096	1.0024374	0.4893680	0.9949370	0.4942363	0.5411078	0.3258621	0.3570009	0.6165674	0.0578537	0.7388870	0.6855945	1.0534683	0.0995064	0.8782094	0.9756892
550	0.9513186	0.8573512	0.3253714	0.6686103	0.4631443	1.0664273	0.6231504	0.0465409	0.6358108	0.1010513	0.9900897	0.6419068	1.0179132	0.9955786	0.0363480	0.8969923	0.0849205	0.3457442	0.8846273	0.9488525	0.9133243	0.2887350	0.2367494	0.9086931	0.2661819	0.2285402	0.7304517	0.8931053	0.9349098	0.8953855	0.0021783	0.3194667	0.1038381	0.7146610	0.4194974	0.8163227	1.0133074	0.2262446	0.3615360	0.0445079	0.2870944	0.7028841	0.6703021	0.8406145	0.5889984	0.5376773	0.7907712	0.9511484	0.9888750	0.1214475	0.3970238	0.0322994	0.9666874	0.2949694	0.7321780	0.6449970	0.5933653	0.3304014	1.0385975	0.0430751	0.4426180	1.0017658	0.4077520	0.8219183	0.5990366	1.0550345	0.8980775	0.0363916	0.6581921	0.6371799	0.9977226	0.6781649	0.6746948	1.0887779	1.0727860	0.8993079	0.6339807	0.2486432	1.0483217	0.5467635	1.0469871	0.0776239	0.2579298	1.1362645	1.0180144	1.0915185	0.5160959	0.8901983	0.4966919	0.2831374	0.4218494	0.2690009	0.5676936	0.1388369	0.6937791	0.6814432	1.0967709	0.1412325	0.9391586	1.0752174
600	1.0715044	0.9858572	0.2015530	0.6129824	0.4132550	1.0442759	0.7645278	0.0554332	0.9069947	0.0976106	0.9358448	0.6365343	1.1410554	0.8666957	0.0568631	0.8832209	0.1490347	0.3799413	1.0150795	0.9503043	0.9687107	0.3587953	0.2646509	0.9704630	0.1194276	0.3599003	0.6485703	0.9945950	1.0109901	1.0255461	0.0054119	0.2734229	0.2207012	0.5243384	0.1845408	0.8499271	1.0089469	0.2585469	0.6677615	0.1241907	0.2592686	0.7346749	0.9245517	0.8941169	0.8918631	0.6347466	0.8022605	0.9482624	0.9580071	0.1481246	0.6466548	0.0766201	0.9666994	0.2319202	0.9077770	0.4963835	0.5875164	0.3940161	1.0228771	0.0155574	0.2312143	0.9872502	0.3699977	0.7940257	0.6036204	1.1812802	0.9444627	0.0449466	0.6705221	0.6336959	1.0753344	0.6157546	0.8771108	1.0299052	0.9891317	0.8910081	0.4771147	0.3278484	1.0307656	0.7734358	1.0816360	0.0818600	0.1788023	1.1389414	1.0164016	0.9327375	0.4800833	0.9657004	0.5171363	0.1736740	0.5666472	0.2652719	0.6144206	0.1851098	0.6070925	0.6078676	0.9906541	0.1623501	0.9347284	1.0538735
650	1.0023458	1.0295796	0.2082752	0.5113204	0.4268415	1.0710621	0.8808892	0.0637887	0.9291179	0.1213705	0.9646346	0.6083252	1.0727223	0.4803767	0.0877410	1.0217471	0.1433140	0.4148105	1.0855276	1.0150797	0.9434991	0.3667937	0.1977432	0.9876642	0.0756105	0.5604253	0.6460385	0.9508979	1.0466296	1.0885591	0.0010597	0.2215073	0.3381712	0.4970121	0.2558688	0.8332289	1.0899369	0.3803245	0.8396049	0.3700584	0.1588987	0.7399539	0.9416573	0.9975077	0.8627876	0.6695500	0.6941253	0.9788208	0.9244749	0.0985044	0.9386666	0.0522804	0.8958925	0.3538605	0.9557825	0.3396690	0.4655420	0.2958168	1.0093154	0.0315109	0.1124958	0.9870601	0.3441419	0.8608921	0.5616447	1.0016060	0.9843794	0.0398971	0.7313024	0.6028885	0.9501061	0.5697927	0.9144809	1.0978626	1.0821889	0.9693039	0.5192947	0.2902057	0.9910701	0.8757606	1.0305583	0.0433968	0.1056263	1.0861790	0.8835356	0.9996849	0.4394613	0.9438576	0.5494824	0.1852225	0.6956206	0.2545533	0.6004664	0.2051801	0.6309506	0.6583410	1.0372955	0.1421444	0.9509426	0.9322801
700	0.9226800	0.9258956	0.2073830	0.4935098	0.3671590	1.1922768	1.1236399	0.0472972	0.9287321	0.1175342	1.0939321	0.6811622	1.0013145	0.2262583	0.0992853	1.0341522	0.1718854	0.2906676	1.1095492	0.9189018	0.9343882	0.4334912	0.1596430	1.0727101	0.0436545	0.6996494	0.6329547	1.0047434	1.0435339	1.0901735	0.0060340	0.2989272	0.3345104	0.5309513	0.4577332	0.7768418	1.1206262	0.4093256	0.8991629	0.4813824	0.1551919	0.6831165	0.9092165	0.9280753	0.9199437	0.6454137	0.7526861	0.9370676	0.9855353	0.1076701	1.0431138	0.0341313	0.9047823	0.3742030	1.1405644	0.3153114	0.3456601	0.2949100	1.1499411	0.0371024	0.0685256	1.0247312	0.3517383	0.7340002	0.5065684	0.9358359	1.0143757	0.0562841	0.6173846	0.6481148	1.0100200	0.5298914	0.8195524	0.9701789	1.0714664	0.9262201	0.5983806	0.2987076	1.0566770	0.9501819	1.0818279	0.0522454	0.0614901	0.9024858	0.9436689	0.9694424	0.4475033	1.0095685	0.6141634	0.1693088	0.7949932	0.2737790	0.4982431	0.2101848	0.5605566	0.5952339	1.0031140	0.1643468	0.9835479	0.9617457
750	0.9233169	0.8691422	0.2470607	0.4814951	0.3946016	1.1165464	1.0887237	0.0300706	0.9797620	0.1117544	1.0221551	0.5805331	1.0346041	0.1142991	0.1190490	0.9831702	0.1836490	0.3013776	1.1192913	0.9399584	0.9273496	0.5362246	0.1614438	1.0273972	0.0540554	0.8100665	0.6422312	1.0081970	0.9248361	0.9673085	0.0051332	0.2605694	0.3496871	0.4853404	0.5445649	0.7204267	1.1419664	0.4705131	1.0410765	0.6798808	0.1076288	0.6980080	0.9405774	0.9785640	0.9867796	0.7059977	0.7432644	0.9821415	1.0549943	0.1100525	1.1160704	0.0419487	0.9372545	0.6488165	1.0300886	0.2407477	0.2376699	0.1675134	1.0266420	0.0271078	0.0440454	0.9249406	0.3080089	0.8893261	0.4657898	0.8807233	1.0396452	0.0465378	0.5984840	0.6949771	0.9940605	0.5526921	0.8173927	0.9530513	1.0447286	0.9059120	0.6119605	0.3445858	1.0423908	0.9302087	1.0112407	0.0607422	0.0414288	1.0074130	0.8898059	1.0473861	0.4025254	0.9577838	0.5836711	0.1985560	0.8326727	0.2276105	0.5546929	0.2088036	0.5224868	0.6660189	0.9864464	0.1695308	0.9913866	1.0144757
800	0.8629205	0.9048680	0.1882665	0.4320412	0.4262363	0.9272689	1.0334150	0.0303586	0.9246469	0.0980176	0.9918523	0.6768580	0.9634553	0.0937074	0.1291252	1.1039022	0.1770550	0.3144579	1.0016454	0.9943413	1.0258331	0.5781810	0.1411083	0.9862555	0.0283546	0.7997715	0.6581583	0.9778444	0.9624299	0.9722590	0.0196982	0.3008943	0.3152528	0.5420935	0.4344468	0.6856680	0.9394300	0.4957967	1.0198741	0.6971215	0.1185637	0.7427104	0.9489309	1.0257547	1.0076688	0.7617226	0.7104624	0.9746867	0.9927218	0.1119074	1.0946450	0.0506150	0.8001577	0.8051860	0.9557678	0.2358134	0.1790238	0.0942651	0.9524775	0.0481659	0.0165813	0.9531357	0.3456419	0.8592417	0.4754258	0.7919547	0.9700490	0.0260874	0.5924507	0.7096807	1.0025850	0.5746862	0.8116891	0.9604075	1.1115678	0.9522184	0.6038476	0.3918849	1.0358050	0.9074461	1.0111830	0.0868681	0.0475023	1.0043021	0.7683902	1.0870937	0.4015185	0.9677586	0.4886101	0.1874619	0.8945443	0.3114681	0.4769579	0.2132846	0.5718138	0.6456299	0.9753670	0.1756449	0.9900785	1.0479870
850	0.9993240	0.8639720	0.2396367	0.4776515	0.4690264	0.9485069	0.9472727	0.0432002	1.0009798	0.1549535	1.0364062	0.6744553	1.0240809	0.1240963	0.1133652	1.1051908	0.1918270	0.3191884	1.0124071	1.0554105	0.8836893	0.5962237	0.1925583	0.8937172	0.0367383	0.8303113	0.7473371	0.9962567	1.0433082	0.9129804	0.0248826	0.2791037	0.3396165	0.4718515	0.4850822	0.6587708	0.9610448	0.5136278	1.1208228	0.7558062	0.1093594	0.7899524	0.9460787	0.9600293	1.1239128	0.7033778	0.7874337	0.9474223	1.0187514	0.1117144	1.0221315	0.0349538	0.7942547	0.8630103	0.9838647	0.2685756	0.1480815	0.0588077	0.9528839	0.0395446	0.0291937	0.9669254	0.3650177	0.8329544	0.4038191	0.9887894	1.0779643	0.0306580	0.6821990	0.8004529	1.0196941	0.6619742	0.8594210	1.1288014	1.0691058	0.8171834	0.5414849	0.4005001	0.9628292	0.9152226	0.9438260	0.0732928	0.0499181	0.9756047	0.7872455	1.0022132	0.4620553	0.9422557	0.4487760	0.2396966	0.9028024	0.3378892	0.5192050	0.2210302	0.6168676	0.6147404	0.9880131	0.1918764	0.9658232	1.0975227
900	1.0437318	0.9749637	0.2165871	0.5809561	0.4655342	0.9408243	0.9792239	0.0564557	1.1332004	0.1440071	0.9916084	0.7259603	1.0263771	0.1066808	0.1061897	1.0585904	0.2555102	0.3317614	0.9669606	0.9570800	1.0561276	0.5175576	0.1104341	0.9898806	0.0419719	0.7675376	0.7546466	1.0684792	0.9463178	0.9740138	0.0154504	0.3218375	0.3354813	0.5980247	0.5245254	0.6111720	0.9328106	0.5125078	1.0687658	0.7981389	0.1605009	0.7888506	0.9983166	0.9145904	1.0234833	0.7985211	0.7592088	0.9863385	0.9084722	0.1269228	1.0689853	0.0578906	0.6907042	0.8172416	0.9880603	0.2727000	0.0888493	0.0443459	0.9860441	0.0198204	0.0300442	0.9154497	0.3660334	0.8465401	0.4666918	0.9258689	1.1304429	0.0242063	0.6962063	0.7407900	1.0454007	0.6998628	0.9285868	0.9537613	1.0949256	0.9737255	0.6246818	0.4139302	0.8845254	1.0128653	0.9982861	0.0840696	0.0687257	0.9227199	0.7680445	0.9141683	0.4567018	0.8880513	0.4522045	0.2317203	0.8684441	0.3505906	0.5386016	0.1992907	0.5773410	0.7799705	0.9985566	0.2141797	0.9353216	0.9800000
950	1.0019716	0.8579769	0.2403354	0.5841950	0.5354891	0.9413104	1.0540268	0.0779760	1.0526008	0.1229412	1.0217296	0.7459879	1.0768704	0.0919055	0.1608285	1.0346528	0.1796239	0.3382144	1.0740202	0.9909496	1.0789627	0.6860190	0.1158670	0.9554569	0.0255879	0.7377513	0.7500875	0.9386667	0.9902818	1.0085792	0.0155949	0.3390119	0.3569094	0.5331991	0.4629027	0.6848628	0.9424865	0.5377959	1.0545279	0.9151695	0.1562434	0.7988284	1.0993467	1.0293127	1.0621215	0.8541668	0.7716889	0.9033388	1.0098836	0.1077793	1.1763425	0.0510507	0.6788229	0.6505243	1.0580081	0.3699345	0.1075744	0.0264086	1.1221269	0.0180833	0.0251758	0.9315274	0.3274352	0.8460448	0.5464386	1.0582235	0.9932164	0.0295007	0.7048580	0.7562409	1.0490776	0.6745773	0.8275456	0.9692764	1.1625359	1.0119142	0.5684230	0.3693433	1.0382204	0.9809219	0.9935895	0.0767301	0.0645422	0.9673790	0.7466995	0.9555980	0.4067447	0.9809854	0.5181962	0.2517562	0.9774178	0.2449847	0.6012141	0.2488159	0.6269500	0.6699790	0.9643734	0.2499289	0.9195967	0.9276613
1000	1.0751856	0.9160408	0.1989357	0.5356504	0.5222660	0.9014988	1.1543009	0.0695769	1.0000449	0.1186206	1.0523369	0.8038257	1.0152251	0.1015853	0.1647465	1.0055725	0.2742416	0.3157856	1.0081424	0.8841461	1.0702257	0.7755044	0.0800503	0.9848559	0.0347778	0.7383547	0.7948553	1.0170479	0.9891121	0.8706620	0.0057748	0.3794545	0.4110806	0.5338641	0.5379459	0.6911156	0.9956206	0.5705235	1.0419484	0.9030630	0.1674843	0.7674958	1.0283117	1.0412634	0.9650593	0.8722472	0.7254090	0.9628571	0.8839944	0.0978721	1.0573402	0.0325823	0.7211510	0.4995399	0.9882101	0.3052206	0.1562167	0.0357511	1.0351458	0.0207777	0.0322687	1.0387660	0.3096013	0.8817081	0.5139436	1.0277295	0.9858680	0.0240698	0.6952245	0.7473668	1.0440480	0.6915714	0.9643384	1.0327968	1.0195486	0.9813636	0.5377337	0.3412739	0.9653533	0.9894000	0.9468679	0.0622862	0.0908856	0.9864959	0.7757044	1.0714552	0.3787929	1.0075934	0.4707204	0.2627890	1.0640937	0.1574541	0.5898156	0.2132707	0.6356128	0.6905371	0.9438310	0.2479723	0.9695853	0.8830017

