"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
450	1.0000000	0.9046667	0.4430537	0.5780329	0.4362908	1.0000000	0.6080600	0.0406748	0.1189653	0.1110869	1.0000000	0.6271148	1.0000000	0.9901066	0.0142795	0.8160653	0.0024020	0.3390692	1.0000000	0.9851598	1.0000000	0.2906773	0.2088604	0.8404426	0.3845889	0.2223506	0.7580010	0.2327724	1.0000000	0.7940415	0.0034152	0.2692219	0.0006629	0.9995193	0.6789328	0.7435373	1.0000000	0.1995249	0.0972644	0.0291190	0.3260595	0.6570893	0.3377852	0.6470270	0.3686418	0.6442593	0.7113259	0.8672305	0.9858664	0.1192480	0.0521075	0.0001995	0.9957100	0.2793501	0.6330811	0.6185194	0.6229975	0.3613867	1.0000000	0.0367435	0.7409796	0.9564644	0.4150838	0.8168570	0.6208950	1.0000000	1.0000000	0.0281550	0.6389136	0.6553305	1.0000000	0.6591212	0.6041022	1.0000000	1.0000000	0.9494755	0.5501273	0.1668716	1.0000000	0.3304650	0.9997946	0.0625405	0.2555091	0.9999237	0.9374267	0.9896820	0.4879296	0.9765308	0.5141311	0.4893769	0.3836663	0.2801265	0.5473703	0.0558698	0.5636822	0.7085205	0.9981595	0.1232352	0.8844904	0.9962670
500	1.0000000	0.9046667	0.4430422	0.5780344	0.4362908	1.0000000	0.6078072	0.0406747	0.1189653	0.1110869	1.0000000	0.6213293	1.0000000	0.9901665	0.0141510	0.8160572	0.0023892	0.3390695	1.0000000	0.9856559	1.0000000	0.2828501	0.2095167	0.8404343	0.3846576	0.2220481	0.7549910	0.2327724	1.0000000	0.7940395	0.0034213	0.2691558	0.0006457	0.9995277	0.6789326	0.7438684	1.0000000	0.1979902	0.0971766	0.0290094	0.3261526	0.6567528	0.3377844	0.6470269	0.3686341	0.6435354	0.7109960	0.8672356	0.9858664	0.1192480	0.0521062	0.0001904	0.9961893	0.2776521	0.6330700	0.6187273	0.6273426	0.3715013	1.0000000	0.0367435	0.7409851	0.9561517	0.4152228	0.8162912	0.6208950	1.0000000	1.0000000	0.0281550	0.6389136	0.6548808	1.0000000	0.6574781	0.6038176	1.0000000	1.0000000	0.9494756	0.5501273	0.1668261	1.0000000	0.3304306	0.9997874	0.0623974	0.2551451	0.9999316	0.9415784	0.9906827	0.4880694	0.9765550	0.5141246	0.4874530	0.3830649	0.2786081	0.5477948	0.0562714	0.5639879	0.7064285	0.9980188	0.1226962	0.8844791	0.9962362
550	1.0000000	0.9046667	0.1846370	0.5368905	0.4362908	1.0000000	0.7063854	0.0406747	0.8847872	0.1110869	1.0000000	0.6191419	1.0000000	0.9224383	0.0534495	0.9367373	0.1382494	0.3390551	1.0000000	0.9863566	1.0000000	0.3041881	0.2196517	0.9439963	0.1652328	0.2540239	0.6447644	0.9269352	1.0000000	0.9409097	0.0035590	0.2703416	0.2166016	0.5566170	0.1737559	0.8852022	1.0000000	0.2320238	0.6590379	0.0481344	0.2779043	0.6583874	0.8519046	0.9354721	0.8133257	0.6071383	0.7263958	0.9619519	0.9858664	0.1192480	0.7832115	0.0538254	0.9967439	0.2340664	0.8792758	0.5545796	0.6083203	0.3201246	1.0000000	0.0367435	0.2315413	0.9662427	0.4044063	0.8166455	0.5359427	1.0000000	1.0000000	0.0281550	0.6389136	0.6693399	1.0000000	0.6572077	0.7445820	1.0000000	1.0000000	0.9279365	0.5501273	0.2659922	1.0000000	0.7655339	0.9996867	0.0625159	0.2542751	0.9999320	0.9430032	0.9915430	0.4692265	0.9771766	0.5143144	0.1437208	0.5275838	0.2810249	0.5480172	0.1510621	0.5643842	0.5797205	0.9977822	0.1264588	0.9223282	0.9961942
600	1.0000000	0.9046667	0.1744810	0.5236528	0.4362908	1.0000000	0.8820345	0.0406750	0.9849336	0.1110869	1.0000000	0.6133933	1.0000000	0.4678209	0.0750919	0.9782423	0.1798989	0.3389636	1.0000000	0.9878730	1.0000000	0.3465881	0.2126389	0.9803441	0.0781927	0.4082811	0.6195764	0.9930419	1.0000000	0.9830469	0.0039638	0.2799021	0.2952299	0.4827126	0.1433513	0.8414909	1.0000000	0.3298503	0.8712316	0.2753109	0.1861814	0.6744669	0.9668805	0.9882035	0.9448065	0.6700981	0.7356073	0.9667172	0.9858664	0.1192480	0.9504193	0.0598949	0.9981919	0.2200783	0.9602803	0.4243723	0.5271612	0.2931344	1.0000000	0.0367435	0.0885970	0.9808428	0.3774128	0.8227840	0.5212596	1.0000000	1.0000000	0.0281550	0.6389136	0.6352798	1.0000000	0.6575820	0.8132394	1.0000000	1.0000000	0.9225050	0.5501273	0.3082038	1.0000000	0.9178960	0.9993548	0.0630258	0.0874885	0.9999241	0.9263326	0.9922092	0.4339355	0.9786365	0.5138468	0.1368000	0.7547375	0.2956025	0.5481222	0.1763660	0.5661918	0.5714113	0.9955695	0.1238065	0.9743768	0.9961712
650	1.0000000	0.9046667	0.1908811	0.5193936	0.4362908	1.0000000	0.9515993	0.0406769	0.9980298	0.1110869	1.0000000	0.6270907	1.0000000	0.2188024	0.0891311	0.9925170	0.1910688	0.3387786	1.0000000	0.9880377	1.0000000	0.3885081	0.1722955	0.9931012	0.0442085	0.5943638	0.5934659	0.9993374	1.0000000	0.9951361	0.0045157	0.2928486	0.3238535	0.4920543	0.2801855	0.7714562	1.0000000	0.4216198	0.9513691	0.5582080	0.1276862	0.7001630	0.9925933	0.9978435	0.9836811	0.7271186	0.7295773	0.9609357	0.9858664	0.1192480	0.9886606	0.0563414	0.9980595	0.3193922	0.9869318	0.3410820	0.3970250	0.2494611	1.0000000	0.0367435	0.0484885	0.9885648	0.3546884	0.8351897	0.5187218	1.0000000	1.0000000	0.0281550	0.6389136	0.6371376	1.0000000	0.6514033	0.8703513	1.0000000	1.0000000	0.9211354	0.5501273	0.3261719	1.0000000	0.9712493	0.9992388	0.0627201	0.0537818	0.9998760	0.8859815	0.9906217	0.4182130	0.9789056	0.5121683	0.1622907	0.8510094	0.2962518	0.5481735	0.1854244	0.5682979	0.6047276	0.9949260	0.1351308	0.9914567	0.9961524
700	1.0000000	0.9046667	0.2006977	0.5180232	0.4362908	1.0000000	0.9731981	0.0406932	0.9997424	0.1110869	1.0000000	0.6714487	1.0000000	0.1350070	0.1043357	0.9974264	0.1936112	0.3385742	1.0000000	0.9853410	1.0000000	0.4401530	0.1391311	0.9975787	0.0314821	0.7052333	0.5901822	0.9999369	1.0000000	0.9986046	0.0050779	0.3012099	0.3343103	0.5087174	0.4078933	0.7282473	1.0000000	0.4826066	0.9816339	0.7168342	0.1077769	0.7204431	0.9983436	0.9996058	0.9951750	0.7613497	0.7248491	0.9575385	0.9858664	0.1192480	0.9974066	0.0523349	0.9900312	0.4771045	0.9957004	0.3024692	0.2774552	0.1850271	1.0000000	0.0367435	0.0372345	0.9921449	0.3410181	0.8482043	0.5182832	1.0000000	1.0000000	0.0281550	0.6389136	0.6774008	1.0000000	0.6504471	0.9136409	1.0000000	1.0000000	0.9207900	0.5501273	0.3338203	1.0000000	0.9899322	0.9992315	0.0636605	0.0510085	0.9997402	0.8461768	0.9839401	0.4122414	0.9781543	0.5103469	0.1887098	0.8830361	0.2766413	0.5483753	0.1898152	0.5702471	0.6355728	0.9953774	0.1701426	0.9966523	0.9961119
750	1.0000000	0.9046667	0.2049606	0.5175823	0.4362908	1.0000000	0.9800150	0.0408253	0.9999663	0.1110869	1.0000000	0.7188883	1.0000000	0.1081325	0.1318737	0.9991149	0.1940105	0.3384167	1.0000000	0.9800003	1.0000000	0.5026245	0.1197735	0.9991502	0.0272052	0.7495312	0.6210410	0.9999940	1.0000000	0.9995996	0.0054696	0.3045508	0.3381214	0.5198326	0.4796571	0.7062609	1.0000000	0.5175188	0.9930638	0.7885661	0.1133335	0.7313546	0.9996296	0.9999279	0.9985734	0.7792013	0.7231087	0.9560992	0.9858664	0.1192480	0.9994069	0.0499507	0.9513730	0.6033878	0.9985854	0.2866106	0.1990452	0.1222777	1.0000000	0.0367435	0.0340767	0.9938217	0.3339744	0.8581267	0.5182073	1.0000000	1.0000000	0.0281550	0.6389136	0.7146814	1.0000000	0.6599109	0.9376191	1.0000000	1.0000000	0.9207029	0.5501273	0.3370759	1.0000000	0.9964745	0.9993758	0.0658269	0.0518189	0.9994988	0.8197794	0.9715060	0.4100259	0.9771859	0.5092812	0.2076302	0.8927570	0.2469582	0.5490136	0.1931518	0.5719526	0.6525956	0.9959335	0.2131760	0.9982420	0.9960699
800	1.0000000	0.9046667	0.2066296	0.5174405	0.4362908	1.0000000	0.9823489	0.0415856	0.9999956	0.1110869	1.0000000	0.7510757	1.0000000	0.0992688	0.1663178	0.9996956	0.1939838	0.3383188	1.0000000	0.9735186	1.0000000	0.5616097	0.1097916	0.9997017	0.0262912	0.7583927	0.6619269	0.9999994	1.0000000	0.9998851	0.0056916	0.3049849	0.3394968	0.5258620	0.5133702	0.6959030	1.0000000	0.5359329	0.9973805	0.8189045	0.1266941	0.7353372	0.9999172	0.9999868	0.9995782	0.7878475	0.7228300	0.9555551	0.9858664	0.1192480	0.9998644	0.0490127	0.8773632	0.6735173	0.9995346	0.2804785	0.1557957	0.0782126	1.0000000	0.0367435	0.0331907	0.9946077	0.3306543	0.8644297	0.5181942	1.0000000	1.0000000	0.0281550	0.6389136	0.7370262	1.0000000	0.6732442	0.9453667	1.0000000	1.0000000	0.9206810	0.5501273	0.3384617	1.0000000	0.9987655	0.9994989	0.0677213	0.0520572	0.9991684	0.8047184	0.9572124	0.4092027	0.9764096	0.5090819	0.2235391	0.8958228	0.2244626	0.5492455	0.1960284	0.5731450	0.6598926	0.9962433	0.2454877	0.9987382	0.9960405
850	1.0000000	0.9046667	0.2072553	0.5173948	0.4362908	1.0000000	0.9832150	0.0441102	0.9999994	0.1110869	1.0000000	0.7687259	1.0000000	0.0962067	0.1930257	0.9998953	0.1939200	0.3382654	1.0000000	0.9676840	1.0000000	0.6051093	0.1049572	0.9998953	0.0266027	0.7537487	0.6944117	0.9999999	1.0000000	0.9999670	0.0058185	0.3041521	0.3399861	0.5288414	0.5280247	0.6912359	1.0000000	0.5451436	0.9990107	0.8314055	0.1386181	0.7354373	0.9999815	0.9999976	0.9998753	0.7918405	0.7232202	0.9553616	0.9858664	0.1192480	0.9999690	0.0491749	0.8065624	0.7059928	0.9998469	0.2781955	0.1340234	0.0529997	1.0000000	0.0367435	0.0329421	0.9949480	0.3291776	0.8679956	0.5181920	1.0000000	1.0000000	0.0281550	0.6389136	0.7480313	1.0000000	0.6844988	0.9437706	1.0000000	1.0000000	0.9206754	0.5501273	0.3390516	1.0000000	0.9995677	0.9995501	0.0689426	0.0518560	0.9988170	0.7956564	0.9450168	0.4088943	0.9758986	0.5093755	0.2362530	0.8970244	0.2112937	0.5479282	0.1982457	0.5738630	0.6624579	0.9962963	0.2632142	0.9988974	0.9960239
900	1.0000000	0.9046667	0.2074847	0.5173801	0.4362908	1.0000000	0.9835541	0.0487643	0.9999999	0.1110869	1.0000000	0.7775162	1.0000000	0.0951028	0.2078420	0.9999640	0.1938801	0.3382386	1.0000000	0.9634408	1.0000000	0.6320177	0.1027085	0.9999633	0.0271975	0.7464857	0.7148165	1.0000000	1.0000000	0.9999905	0.0059025	0.3030028	0.3401573	0.5302349	0.5341316	0.6891961	1.0000000	0.5495782	0.9996264	0.8364868	0.1468606	0.7338705	0.9999959	0.9999996	0.9999631	0.7936230	0.7239221	0.9552954	0.9858664	0.1192480	0.9999929	0.0502026	0.7615828	0.7197224	0.9999496	0.2773684	0.1236574	0.0401163	1.0000000	0.0367435	0.0328723	0.9950603	0.3285472	0.8698588	0.5181916	1.0000000	1.0000000	0.0281550	0.6389136	0.7529033	1.0000000	0.6919543	0.9387011	1.0000000	1.0000000	0.9206740	0.5501273	0.3393027	1.0000000	0.9998486	0.9995654	0.0696290	0.0516055	0.9985211	0.7891305	0.9364223	0.4087781	0.9755972	0.5097933	0.2451265	0.8975684	0.2034656	0.5450330	0.1996229	0.5742609	0.6631285	0.9961520	0.2711812	0.9989503	0.9960156
950	1.0000000	0.9046667	0.2075677	0.5173754	0.4362908	1.0000000	0.9836905	0.0539429	1.0000000	0.1110869	1.0000000	0.7817033	1.0000000	0.0946929	0.2144952	0.9999876	0.1938605	0.3382259	1.0000000	0.9607892	1.0000000	0.6468955	0.1016939	0.9999871	0.0277198	0.7405102	0.7260241	1.0000000	1.0000000	0.9999973	0.0059650	0.3020013	0.3402158	0.5308629	0.5366043	0.6883249	1.0000000	0.5516517	0.9998589	0.8385321	0.1519022	0.7319738	0.9999991	0.9999999	0.9999891	0.7943989	0.7246767	0.9552734	0.9858664	0.1192480	0.9999984	0.0517297	0.7386850	0.7252271	0.9999834	0.2770749	0.1189125	0.0339054	1.0000000	0.0367435	0.0328528	0.9950634	0.3282861	0.8707771	0.5181915	1.0000000	1.0000000	0.0281550	0.6389136	0.7549220	1.0000000	0.6962309	0.9335083	1.0000000	1.0000000	0.9206737	0.5501273	0.3394096	1.0000000	0.9999470	0.9995675	0.0699814	0.0514364	0.9983133	0.7839536	0.9311439	0.4087347	0.9754314	0.5101482	0.2506477	0.8978218	0.1986189	0.5414175	0.2003001	0.5744654	0.6632142	0.9958748	0.2742740	0.9989685	0.9960115
1000	1.0000000	0.9046667	0.2075973	0.5173739	0.4362908	1.0000000	0.9837457	0.0579224	1.0000000	0.1110869	1.0000000	0.7836515	1.0000000	0.0945384	0.2170620	0.9999957	0.1938519	0.3382200	1.0000000	0.9593002	1.0000000	0.6545500	0.1012473	0.9999955	0.0280881	0.7365177	0.7316619	1.0000000	1.0000000	0.9999992	0.0060119	0.3012873	0.3402354	0.5311381	0.5375826	0.6879595	1.0000000	0.5525988	0.9999467	0.8393484	0.1547707	0.7303690	0.9999998	1.0000000	0.9999968	0.7947301	0.7253128	0.9552663	0.9858664	0.1192480	0.9999996	0.0532435	0.7283865	0.7273547	0.9999945	0.2769725	0.1168057	0.0310013	1.0000000	0.0367435	0.0328473	0.9950241	0.3281804	0.8712101	0.5181915	1.0000000	1.0000000	0.0281550	0.6389136	0.7557210	1.0000000	0.6984587	0.9294757	1.0000000	1.0000000	0.9206736	0.5501273	0.3394551	1.0000000	0.9999814	0.9995656	0.0701496	0.0513457	0.9981854	0.7800628	0.9282290	0.4087192	0.9753445	0.5103933	0.2537990	0.8979399	0.1956762	0.5380916	0.2005803	0.5745616	0.6631970	0.9955395	0.2753055	0.9989750	0.9960092

