"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8256290	0.9991589	0.9993072	0.4916405	1.0000000	0.5886407	0.8338755	1.0000000	0.5342970	1.0000000	0.0049989	0.3446651	1.0000000	0.7604794	0.2328184	0.1082097	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7869508	0.0412726	0.9501273	1.0000000	1.0000000	0.3165488	0.2288886	1.0000000	1.0000000	1.0000000	0.4887503	0.6869594	0.8705915	0.6905994	0.4293824	0.3674519	0.1937890	0.1232766	0.2369451	0.0084708	0.9193772
100	0.4651643	0.6442582	1.0000000	0.8337335	0.3124703	0.0378722	0.0933102	0.0415224	0.1960322	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8344037	1.0000000	0.5340933	1.0000000	0.0049989	0.3541620	1.0000000	0.1381195	0.2401245	0.6633434	0.8225548	0.5991263	1.0000000	0.0030952	1.0000000	0.5977587	0.0260942	0.9767147	1.0000000	1.0000000	0.3140504	0.2278001	1.0000000	1.0000000	0.5693461	0.3761258	0.6542793	0.8757416	0.7055979	0.0086407	0.3575151	0.1932493	0.0654738	0.2369336	0.0045266	0.9195819
200	0.4830306	0.6319400	1.0000000	0.8362115	0.3124703	0.0378722	0.0933102	0.0415224	0.1335256	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8362697	1.0000000	0.5315295	1.0000000	0.0049989	0.3659407	1.0000000	0.1186211	0.2564854	0.8005276	0.8080963	0.5991263	1.0000000	0.0002477	1.0000000	0.6448756	0.0246234	0.9796617	1.0000000	1.0000000	0.3114969	0.2239706	1.0000000	1.0000000	0.5339741	0.3232443	0.5780910	0.7749304	0.7445469	0.0028195	0.3209310	0.1881832	0.0558915	0.2369056	0.0053203	0.9212355
300	0.4899479	0.6315134	1.0000000	0.8362357	0.3124703	0.0378722	0.0933102	0.0415224	0.1273200	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8373958	1.0000000	0.5285056	1.0000000	0.0049989	0.3722433	1.0000000	0.1159795	0.2589809	0.8140742	0.8069182	0.5991263	1.0000000	0.0000199	1.0000000	0.6523836	0.0245337	0.9799873	1.0000000	1.0000000	0.3106992	0.2216678	1.0000000	1.0000000	0.5310688	0.3417948	0.5675782	0.6473839	0.7562416	0.0022277	0.3145155	0.1841994	0.0556488	0.2369021	0.0053519	0.9218803
400	0.4911562	0.6314987	1.0000000	0.8362359	0.3124703	0.0378722	0.0933102	0.0415224	0.1267039	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8377570	1.0000000	0.5275794	1.0000000	0.0049989	0.3740553	1.0000000	0.1155374	0.2577313	0.8152687	0.8068222	0.5991263	1.0000000	0.0000016	1.0000000	0.6475510	0.0245345	0.9800232	1.0000000	1.0000000	0.3105150	0.2209344	1.0000000	1.0000000	0.5308302	0.3461543	0.5740180	0.6062965	0.7536505	0.0021605	0.3186147	0.1834745	0.0566175	0.2369048	0.0051695	0.9219612
500	0.4913326	0.6314982	1.0000000	0.8362359	0.3124703	0.0378722	0.0933102	0.0415224	0.1266427	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8378454	1.0000000	0.5275788	1.0000000	0.0049989	0.3741648	1.0000000	0.1156048	0.2575747	0.8153713	0.8068144	0.5991263	1.0000000	0.0000002	1.0000000	0.6471438	0.0245361	0.9800273	1.0000000	1.0000000	0.3104772	0.2207563	1.0000000	1.0000000	0.5308106	0.3441888	0.5746746	0.5984679	0.7529440	0.0021848	0.3190865	0.1835886	0.0566651	0.2369050	0.0051656	0.9219690
600	0.7239106	0.9872400	1.0000000	0.5825345	0.3124703	0.0378722	0.0933102	0.0415224	0.7562378	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8373783	1.0000000	0.5277763	1.0000000	0.0049989	0.3641461	1.0000000	0.7126363	0.2518029	0.3199823	0.9842589	0.5991263	1.0000000	0.0355931	1.0000000	0.8479633	0.0396801	0.9534402	1.0000000	1.0000000	0.3129003	0.2217610	1.0000000	1.0000000	0.9614628	0.4646510	0.6047910	0.8779581	0.7327276	0.4207441	0.3327613	0.1838964	0.1116242	0.2369164	0.0092713	0.9196005
700	0.7034954	0.9995582	1.0000000	0.5800565	0.3124703	0.0378722	0.0933102	0.0415224	0.8187442	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8355617	1.0000000	0.5304204	1.0000000	0.0049989	0.3529665	1.0000000	0.7434087	0.2325775	0.1377149	0.9987174	0.5991263	1.0000000	0.0384406	1.0000000	0.7877524	0.0411561	0.9504925	1.0000000	1.0000000	0.3154787	0.2255359	1.0000000	1.0000000	0.9968347	0.5142051	0.6885387	0.8553658	0.6972215	0.4271116	0.3683469	0.1881663	0.1264858	0.2369463	0.0079038	0.9193826
800	0.6983672	0.9999847	1.0000000	0.5800323	0.3124703	0.0378722	0.0933102	0.0415224	0.8249499	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8343902	1.0000000	0.5337526	1.0000000	0.0049989	0.3458023	1.0000000	0.7600082	0.2301752	0.1130459	0.9998955	0.5991263	1.0000000	0.0386684	1.0000000	0.7794717	0.0412732	0.9501678	1.0000000	1.0000000	0.3163065	0.2278860	1.0000000	1.0000000	0.9997400	0.4894520	0.6969439	0.8577807	0.6896773	0.4294648	0.3717026	0.1936608	0.1252907	0.2369487	0.0084152	0.9193773
900	0.6975707	0.9999995	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8255660	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8339993	1.0000000	0.5345007	1.0000000	0.0049989	0.3442767	1.0000000	0.7618405	0.2330540	0.1096547	0.9999915	0.5991263	1.0000000	0.0386867	1.0000000	0.7877183	0.0412754	0.9501320	1.0000000	1.0000000	0.3164995	0.2286508	1.0000000	1.0000000	0.9999786	0.4855713	0.6858276	0.8724554	0.6907386	0.4296172	0.3670893	0.1943012	0.1228378	0.2369446	0.0085449	0.9193772
1000	0.6974588	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8256271	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8339018	1.0000000	0.5343006	1.0000000	0.0049989	0.3446482	1.0000000	0.7603439	0.2331048	0.1082275	0.9999993	0.5991263	1.0000000	0.0386881	1.0000000	0.7877926	0.0412735	0.9501278	1.0000000	1.0000000	0.3165393	0.2288385	1.0000000	1.0000000	0.9999982	0.4890307	0.6858620	0.8717472	0.6908486	0.4293446	0.3670092	0.1937371	0.1230925	0.2369447	0.0084694	0.9193772
