"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
100	0.5120195	0.7351136	1.0000000	0.8255727	0.3124703	0.0378722	0.0933102	0.0415224	0.4027324	0.9991589	0.9993073	0.4916409	1.0000000	0.5886407	0.8340671	1.0000000	0.5342053	1.0000000	0.0049989	0.3498036	1.0000000	0.2382534	0.2353374	0.6158158	0.8571600	0.5991263	1.0000000	0.0110347	1.0000000	0.6283406	0.0308954	0.9673279	1.0000000	1.0000000	0.3149774	0.2284011	1.0000000	1.0000000	0.6392999	0.4153613	0.6771888	0.8728931	0.6970141	0.0492196	0.3642914	0.1935986	0.0815286	0.2369394	0.0051991	0.9194407
200	0.4811144	0.6472268	1.0000000	0.8360940	0.3124703	0.0378722	0.0933102	0.0415224	0.1875033	0.9991589	0.9993073	0.4916405	1.0000000	0.5886407	0.8354806	1.0000000	0.5322548	1.0000000	0.0049989	0.3618207	1.0000000	0.1288040	0.2494584	0.7941219	0.8130705	0.5991263	1.0000000	0.0015380	1.0000000	0.6310542	0.0257703	0.9769300	1.0000000	1.0000000	0.3120634	0.2251877	1.0000000	1.0000000	0.5426370	0.3290951	0.6179269	0.8216714	0.7288600	0.0049261	0.3351584	0.1900278	0.0610529	0.2369122	0.0050805	0.9206299
300	0.4876422	0.6336651	1.0000000	0.8362343	0.3124703	0.0378722	0.0933102	0.0415224	0.1380940	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8369245	1.0000000	0.5290471	1.0000000	0.0049989	0.3700974	1.0000000	0.1173158	0.2574847	0.8135050	0.8074576	0.5991263	1.0000000	0.0001771	1.0000000	0.6504109	0.0247267	0.9793802	1.0000000	1.0000000	0.3108647	0.2223001	1.0000000	1.0000000	0.5319020	0.3371131	0.5785916	0.6881083	0.7519517	0.0024156	0.3167822	0.1852754	0.0561075	0.2369022	0.0053734	0.9216766
400	0.4905526	0.6317900	1.0000000	0.8362359	0.3124703	0.0378722	0.0933102	0.0415224	0.1286500	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8375893	1.0000000	0.5276834	1.0000000	0.0049989	0.3734663	1.0000000	0.1156981	0.2580194	0.8152177	0.8068745	0.5991263	1.0000000	0.0000187	1.0000000	0.6489563	0.0245621	0.9799011	1.0000000	1.0000000	0.3105527	0.2211322	1.0000000	1.0000000	0.5309037	0.3458036	0.5733598	0.6195266	0.7542676	0.0021707	0.3174166	0.1836339	0.0563389	0.2369042	0.0052258	0.9219275
500	0.4912157	0.6315372	1.0000000	0.8362359	0.3124703	0.0378722	0.0933102	0.0415224	0.1269778	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8377994	1.0000000	0.5275688	1.0000000	0.0049989	0.3741167	1.0000000	0.1155918	0.2576307	0.8153676	0.8068192	0.5991263	1.0000000	0.0000019	1.0000000	0.6472401	0.0245395	0.9800039	1.0000000	1.0000000	0.3104850	0.2208048	1.0000000	1.0000000	0.5308168	0.3446406	0.5744538	0.6012068	0.7531288	0.0021795	0.3189411	0.1835603	0.0566419	0.2369051	0.0051670	0.9219647
600	0.6831601	0.8963898	1.0000000	0.5906953	0.3124703	0.0378722	0.0933102	0.0415224	0.5495840	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8376782	1.0000000	0.5276775	1.0000000	0.0049989	0.3685663	1.0000000	0.6161579	0.2557241	0.3664826	0.9496541	0.5991263	1.0000000	0.0276538	1.0000000	0.8169382	0.0349534	0.9628239	1.0000000	1.0000000	0.3119930	0.2211942	1.0000000	1.0000000	0.8915095	0.4233397	0.5833041	0.7921929	0.7445180	0.3807176	0.3238820	0.1837058	0.0955992	0.2369105	0.0091649	0.9202879
700	0.7060169	0.9842720	1.0000000	0.5801740	0.3124703	0.0378722	0.0933102	0.0415224	0.7647741	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8363369	1.0000000	0.5296403	1.0000000	0.0049989	0.3570179	1.0000000	0.7284550	0.2410810	0.1483901	0.9937432	0.5991263	1.0000000	0.0371504	1.0000000	0.8062212	0.0400069	0.9532237	1.0000000	1.0000000	0.3149019	0.2243264	1.0000000	1.0000000	0.9881718	0.5098792	0.6447221	0.8631723	0.7103796	0.4246733	0.3550326	0.1864128	0.1193812	0.2369392	0.0081773	0.9194735
800	0.7001516	0.9978331	1.0000000	0.5800337	0.3124703	0.0378722	0.0933102	0.0415224	0.8141771	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8348793	1.0000000	0.5331708	1.0000000	0.0049989	0.3482130	1.0000000	0.7544725	0.2314514	0.1141021	0.9993560	0.5991263	1.0000000	0.0385112	1.0000000	0.7812955	0.0410705	0.9507744	1.0000000	1.0000000	0.3161345	0.2272383	1.0000000	1.0000000	0.9989068	0.4954908	0.6870389	0.8537182	0.6928372	0.4288468	0.3705163	0.1921290	0.1254861	0.2369491	0.0082420	0.9193852
900	0.6979956	0.9997082	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8236201	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8341789	1.0000000	0.5344536	1.0000000	0.0049989	0.3447154	1.0000000	0.7614926	0.2321499	0.1099627	0.9999392	0.5991263	1.0000000	0.0386696	1.0000000	0.7852558	0.0412456	0.9502540	1.0000000	1.0000000	0.3164600	0.2284445	1.0000000	1.0000000	0.9999051	0.4855157	0.6886778	0.8684421	0.6906125	0.4296481	0.3684995	0.1942510	0.1236388	0.2369455	0.0085111	0.9193778
1000	0.6975375	0.9999609	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8252921	0.9991589	0.9993073	0.4916404	1.0000000	0.5886407	0.8339520	1.0000000	0.5343408	1.0000000	0.0049989	0.3445488	1.0000000	0.7607313	0.2330627	0.1083243	0.9999945	0.5991263	1.0000000	0.0386864	1.0000000	0.7878551	0.0412699	0.9501513	1.0000000	1.0000000	0.3165311	0.2287874	1.0000000	1.0000000	0.9999920	0.4883015	0.6860539	0.8721534	0.6908731	0.4293999	0.3670146	0.1938747	0.1230228	0.2369446	0.0084924	0.9193772
