"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
200	0.0888897	0.9726373	0.0454120	0.1356405	0.8654356	0.0934848	0.1412786	0.9594607	1.1017501	1.0826144
250	0.0690713	1.0108803	0.0414440	0.1678757	0.8129096	0.1811970	0.1519775	0.9757391	1.0238012	1.1030702
300	0.0633620	0.9935677	0.0421200	0.1537090	0.8089359	0.1555600	0.1190918	1.0202736	0.9944988	0.9702025
350	0.0496073	0.9813137	0.0399942	0.1144105	0.8375665	0.1072063	0.1645613	1.0569298	1.0812660	1.0188280
400	0.0764122	1.0550226	0.0691803	0.1169692	0.8991977	0.0700074	0.1824880	1.0849089	0.9849457	0.8979601
450	0.0436377	1.0554632	0.0503538	0.1128209	0.9403813	0.0782493	0.2171019	0.9847106	1.0010052	0.9959555
500	0.0528170	1.0216917	0.0512002	0.1648994	0.8661553	0.1755217	0.2299487	1.0180002	0.9880523	1.0062398
550	0.0568031	1.1044877	0.0435757	0.1141925	0.9392992	0.1199378	0.3332514	0.9661282	1.0003908	1.0091843
600	0.0307354	1.0352437	0.0434551	0.1208393	0.9068773	0.0512322	0.3720110	1.0104230	0.9604045	1.0217278
650	0.0679523	0.9981791	0.0642790	0.1673303	0.8788542	0.1151910	0.4176835	0.9638966	1.0766418	1.0495463
700	0.0608072	0.9518647	0.0579744	0.1525289	0.8559951	0.1061453	0.4708875	1.0058463	0.9568935	1.0004763
750	0.0750405	0.9847567	0.0575155	0.1600426	0.8565395	0.1500210	0.3982332	0.9320626	0.9594132	1.0356892
800	0.0619188	0.9490812	0.0664598	0.1822291	0.8569581	0.2216165	0.4176417	0.9628595	0.9772022	0.9947681
850	0.0432665	1.0316510	0.0543487	0.2005761	0.9756563	0.2926549	0.4109212	1.0295811	0.9515813	0.9663238
900	0.0673567	1.0055777	0.0472177	0.1709540	1.0453793	0.2007771	0.4290889	0.9908481	1.0215554	0.9864821
950	0.0789617	0.9405304	0.0479673	0.1788182	0.9684454	0.2052084	0.4225409	1.0200790	0.9730265	0.8954275
1000	0.0645115	0.9513296	0.0567873	0.1515140	0.9423904	0.1491420	0.4053437	0.9284028	0.9735023	0.9530211

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0337709	0.4967757	0.0553525	0.1151475	0.8921796	0.5114255	0.3671275	0.9867808	0.9611329	1.0882130
100	0.0176807	0.3128503	0.0859644	0.1448307	0.8546769	0.6915683	0.4181979	0.9490714	0.9795775	1.0698793
150	0.0279378	0.2393496	0.0933026	0.1730153	0.8549143	0.8025953	0.3489092	0.9519089	0.9040334	1.0535383
200	0.0614391	0.2363865	0.2392156	0.2174750	0.8910302	0.8144333	0.3406748	1.0518347	0.9619113	0.9886076
250	0.0977677	0.1914647	0.2496518	0.2157048	0.8507733	0.9641391	0.2726404	1.0104758	0.9779300	0.9680848
300	0.2129113	0.2229636	0.3648799	0.2899299	0.8624952	0.9760965	0.2206160	0.9251655	0.9565522	0.9950507
350	0.2456945	0.1818016	0.4275363	0.3010424	0.8864570	0.9797255	0.1526362	0.9660058	1.0364711	0.9446543
400	0.3022240	0.1785838	0.4381649	0.3163138	0.9140660	1.0361025	0.1563721	0.9694664	1.0625686	1.1314626
450	0.2797276	0.2125577	0.4061662	0.2857908	0.8437123	1.1006597	0.1330260	0.9856485	1.0115159	0.9196720
500	0.2679679	0.2236283	0.4905618	0.3149585	0.8267165	1.0728909	0.1394541	0.9953182	0.9659532	1.0213663
550	0.2124056	0.6988398	0.3434331	0.3037895	0.7973578	1.0427211	0.1531143	1.0240954	1.1028577	1.0422779
600	0.1187616	0.9584629	0.1940999	0.3034749	0.8095525	1.0082586	0.1780163	0.9982554	1.0235588	0.9513339
650	0.0855162	0.9929768	0.1289094	0.3070485	0.8098490	0.9679300	0.1889643	1.0462368	0.9501646	1.0430574
700	0.0899863	0.9753363	0.0700185	0.2246584	0.8263765	0.7225846	0.2647613	0.9849261	1.0013959	0.9684570
750	0.0855570	0.9777681	0.0696880	0.1821586	0.8246516	0.4753160	0.3596751	0.9472881	1.0081775	1.0783440
800	0.0749077	0.8957415	0.0543292	0.1684480	0.8234756	0.3533089	0.3435021	0.9919828	0.9271147	0.9769005
850	0.0662590	0.9187288	0.0778188	0.1565065	0.8416733	0.2300984	0.4246755	1.0245064	0.9644750	1.0469211
900	0.0803933	0.9909779	0.0708399	0.1314558	1.0484254	0.1368946	0.4037018	1.1293757	0.9514081	1.0323132
950	0.0641128	0.9547581	0.0605288	0.1264546	0.9194392	0.1588944	0.4266043	0.9274075	1.0498833	1.0148336
1000	0.0523744	1.0217214	0.0652980	0.1212663	0.9361649	0.0912007	0.4041301	0.9455280	0.9769620	1.0431510

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0197116	1.0055341	0.0844922	0.1589574	0.9158591	0.1668101	0.2448022	0.9467291	0.6680258	0.9922475
100	0.0101277	0.9453409	0.0783259	0.2031424	0.8431940	0.3698038	0.1858565	1.0368076	0.6068569	0.9463872
150	0.0048382	1.0165878	0.0454118	0.2028402	0.8552461	0.4127257	0.1758081	0.9470317	0.5530135	0.9675067
200	0.0001804	0.9793013	0.0250465	0.1360519	0.8496448	0.2198121	0.1549539	1.0062757	0.5506727	0.9836678
250	0.0008011	0.9883740	0.0394969	0.1351137	0.8316158	0.1766426	0.1702995	0.9924433	0.5402809	0.9819198
300	0.0038256	1.0544911	0.0524583	0.1562029	0.9339444	0.1726533	0.1736260	0.9556909	0.5935309	1.0106736
350	0.0017715	1.0415892	0.0331240	0.1418893	0.9957762	0.0737872	0.2562234	0.9122769	0.6452473	0.9804161
400	0.0017677	1.0429547	0.0347004	0.1289138	0.9857530	0.1133465	0.2155919	0.9446190	0.5954918	1.0924847
450	0.0044266	1.0182997	0.0517267	0.1639969	0.8810879	0.1776212	0.1709373	0.8429000	0.5764948	1.0575426
500	0.0000755	1.0872878	0.0560942	0.1564906	0.8793930	0.1351820	0.1905536	0.9217777	0.5887720	1.0285841
550	0.0499799	1.0329107	0.0475464	0.1580526	0.8864894	0.1193520	0.3036149	0.9886959	0.8754122	1.0190909
600	0.0638863	0.9986776	0.0512274	0.1789201	0.8772122	0.2024586	0.3702391	0.9574528	0.9957445	0.9266838
650	0.0618759	1.0090812	0.0623021	0.1559635	0.9711596	0.1577633	0.3825413	1.0126778	1.0776685	1.0504644
700	0.0660903	1.0307590	0.0557554	0.1361269	0.9564221	0.1437634	0.3971902	0.9974271	1.0538311	1.0239952
750	0.0662349	1.0675410	0.0606052	0.1489570	0.8978488	0.1195399	0.4230214	0.9173842	1.0579050	1.0607648
800	0.0748420	1.0171164	0.0713350	0.1360863	0.9173483	0.1961436	0.4408979	1.0238200	1.0682628	1.0259440
850	0.0703624	0.9993520	0.0666806	0.1688544	0.8712299	0.3338630	0.3886488	0.9885487	1.0124143	0.9916013
900	0.0861717	1.0854279	0.0512947	0.1883388	0.9044667	0.2728053	0.4356392	1.0446727	1.0301064	0.9149509
950	0.0665859	1.0424591	0.0290166	0.1449112	0.9079738	0.2109030	0.3917543	0.9200181	1.0327145	1.0473232
1000	0.0491079	1.0425822	0.0279606	0.1540086	0.9033466	0.1974120	0.3904873	0.9825325	1.1172107	0.9982583

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0652732	0.5688442	0.0188864	0.1662938	0.8256736	0.2980108	0.2382556	0.9778235	0.9094777	1.1021025
100	0.0547131	0.3564669	0.0299476	0.1177144	0.9363080	0.1190704	0.2266144	0.9337599	0.9171162	1.0765776
150	0.0593723	0.2954958	0.0339536	0.1186420	0.9057494	0.0378718	0.2290133	0.9556718	0.8624706	1.0379703
200	0.1356424	0.2678093	0.0363097	0.1198430	0.9341023	0.0316024	0.2142629	0.9906181	0.7780982	0.9767117
250	0.1348909	0.3099503	0.0529342	0.1446246	0.8512994	0.0590643	0.2152157	0.9190633	0.8358968	1.0345246
300	0.2098513	0.3371303	0.0670266	0.1282989	0.9148740	0.0838914	0.2281402	1.0077439	0.8328297	1.0600952
350	0.2376762	0.3112923	0.0460044	0.1436764	0.8833357	0.1533010	0.2057730	0.9916524	0.8218471	0.9479194
400	0.2604948	0.3483029	0.0469596	0.1284174	0.9983047	0.1098306	0.2136955	1.0206567	0.7804577	1.0709065
450	0.2485190	0.2910383	0.0500119	0.1041713	0.8906869	0.0647452	0.1908155	1.0436859	0.8278369	1.0155338
500	0.2507802	0.2930546	0.0538596	0.1143713	0.9413870	0.0383982	0.1947706	0.9499337	0.8821491	1.0710603
550	0.1807662	0.6852941	0.1477337	0.1796351	0.9882196	0.3382347	0.3058407	0.9908961	0.9533644	0.8984679
600	0.1288412	0.9358925	0.1148049	0.2044526	0.8568654	0.6747741	0.3381267	1.0739014	1.0470020	0.9584883
650	0.1021229	1.0087486	0.0925719	0.2131313	0.8770489	0.7741271	0.3326093	1.0439719	1.0148178	0.9722760
700	0.0753201	1.1067957	0.1143776	0.2232586	0.7877867	0.7876550	0.2827016	0.9940098	0.9891944	1.0171904
750	0.0613050	1.0415986	0.0831280	0.2996886	0.7974574	0.8426632	0.3097583	0.9641409	1.0587528	0.9577155
800	0.0920297	1.0098964	0.0557857	0.2294972	0.8179816	0.5625770	0.3257380	0.9986205	1.1111766	0.9258997
850	0.0715152	0.9833546	0.0596435	0.1873748	0.8687705	0.2546263	0.4070023	1.0261589	0.9603582	1.0046531
900	0.0743877	1.0612278	0.0666948	0.1818893	0.7960213	0.3614882	0.3789048	1.0811955	1.1031689	1.0158324
950	0.0828724	1.0406207	0.0514261	0.1642782	0.9549867	0.2290024	0.4062618	0.9351103	1.0041136	1.0329236
1000	0.0784592	1.0265943	0.0677108	0.1494568	0.9832179	0.1763674	0.3840821	0.9242325	1.0089083	0.9616900

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0562332	0.4449938	0.0184858	0.1365237	0.9804626	0.1196944	0.1216789	1.0399985	0.9660341	1.0760290
100	0.0640186	0.2994667	0.0187906	0.1275239	1.0738249	0.0742460	0.0414436	1.0406000	0.9720421	0.9939476
150	0.1077738	0.2549313	0.0028776	0.0802585	0.9632454	0.0659586	0.0176775	0.9956940	1.0068960	0.9951214
200	0.1898621	0.2494018	0.0143499	0.0771159	0.9386395	0.0431208	0.0050436	1.0004444	1.0415103	0.9502785
250	0.2797358	0.2414300	0.0365920	0.0571527	1.0763152	0.0409075	0.0090974	0.9799174	1.0651158	0.9897692
300	0.4136042	0.1810592	0.0333283	0.0992848	0.9807367	0.0472919	0.0056515	0.9063758	1.0345109	0.9693509
350	0.6137813	0.2470255	0.0350756	0.0989773	0.9404621	0.0369806	0.0056952	0.9004900	1.0492656	0.9936300
400	0.6342240	0.2140185	0.0549260	0.0951565	0.9670663	0.0453012	0.0103132	1.0272949	1.0662772	0.9832613
450	0.6197820	0.2355384	0.0419817	0.1092172	1.0391454	0.0760688	0.0038742	0.9642550	1.0580439	1.0152611
500	0.7592869	0.1988757	0.0572423	0.1209582	1.0143571	0.0572918	0.0049860	0.9861390	1.0841881	1.0393910
550	0.5703897	0.6838449	0.2913920	0.1804197	0.9342216	0.4672513	0.2155610	1.0184213	1.0331422	0.9579148
600	0.3527490	0.8990345	0.1847806	0.2577806	0.8364547	0.8349980	0.2306040	1.0600945	0.9920209	0.9575743
650	0.2001567	0.9927539	0.1267491	0.2310841	0.8089117	0.8488400	0.2592848	0.9696309	1.0252015	1.0176468
700	0.1265007	1.0052148	0.0819236	0.2688824	0.8357687	0.8651998	0.2745539	0.9481866	1.0983380	0.9377473
750	0.0894113	0.9661339	0.0667282	0.2627053	0.8986865	0.7128211	0.3445880	0.9855199	1.0352231	0.9569446
800	0.1061550	1.0488099	0.0470300	0.2221754	0.9238129	0.3302000	0.3331359	1.0176042	1.0223691	0.9478039
850	0.1061155	1.0779697	0.0859765	0.1458534	0.9281921	0.2110685	0.4020977	1.0716201	1.0693551	1.0776449
900	0.0665037	0.9357851	0.0686133	0.1592806	0.9767225	0.1967378	0.3883301	1.0814360	1.0807167	1.0458493
950	0.0617493	1.0282257	0.0711173	0.1537191	0.8996064	0.1942044	0.4243910	1.0653108	1.0916740	1.0063650
1000	0.0620010	1.1078839	0.0492583	0.1320310	0.8807363	0.1358795	0.4426725	0.9743820	1.0915867	0.9861400

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0231620	0.9628205	0.0319642	0.1270682	0.9419905	0.0927946	0.4071160	0.9821549	1.0040584	0.9042523
100	0.0145064	0.8544871	0.0193099	0.1184255	0.9016674	0.0489325	0.4550286	0.9807756	0.9703151	1.0123386
150	0.0058947	0.9521298	0.0182213	0.0954176	0.9489587	0.0258982	0.4585724	1.0267514	1.0680145	0.9771911
200	0.0022096	0.9365573	0.0139213	0.0456480	1.0135569	0.0201787	0.4543112	1.0685196	1.0272228	1.0258923
250	0.0000582	0.9691724	0.0118714	0.0359214	0.9817755	0.0250001	0.4254510	1.0587049	1.0305821	1.0118286
300	0.0008936	0.9482122	0.0103856	0.0184641	1.0438671	0.0348867	0.4763220	1.0182922	0.9493232	1.0558698
350	0.0008469	0.9563585	0.0007113	0.0202773	0.9820660	0.0171397	0.4413568	1.0136914	1.0133586	0.9944393
400	0.0011979	0.9638630	0.0066745	0.0137098	0.9439016	0.0199069	0.4755267	1.0401522	1.0465568	1.0233742
450	0.0026667	1.0063222	0.0200385	0.0214220	0.9504880	0.0259917	0.4370077	1.0048821	0.9887449	1.0457324
500	0.0009440	0.9927402	0.0098784	0.0358390	0.9764871	0.0315908	0.4789316	1.0221586	1.0480279	0.9719266
550	0.0523421	1.0038538	0.0397133	0.0423260	0.9409325	0.0195691	0.4859745	0.9513754	0.9589034	0.9765682
600	0.0611047	0.9932905	0.0521986	0.0539593	0.9920784	0.0385811	0.4283742	0.9242562	1.0238076	1.0312523
650	0.0833810	1.1275448	0.0387320	0.0929501	0.9917775	0.0512702	0.4043985	0.9384189	1.1132360	1.0456757
700	0.0906506	1.0140926	0.0540585	0.0986427	1.0153235	0.0461439	0.3923116	0.9234335	1.0901130	0.9321760
750	0.0964389	0.9050584	0.0753037	0.1196484	0.9474914	0.1074311	0.4222244	1.0069607	1.0123464	0.9875925
800	0.0904486	0.9433741	0.0602667	0.1486176	0.9309312	0.1997569	0.4210338	0.9551294	1.0108189	1.0789345
850	0.0891524	0.9163802	0.0617874	0.1731800	0.8629416	0.2977089	0.4632369	1.0053742	0.9863990	0.9930558
900	0.0817258	0.8723312	0.0645070	0.1354786	0.8887458	0.1170356	0.4512041	0.9871798	0.9371598	1.0361780
950	0.0675743	0.9366011	0.0640770	0.1771643	0.8880342	0.1264159	0.4097933	0.9137723	0.9746193	0.9095624
1000	0.0849979	0.9453190	0.0649467	0.1790010	0.9220388	0.2264697	0.3639004	0.8367385	0.9785299	1.0895593

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0713686	0.6779217	0.0160686	0.1762319	0.9726875	0.1764260	0.3614056	1.0357821	0.6234105	0.9722347
100	0.0579230	0.5872259	0.0064722	0.1266396	1.0160675	0.0748239	0.3403617	1.0353362	0.5512966	0.9920409
150	0.0543355	0.5105003	0.0059604	0.0760206	0.9124421	0.0409289	0.3701693	1.0088482	0.4760032	1.0116666
200	0.0797252	0.4479064	0.0088997	0.0555223	0.9152605	0.0285155	0.4055027	1.0337422	0.4574741	0.9990470
250	0.0744865	0.4767859	0.0134913	0.0579827	0.9098924	0.0219850	0.4832730	0.9966112	0.4138051	0.9559304
300	0.0936785	0.5030252	0.0080294	0.0815202	0.9725244	0.0210303	0.4762085	0.9851057	0.4296107	0.9838094
350	0.0936653	0.5153071	0.0076595	0.0482597	0.9332678	0.0264348	0.5121002	0.9200927	0.4062840	1.0348703
400	0.0874336	0.5436270	0.0073569	0.0238529	0.9422718	0.0180814	0.4992398	0.9095445	0.4713613	0.9624987
450	0.1121621	0.5111819	0.0062244	0.0194353	0.9373282	0.0245830	0.4958783	0.9058560	0.4772163	0.9191669
500	0.0964206	0.5035734	0.0069517	0.0284662	0.9334424	0.0174670	0.4332245	0.8734456	0.4768750	1.0153699
550	0.0944143	0.8203310	0.0760335	0.0523816	0.9592832	0.0339986	0.4491928	0.9613970	0.8522543	1.0258361
600	0.0601281	0.9572983	0.0664640	0.1074623	0.9598152	0.0925612	0.4546272	0.9808185	1.0072960	0.9472911
650	0.0585376	0.9987621	0.0659201	0.1398449	0.9311064	0.1531649	0.4037044	0.9866156	1.0420895	0.9899251
700	0.0608836	1.0955807	0.0843130	0.1726661	0.8785236	0.1850102	0.4568450	0.9672819	0.9909527	1.0055177
750	0.0719467	0.9528222	0.0724315	0.1888482	0.8518715	0.3856753	0.3833418	0.9444576	1.0140402	0.9818002
800	0.0512883	0.9094848	0.0643271	0.1758375	0.8698426	0.2902560	0.4112304	0.9742995	1.0040036	1.0475882
850	0.0507366	0.9956302	0.0472464	0.1540434	0.8805541	0.1503967	0.3612155	0.9457568	0.9616738	0.9202517
900	0.0495094	0.9613562	0.0605053	0.1336902	0.8902622	0.1005653	0.3819111	1.0154458	0.9673403	0.8794924
950	0.0726518	1.0698321	0.0330872	0.1414483	0.8955628	0.0751529	0.3404205	1.0153749	1.0328398	1.0651280
1000	0.0729174	1.0507689	0.0488336	0.1191876	0.8658859	0.0355505	0.4278187	1.0470493	1.0443301	1.0949290

0	0.0691522	1.0071232	0.0732522	0.2206034	0.8856033	0.2759945	0.3479313	1.0771336	0.9513463	0.9965825
50	0.0572763	0.4408279	0.0274188	0.1234341	1.0227087	0.0612234	0.3688386	1.0310649	0.8418781	1.0114724
100	0.0680659	0.2972935	0.0252922	0.0903350	0.9267059	0.0360491	0.4219494	0.9727531	0.7569305	0.9736787
150	0.0949783	0.2486386	0.0141429	0.0666809	0.9830919	0.0188002	0.4461383	0.9085993	0.7573914	0.9941098
200	0.1810122	0.2839583	0.0283318	0.0925575	1.0682384	0.0314942	0.4383458	0.9128835	0.8087481	1.0183311
250	0.2953455	0.2264052	0.0325413	0.1063129	1.0650389	0.0635955	0.4339524	1.0051956	0.7822739	0.9773069
300	0.4259694	0.2068937	0.0487957	0.0986154	1.0935627	0.0293231	0.3778216	1.0042939	0.7167852	0.9540779
350	0.6099398	0.2580980	0.0269041	0.0821384	1.0019516	0.0357508	0.4523345	1.0282060	0.7762950	1.0759608
400	0.5308479	0.2565906	0.0360269	0.0675042	1.0007149	0.0204694	0.4329532	1.0472650	0.7983714	0.9210289
450	0.5749534	0.2316353	0.0459724	0.0607941	1.0609797	0.0327948	0.4262470	0.9721950	0.7300584	0.9635003
500	0.5527390	0.2603151	0.0546239	0.1098047	1.0723289	0.0933773	0.4733053	0.9228425	0.7716579	1.0985148
550	0.4542106	0.7357355	0.2211806	0.2166814	0.9295336	0.3502367	0.3546701	0.9186700	0.9749071	0.9869372
600	0.2148502	0.9489379	0.1712629	0.2653210	0.8705993	0.8038413	0.2889446	1.0352254	1.0765694	1.0392603
650	0.1503951	1.0151514	0.1147594	0.2584819	0.7703478	0.8900112	0.3195869	1.0367047	1.0639514	1.0052803
700	0.0562491	0.9935475	0.0570889	0.2228603	0.8050596	0.8371556	0.3327295	1.0630781	1.0921508	1.0263101
750	0.0566905	1.0395054	0.0572719	0.1868169	0.8958673	0.5027309	0.3823015	1.0601844	1.0514067	1.0149640
800	0.0689264	1.1443265	0.0465423	0.1778907	0.9546659	0.3189194	0.3946548	1.1335914	0.9547675	0.9256890
850	0.0777251	1.0593784	0.0595225	0.1550164	0.9212463	0.2520308	0.4066376	1.0138975	0.9341801	0.9467872
900	0.0654047	1.0616427	0.0416034	0.1715222	0.9409918	0.1733113	0.4622194	0.9578933	0.9227378	0.9876648
950	0.0498044	1.0186898	0.0453822	0.1586736	0.8727488	0.1298190	0.3936399	0.9613596	0.9412640	0.9783259
1000	0.0565410	0.9960348	0.0584828	0.1060308	0.9143075	0.0826305	0.3335499	0.9893538	1.0239717	1.0329400
