"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
9700	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.6496241	0.7907525	0.6215756	1.0000000	0.1357294	0.9693765	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473873	0.4108577	0.9909645	0.9998468	0.5491636	0.9509323	0.9827837	0.4041777	0.9998835	0.6691390	0.6690913	0.9958048	1.0000000	0.9365489	1.0000000	0.9999966	0.9998183	1.0000000	0.7147837	0.4356412	0.9095231	0.6331676	0.0529712	0.3083911	0.7425957	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9979005	0.0516685	0.9972331	1.0000000	0.3456868	1.0000000	0.1688814	0.1380542	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.4913159	0.0727734	0.9711691	1.0000000	1.0000000	0.7974869	0.0000069	1.0000000	0.0470119	0.1832815	0.0555832	0.4049405	0.5311063	0.6003869	0.0420042	0.0690444	0.9295784	0.9412536	0.9995410	0.4742852	0.9874140	0.4983302	0.5649495	0.9429843	0.6789089	0.4793591	0.6611244	0.3054073	0.6341533	0.2135979	0.1279031	0.7722359	0.0857995	0.2986940	0.0105169	0.1993809	0.4543638	0.5716566	0.3954754	0.6033814	0.7918040	0.3489212	0.5525529	0.8582966	0.7525819	0.6242019	0.6987126	0.7309060	0.9131423	0.2146632	0.8888730	0.9388079	0.9992184	0.5179208	0.0756200	0.6037378	0.0241960	0.0606859	0.1110256	0.8236835	0.5427290	0.3873033	0.0192531	0.3929652	0.3101547	0.6118499	0.3411748	0.5092960	0.8673857	0.0211279	0.7176050	0.9635998	0.0944685	0.9091174	0.9985401	0.2216704	0.8994693	0.8784174	0.2492673	0.3967190	0.9817045	0.8475477	0.9789103
9800	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.6496241	0.7907525	0.6215756	1.0000000	0.1357294	0.9693765	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473873	0.4108577	0.9909645	0.9998468	0.5491636	0.9509323	0.9827837	0.4041777	0.9998835	0.6691390	0.6690913	0.9958048	1.0000000	0.9365489	1.0000000	0.9999966	0.9998183	1.0000000	0.7147837	0.4356412	0.9095231	0.6331676	0.0529712	0.3083911	0.7425957	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9979005	0.0516685	0.9972331	1.0000000	0.3456868	1.0000000	0.1688814	0.1380542	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.4913159	0.0727734	0.9711691	1.0000000	1.0000000	0.7974869	0.0000069	1.0000000	0.0470119	0.1832815	0.0555832	0.4049405	0.5311063	0.6003869	0.0420042	0.0690444	0.9295784	0.9412536	0.9995410	0.4742852	0.9874140	0.4983302	0.5649495	0.9429843	0.6789089	0.4793591	0.6611244	0.3054073	0.6341533	0.2135979	0.1279031	0.7722359	0.0857995	0.2986940	0.0105169	0.1993809	0.4543638	0.5716566	0.3954754	0.6033814	0.7918040	0.3489212	0.5525529	0.8582966	0.7525819	0.6242019	0.6987126	0.7309060	0.9131423	0.2146632	0.8888730	0.9388079	0.9992184	0.5179208	0.0756200	0.6037378	0.0241960	0.0606859	0.1110256	0.8236835	0.5427290	0.3873033	0.0192531	0.3929652	0.3101547	0.6118499	0.3411748	0.5092960	0.8673857	0.0211279	0.7176050	0.9635998	0.0944685	0.9091174	0.9985401	0.2216704	0.8994693	0.8784174	0.2492673	0.3967190	0.9817045	0.8475477	0.9789103
9900	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.6496241	0.7907525	0.6215756	1.0000000	0.1357294	0.9693765	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473873	0.4108577	0.9909645	0.9998468	0.5491636	0.9509323	0.9827837	0.4041777	0.9998835	0.6691390	0.6690913	0.9958048	1.0000000	0.9365489	1.0000000	0.9999966	0.9998183	1.0000000	0.7147837	0.4356412	0.9095231	0.6331676	0.0529712	0.3083911	0.7425957	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9979005	0.0516685	0.9972331	1.0000000	0.3456868	1.0000000	0.1688814	0.1380542	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.4913159	0.0727734	0.9711691	1.0000000	1.0000000	0.7974869	0.0000069	1.0000000	0.0470119	0.1832815	0.0555832	0.4049405	0.5311063	0.6003869	0.0420042	0.0690444	0.9295784	0.9412536	0.9995410	0.4742852	0.9874140	0.4983302	0.5649495	0.9429843	0.6789089	0.4793591	0.6611244	0.3054073	0.6341533	0.2135979	0.1279031	0.7722359	0.0857995	0.2986940	0.0105169	0.1993809	0.4543638	0.5716566	0.3954754	0.6033814	0.7918040	0.3489212	0.5525529	0.8582966	0.7525819	0.6242019	0.6987126	0.7309060	0.9131423	0.2146632	0.8888730	0.9388079	0.9992184	0.5179208	0.0756200	0.6037378	0.0241960	0.0606859	0.1110256	0.8236835	0.5427290	0.3873033	0.0192531	0.3929652	0.3101547	0.6118499	0.3411748	0.5092960	0.8673857	0.0211279	0.7176050	0.9635998	0.0944685	0.9091174	0.9985401	0.2216704	0.8994693	0.8784174	0.2492673	0.3967190	0.9817045	0.8475477	0.9789103
10000	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.6496241	0.7907525	0.6215756	1.0000000	0.1357294	0.9693765	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473873	0.4108577	0.9909645	0.9998468	0.5491636	0.9509323	0.9827837	0.4041777	0.9998835	0.6691390	0.6690913	0.9958048	1.0000000	0.9365489	1.0000000	0.9999966	0.9998183	1.0000000	0.7147837	0.4356412	0.9095231	0.6331676	0.0529712	0.3083911	0.7425957	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9979005	0.0516685	0.9972331	1.0000000	0.3456868	1.0000000	0.1688814	0.1380542	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.4913159	0.0727734	0.9711691	1.0000000	1.0000000	0.7974869	0.0000069	1.0000000	0.0470119	0.1832815	0.0555832	0.4049405	0.5311063	0.6003869	0.0420042	0.0690444	0.9295784	0.9412536	0.9995410	0.4742852	0.9874140	0.4983302	0.5649495	0.9429843	0.6789089	0.4793591	0.6611244	0.3054073	0.6341533	0.2135979	0.1279031	0.7722359	0.0857995	0.2986940	0.0105169	0.1993809	0.4543638	0.5716566	0.3954754	0.6033814	0.7918040	0.3489212	0.5525529	0.8582966	0.7525819	0.6242019	0.6987126	0.7309060	0.9131423	0.2146632	0.8888730	0.9388079	0.9992184	0.5179208	0.0756200	0.6037378	0.0241960	0.0606859	0.1110256	0.8236835	0.5427290	0.3873033	0.0192531	0.3929652	0.3101547	0.6118499	0.3411748	0.5092960	0.8673857	0.0211279	0.7176050	0.9635998	0.0944685	0.9091174	0.9985401	0.2216704	0.8994693	0.8784174	0.2492673	0.3967190	0.9817045	0.8475477	0.9789103

0	1.0000000	0.9997434	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.6496241	0.7907525	0.6215756	1.0000000	0.1357294	0.9693765	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473322	0.4108081	0.9909645	0.9998468	0.5491636	0.9509323	0.9827837	0.4041777	0.9998835	0.6691390	0.6690913	0.9958048	1.0000000	0.9365489	1.0000000	0.9999966	0.9998182	1.0000000	0.7147837	0.4356412	0.9095231	0.6331676	0.0529712	0.3083911	0.7425957	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9979005	0.0516685	0.9972331	1.0000000	0.3456845	1.0000000	0.1688814	0.1380544	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.4913159	0.0727734	0.9711691	1.0000000	1.0000000	0.7974869	0.0000069	1.0000000	0.0470119	0.1832815	0.0555832	0.4049404	0.5311037	0.6003869	0.0420042	0.0690444	0.9295784	0.9412536	0.9995410	0.4742852	0.9874140	0.4983337	0.5649495	0.9429843	0.6789089	0.4793591	0.6611244	0.3054073	0.6341533	0.2135979	0.1279037	0.7722359	0.0858008	0.2986940	0.0105169	0.1993809	0.4543638	0.5716566	0.3954754	0.6033814	0.7918040	0.3489212	0.5525528	0.8582966	0.7525819	0.6242018	0.6987126	0.7309060	0.9131423	0.2146632	0.8888730	0.9388079	0.9992184	0.5179208	0.0756200	0.6037378	0.0241960	0.0606859	0.1110256	0.8236835	0.5427302	0.3873033	0.0192531	0.3929653	0.3101547	0.6118466	0.3411748	0.5092960	0.8673857	0.0211279	0.7176050	0.9635695	0.0944685	0.9091174	0.9985401	0.2216039	0.8994693	0.8784174	0.2492673	0.3967190	0.9817045	0.8475477	0.9789103
100	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7640189	0.0632628	0.6213643	1.0000000	0.1357294	0.9897479	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6474244	0.4108234	0.9946967	0.9998468	0.1839977	0.9509323	0.8181935	0.4587318	0.9998835	0.6691390	0.6690913	0.7018521	1.0000000	0.8403755	0.4355389	0.9999994	0.9999623	1.0000000	0.7147837	0.1542384	0.9591709	0.6331676	0.3124365	0.3083911	0.3141879	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9997123	0.0516685	0.9972331	1.0000000	0.3435069	0.2148436	0.2092598	0.2183008	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8425103	0.5605277	0.5969763	0.3697781	0.7870836	0.7703658	0.4820222	1.0000000	0.3095057	0.1833975	0.0632635	0.4048161	0.6100621	0.5985956	0.0478311	0.0723921	0.8453150	0.6591074	0.9995411	0.3357418	0.9871057	0.5255214	0.5874475	0.9941122	0.3446819	0.4793591	0.9431608	0.3054073	0.6341533	0.2135979	0.1317640	0.7722359	0.0989422	0.3435359	0.0105173	0.1449699	0.4447637	0.9289694	0.3954754	0.6032905	0.7918040	0.0518129	0.5525529	0.8582966	0.7482991	0.2032937	0.6987126	0.9683709	0.6435129	0.2146632	0.7710428	0.9918860	0.9992184	0.1308032	0.0756200	0.4905680	0.7363379	0.0606859	0.1110256	0.5732346	0.5547013	0.3873033	0.0192543	0.3929652	0.3101547	0.2318303	0.3411748	0.5790645	0.8719492	0.0497288	0.7181298	0.9636192	0.1773306	0.9962275	0.9986147	0.2216962	0.8999267	0.9951245	0.2609393	0.5063553	0.9827563	0.8491472	0.9790327
200	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645067	0.0438624	0.6213603	1.0000000	0.1357294	0.9933126	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473811	0.4108875	0.9947563	0.9998468	0.1369320	0.9509323	0.7929988	0.5042117	0.9998835	0.6691390	0.6690913	0.6688350	1.0000000	0.7362672	0.4034848	0.9999998	0.9999837	1.0000000	0.7147837	0.1437302	0.9618323	0.6331676	0.3319845	0.3083911	0.2756801	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999594	0.0517008	0.9972331	1.0000000	0.3999408	0.1872814	0.2936693	0.3878040	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8581523	0.5943372	0.2871045	0.3008152	0.7579835	0.7326798	0.5049838	1.0000000	0.3414508	0.1836582	0.0887465	0.4090294	0.6606492	0.5940672	0.0659887	0.0819508	0.8250130	0.6524998	0.9995412	0.3342277	0.9825674	0.4882840	0.6102061	0.9991501	0.3206078	0.4793591	0.9795493	0.3054073	0.6341533	0.2135979	0.1264428	0.7722359	0.1328013	0.3334094	0.0105324	0.1260594	0.4070645	0.9882213	0.3954754	0.6017809	0.7918040	0.0082077	0.5525529	0.8582966	0.7410215	0.1924724	0.6987126	0.9956851	0.6446805	0.2146632	0.7846698	0.9989093	0.9992184	0.0761455	0.0756200	0.3120207	0.7629636	0.0606859	0.1110256	0.4025974	0.6572903	0.3873033	0.0192567	0.3929652	0.3101547	0.2364224	0.3411748	0.5884856	0.8747118	0.4367882	0.7185301	0.9635969	0.2164606	0.9997649	0.9986716	0.2216728	0.9021673	0.9976309	0.3174207	0.5393125	0.9833066	0.8506281	0.9791594
300	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433450	0.6213602	1.0000000	0.1357294	0.9939363	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473817	0.4108504	0.9947573	0.9998468	0.1308658	0.9509323	0.7851067	0.5180004	0.9998835	0.6691390	0.6690913	0.6651265	1.0000000	0.7047627	0.4016646	0.9999999	0.9999868	1.0000000	0.7147837	0.1433378	0.9619750	0.6331676	0.3335038	0.3083911	0.2722188	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999931	0.0521922	0.9972331	1.0000000	0.4047581	0.1863139	0.3261703	0.4322021	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8590980	0.5966807	0.2141960	0.2932688	0.7540063	0.7180929	0.5060776	1.0000000	0.3453318	0.1837531	0.0973211	0.4270692	0.6833824	0.5916558	0.0759125	0.0868253	0.8170162	0.6523450	0.9995412	0.3342885	0.9754976	0.4683238	0.6180943	0.9996465	0.3188738	0.4793591	0.9842442	0.3054073	0.6341533	0.2135979	0.1234209	0.7722359	0.1750882	0.3333762	0.0105877	0.1208528	0.3925334	0.9980468	0.3954754	0.6001751	0.7918040	0.0018080	0.5525529	0.8582966	0.7376308	0.1921942	0.6987126	0.9984776	0.6479048	0.2146632	0.7977980	0.9998374	0.9992184	0.0683752	0.0756200	0.2523812	0.7639591	0.0606859	0.1110256	0.3787939	0.7392079	0.3873033	0.0192572	0.3929652	0.3101547	0.2508876	0.3411748	0.5912085	0.8751620	0.5638634	0.7186140	0.9635967	0.2224785	0.9999092	0.9986836	0.2216629	0.9033399	0.9976947	0.3395343	0.5414885	0.9833887	0.8510143	0.9791993
400	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433312	0.6213602	1.0000000	0.1357294	0.9940455	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473917	0.4108544	0.9947573	0.9998468	0.1300839	0.9509323	0.7826096	0.5222492	0.9998835	0.6691390	0.6690913	0.6647099	1.0000000	0.6999114	0.4015612	0.9999999	0.9999873	1.0000000	0.7147837	0.1433231	0.9619826	0.6331676	0.3336306	0.3083911	0.2719077	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999978	0.0528511	0.9972331	1.0000000	0.4048413	0.1862799	0.3317405	0.4378412	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591508	0.5968432	0.1998216	0.2924431	0.7534627	0.7144629	0.5061297	1.0000000	0.3458019	0.1837724	0.0987029	0.4422743	0.6901302	0.5908310	0.0792582	0.0884281	0.8143990	0.6523414	0.9995412	0.3343260	0.9724281	0.4644731	0.6206117	0.9996955	0.3187489	0.4793591	0.9848499	0.3054073	0.6341533	0.2135979	0.1229869	0.7722359	0.1930403	0.3335175	0.0106307	0.1195422	0.3893787	0.9996761	0.3954754	0.5997709	0.7918040	0.0008687	0.5525529	0.8582966	0.7366681	0.1921871	0.6987126	0.9987155	0.6485185	0.2146632	0.8014780	0.9999597	0.9992184	0.0672628	0.0756200	0.2402215	0.7639963	0.0606859	0.1110256	0.3758964	0.7672463	0.3873033	0.0192573	0.3929652	0.3101547	0.2552577	0.3411748	0.5916873	0.8752153	0.5755006	0.7186262	0.9636021	0.2233866	0.9999151	0.9986853	0.2216737	0.9035543	0.9976974	0.3435600	0.5416179	0.9833980	0.8510843	0.9792085
500	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433309	0.6213602	1.0000000	0.1357294	0.9940646	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473863	0.4108612	0.9947573	0.9998468	0.1299831	0.9509323	0.7818317	0.5235813	0.9998835	0.6691390	0.6690913	0.6646631	1.0000000	0.6993422	0.4015553	0.9999999	0.9999874	1.0000000	0.7147837	0.1433226	0.9619831	0.6331676	0.3336426	0.3083911	0.2718797	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999985	0.0531282	0.9972331	1.0000000	0.4047515	0.1862787	0.3324356	0.4384860	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591523	0.5968544	0.1971949	0.2923527	0.7533884	0.7137245	0.5061322	1.0000000	0.3458586	0.1837756	0.0988765	0.4490726	0.6918271	0.5905662	0.0803178	0.0889294	0.8135696	0.6523413	0.9995412	0.3343395	0.9716714	0.4640254	0.6214089	0.9997003	0.3187399	0.4793591	0.9849281	0.3054073	0.6341533	0.2135979	0.1230050	0.7722359	0.1979567	0.3335697	0.0106491	0.1191694	0.3886328	0.9999463	0.3954754	0.5997087	0.7918040	0.0007309	0.5525529	0.8582966	0.7364516	0.1921869	0.6987126	0.9987307	0.6486091	0.2146632	0.8022827	0.9999757	0.9992184	0.0671027	0.0756200	0.2381520	0.7639977	0.0606859	0.1110256	0.3755442	0.7744325	0.3873033	0.0192573	0.3929652	0.3101547	0.2561690	0.3411748	0.5917487	0.8752209	0.5766390	0.7186277	0.9635993	0.2235234	0.9999154	0.9986856	0.2216704	0.9035817	0.9976976	0.3441270	0.5416262	0.9833990	0.8510950	0.9792104
600	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433309	0.6213602	1.0000000	0.1357294	0.9940679	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473868	0.4108567	0.9947573	0.9998468	0.1299701	0.9509323	0.7815888	0.5239977	0.9998835	0.6691390	0.6690913	0.6646579	1.0000000	0.6992833	0.4015550	0.9999999	0.9999874	1.0000000	0.7147837	0.1433226	0.9619831	0.6331676	0.3336440	0.3083911	0.2718772	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999986	0.0532003	0.9972331	1.0000000	0.4047241	0.1862787	0.3325112	0.4385686	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591521	0.5968552	0.1967376	0.2923428	0.7533783	0.7135893	0.5061323	1.0000000	0.3458654	0.1837761	0.0988964	0.4515182	0.6922495	0.5904826	0.0806507	0.0890862	0.8133092	0.6523413	0.9995412	0.3343440	0.9715234	0.4640094	0.6216591	0.9997007	0.3187392	0.4793591	0.9849381	0.3054073	0.6341533	0.2135979	0.1230323	0.7722359	0.1990500	0.3335861	0.0106557	0.1190556	0.3884254	0.9999911	0.3954754	0.5997003	0.7918040	0.0007107	0.5525529	0.8582966	0.7364085	0.1921869	0.6987126	0.9987308	0.6486214	0.2146632	0.8024414	0.9999778	0.9992184	0.0670795	0.0756200	0.2378295	0.7639977	0.0606859	0.1110256	0.3755009	0.7760302	0.3873033	0.0192573	0.3929652	0.3101547	0.2563249	0.3411748	0.5917555	0.8752214	0.5767809	0.7186279	0.9635995	0.2235439	0.9999154	0.9986856	0.2216696	0.9035847	0.9976976	0.3441981	0.5416269	0.9833991	0.8510965	0.9792108
700	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433309	0.6213602	1.0000000	0.1357294	0.9940685	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473878	0.4108574	0.9947573	0.9998468	0.1299685	0.9509323	0.7815130	0.5241277	0.9998835	0.6691390	0.6690913	0.6646573	1.0000000	0.6992776	0.4015550	0.9999999	0.9999874	1.0000000	0.7147837	0.1433226	0.9619831	0.6331676	0.3336441	0.3083911	0.2718769	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999986	0.0532155	0.9972331	1.0000000	0.4047182	0.1862787	0.3325189	0.4385809	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591521	0.5968553	0.1966605	0.2923417	0.7533769	0.7135661	0.5061323	1.0000000	0.3458662	0.1837762	0.0988986	0.4523130	0.6923586	0.5904564	0.0807549	0.0891352	0.8132277	0.6523413	0.9995412	0.3343454	0.9714971	0.4640176	0.6217374	0.9997008	0.3187392	0.4793591	0.9849394	0.3054073	0.6341533	0.2135979	0.1230420	0.7722359	0.1992673	0.3335912	0.0106577	0.1190203	0.3883629	0.9999985	0.3954754	0.5996992	0.7918040	0.0007077	0.5525529	0.8582966	0.7364005	0.1921869	0.6987126	0.9987306	0.6486230	0.2146632	0.8024710	0.9999781	0.9992184	0.0670762	0.0756200	0.2377817	0.7639977	0.0606859	0.1110256	0.3754955	0.7763564	0.3873033	0.0192573	0.3929652	0.3101547	0.2563492	0.3411748	0.5917562	0.8752215	0.5768019	0.7186279	0.9636001	0.2235470	0.9999154	0.9986856	0.2216708	0.9035850	0.9976976	0.3442065	0.5416269	0.9833991	0.8510967	0.9792108
800	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433309	0.6213602	1.0000000	0.1357294	0.9940686	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473872	0.4108581	0.9947573	0.9998468	0.1299682	0.9509323	0.7814893	0.5241684	0.9998835	0.6691390	0.6690913	0.6646572	1.0000000	0.6992771	0.4015550	0.9999999	0.9999874	1.0000000	0.7147837	0.1433226	0.9619831	0.6331676	0.3336442	0.3083911	0.2718769	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999986	0.0532184	0.9972331	1.0000000	0.4047170	0.1862787	0.3325197	0.4385829	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591521	0.5968553	0.1966479	0.2923416	0.7533767	0.7135623	0.5061323	1.0000000	0.3458663	0.1837762	0.0988989	0.4525540	0.6923868	0.5904482	0.0807875	0.0891505	0.8132022	0.6523413	0.9995412	0.3343457	0.9714926	0.4640206	0.6217619	0.9997008	0.3187392	0.4793591	0.9849396	0.3054073	0.6341533	0.2135979	0.1230447	0.7722359	0.1993078	0.3335928	0.0106583	0.1190093	0.3883436	0.9999998	0.3954754	0.5996991	0.7918040	0.0007073	0.5525529	0.8582966	0.7363990	0.1921869	0.6987126	0.9987306	0.6486232	0.2146632	0.8024763	0.9999781	0.9992184	0.0670757	0.0756200	0.2377748	0.7639977	0.0606859	0.1110256	0.3754948	0.7764195	0.3873033	0.0192573	0.3929652	0.3101547	0.2563528	0.3411748	0.5917563	0.8752215	0.5768053	0.7186279	0.9635997	0.2235475	0.9999154	0.9986856	0.2216704	0.9035850	0.9976976	0.3442074	0.5416269	0.9833991	0.8510967	0.9792108
900	1.0000000	0.9997435	1.0000000	0.8820587	0.9944346	0.6819422	0.2771575	0.5366018	0.7645088	0.0433309	0.6213602	1.0000000	0.1357294	0.9940686	0.5685348	0.8276273	0.3227241	0.6416965	1.0000000	0.6473873	0.4108576	0.9947573	0.9998468	0.1299682	0.9509323	0.7814819	0.5241810	0.9998835	0.6691390	0.6690913	0.6646572	1.0000000	0.6992771	0.4015550	0.9999999	0.9999874	1.0000000	0.7147837	0.1433226	0.9619831	0.6331676	0.3336442	0.3083911	0.2718769	0.9963637	0.7302834	0.3275644	0.0859739	1.0000000	0.5572601	1.0000000	0.9999986	0.0532189	0.9972331	1.0000000	0.4047169	0.1862787	0.3325197	0.4385832	1.0000000	0.8386501	1.0000000	1.0000000	1.0000000	0.1225641	1.0000000	0.1177502	0.8591521	0.5968553	0.1966458	0.2923416	0.7533767	0.7135617	0.5061323	1.0000000	0.3458663	0.1837762	0.0988989	0.4526231	0.6923939	0.5904456	0.0807977	0.0891552	0.8131943	0.6523413	0.9995412	0.3343458	0.9714918	0.4640213	0.6217695	0.9997008	0.3187392	0.4793591	0.9849396	0.3054073	0.6341533	0.2135979	0.1230453	0.7722359	0.1993151	0.3335933	0.0106584	0.1190059	0.3883376	1.0000000	0.3954754	0.5996991	0.7918040	0.0007072	0.5525529	0.8582966	0.7363988	0.1921869	0.6987126	0.9987306	0.6486232	0.2146632	0.8024773	0.9999781	0.9992184	0.0670756	0.0756200	0.2377739	0.7639977	0.0606859	0.1110256	0.3754947	0.7764312	0.3873033	0.0192573	0.3929652	0.3101547	0.2563534	0.3411748	0.5917563	0.8752215	0.5768059	0.7186279	0.9635998	0.2235475	0.9999154	0.9986856	0.2216703	0.9035850	0.9976976	0.3442075	0.5416269	0.9833991	0.8510967	0.9792108
