"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
1400	0.9601819	0.9501431	0.9840854	0.8817008	0.9239216	0.6789730	0.3674667	0.5043286	0.7485940	0.0513000	0.6113123	0.9619087	0.0815897	0.9819464	0.5816124	0.8322260	0.2968088	0.5722544	0.9873373	0.5585677	0.4100575	0.9828954	1.0350473	0.1535622	1.0243908	0.7474246	0.6143077	1.0258210	0.7462387	0.6911329	0.6435324	1.0191860	0.7951510	0.4420557	1.0887434	0.9610595	0.9489122	0.7009630	0.1768309	0.9506355	0.6404935	0.3172335	0.3312997	0.2705639	0.9247316	0.7530609	0.3164083	0.0692855	1.0192695	0.6441379	1.0215352	1.0043343	0.0736812	0.9594207	0.9100653	0.3864655	0.1676474	0.2843737	0.3834507	0.9632340	0.8347434	1.1578682	0.8796820	0.9645915	0.1381630	0.9932177	0.1230705	0.7618341	0.6225088	0.2222929	0.2885462	0.8439879	0.7972444	0.4926855	0.9291118	0.2583451	0.1369728	0.1035124	0.5279926	0.6907053	0.5469741	0.0964385	0.0989540	0.7725520	0.7015735	0.9580225	0.4143861	1.0018903	0.4922939	0.6102746	1.0516849	0.4053836	0.5340383	0.9876859	0.2552799	0.6866737	0.2205166	0.1162504	0.8340837	0.2355818	0.3985662	0.0189546	0.0958873	0.3210816	0.9772001	0.4213811	0.5816205	0.8250927	0.0004637	0.5380241	0.7657178	0.6770988	0.1830769	0.7231618	1.1275337	0.6916803	0.2029343	0.8759063	0.9599145	1.0208488	0.0681119	0.1032586	0.2308070	0.7379277	0.1008871	0.1138761	0.3535570	0.7203917	0.5055012	0.0303475	0.5046698	0.3749508	0.2670842	0.3688881	0.6066266	0.8133885	0.5047729	0.7427101	1.0313090	0.3110810	0.9238089	0.9312084	0.2089512	0.8878269	1.0268183	0.3385903	0.5226385	0.9783100	0.8534592	0.9732416
1500	0.9731886	1.0077323	1.0640836	0.8319493	1.0893269	0.6533196	0.3562245	0.5191958	0.8456703	0.0299779	0.6204700	1.0192596	0.0767143	0.9335126	0.6290690	0.8319053	0.3249944	0.6037098	0.8916612	0.7097924	0.3866297	1.0911621	0.9181580	0.1209735	0.9177954	0.7851719	0.5501806	0.9929204	0.7133989	0.7123675	0.7033946	1.0344536	0.7537019	0.3990115	1.0482763	0.9655790	1.0523110	0.7099683	0.1319705	1.0739527	0.5700553	0.3647821	0.3127861	0.2371843	0.9544195	0.7683737	0.3682593	0.0930820	0.9527892	0.5230800	1.0443737	0.9400807	0.0836849	1.0296298	1.0690080	0.3622163	0.1379052	0.3886027	0.5448733	1.0271308	0.8148610	0.9875982	0.9983188	0.9635606	0.1601400	1.0032987	0.1180387	0.9139240	0.6432830	0.2398563	0.3119023	0.7392294	0.8281211	0.5454446	0.9644338	0.3248194	0.1480387	0.1088622	0.4596339	0.6896035	0.6560116	0.0908249	0.1106697	0.8509059	0.7394821	1.0707951	0.3835946	0.9459548	0.5155960	0.6574343	0.9885835	0.3164898	0.5271118	1.0409062	0.2453086	0.6465506	0.2027836	0.1659482	0.8181107	0.1642986	0.3589370	0.0228918	0.1304184	0.3202637	0.9499691	0.4329787	0.5698486	0.8037026	0.0011642	0.4772771	0.8529708	0.8150811	0.1695015	0.6626814	1.0763903	0.6698393	0.2132367	0.7841775	0.9080754	0.8987164	0.0877448	0.0903331	0.2336306	0.7693190	0.0718837	0.1182207	0.4606742	0.7741492	0.3711181	0.0318164	0.4194043	0.3236075	0.2114474	0.3016731	0.5660641	0.8999142	0.6007964	0.7671312	0.9883549	0.2373533	1.0335738	0.9765216	0.2490553	0.9473971	1.0813277	0.3195728	0.5909089	1.0080547	0.8112238	0.9908524
1600	0.9555433	1.0220374	1.0271793	0.8045147	0.9635497	0.6510162	0.2644631	0.5107359	0.7195415	0.0400129	0.5303001	1.0037341	0.1231432	0.9795797	0.5904257	0.9253821	0.2603699	0.7357342	0.9868047	0.7028138	0.4637010	1.0653217	0.9746134	0.1166361	0.9493239	0.7534924	0.5406375	1.0112890	0.6443998	0.6850745	0.6923257	0.9405070	0.7402285	0.4176300	1.0027148	0.9327052	1.0050131	0.7719450	0.1246928	1.0117153	0.5054308	0.3592445	0.3159854	0.2832806	0.9205815	0.7245424	0.3265232	0.1130284	1.0996271	0.5436871	0.9904540	0.9877770	0.0640409	0.9208902	1.0387005	0.3987635	0.1585240	0.3182102	0.5438809	1.1132874	0.7894697	1.0728167	0.9334863	1.0646854	0.1105044	1.0253921	0.0695878	0.7680117	0.5678924	0.2614181	0.3173494	0.7952530	0.6973083	0.4783230	0.9496700	0.3544318	0.1613450	0.1391854	0.5035486	0.7042741	0.4332923	0.1201648	0.0791673	0.8153558	0.6089931	1.0302908	0.2794753	0.9523665	0.4497364	0.6083058	0.9915705	0.3202914	0.4542476	0.9823050	0.3203814	0.5708643	0.2212043	0.1393842	0.8697148	0.1944714	0.3571537	0.0074122	0.1479299	0.3577772	0.9709188	0.3999005	0.6606070	0.8042977	0.0018085	0.5055293	0.8743151	0.7233136	0.2567652	0.5748476	1.0267343	0.6001353	0.2195351	0.7508927	0.8992153	1.0598940	0.0693772	0.0745008	0.2198812	0.8328855	0.0860681	0.1400536	0.3266478	0.8172003	0.4234710	0.0231946	0.4957498	0.3318739	0.2631461	0.3100875	0.5787583	0.8664743	0.6900623	0.7226701	1.1029772	0.1781599	1.0856302	0.9727772	0.2592806	0.9419334	1.0554874	0.3637949	0.5777467	0.9585349	0.7341500	1.0100858
1700	1.0034551	0.9342378	1.0173863	0.7667231	1.0055722	0.6854743	0.3345030	0.5397377	0.7248799	0.0572685	0.5341617	1.1023490	0.1300327	0.9501341	0.5632572	0.7841201	0.2753393	0.6071141	1.0152689	0.6318189	0.5099907	0.9488025	0.9956970	0.0961413	0.9406687	0.8244402	0.4934269	1.1465561	0.7238520	0.7963140	0.6403215	0.9985202	0.8986532	0.4457465	1.0403872	0.9136264	0.9669992	0.7966379	0.1545378	0.9187913	0.6134555	0.3119593	0.2422988	0.2850163	0.9381126	0.7361144	0.3667234	0.1309112	0.9366281	0.5385384	0.9690316	1.0189045	0.0600483	1.0594152	0.9097511	0.4395182	0.1798587	0.3912785	0.4783908	1.0336430	0.9393561	1.0741737	1.0028077	1.0131757	0.1138977	1.0224295	0.1130246	0.8214921	0.6393918	0.2143916	0.3009219	0.7591840	0.6487408	0.4739907	1.1269148	0.3270791	0.2020063	0.1708040	0.4912631	0.7337163	0.6026892	0.0877340	0.0930194	0.8780267	0.6978962	1.1159244	0.3829386	1.0187321	0.4357897	0.6259629	1.0928411	0.2718505	0.4774626	1.0254783	0.3057888	0.5438667	0.2280600	0.1065711	0.7858192	0.2376941	0.3206387	0.0075304	0.1148393	0.3369268	1.0818586	0.3936598	0.6212364	0.8185214	0.0000000	0.6332964	0.7248102	0.6830099	0.2596782	0.6468106	1.0032375	0.5093305	0.1926731	0.7642948	0.9257562	0.9881569	0.0633274	0.0577721	0.1854601	0.7477501	0.1206333	0.1438639	0.3827545	0.8620315	0.3236626	0.0205737	0.4529569	0.2768270	0.2619520	0.3286067	0.5947890	0.8102633	0.5379315	0.8025883	0.9634242	0.1476932	1.0154362	0.9952740	0.2290564	0.9391219	0.8400289	0.3664471	0.5594829	0.9639522	0.8118699	1.0395597
1800	1.1216407	1.0683089	1.0810562	0.7781548	1.0106806	0.7771637	0.2650442	0.5818523	0.7632755	0.0534624	0.6247954	1.0950131	0.1549866	0.9695448	0.6724303	0.8327919	0.2896507	0.6243985	0.9867096	0.6208211	0.4891247	0.9997767	1.0905201	0.1545971	1.0056597	0.7772946	0.4767389	0.9998769	0.7165874	0.6781726	0.6432011	1.0101040	0.7178240	0.3588837	0.9588628	0.9218969	0.8708338	0.7350110	0.1341560	0.8975162	0.7117735	0.3717402	0.2373096	0.2865290	0.9372218	0.7354144	0.2790200	0.0933332	0.9513462	0.5350608	0.9898341	1.0267121	0.0631124	1.0983235	0.9968198	0.3956884	0.1830991	0.3625480	0.4055568	0.9995724	0.8695217	1.0571781	1.0002042	0.9656450	0.1350884	0.9325740	0.1347668	0.8133568	0.6694849	0.1680382	0.2663233	0.7883561	0.7472992	0.5144210	1.0874535	0.3737204	0.1901692	0.1459184	0.4951869	0.8139895	0.6300440	0.0753590	0.0768063	0.7452799	0.6684716	1.0065156	0.3777996	1.0567008	0.4045869	0.7168774	1.0471154	0.2979022	0.5274780	0.9396122	0.3134726	0.6487719	0.1603277	0.1315519	0.7909627	0.2167771	0.2845914	0.0085179	0.1570045	0.3837525	0.9385179	0.3692102	0.6214508	0.7427320	0.0057507	0.5860756	0.8312468	0.7781557	0.1886004	0.7555418	1.0183874	0.6761861	0.2050601	0.7273361	1.0442226	1.0054379	0.0316906	0.0739261	0.2495785	0.8261333	0.1034631	0.0670262	0.3748397	0.8491848	0.4410629	0.0227478	0.3729734	0.3373425	0.3144489	0.3509681	0.6560585	0.8307789	0.5881279	0.6921747	0.9885459	0.2464612	0.8701607	0.9590512	0.1599942	0.9408724	0.9604476	0.3380498	0.5102361	1.0595103	0.8147285	1.0978591
1900	0.9813183	0.9470831	1.0569843	0.8075825	1.0218476	0.7040486	0.2882843	0.5372799	0.7213569	0.0372015	0.6655232	0.9562133	0.1498131	0.9699111	0.6454988	0.7288594	0.2739129	0.6022550	1.0054952	0.7261482	0.3804891	0.9658429	0.8371594	0.1508798	0.9489051	0.7783867	0.5178446	1.0979612	0.6794888	0.6534712	0.5743529	1.0363155	0.6811321	0.4551056	0.9655666	1.0786534	0.9642535	0.7234256	0.1119751	0.9377481	0.6745805	0.3107714	0.2687513	0.2484386	1.1193559	0.6668756	0.4170678	0.1129720	0.8649124	0.5647480	0.9269650	0.9320611	0.0665086	1.0126580	0.9904879	0.3908389	0.1976886	0.3422924	0.4097137	0.9972305	0.8383521	1.1259089	1.0654785	0.9756957	0.1126256	1.0018244	0.1274356	0.7953153	0.5855791	0.2119109	0.2729207	0.7449707	0.7668259	0.5362969	0.9214882	0.3562170	0.1871021	0.1444673	0.4781124	0.7649615	0.6029440	0.0635759	0.0683101	0.9283314	0.5895534	1.0560061	0.2965761	0.9692257	0.4729079	0.6044333	1.0577089	0.3459223	0.5444174	0.9698838	0.3340361	0.6112140	0.2758796	0.1116290	0.7862299	0.2124111	0.3294380	0.0205699	0.1164189	0.3892669	0.9850666	0.3688373	0.6637903	0.7399591	0.0035976	0.6018611	0.8335598	0.7196644	0.1785342	0.7275465	0.9850650	0.6594104	0.2187467	0.7166349	0.8860271	1.0527924	0.0567085	0.0887001	0.2859298	0.7930178	0.1184626	0.0931464	0.4721504	0.7064509	0.4503639	0.0267909	0.4037114	0.3293874	0.3240737	0.3909061	0.6067789	0.8391903	0.5917331	0.7902527	1.0783223	0.2150127	0.9458837	0.9768064	0.2383529	1.0416518	0.9599400	0.3129912	0.5479541	0.9666301	0.7781811	1.1656085
2000	1.0320664	0.9594702	1.0093361	0.7695557	1.0064205	0.7086348	0.2588041	0.5812630	0.8195361	0.0567593	0.6244797	0.9869209	0.1682040	0.9403509	0.5525454	0.8250847	0.2636802	0.5521940	0.8932906	0.7056353	0.4990327	1.0194149	1.0215984	0.1337423	0.9461508	0.7465267	0.5420460	1.0125844	0.7226881	0.6565255	0.5684061	0.9804375	0.6760266	0.3615307	1.0281449	0.9226224	0.9923067	0.7019806	0.1301541	0.9351046	0.5607623	0.3572530	0.2794994	0.2707222	0.9101899	0.7454784	0.2757465	0.1062762	0.8988611	0.5555032	0.9027038	1.0132732	0.0533980	1.0435526	1.0891532	0.3573233	0.2148622	0.3945834	0.4309096	1.0218643	0.8891119	1.0296223	0.9206649	1.0378030	0.1867898	0.9807540	0.1385073	0.8555094	0.6640977	0.1979246	0.2779679	0.8111919	0.6979575	0.5566603	1.0271385	0.3176667	0.1894806	0.1051353	0.4408914	0.6657646	0.6026384	0.0852112	0.0855234	0.8623125	0.5959922	1.1090862	0.2989276	1.0087680	0.4575118	0.6084984	1.1046439	0.4273846	0.5526758	1.0203685	0.3528174	0.6895522	0.1872768	0.1184620	0.6997614	0.2169693	0.3453533	0.0278261	0.1519543	0.3029185	0.9677541	0.4534852	0.5781824	0.9001714	0.0013802	0.6175373	0.8320405	0.8126631	0.2251883	0.7658423	0.9942377	0.7141872	0.1896951	0.7609978	1.0501049	1.0475962	0.0562518	0.0985188	0.2398713	0.7617711	0.0809020	0.0955050	0.3462255	0.7415901	0.3615517	0.0136874	0.3742059	0.2945070	0.2975941	0.3284060	0.6981965	0.8106811	0.6465426	0.7351340	1.0274617	0.2279746	0.9025050	0.9042599	0.2269136	0.9695697	0.9365002	0.3494269	0.4614974	0.8988753	0.7950666	1.0334351
2100	0.8780976	0.8919281	0.9726667	0.8228938	1.0641867	0.7757791	0.2744871	0.5127226	0.7611138	0.0306967	0.5866673	0.9639824	0.1150501	0.9656622	0.5922589	1.0303951	0.3273571	0.6028657	0.9833663	0.6429620	0.4187359	1.0299878	0.9339475	0.1461585	0.9970515	0.7419966	0.5766704	1.1001257	0.5782645	0.6463810	0.5842806	1.0001722	0.6378241	0.3036981	0.9849928	1.0530334	0.9029467	0.6861226	0.1491389	1.0524922	0.6357923	0.3639583	0.2656779	0.2294134	0.9748448	0.7429032	0.4772798	0.0857609	0.9476735	0.5790128	0.9643553	1.0206423	0.0467392	1.0075558	1.0111260	0.4309786	0.1980413	0.2886094	0.4242166	0.9929174	0.9361098	1.0528639	0.9252714	1.0252852	0.0944423	0.9854772	0.1075695	0.8660636	0.6368064	0.1643419	0.2484103	0.7123878	0.7301303	0.4522817	0.9953732	0.4060532	0.2486685	0.1110395	0.4239528	0.6692466	0.5102237	0.0816913	0.0733915	0.8006599	0.7043632	1.0794567	0.2848774	0.9436799	0.4767837	0.6321465	1.0171699	0.4146961	0.4605042	1.0459936	0.3917146	0.5786926	0.2223355	0.0981331	0.8328151	0.2745227	0.2836902	0.0147800	0.1243664	0.3901078	1.0349379	0.4713026	0.6293715	0.6811382	0.0039437	0.5344636	0.8680296	0.7905612	0.2079443	0.6714432	1.0442608	0.6014317	0.1511530	0.8493210	1.1001041	1.0644747	0.0584521	0.0815935	0.2822298	0.7572366	0.0798081	0.1192531	0.3929217	0.7691131	0.3076884	0.0206114	0.4405302	0.3794516	0.2616846	0.4142311	0.5897358	0.8700429	0.6199014	0.7154484	0.9515341	0.2278643	0.9673451	0.9695661	0.2118606	0.9252116	1.1272043	0.3246164	0.4712892	0.9636690	0.9298301	0.9636310
2200	1.1215674	0.9676072	0.9338276	0.9512197	1.0225961	0.7398306	0.2514394	0.4513793	0.8477497	0.0182868	0.6856569	1.0949279	0.1412303	0.9787075	0.5371817	0.8344167	0.3328223	0.6730300	0.9305195	0.5697897	0.3722884	1.0675764	0.9947787	0.1661984	0.8697162	0.7367882	0.5222835	0.9915680	0.5646194	0.6349107	0.7122567	0.9527622	0.6074846	0.3894921	0.9865661	1.0378711	1.0201283	0.8310651	0.1678238	0.8977382	0.6357316	0.4259918	0.3750023	0.2709823	1.0051926	0.7366028	0.4246448	0.1250147	0.9811703	0.6726368	0.8831028	0.9647214	0.0617575	0.9738820	0.9978508	0.4364343	0.2098914	0.3002279	0.4265530	1.0260747	0.7863567	0.9100555	0.9633785	0.9661171	0.0851513	1.0631087	0.1051385	0.9326231	0.5285667	0.1968382	0.3285130	0.7809711	0.7560218	0.5010369	1.1049058	0.3356437	0.2462451	0.1500060	0.5316407	0.7148730	0.6883468	0.1196424	0.1117236	0.8384104	0.7600546	0.9777806	0.3293428	0.9715628	0.4399822	0.6116788	1.0137857	0.3063515	0.4090901	0.9608488	0.3430440	0.6905692	0.2265568	0.1374375	0.8573025	0.1676077	0.3100302	0.0102707	0.1072073	0.3003291	1.0085858	0.3720850	0.5769552	0.8930146	0.0003444	0.6079425	0.8644505	0.7188577	0.1894157	0.7438073	1.0631665	0.5749530	0.2286626	0.8524932	1.0996286	1.0100638	0.0497976	0.0810220	0.2666380	0.8307990	0.0599987	0.0922162	0.3593763	0.8061286	0.3536690	0.0204141	0.4143789	0.4779663	0.2581254	0.3778799	0.5916143	0.8847526	0.5267865	0.7835151	0.8894496	0.2038582	1.0077501	0.8597203	0.1708146	0.9830075	1.1071733	0.3084050	0.4620680	1.0657667	0.8999740	0.9301621
2300	1.0539946	1.0670613	0.9632663	0.7913674	0.9981381	0.6722941	0.2835730	0.5852832	0.7104328	0.0432531	0.6490087	0.9111251	0.1408712	1.0930037	0.5540942	0.8609529	0.3872442	0.5880302	0.8441780	0.6330821	0.3743013	1.0052212	1.0704853	0.1719577	1.0175029	0.8696488	0.4936319	0.9799300	0.6437343	0.7083666	0.7507329	1.0351995	0.7596708	0.4071690	0.9547847	1.0804802	0.9323169	0.6569976	0.1318634	0.8140506	0.6537319	0.3597810	0.2714167	0.3152389	1.0395170	0.7330257	0.3748847	0.1099448	0.9532326	0.6652298	0.9584679	0.9794931	0.0521666	0.8819997	0.9666481	0.3797279	0.1900448	0.3506630	0.3941568	1.0115945	0.8240439	0.9323911	0.9247856	0.9629694	0.0823973	0.9503798	0.1547371	0.8050145	0.5817908	0.2226929	0.3243558	0.7723632	0.6676762	0.5303367	1.0209248	0.3540052	0.2138019	0.1024483	0.5548307	0.7055266	0.5275488	0.0714541	0.0930976	0.8144615	0.5905638	0.9857552	0.2975612	1.1159698	0.4652746	0.7034781	1.0157063	0.3169101	0.3877419	1.0684054	0.4214525	0.6794935	0.2643269	0.1429813	0.8556630	0.1969306	0.3316893	0.0151838	0.1115849	0.3739889	1.0887788	0.3991933	0.5752589	0.8906668	0.0054691	0.5842432	0.9241232	0.6827063	0.1413628	0.6711534	1.0717127	0.5969706	0.2319671	0.7435472	0.9532000	1.0085569	0.0513372	0.0935863	0.3298761	0.8693699	0.0536442	0.1294859	0.4156882	0.8056646	0.3534536	0.0229219	0.4497446	0.4193969	0.2544961	0.3624093	0.6820812	0.8343708	0.5181018	0.7252472	0.9815568	0.2122061	1.0624557	0.9711535	0.2600991	0.8568579	1.0396912	0.3391233	0.5005461	0.9517160	0.8262210	1.0222547
2400	0.9910121	1.0578903	1.0431058	0.8092181	0.9455841	0.6515215	0.2799374	0.5620359	0.7748478	0.0269986	0.6706284	1.0502592	0.1394793	1.1173113	0.5515792	0.7808098	0.3104075	0.6847167	1.0589873	0.7212109	0.4740910	0.9022882	0.9789396	0.1289022	0.9774382	0.8767458	0.4405513	1.0074534	0.6777223	0.6734533	0.6886791	0.9470096	0.7147615	0.4482446	1.0106361	1.0442078	0.9845114	0.5888778	0.1538346	1.0535164	0.6077794	0.3379670	0.3402967	0.2651605	0.9098561	0.7141941	0.3714067	0.0958928	0.9341758	0.5485931	1.1055371	0.9953894	0.0413211	0.9673203	1.0113072	0.3666597	0.1774971	0.3073683	0.3510444	1.0337742	0.8706277	0.9309454	1.0427150	0.9117572	0.0952961	0.9405528	0.1325782	0.7571261	0.6316685	0.1945038	0.2818542	0.8097779	0.6545431	0.5358302	0.9284039	0.3862969	0.2031989	0.1138323	0.4703834	0.6787225	0.5914835	0.0647634	0.0775417	0.8322693	0.6289019	0.9612358	0.3540064	1.0036411	0.4403084	0.5780397	0.9994572	0.3664622	0.4483869	0.9781601	0.3286028	0.6984378	0.2728159	0.1414037	0.7238557	0.1834530	0.3406548	0.0099108	0.0935061	0.3604744	1.0128281	0.4280692	0.6075134	0.7201295	0.0019713	0.5048754	0.9769302	0.6808500	0.1796392	0.8015717	1.0554922	0.6227965	0.2185510	0.7570568	1.0886886	0.9104960	0.0586365	0.1101565	0.3424491	0.8069914	0.0503703	0.1310873	0.3843062	0.7534270	0.4050507	0.0278720	0.3315449	0.4043688	0.2258900	0.3665363	0.5650635	0.8202824	0.5558856	0.6469260	1.0375500	0.2557543	0.9983217	1.0480733	0.2051005	0.9320213	1.0664871	0.3291657	0.5252780	1.0573618	0.7871274	0.9131568
2500	1.0339250	0.9634037	1.1333751	0.8708895	1.0047022	0.7265028	0.2594375	0.5804340	0.7764804	0.0373590	0.7234471	0.9848495	0.1834398	1.0922887	0.6452291	0.8491846	0.3102969	0.6165317	1.0775014	0.6129404	0.3696931	1.0072559	1.1210554	0.1470118	0.9799929	0.7675399	0.4511062	0.9421995	0.7442417	0.7109155	0.6188896	1.0401164	0.6668760	0.3996242	1.0490031	1.0250425	0.9079238	0.7587824	0.1486909	1.0723134	0.6615773	0.3704342	0.2537259	0.2623773	0.9740130	0.8137242	0.2938114	0.1069604	1.0859769	0.6020563	1.1439292	1.0944015	0.0368913	0.9994248	1.0708910	0.4519220	0.1967919	0.3888521	0.4128565	1.0005091	0.8049966	0.9054796	0.9931979	1.0062100	0.1160002	0.9719839	0.1070860	0.8750056	0.6147813	0.1830378	0.2660631	0.7915531	0.7568434	0.5346719	0.9829819	0.3793301	0.0989748	0.1125841	0.4634757	0.6822656	0.5456323	0.0638511	0.0723233	0.7995269	0.7101491	1.0346448	0.3576736	0.9663715	0.4383364	0.5527208	1.1278442	0.3500573	0.5312438	1.0392527	0.2463649	0.6453507	0.1930612	0.1209544	0.7862207	0.2126131	0.2898496	0.0116281	0.1786122	0.4553039	0.8854881	0.4041435	0.6104363	0.7819478	0.0014892	0.4216784	0.9693225	0.6449551	0.2371290	0.7903656	1.1203264	0.6891288	0.2053439	0.7646442	0.9873193	0.9959065	0.0839234	0.1175970	0.2428160	0.7441039	0.0739217	0.0904062	0.4169711	0.6964591	0.3573874	0.0286313	0.4174848	0.2888765	0.2231653	0.3284730	0.6477003	0.9819179	0.5866701	0.7033083	0.8574909	0.2084616	1.0699726	1.1526422	0.2002261	0.9228826	1.0562121	0.3397576	0.4795752	0.9386535	0.8278263	0.8901479
2600	1.0095713	0.9614987	1.0480388	0.9182613	0.9139519	0.8070093	0.2633419	0.6084685	0.7755775	0.0487531	0.6381532	1.0199038	0.1047426	1.0448649	0.7261157	0.8678807	0.3533826	0.6447071	0.8918289	0.6722921	0.3534761	1.0618972	0.9531837	0.1443545	0.9728535	0.7341864	0.4874967	1.0209153	0.6283947	0.7608491	0.6647715	1.0445749	0.7136854	0.3393016	0.9603075	1.0118210	0.9941312	0.8247360	0.1689628	1.0359131	0.6809028	0.3755864	0.2110476	0.3777613	1.0261357	0.7681603	0.4136773	0.1150244	0.8832708	0.5566851	1.1113687	1.0384143	0.0520714	0.9613686	1.0506552	0.3719062	0.1852506	0.3532201	0.3533157	0.9680969	0.8319887	0.9528412	0.9780040	0.9881165	0.1214468	0.9665891	0.1279354	0.8191020	0.5229996	0.1969820	0.3020317	0.7923528	0.7081862	0.4929063	0.9293818	0.3229430	0.1083972	0.1099111	0.4479721	0.7594836	0.6064759	0.0902018	0.1011900	0.7907539	0.5947972	1.0002248	0.3452336	0.8745179	0.4127514	0.6164028	1.0494077	0.3185534	0.5953593	1.0463984	0.2411096	0.6139396	0.2470690	0.0804082	0.8332365	0.2171823	0.3688812	0.0103535	0.1166432	0.3900472	0.9601925	0.4150988	0.5928223	0.8043730	0.0003022	0.5266548	0.9113802	0.7959443	0.2191818	0.7348014	0.9600455	0.6999290	0.2314335	0.7419023	1.0136762	1.0045324	0.1033676	0.0759160	0.2685135	0.8241024	0.0734951	0.1083218	0.4174611	0.7153941	0.4010357	0.0228984	0.4760743	0.3259734	0.2063846	0.2975864	0.6310321	1.0931543	0.6746758	0.6979880	0.9975865	0.2258852	1.0595240	0.9757940	0.2820293	0.8992454	1.0227892	0.4039446	0.5669904	1.1389560	0.8969391	0.9995902
2700	1.0614624	1.0079816	1.0621289	0.8629257	1.0205343	0.6755489	0.2107166	0.5398025	0.7720189	0.0536526	0.5829323	1.0137258	0.1404306	0.9071755	0.6464833	0.8440833	0.4192125	0.6661333	0.9131643	0.6900665	0.5284668	0.9586943	1.0344199	0.1449194	0.9562022	0.7436863	0.5671722	0.9669817	0.7102738	0.6911859	0.7517189	1.1084881	0.8305196	0.4667923	0.9898409	0.9518881	0.9727574	0.7817995	0.1429234	1.0174896	0.6771536	0.2925304	0.2520831	0.3190286	0.9741127	0.6723343	0.3876464	0.1130736	0.9029259	0.5528401	1.0332286	0.9940378	0.0321402	0.9353499	1.0672691	0.3577621	0.1475079	0.3891567	0.4464954	0.9923791	0.7343753	1.0267360	1.0505125	0.9420097	0.1188998	0.9706399	0.0879877	0.8921622	0.6013573	0.2205040	0.2839542	0.6848622	0.7632101	0.6042119	1.1233944	0.2885668	0.1102653	0.1119658	0.3970904	0.6275602	0.5832408	0.0669030	0.0934734	0.8058706	0.6414169	1.0125221	0.3122398	1.0312577	0.5010169	0.6997853	1.0261079	0.2936311	0.4376434	0.9799374	0.3658683	0.6071136	0.3160769	0.0825621	0.8018470	0.1719025	0.4084635	0.0087965	0.1798623	0.3706799	1.0387201	0.4388482	0.6062202	0.7948821	0.0006374	0.6250036	0.8846211	0.7193028	0.2066646	0.6984446	1.0214982	0.6685990	0.2301369	0.8463219	0.9369747	1.0098340	0.0622004	0.0985318	0.2523514	0.7974413	0.0340596	0.0994527	0.3241248	0.7155486	0.4477524	0.0093009	0.3721498	0.3592024	0.2205737	0.3905174	0.5926490	0.9691563	0.5574942	0.6765518	0.9529270	0.2630677	1.0219353	1.0662273	0.2422153	0.8863198	1.0537199	0.4264910	0.5626461	1.0239075	0.9219947	0.9893433
