"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
150	0.0048999	0.7214804	0.0645493	0.1113063	0.6435181	0.3635202	0.1335700	0.7884168	0.3894492	0.5609096
200	0.0043227	0.7496814	0.0423210	0.1133204	0.6076443	0.2043794	0.1364376	0.8407228	0.4845994	0.6561132
250	0.0014354	0.7840819	0.0381257	0.1656263	0.5564613	0.1200859	0.1325670	0.7275360	0.3313812	0.7455843
300	0.0000429	0.7509028	0.0292346	0.1207284	0.7663694	0.0924417	0.1515426	0.5636470	0.3628738	0.6504429
350	0.0006662	0.7624429	0.0670656	0.0718003	0.7734148	0.0812641	0.1584219	0.5841766	0.4303805	0.7843602
400	0.0035560	0.8099659	0.0383565	0.0649887	0.7420804	0.1103480	0.2192066	0.6802070	0.3387357	0.7951193
450	0.0024631	0.6604775	0.0413658	0.1159570	0.7213155	0.0699323	0.1651316	0.5554392	0.3826758	0.6557710
500	0.0007573	0.7327132	0.0286149	0.1418563	0.5839362	0.1057196	0.1044612	0.6848158	0.4273338	0.7764618
550	0.0273174	0.8553392	0.0397472	0.0705660	0.5546146	0.0784298	0.1907093	0.7123439	0.5596190	0.6685182
600	0.0332689	0.5937149	0.0718760	0.1350406	0.6651253	0.1466744	0.2130021	0.7366372	0.6543071	0.6752643
650	0.0335100	0.8136383	0.0317054	0.1051780	0.7632099	0.1218464	0.2627487	0.7072645	0.8042873	0.7046596
700	0.0575018	0.5957225	0.0682678	0.1210502	0.6690680	0.1359838	0.2960253	0.6457429	0.7811780	0.7303109
750	0.0374898	0.7165787	0.0467855	0.0701586	0.6372390	0.1004997	0.2604833	0.6391852	0.7510891	0.7722890
800	0.0600771	0.6168406	0.0349025	0.0987815	0.6263038	0.0732383	0.2905294	0.9107739	0.7822396	0.8127755
850	0.0306736	0.6424312	0.0556946	0.0905209	0.5793253	0.1330998	0.2445970	0.7770864	0.7231416	0.7117408
900	0.0603516	0.7050648	0.0585117	0.1397588	0.5365901	0.2519037	0.3440167	0.6906845	0.6925100	0.6843477
950	0.0887127	0.7678920	0.0891356	0.1314617	0.5418683	0.1697900	0.2786808	0.8266270	0.6072829	0.8266087
1000	0.0425487	0.7686146	0.0404010	0.1254007	0.6855247	0.1191837	0.3298150	0.6986942	0.6027219	0.7458886

0	0.0411505	0.8447349	0.0516321	0.1463070	0.5103020	0.1195136	0.2580398	0.7357473	0.7222853	0.8242519
50	0.0246307	0.6151772	0.0574157	0.1342921	0.6417318	0.3038149	0.2428869	0.7912885	0.6180896	0.7992362
100	0.0289405	0.4126804	0.0088705	0.0985839	0.6215254	0.1033526	0.1821620	0.5809988	0.6901663	0.8175765
150	0.0627736	0.4101694	0.0369342	0.0378163	0.6979366	0.0311379	0.2197389	0.6550991	0.5605269	0.7398753
200	0.0750429	0.3215698	0.0284379	0.0492311	0.6559452	0.0068660	0.1602020	0.6607729	0.5846037	0.6871983
250	0.0407168	0.2656110	0.0369244	0.0762459	0.7673033	0.0359175	0.1724018	0.7513444	0.4814120	0.6618748
300	0.1089704	0.2005053	0.0359120	0.0686866	0.6253865	0.0477352	0.1462962	0.6654413	0.4908209	0.8522312
350	0.1668396	0.2139912	0.0361205	0.1235504	0.5067906	0.1104803	0.1959636	0.7078642	0.5050784	0.8106194
400	0.1626612	0.2932991	0.0419812	0.0848448	0.7549476	0.0844919	0.1602775	0.7016446	0.5642765	0.8055353
450	0.2111764	0.2581998	0.0283150	0.0572336	0.7595855	0.1040215	0.1484877	0.6898412	0.4927053	0.9157465
500	0.1949977	0.2405514	0.0684028	0.0588576	0.6337320	0.0129121	0.1366483	0.7528827	0.5571491	0.8275195
550	0.1691596	0.3188644	0.1351645	0.1522488	0.5519179	0.0911944	0.1993745	0.8087639	0.8022292	0.5021777
600	0.1122918	0.5512391	0.1030095	0.1499234	0.5007431	0.5112413	0.1648990	0.7098278	0.6763149	0.6229171
650	0.0925389	0.6944971	0.0825626	0.1902626	0.7435224	0.5479370	0.1497109	0.7539005	0.6816302	0.9248899
700	0.0410647	0.6992329	0.0611585	0.1540493	0.5587361	0.6051275	0.2042497	0.6907721	0.8192525	0.9024921
750	0.0449618	0.7720453	0.0816629	0.1668199	0.5553503	0.5044849	0.2074692	0.6883943	0.7719062	0.7615228
800	0.0581511	0.7336769	0.0487324	0.1273667	0.5950599	0.5821525	0.2163779	0.7789672	0.8075592	0.6572603
850	0.0629371	0.6029598	0.0585620	0.1711722	0.6016581	0.2533669	0.2566183	0.7615267	0.6655482	0.8227902
900	0.0672673	0.6180114	0.0627471	0.1051386	0.5727593	0.2421627	0.2843889	0.7203358	0.8481890	0.6719655
950	0.0648624	0.8224033	0.0504744	0.1245659	0.6083555	0.1289241	0.1952357	0.6234378	0.7905515	0.6049536
1000	0.0485291	0.8013767	0.0488645	0.1552056	0.6884573	0.1845239	0.2148580	0.5965348	0.8525183	0.6336461

0	0.0268746	0.8964450	0.0647126	0.1196832	0.6031497	0.1513257	0.2238248	0.7735323	0.7022581	0.7759909
50	0.0600187	0.6051647	0.0337579	0.0989670	0.6073927	0.1141470	0.1611514	0.6633838	0.7056923	0.7750242
100	0.0709472	0.3496799	0.0063647	0.0712413	0.7357306	0.0590597	0.1012420	0.9770026	0.7619749	0.7108804
150	0.0599674	0.2631351	0.0240931	0.1373387	0.7491959	0.0714024	0.0295274	0.5656002	0.6662541	0.7469072
200	0.0546016	0.2303318	0.0120383	0.0726916	0.5542519	0.0267978	0.0365682	0.6696435	0.7154891	0.6755813
250	0.0985195	0.1664693	0.0241097	0.0415472	0.7634499	0.0631943	0.0126295	0.5992639	0.7499502	0.6770287
300	0.1371519	0.1269465	0.0477573	0.0573059	0.8209865	0.0218322	0.0096977	0.5982826	0.9368715	0.7470454
350	0.3724371	0.1419650	0.0088732	0.0578924	0.6291283	0.0313974	0.0035861	0.7216856	0.7722340	0.7940583
400	0.4449074	0.1386913	0.0303429	0.0630570	0.6462455	0.0321310	0.0049636	0.7561939	0.7107851	0.7017516
450	0.4806840	0.1597961	0.0245751	0.0782445	0.6474600	0.0414657	0.0046952	0.7878667	0.8441633	0.6359635
500	0.4900003	0.1308740	0.0192690	0.0733187	0.6596066	0.0490180	0.0014389	0.5239375	0.9089863	0.6204783
550	0.5447332	0.2076968	0.1340442	0.0962445	0.7690875	0.1936792	0.0816757	0.8325341	0.8014785	0.7218320
600	0.3728883	0.4554423	0.1785688	0.1074778	0.6230607	0.5900802	0.1402177	0.6322944	0.8272696	0.6937634
650	0.2633309	0.5779601	0.1566257	0.1280333	0.5285226	0.6225095	0.1350886	0.7018952	0.6561630	0.7831328
700	0.0992176	0.6285883	0.0801930	0.1763536	0.6486441	0.5775490	0.2016639	0.8087206	0.8316536	0.7044309
750	0.0817037	0.6623066	0.0668540	0.2980303	0.5460421	0.6286047	0.3083252	0.8440925	0.7638937	0.7845725
800	0.0819142	0.7640304	0.0479955	0.2231588	0.7824501	0.3140637	0.2824762	0.6156053	0.6199371	0.6409825
850	0.0906522	0.5978325	0.0465268	0.1712402	0.6118807	0.2342188	0.2178461	0.7692649	0.6706707	0.8401401
900	0.0615243	0.6784799	0.0442689	0.1171584	0.5936702	0.1793570	0.3247980	0.7876871	0.8020257	0.6952517
950	0.0568293	0.7125254	0.0489351	0.0962883	0.6129982	0.1419641	0.2875971	0.8749142	0.6425868	0.8387304
1000	0.0575116	0.7658042	0.0359923	0.0558191	0.5559681	0.1256489	0.3255688	0.8347291	0.8360799	0.7112400

0	0.0371529	0.7795975	0.0901557	0.0862004	0.5414555	0.1373005	0.2545521	0.7496579	0.7022582	0.6941951
50	0.0445886	0.5910163	0.0280651	0.1060551	0.5511441	0.0770258	0.2943896	0.9272435	0.6779812	0.6495952
100	0.0170664	0.6524616	0.0237385	0.0528500	0.6056796	0.0534999	0.2702033	0.7236057	0.6580430	0.7521867
150	0.0529457	0.5111971	0.0243489	0.0913565	0.6722954	0.0292701	0.2767981	0.7115544	0.6625417	0.7705799
200	0.0106885	0.5992558	0.0053991	0.0440421	0.5881485	0.0298717	0.2280602	0.6536488	0.8281441	0.7892015
250	0.0045093	0.7024305	0.0060871	0.0494153	0.8435251	0.0189964	0.3073538	0.7050877	0.7111050	0.7967686
300	0.0005951	0.7325701	0.0145995	0.0322905	0.8708923	0.0343817	0.2152967	0.7370833	0.5954129	0.8065781
350	0.0009424	0.6057178	0.0074024	0.0167578	0.7953297	0.0191385	0.4110682	0.7801531	0.6367968	0.7263287
400	0.0008580	0.7781502	0.0023445	0.0102548	0.6898513	0.0240518	0.2715588	0.6670681	0.8870804	0.6739885
450	0.0024028	0.7580429	0.0125583	0.0066710	0.8092609	0.0107828	0.3124854	0.7119391	0.6756121	0.6731251
500	0.0098826	0.7508673	0.0273145	0.0372143	0.6456161	0.0231185	0.2720395	0.7332755	0.7726252	0.6122929
550	0.0154261	0.6468034	0.0109609	0.0485511	0.6903188	0.0111951	0.3852788	0.6192153	0.7281875	0.9168691
600	0.0229345	0.7310525	0.0304846	0.0342006	0.5943930	0.0232921	0.3774458	0.6962643	0.6916516	0.6933847
650	0.0617011	0.8153066	0.0416718	0.0890124	0.8587405	0.0733434	0.3995243	0.5240160	0.7017705	0.7838706
700	0.0754175	0.6683720	0.0247789	0.0607345	0.6704793	0.0461169	0.3089574	0.8203619	0.8739156	0.7400426
750	0.0760181	0.7036932	0.0386303	0.0768439	0.6913387	0.0564545	0.3044375	0.5271813	0.6746317	0.7315799
800	0.0793037	0.6435525	0.0810148	0.0925288	0.7123769	0.1110318	0.3369853	0.6975064	0.7506785	0.7658606
850	0.0555069	0.7845006	0.0624235	0.1122144	0.6764395	0.1658711	0.3349632	0.6801465	0.6453498	0.6567540
900	0.0422285	0.6242014	0.0196525	0.0929932	0.6866242	0.1166684	0.4173564	0.6839255	0.7479696	0.6593104
950	0.0336170	0.6914880	0.0411454	0.1113586	0.4992224	0.0710916	0.2847610	0.7601701	0.8111031	0.7673380
1000	0.0655541	0.7532310	0.0635303	0.1704891	0.7857111	0.1130407	0.1996077	0.6401868	0.6596054	0.8256364

0	0.0559557	0.8108511	0.0691700	0.1413205	0.6848685	0.1422950	0.2422305	0.9864050	0.7244733	0.6289384
50	0.0925786	0.6826769	0.0500170	0.1184441	0.5088712	0.2706273	0.2206446	0.7250256	0.5765465	0.8023710
100	0.0681847	0.6356956	0.0187749	0.0739094	0.6186352	0.0842158	0.2365039	0.7501826	0.4873768	0.6337736
150	0.0597684	0.5234023	0.0226764	0.0566564	0.7424567	0.0678178	0.2636335	0.7434236	0.3520617	0.6307526
200	0.0407509	0.3155278	0.0077387	0.0493863	0.5941632	0.0203466	0.2595824	0.7391118	0.2979391	0.7097663
250	0.0273891	0.2892603	0.0182263	0.0190641	0.6444652	0.0086730	0.3683523	0.7399384	0.3096215	0.6670242
300	0.0531782	0.3279329	0.0293037	0.0296608	0.6148935	0.0176818	0.3952358	0.9104376	0.2747955	0.6758891
350	0.0522275	0.3457071	0.0022259	0.0560601	0.6663442	0.0319453	0.3358325	0.8139598	0.3589433	0.6664892
400	0.0762915	0.3165254	0.0015861	0.0211799	0.6244100	0.0139398	0.4188195	0.5792931	0.2283348	0.8628541
450	0.1277992	0.3049997	0.0077590	0.0064312	0.6523287	0.0181220	0.3802915	0.6776426	0.2935686	0.6157000
500	0.1313460	0.2723673	0.0023584	0.0067984	0.5010843	0.0158327	0.3313716	0.6557052	0.4043795	0.6449325
550	0.0463423	0.4973343	0.0320592	0.0236795	0.6293811	0.0386271	0.2857676	0.6997050	0.4929972	0.6675781
600	0.0770765	0.5663098	0.0443185	0.0551074	0.5871567	0.0473356	0.3426563	0.8573899	0.6967315	0.7378282
650	0.0363822	0.7550455	0.0236221	0.0802831	0.7003432	0.0900863	0.2880267	0.8332386	0.6929573	0.7359325
700	0.0449712	0.8131549	0.0463598	0.1476344	0.6622591	0.0771665	0.2720119	0.6331673	0.5898563	0.5407847
750	0.0690601	0.6755020	0.0820707	0.1197810	0.6741414	0.1983409	0.3558896	0.6422389	0.6702667	0.6640645
800	0.0415775	0.5574644	0.0634002	0.1508090	0.6193312	0.2036616	0.3101948	0.6610326	0.7096427	0.6671240
850	0.0166604	0.6375901	0.0449109	0.1343536	0.6085521	0.1202830	0.2316692	0.5963373	0.6232414	0.7028978
900	0.0114322	0.7299998	0.0542958	0.1282579	0.6549423	0.0956348	0.2090340	0.8176465	0.6917266	0.6384838
950	0.0248687	0.8398660	0.0118132	0.1304786	0.6969908	0.1035439	0.1826591	0.8429720	0.6877672	0.7198954
1000	0.0351404	0.7107441	0.0574011	0.1149768	0.6224056	0.0379929	0.3060049	0.6369952	0.6599858	0.6938506

0	0.0698092	0.7472705	0.0766861	0.1579386	0.6397369	0.1543060	0.3038537	0.7631725	0.7275163	0.7397261
50	0.0468413	0.4732521	0.0417459	0.0782699	0.5917519	0.0586080	0.2675989	0.7293990	0.6609066	0.9136275
100	0.0356302	0.4478505	0.0161914	0.0789910	0.6361858	0.0225447	0.2573616	0.7139248	0.5678346	0.6927406
150	0.1034673	0.2672655	0.0200313	0.0711792	0.6608349	0.0264818	0.4151652	0.6086961	0.5293919	0.5707809
200	0.0984890	0.2510261	0.0300968	0.0543844	0.7160172	0.0099737	0.3516939	0.8210770	0.4772978	0.7186905
250	0.2047112	0.1823916	0.0352819	0.0988747	0.8329842	0.0324470	0.2886564	0.7183410	0.5184720	0.7110753
300	0.3276064	0.1234690	0.0178751	0.0619405	0.7272909	0.0223394	0.2713876	0.7100917	0.4665545	0.8295002
350	0.3397652	0.1619143	0.0034006	0.0698303	0.6136326	0.0320589	0.3405430	0.8252355	0.5439880	0.6934456
400	0.4569705	0.1720088	0.0282229	0.0485506	0.5550536	0.0304490	0.3355554	0.8110832	0.4686703	0.7759732
450	0.5042585	0.1698447	0.0270507	0.0415319	0.7816409	0.0165332	0.4642258	0.6260420	0.5210987	0.7239625
500	0.3260502	0.1727371	0.0234347	0.0842687	0.8158996	0.0485082	0.3432665	0.7165606	0.5017367	0.8363502
550	0.2597675	0.2975284	0.1195687	0.0967327	0.7094192	0.1976385	0.3009353	0.6653534	0.6522970	0.7304679
600	0.2952116	0.4793657	0.1349713	0.1432828	0.5606896	0.4738814	0.2946755	0.7785417	0.6610627	0.7090270
650	0.1384912	0.5989406	0.1300886	0.1835226	0.6579460	0.7029730	0.2245991	0.8032620	0.7564565	0.7099139
700	0.0742325	0.7352343	0.0582580	0.1530725	0.6755556	0.5617759	0.3149710	0.7545124	0.8220271	0.7404037
750	0.1106802	0.6340515	0.0619632	0.1959374	0.6332344	0.4378428	0.2317673	0.6559298	0.7629284	0.6875347
800	0.0413279	0.7721159	0.0644168	0.1763794	0.6671211	0.3407493	0.3307968	0.6580596	0.7167816	0.6581145
850	0.0400513	0.8983616	0.0535287	0.1067281	0.8030870	0.2059578	0.2684320	0.6240027	0.7380729	0.7457523
900	0.0414397	0.7808389	0.0159674	0.1001964	0.6479658	0.2000358	0.3040185	0.6741650	0.6465644	0.6569596
950	0.0362635	0.7684757	0.0354547	0.1045783	0.6637662	0.1013999	0.3186416	0.7597514	0.7000977	0.8712573
1000	0.0431060	0.7099794	0.0423669	0.0764890	0.5640927	0.0641625	0.2070833	0.8073554	0.6512181	0.7812127
