"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0	0.0728444	0.8706454	0.0689353	0.2050108	0.7002141	0.1828677	0.2339787	0.7262610	0.8268880	0.6353607
50	0.0151426	0.3385742	0.0238205	0.0608995	0.6716375	0.5001810	0.2677112	0.7019203	0.6365815	0.7594579
100	0.0134579	0.1880334	0.0613504	0.0713821	0.6419325	0.4732870	0.2712904	0.6618931	0.7830106	0.8021579
150	0.0110007	0.1686513	0.0512090	0.1311965	0.6381722	0.4900270	0.1829695	0.6753820	0.7286837	0.7332822
200	0.0581359	0.1504059	0.1898744	0.1147050	0.5598532	0.5076090	0.2812825	0.7440627	0.6734038	0.7989266
250	0.0777992	0.1168638	0.1724118	0.1186178	0.5715035	0.6968367	0.2081993	0.7017040	0.6428285	0.6095096
300	0.1483325	0.1481910	0.2986528	0.1798687	0.6366428	0.7535976	0.2069312	0.6245618	0.7659182	0.6176253
350	0.1781411	0.1858777	0.2407326	0.1937199	0.7410979	0.5969114	0.1175027	0.7989936	0.8126646	0.6858871
400	0.2108684	0.1285611	0.3055844	0.1942155	0.6242752	0.7698002	0.1109020	0.7313383	0.8303160	0.7360456
450	0.2452927	0.1571626	0.2056544	0.1953150	0.4895259	0.8043971	0.0716025	0.5883278	0.7997373	0.6470402
500	0.1589885	0.2471809	0.3093591	0.2202056	0.6127999	0.7243935	0.1041221	0.6839083	0.7496509	0.8617934
550	0.1799437	0.4703893	0.2472035	0.1842911	0.5232919	0.7460569	0.0928380	0.6722719	0.8766185	0.6849917
600	0.0747457	0.7303062	0.1390466	0.2022343	0.4563608	0.7395540	0.1736908	0.6440667	0.7513414	0.7727660
650	0.0851283	0.7739782	0.0636842	0.2280596	0.6301527	0.6608440	0.1238375	0.7728564	0.6374721	0.7558836
700	0.0489871	0.7449232	0.0336404	0.1508784	0.5843610	0.4450204	0.1864293	0.7379050	0.6809769	0.6901886
750	0.0661476	0.6772671	0.0623744	0.1076662	0.5700175	0.3656622	0.2542648	0.6516732	0.7524194	0.7887256
800	0.0419691	0.5731523	0.0193383	0.0969089	0.6526030	0.2427913	0.2825769	0.7114013	0.6548841	0.6182360
850	0.0578291	0.6265180	0.0517301	0.1197404	0.6853679	0.1368741	0.3665593	0.7823716	0.7191647	0.7791020
900	0.0344952	0.6927405	0.0469719	0.0794940	0.7497596	0.1067899	0.2488797	1.0000000	0.7389821	0.7832896
950	0.0395134	0.8311534	0.0432146	0.0892243	0.5758287	0.1412785	0.3128195	0.5869916	0.7576561	0.6532680
1000	0.0324677	0.7226241	0.0539374	0.0912504	0.7186667	0.0935923	0.3241009	0.7186029	0.6936677	0.7702758

0	0.0710004	0.6098390	0.0480926	0.1313546	0.6542913	0.2191119	0.3001527	0.8085012	0.7592259	0.8100367
50	0.0149944	0.6646294	0.0970007	0.1130137	0.5947920	0.1538139	0.1906969	0.6933340	0.5561000	0.6952987
100	0.0127576	0.7372136	0.0529591	0.1345293	0.5336179	0.2832938	0.0940217	0.8298738	0.5047141	0.6318991
150	0.0012662	0.7281499	0.0630398	0.1723899	0.6527358	0.2645948	0.0870723	0.6698441	0.4163760	0.7267438
200	0.0003063	0.6571565	0.0168387	0.1211913	0.5257014	0.1667456	0.0985091	0.7300211	0.3719119	0.5805383
250	0.0002923	0.6727761	0.0179971	0.0726800	0.6644181	0.1321030	0.1077101	0.7264001	0.3820797	0.6736766
300	0.0085695	0.7551045	0.0293304	0.1025986	0.7293348	0.1175334	0.1242256	0.6170761	0.4382872	0.8063718
350	0.0010086	0.7366327	0.0271732	0.1195509	0.7203207	0.0453896	0.1995525	0.5375808	0.4704399	0.7125891
400	0.0023322	0.8715523	0.0390339	0.1445965	0.6907860	0.0714018	0.1806733	0.6497618	0.4546766	0.8134841
450	0.0059396	0.5505299	0.0215986	0.0875761	0.6578258	0.1122815	0.1118704	0.7032654	0.3355488	0.7942537
500	0.0000993	0.7463850	0.0342309	0.1053518	0.6177429	0.0913366	0.1288731	0.7003570	0.5242621	0.8207802
550	0.0447950	0.7771472	0.0328134	0.1104459	0.6534849	0.0741976	0.2393349	0.7694471	0.6761781	0.7498335
600	0.0429568	0.7274651	0.0365360	0.1264272	0.6871154	0.1820994	0.3280222	0.6138476	0.6257502	0.8179445
650	0.0460543	0.7574353	0.0487014	0.1154917	0.6889720	0.1123624	0.2658475	0.7559871	0.8027099	0.7981703
700	0.0367686	0.7074222	0.0354519	0.1226279	0.6677026	0.1050091	0.2847372	0.7759485	0.7463258	0.7173803
750	0.0351094	0.7743929	0.0857674	0.1134435	0.6200499	0.0757108	0.2544307	0.6405610	0.7804541	0.6954728
800	0.0545179	0.7038359	0.0323011	0.0949827	0.7119815	0.1223944	0.2709649	0.8684854	0.7434871	0.7861593
850	0.0308769	0.7516712	0.0529483	0.1012418	0.5771942	0.2728890	0.2176225	0.7319295	0.7172291	0.7618604
900	0.0638322	0.7425543	0.0404448	0.2037557	0.6892501	0.1803705	0.2958839	0.8128038	0.7091996	0.7297701
950	0.0528545	0.7298486	0.0132383	0.1011584	0.5255929	0.1508019	0.3580825	0.6406517	0.8132347	0.7036599
1000	0.0354378	0.7220970	0.0148656	0.1125773	0.6388299	0.1234089	0.3253340	0.7791583	0.8615078	0.7791172

0	0.0405741	0.8946854	0.0729201	0.1304824	0.7542648	0.1253128	0.2747026	0.6928357	0.6631969	0.6733742
50	0.0458232	0.4127185	0.0139208	0.1101011	0.5850677	0.2238732	0.1850426	0.8046516	0.7119060	0.7442659
100	0.0548341	0.2560118	0.0157988	0.0805382	0.6193918	0.0689105	0.1130127	0.7606213	0.5693050	0.7284906
150	0.0727284	0.1597014	0.0235203	0.0729729	0.6205403	0.0243525	0.1796328	0.7008944	0.6538955	0.7180628
200	0.0939657	0.2205756	0.0298126	0.0997761	0.6199609	0.0206179	0.1304715	0.6679060	0.6057191	0.6061267
250	0.1023773	0.2124590	0.0383407	0.0938462	0.6337279	0.0352287	0.1468962	0.6172628	0.5362962	0.6916105
300	0.1569350	0.2365473	0.0999455	0.0990942	0.7216536	0.0697069	0.1534719	0.8619441	0.6363562	0.7784137
350	0.1613734	0.2619750	0.0324611	0.0695948	0.6608366	0.1177506	0.1981919	0.7289027	0.4474824	0.5939044
400	0.1621938	0.2122759	0.0281642	0.1000654	0.7813333	0.0637985	0.1402033	0.7131490	0.6175942	0.7276198
450	0.2109933	0.2454125	0.0269058	0.0740669	0.6874074	0.0651962	0.1226387	0.6801373	0.6557197	0.7484781
500	0.1933519	0.2697986	0.0399366	0.1021121	0.6305711	0.0131314	0.1234237	0.6267361	0.6484950	0.6820910
550	0.1471477	0.4420250	0.0729733	0.1172680	0.7189495	0.1927147	0.2089174	0.6729076	0.7899120	0.7481720
600	0.1248225	0.6761336	0.1264158	0.1785771	0.6380823	0.4204865	0.2189594	0.8269295	0.7454255	0.6757038
650	0.0522870	0.6810449	0.0734798	0.1853612	0.6143911	0.5143825	0.2532977	0.7125596	0.7296718	0.7347592
700	0.0462288	0.7723306	0.0842687	0.2170761	0.5571945	0.5857568	0.1669948	0.5585706	0.5926053	0.7478327
750	0.0507974	0.8958585	0.0556583	0.1604050	0.6378210	0.6543902	0.2423884	0.7746469	0.7345757	0.7792941
800	0.0510532	0.6629384	0.0439004	0.2161863	0.5758288	0.4544718	0.2731113	0.6300202	0.8800272	0.6260002
850	0.0419180	0.6195206	0.0296408	0.0930834	0.6910059	0.1798689	0.2416239	0.6572478	0.6429204	0.8310657
900	0.0529833	0.7587366	0.0374162	0.1196279	0.6391832	0.2429832	0.3292762	0.7889633	0.6936870	0.6834973
950	0.0626594	0.7834768	0.0476564	0.1683832	0.5761682	0.1902620	0.2604597	0.8148784	0.6785130	0.7492829
1000	0.0978641	0.7145896	0.0671751	0.1249713	0.6507307	0.1338864	0.3015772	0.6881574	0.6995779	0.6063739

0	0.0440615	0.8293242	0.0597874	0.1240268	0.5354446	0.1945350	0.1795337	0.7037812	0.6967457	0.6321074
50	0.0379395	0.2917490	0.0451983	0.0948581	0.7720554	0.0819060	0.0733219	0.7290658	0.7092121	0.7283303
100	0.0577278	0.2021216	0.0130654	0.1100989	0.9006008	0.1084297	0.0365604	0.7277039	0.6211640	0.8292277
150	0.0931764	0.2278029	0.0011914	0.0372345	0.6229665	0.0498986	0.0104398	0.7461077	0.6864515	0.7755308
200	0.1546281	0.1652595	0.0051127	0.0364625	0.6554205	0.0352122	0.0071133	0.7657479	0.6862525	0.6648091
250	0.2311630	0.1974838	0.0241583	0.0366123	0.9604357	0.0304823	0.0029931	0.5815729	0.8935441	0.6867771
300	0.3536890	0.1780819	0.0306870	0.0746215	0.7331935	0.0493642	0.0009574	0.6172665	0.6906275	0.6394512
350	0.4842221	0.1864619	0.0248194	0.0717991	0.6584101	0.0364721	0.0037011	0.7390962	0.7636781	0.7556233
400	0.3916218	0.1625594	0.0351214	0.0856360	0.6823870	0.0601148	0.0057091	0.7741017	0.6941518	0.7912209
450	0.4875856	0.1507432	0.0522303	0.0853299	0.7115756	0.0574878	0.0051521	0.7231613	0.7671364	0.6916267
500	0.6239163	0.1438159	0.0424108	0.0846904	0.7213553	0.0574608	0.0018095	0.8970437	0.7131982	0.7236449
550	0.3364651	0.4791969	0.1934734	0.1211567	0.6778381	0.3288374	0.1580585	0.7207650	0.6726512	0.6634801
600	0.2810001	0.5894630	0.1245593	0.1649315	0.6541419	0.7303735	0.1963144	0.8034875	0.8250201	0.7560914
650	0.1447690	0.6761564	0.0680082	0.1631922	0.4829070	0.5602848	0.1539629	0.7677674	0.7036862	0.6835455
700	0.1245834	0.8808075	0.0698209	0.1819520	0.6415969	0.5129507	0.1933981	0.6112832	0.9410610	0.6675784
750	0.0630288	0.6630480	0.0572120	0.2093852	0.6171462	0.4618435	0.2007036	0.6185874	0.6397109	0.7387704
800	0.0521066	0.8089666	0.0429016	0.3189971	0.7071913	0.2064227	0.2733367	0.7819242	0.7032017	0.7965882
850	0.0973538	0.7418773	0.0477548	0.0872558	0.6953094	0.1764912	0.2543395	0.7988377	0.7022109	0.8337083
900	0.1085446	0.6751116	0.0505893	0.1029154	0.8167606	0.1139682	0.2276832	0.7455352	0.8414958	0.7289813
950	0.0274762	0.7137862	0.0296161	0.0818226	0.5888619	0.1257904	0.3171619	0.7705059	0.8307394	0.7784766
1000	0.0333437	0.9348409	0.0319332	0.0759053	0.5631779	0.0967404	0.3639205	0.6666131	0.7920392	0.7089262

0	0.0456272	0.7043569	0.0552569	0.1651471	0.7470741	0.2143093	0.1981361	0.7793043	0.5606066	0.7233592
50	0.0145024	0.7953312	0.0326671	0.0707658	0.7573295	0.0562187	0.2752079	0.7015029	0.6772772	0.6443406
100	0.0042532	0.4975238	0.0174078	0.0781187	0.6522252	0.0533417	0.3682854	0.7253206	0.6351966	0.8052299
150	0.0016092	0.7011428	0.0067246	0.0567248	0.7109777	0.0242166	0.3368672	0.7116520	0.7168106	0.6105600
200	0.0018351	0.5779876	0.0149590	0.0413692	0.7133618	0.0226158	0.3342368	0.7699983	0.8281298	0.7531120
250	0.0000665	0.8426042	0.0047713	0.0208519	0.7609668	0.0197201	0.3136362	0.8588731	0.7131146	0.7154121
300	0.0012356	0.6819184	0.0163633	0.0119973	0.7318841	0.0386647	0.3110796	0.6899741	0.7251151	0.8542747
350	0.0006328	0.7752856	0.0005723	0.0244449	0.6485946	0.0092507	0.3493956	0.7316382	0.6930734	0.6600942
400	0.0006763	0.8099300	0.0016502	0.0099240	0.6738681	0.0306370	0.3407602	0.7648728	0.8211589	0.7094527
450	0.0007306	0.6318729	0.0082321	0.0202220	0.6291343	0.0295965	0.2461775	0.6163535	0.6918182	0.7867300
500	0.0006465	0.7384056	0.0170696	0.0177822	0.6519903	0.0156708	0.3518325	0.6569749	0.7033149	0.6779459
550	0.0299066	0.6722425	0.0215184	0.0259868	0.6560977	0.0340523	0.3280075	0.6775662	0.6598975	0.7142781
600	0.0647088	0.7457745	0.0669444	0.0620314	0.6925247	0.0558919	0.3192038	0.6719069	0.7009312	0.7255183
650	0.0645279	0.7687895	0.0210340	0.0552093	0.6525437	0.0306428	0.2800891	0.6143819	0.7919838	0.7279287
700	0.0760021	0.7738891	0.0513017	0.0839813	0.7099598	0.0260271	0.3543634	0.6144182	0.8575916	0.6215229
750	0.0805178	0.5973343	0.0961027	0.0934821	0.6848275	0.0452776	0.3526742	0.7560465	0.6200296	0.8383953
800	0.0586841	0.6571902	0.0513645	0.1085910	0.6222724	0.1396056	0.3161818	0.7004206	0.6597996	0.7154315
850	0.0593779	0.7626187	0.0519205	0.1164385	0.6368082	0.1787485	0.4055868	0.6634368	0.7785421	0.6443250
900	0.0809459	0.7076219	0.0417581	0.1214344	0.6663316	0.1125580	0.3638465	0.7545374	0.7999354	0.8687551
950	0.0619196	0.7714553	0.0422400	0.1240271	0.6966464	0.0648706	0.2949423	0.6283719	0.7305050	0.6080552
1000	0.0493441	0.6317891	0.0410628	0.1015989	0.7024199	0.1761035	0.2839851	0.6345215	0.6040298	0.7683056

0	0.0394572	0.6851795	0.0536110	0.1811854	0.7326377	0.2224721	0.2410481	0.7575561	0.7581018	0.6849860
50	0.0394074	0.4729307	0.0091682	0.1498706	0.6890644	0.1470516	0.2607212	0.6866555	0.4417640	0.7629991
100	0.0420000	0.4008282	0.0347780	0.0981377	0.8264661	0.0337643	0.2434559	0.6294770	0.4193120	0.7393604
150	0.0410978	0.3759015	0.0032114	0.0476127	0.5798848	0.0378588	0.2781429	0.7744960	0.2426893	0.6080518
200	0.0703793	0.2983729	0.0042883	0.0290354	0.6096523	0.0173846	0.2919288	0.6552650	0.3636949	0.6794992
250	0.0578295	0.3190370	0.0111863	0.0469984	0.6284806	0.0107307	0.3809970	0.6908367	0.2389552	0.7118063
300	0.0487943	0.3995738	0.0031164	0.0766917	0.6435206	0.0085504	0.3076075	0.8298898	0.3900682	0.6753631
350	0.0746561	0.3979442	0.0092708	0.0251925	0.7299736	0.0096161	0.3430119	0.6646979	0.3020825	0.8183728
400	0.0817356	0.3531760	0.0057138	0.0140752	0.6030712	0.0108456	0.4190439	0.6767964	0.3447858	0.6815697
450	0.0614438	0.3567907	0.0007968	0.0209644	0.6854264	0.0094164	0.3691033	0.5411416	0.3304788	0.5873085
500	0.0681052	0.2841979	0.0028541	0.0170617	0.6706847	0.0186462	0.3340012	0.5736972	0.2799326	0.7177673
550	0.0674562	0.5494042	0.0428316	0.0411088	0.6881216	0.0335443	0.3232834	0.6825191	0.6553994	0.7652225
600	0.0451635	0.6372844	0.0358629	0.0765835	0.8491560	0.0624321	0.3894418	0.8191802	0.6967830	0.7146375
650	0.0408987	0.7111444	0.0510555	0.0793646	0.6783265	0.0916564	0.3008750	0.8120213	0.7320528	0.6538708
700	0.0803913	0.7709783	0.0504031	0.1399119	0.4999526	0.1564332	0.3594428	0.6865397	0.8058068	0.6386885
750	0.0441215	0.6811677	0.0424172	0.1190011	0.5763048	0.2667820	0.3008061	0.7108483	0.7263168	0.7926837
800	0.0418696	0.6750627	0.0516712	0.1414735	0.6005886	0.2011609	0.2631603	0.5930048	0.7421621	0.7352733
850	0.0359698	0.6717236	0.0280660	0.0773464	0.5641941	0.0994500	0.2374470	0.6653114	0.6396272	0.6300885
900	0.0407098	0.7434915	0.0395574	0.1142903	0.5948051	0.0463913	0.3975540	0.7581275	0.6815209	0.6866373
950	0.0534364	0.7013069	0.0309240	0.0618994	0.5568775	0.0486853	0.3295091	0.7084489	0.8138753	0.7651991
1000	0.0620909	0.6794374	0.0264872	0.0719714	0.6466308	0.0263144	0.3226518	0.7433358	0.8441490	0.7442068

0	0.0385311	0.6481214	0.0351827	0.1289054	0.6779560	0.1875305	0.2179957	0.9003340	0.6633556	0.6633977
50	0.0425229	0.3404664	0.0191759	0.0966487	0.6655410	0.0610385	0.2171347	0.6312476	0.5815829	0.7012626
100	0.0521198	0.1619449	0.0296989	0.0482177	0.7270571	0.0226342	0.2948334	0.6743979	0.5246826	0.6346792
150	0.1077520	0.2105187	0.0208727	0.0424594	0.6426658	0.0143903	0.3095596	0.6557339	0.4986422	0.7758162
200	0.1002549	0.2261821	0.0356567	0.0788897	0.7467814	0.0346458	0.3130057	0.7285015	0.5516194	0.6547426
250	0.1999130	0.1659862	0.0276353	0.0791927	0.7497947	0.0326062	0.2610718	0.7177273	0.5868891	0.7466883
300	0.2915771	0.1432333	0.0446100	0.0908077	0.7991720	0.0296285	0.2871704	0.7246334	0.5247365	0.7327160
350	0.3746773	0.1561683	0.0165413	0.0458074	0.7632838	0.0320118	0.3341296	0.6764753	0.5506749	0.7659987
400	0.4108267	0.2087708	0.0336133	0.0290653	0.7160829	0.0142601	0.3493380	0.8235238	0.5970797	0.7639245
450	0.4215765	0.2178147	0.0423541	0.0326731	0.8253469	0.0158943	0.3267894	0.7640357	0.5574113	0.6828679
500	0.4484794	0.1850473	0.0386320	0.0779747	0.7651608	0.0787192	0.3629377	0.6866644	0.5773136	0.7376164
550	0.3322295	0.5560729	0.2474284	0.1520351	0.6648283	0.2232057	0.2441050	0.6744395	0.7230452	0.6152975
600	0.1582930	0.6519296	0.0980074	0.2282406	0.5548067	0.5901036	0.2175761	0.6578720	0.7301432	0.7666303
650	0.1220592	0.6659778	0.0780680	0.2475981	0.7293408	0.6805255	0.1844879	0.8839783	0.7757285	0.6805272
700	0.0192165	0.6807580	0.0316478	0.1811831	0.4789793	0.5849150	0.2043527	0.7058220	0.7522093	0.8183628
750	0.0514167	0.7922813	0.0316526	0.1532061	0.5547314	0.3487054	0.2332367	0.7650161	0.8125551	0.6710954
800	0.0394390	0.8769024	0.0534476	0.1303698	0.7161084	0.2372402	0.3225919	0.8510147	0.6350053	0.6590444
850	0.0433380	0.8404494	0.0512658	0.1129307	0.6205758	0.1586752	0.2928597	0.6548300	0.6551075	0.6630970
900	0.0858250	0.6212584	0.0283241	0.1660428	0.6692359	0.1133822	0.3537977	0.7428141	0.6485481	0.6606089
950	0.0301694	0.7671413	0.0228993	0.0892875	0.6244067	0.1242530	0.2662263	0.6641520	0.5326954	0.6973457
1000	0.0281378	0.7051647	0.0396062	0.0630386	0.6943671	0.0495710	0.2544361	0.7714496	0.8746340	0.7884659
