G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.132860	0.000000	0.106767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181281	0.000000	-0.208264	0.000000	0.000000	0.000000	0.000000	0.066710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094168	0.081433	-0.385395	0.000000	-0.209117	0.000000	0.000000	-0.165496	-0.107190	0.000000	0.139512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080960	0.083337	0.240285	0.000000	-0.104523	-0.107988	0.000000	0.148492	-0.168420	-0.149164	0.000000	-0.255230	0.000000	0.000000	0.107116	0.000000	0.127034	-0.159653	0.000000	0.000000	0.000000	-0.333310	0.265996	0.000000	0.000000	-0.238766	0.000000	0.000000	0.000000	0.154790	0.000000	0.090722	0.096070	0.000000	0.000000	0.000000	0.197503	0.000000	-0.136020	0.000000	0.000000	0.000000	0.216157	-0.099732	0.000000	-0.123867	0.000000	0.134023	0.072460	0.227989	-0.203807	0.000000	0.218222	
G12	-0.215367	-0.174293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.128243	0.126129	0.000000	0.765426	-0.235814	0.000000	0.000000	0.000000	0.000000	0.191239	-0.099637	0.000000	-0.140864	0.157138	0.000000	0.185845	0.000000	0.000000	0.000000	0.156651	-0.223404	0.165939	0.000000	0.104081	-0.143057	0.000000	0.000000	0.145329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.197080	0.037957	0.000000	-0.021539	0.000000	0.000000	-0.105866	-0.121991	0.114126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225305	0.000000	0.156564	0.000000	-0.246871	-0.085762	0.000000	0.000000	0.137138	-0.209840	0.059388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.159437	0.000000	-0.109741	-0.150215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.211222	0.000000	0.000000	0.000000	-0.147604	-0.111759	0.256451	-0.030425	0.000000	-0.068936	-0.182703	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.117739	-0.114427	0.000000	0.000000	0.069828	0.068492	0.000000	-0.135409	0.000000	0.000000	0.083328	0.000000	0.000000	0.000000	0.000000	-0.136368	0.097524	0.000000	0.102336	0.000000	-0.144051	0.000000	-0.102910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.228218	0.000000	0.000000	0.000000	-0.175938	0.075714	0.233616	-0.118056	0.319169	-0.106904	-0.188782	0.000000	0.000000	0.000000	0.000000	0.000000	0.299907	0.000000	-0.154006	0.000000	0.000000	0.000000	-0.143094	-0.103211	-0.158333	0.000000	0.000000	0.078606	-0.160992	-0.185687	-0.145556	-0.226769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.292942	-0.118254	0.000000	0.123864	0.153839	0.064079	0.000000	0.000000	0.245937	-0.145162	0.000000	0.000000	0.000000	0.176223	0.000000	0.000000	0.000000	0.000000	0.151783	0.000000	-0.145611	0.000000	0.078343	
G14	0.000000	0.211071	0.000000	0.000000	0.210463	0.143970	0.000000	0.193274	0.000000	0.000000	0.000000	-0.071179	0.240960	0.177278	0.000000	0.000000	0.000000	-0.176064	0.000000	0.000000	0.000000	0.000000	0.149794	0.000000	0.159089	0.195548	0.000000	0.000000	0.000000	-0.231075	0.000000	0.168263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152047	0.000000	0.000000	0.000000	0.305228	0.000000	0.000000	0.130596	-0.193218	0.098492	-0.087806	-0.213737	-0.047719	-0.120587	0.000000	0.000000	0.094497	0.000000	0.000000	0.000000	0.000000	-0.176400	0.128410	0.164282	0.118047	0.000000	-0.156593	0.000000	0.000000	-0.338427	0.000000	0.000000	0.000000	-0.100056	-0.106322	0.000000	0.000000	0.000000	-0.170550	0.054928	0.205909	0.000000	0.000000	0.000000	0.286800	-0.189985	0.000000	0.000000	0.000000	0.075099	0.000000	0.000000	0.000000	0.000000	-0.210308	-0.341267	0.052620	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.180099	0.000000	0.000000	0.161815	0.000000	-0.109058	-0.050082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.293602	-0.157251	0.000000	-0.147222	-0.179380	0.195084	0.000000	0.000000	0.170540	0.000000	0.000000	-0.186658	-0.118177	0.000000	0.000000	0.148257	-0.212939	0.000000	0.036176	0.000000	0.203627	0.000000	0.000000	0.000000	-0.206509	0.059506	0.000000	0.000000	0.241230	0.074514	-0.081153	0.000000	0.184517	0.000000	-0.189179	0.000000	0.000000	0.105382	0.080902	0.000000	0.000000	-0.282331	0.186031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199374	0.064238	0.000000	-0.129852	0.223303	0.000000	0.078749	0.208906	0.000000	0.198379	-0.217252	0.000000	0.000000	-0.117292	0.000000	0.058914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080004	-0.175517	0.112259	
G16	0.000000	0.160065	-0.104186	-0.217041	0.108185	0.000000	0.000000	-0.082128	0.000000	0.000000	0.000000	0.000000	0.200651	0.000000	-0.189026	0.519368	0.000000	0.158416	0.000000	-0.175613	0.000000	0.000000	0.000000	-0.194663	0.000000	0.116928	-0.093846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.137845	-0.216423	0.000000	-0.130029	0.185975	0.000000	0.000000	0.000000	0.000000	0.000000	0.200640	0.000000	-0.353694	0.064195	0.000000	0.000000	0.000000	-0.074721	0.197409	0.000000	0.000000	0.000000	-0.174004	0.000000	0.131110	0.000000	0.202394	0.000000	0.000000	-0.136903	0.000000	0.000000	0.000000	-0.026540	0.225246	0.268069	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193080	-0.232269	0.000000	0.000000	0.000000	0.000000	0.153793	0.137503	0.000000	-0.163740	0.000000	0.110521	0.000000	0.000000	0.000000	0.099971	0.196335	-0.224611	0.110763	-0.082922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.178285	-0.185403	0.000000	0.124792	0.000000	0.065242	-0.154767	0.000000	-0.135323	0.000000	-0.073904	0.000000	0.000000	-0.266071	0.000000	0.862157	-0.054687	0.000000	0.000000	-0.096818	0.128917	0.000000	0.000000	0.000000	0.148274	0.000000	0.179183	-0.117566	0.000000	0.000000	0.000000	-0.161645	0.000000	-0.118213	0.000000	0.000000	0.000000	0.250277	0.116982	0.000000	0.000000	-0.135434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.059503	0.000000	0.000000	0.000000	0.158185	-0.108378	0.000000	0.000000	0.000000	0.000000	0.135667	0.000000	-0.180792	0.000000	0.117838	-0.287087	-0.062061	0.138622	0.000000	0.000000	0.000000	0.126623	-0.071286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006741	0.000000	0.125888	0.178732	-0.130701	0.000000	-0.064694	-0.106915	0.135754	0.082739	0.000000	-0.117666	0.000000	0.000000	0.000000	0.000000	
G18	0.100997	0.201300	0.000000	-0.051356	-0.112651	0.000000	0.000000	0.107512	0.000000	0.000000	0.000000	-0.151419	-0.152746	0.000000	-0.127137	0.000000	0.000000	0.672537	0.000000	0.000000	0.000000	0.000000	0.000000	-0.244025	0.000000	0.000000	-0.061330	0.000000	-0.137611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130585	0.000000	0.000000	0.000000	-0.229151	-0.144657	0.000000	0.000000	0.000000	0.053235	0.000000	-0.106691	0.000000	0.000000	0.226943	0.000000	0.000000	0.000000	-0.217565	-0.184588	0.095244	0.000000	0.125128	0.185301	-0.206411	0.000000	0.000000	-0.145309	0.000000	0.000000	0.000000	-0.080843	0.000000	0.000000	0.151630	0.000000	0.000000	0.000000	0.156684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054686	0.000000	-0.105083	0.144431	-0.170237	0.121914	0.000000	0.000000	0.061112	0.199787	0.000000	0.057324	0.000000	0.000000	0.000000	-0.071423	-0.197201	0.096209	0.060598	0.000000	
G19	-0.119456	0.332824	-0.054041	-0.153664	0.000000	-0.173352	0.000000	0.000000	0.000000	0.000000	0.000000	0.129340	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214706	0.314962	0.000000	0.267259	-0.247960	0.206109	0.000000	0.000000	0.000000	-0.188961	0.000000	0.000000	-0.124032	0.171151	-0.169075	0.113969	0.000000	0.000000	0.038283	0.314190	0.000000	0.000000	-0.064977	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117133	0.000000	0.000000	0.193148	0.000000	-0.096789	-0.103588	0.153629	0.000000	0.000000	0.000000	-0.200701	0.000000	-0.062496	0.000000	0.000000	0.000000	-0.075557	-0.252679	0.000000	0.000000	0.000000	0.106720	0.000000	0.186119	0.000000	0.000000	0.112803	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147812	0.000000	0.000000	0.000000	0.148758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164392	-0.086479	0.073644	0.000000	0.000000	-0.105547	0.134110	0.000000	-0.112775	0.000000	0.096554	
G20	0.000000	0.000000	0.000000	-0.054899	0.088449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109726	0.000000	0.083686	-0.121627	0.000000	0.000000	0.129063	-0.161755	-0.180861	0.074895	-0.154825	0.000000	0.175191	0.000000	0.000000	-0.288737	0.076881	0.000000	0.000000	0.182913	0.000000	0.000000	0.000000	0.000000	0.000000	-0.054284	0.000000	0.000000	0.000000	0.000000	0.000000	0.104069	0.000000	0.000000	0.096071	0.000000	-0.520394	-0.272169	-0.392856	0.090825	0.000000	0.000000	0.000000	-0.109619	0.000000	0.000000	0.000000	0.101781	-0.109865	0.000000	-0.067128	0.100201	0.000000	0.140211	0.000000	0.000000	0.000000	0.000000	0.155368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090745	0.000000	-0.280543	0.199770	0.000000	-0.225413	0.318960	0.155844	0.000000	-0.098438	0.000000	0.114285	-0.121374	-0.192658	0.000000	0.206063	0.000000	0.255600	
G21	-0.139940	0.000000	-0.189209	0.146576	0.000000	0.000000	-0.097076	0.000000	0.000000	0.000000	0.000000	-0.100466	-0.139108	0.000000	0.000000	0.235053	0.109790	0.108775	0.000000	0.000000	0.170806	-0.303977	0.000000	0.000000	0.338657	0.000000	0.000000	0.107249	0.137373	0.000000	0.000000	0.000000	0.114033	-0.184050	-0.198408	-0.090011	0.227623	0.000000	0.000000	-0.142388	-0.222384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.160152	0.074234	0.000000	0.000000	-0.104305	0.000000	0.000000	0.000000	0.000000	0.000000	0.094131	0.000000	0.000000	0.000000	0.204310	0.100192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124239	0.130426	0.000000	-0.238717	-0.216830	0.000000	0.000000	0.000000	0.000000	0.000000	0.164829	0.000000	0.000000	0.158056	0.000000	0.000000	0.000000	0.000000	0.000000	-0.176072	-0.112042	0.143329	0.128053	0.000000	0.000000	0.000000	-0.097711	0.147919	0.088714	0.000000	
G22	0.000000	0.129242	-0.166891	0.175308	0.000000	0.000000	0.171542	-0.142619	0.000000	-0.144736	0.000000	0.000000	0.000000	0.000000	0.089705	0.000000	0.000000	0.019636	0.000000	0.000000	0.000000	0.689052	0.000000	0.000000	-0.313725	0.000000	-0.125201	0.000000	0.000000	0.000000	0.147587	0.000000	0.107537	0.000000	0.203814	-0.102314	-0.109788	0.000000	0.000000	-0.082920	0.000000	0.000000	0.204560	0.000000	-0.112605	0.000000	0.081411	0.000000	0.096542	-0.198724	0.000000	0.000000	-0.115935	0.178794	0.192649	0.000000	0.000000	0.000000	0.000000	0.134877	0.000000	0.117914	0.000000	-0.124577	0.061570	0.000000	0.137272	0.000000	0.000000	0.000000	0.145100	0.000000	0.000000	0.000000	0.000000	0.000000	-0.232142	-0.065422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.307905	0.142551	0.000000	-0.337701	0.000000	0.000000	0.000000	-0.071100	0.000000	-0.085172	0.000000	0.000000	0.000000	-0.066367	0.000000	-0.069426	
G23	0.000000	0.000000	0.140020	0.000000	0.000000	0.000000	0.055160	-0.066545	0.000000	-0.145300	0.200674	-0.131634	0.000000	0.000000	0.000000	0.000000	0.110190	0.109700	0.000000	0.000000	-0.168353	0.000000	0.477866	0.000000	0.239298	0.000000	0.143549	0.173015	-0.230079	0.000000	0.192658	0.000000	0.000000	0.000000	0.000000	0.000000	0.213780	0.000000	0.000000	-0.092536	0.000000	0.000000	-0.075260	0.157147	0.000000	-0.232478	-0.184122	0.000000	0.000000	0.000000	-0.188623	0.139980	0.000000	0.060586	0.000000	0.000000	0.000000	0.000000	0.170159	0.246852	0.000000	0.000000	0.214936	0.089553	0.000000	-0.141541	0.000000	0.000000	-0.101342	0.000000	0.000000	-0.166876	0.000000	-0.226150	0.000000	0.000000	0.000000	0.181423	0.000000	0.000000	0.000000	0.000000	-0.084960	0.000000	0.083459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124545	0.000000	0.000000	0.000000	-0.211567	0.000000	-0.098206	-0.106301	-0.086505	
G24	0.105573	0.000000	-0.083986	0.000000	-0.082093	-0.205773	-0.075195	0.000000	0.000000	-0.216279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122021	-0.079541	-0.151529	-0.154820	0.000000	0.000000	-0.169066	0.372943	0.000000	-0.195722	0.000000	-0.071631	-0.111752	0.000000	0.000000	-0.144078	0.000000	0.000000	0.000000	0.085967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071608	0.087965	0.000000	0.000000	0.249178	0.138738	-0.108512	0.000000	0.000000	-0.172261	-0.115376	-0.202686	-0.138529	0.000000	0.327001	-0.133574	0.213947	0.000000	-0.139808	0.311162	0.192153	-0.160765	0.138961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081902	0.222542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.167054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077717	0.000000	0.000000	0.000000	0.133730	0.041872	0.000000	0.000000	
G25	-0.165297	0.000000	0.000000	0.000000	0.000000	0.000000	0.431722	-0.113792	0.000000	0.000000	0.000000	0.000000	0.143923	0.157058	0.182889	0.000000	-0.106716	0.000000	0.000000	0.000000	0.000000	-0.092402	-0.163698	0.209231	0.372102	0.178332	0.000000	0.000000	-0.077819	0.079284	-0.152551	0.120265	-0.270627	0.156484	0.000000	-0.085811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103465	-0.134100	-0.060549	-0.058695	-0.112910	0.000000	0.101099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108571	0.099730	-0.126998	0.166128	0.000000	0.000000	-0.078212	-0.123938	-0.053727	0.000000	0.000000	-0.137790	0.000000	-0.201722	0.000000	0.160210	-0.117920	0.148871	0.124976	0.000000	0.000000	0.000000	-0.114805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
