"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.5115428	0.9302069	0.4347752	0.4147507	0.9976014	0.2729513	0.9191691	0.3704369	0.3519318	0.2500547	0.7227580	0.0885702	0.1073297	0.1029082	0.0608686	0.7663549	1.0228371	0.5448729	0.6154424	0.9327983	0.9360914	0.3258918	0.7795835	0.5886184	0.7357439	1.0418019	0.5367271	0.2676750	0.7256529	0.7159431	0.2125235	0.0450949	0.0086180	0.0386053	0.9223396	0.6438437	0.4986067	0.0457226	0.2785653	0.7326905	0.4680946	1.0886916	0.9360037	0.4349815	0.5940200	1.0348410	0.7111160	0.6918200	0.9705941	0.0713594	0.7401244	0.6289720	0.9569606	0.7022874	1.0712959	0.4876365	0.5614751	0.9121492	0.5674351	0.8786713	0.1782422	0.5922035	0.3751378	0.7346579	0.1169292	1.0020860	0.4323952	0.1813351	0.8436556	0.5119862	0.3273652	0.0192273	0.3516317	0.0291108	0.6753324	0.9338305	0.3093080	0.9325773	0.8078115	0.2330163	0.5751112	0.5741894	0.9789676	0.5607624	0.7731779	0.2076327	0.5540084	0.6705383	0.9615734	1.0490156	0.4747916	0.3182470	1.0982256	0.8626483	0.8263534	0.5407402	0.2647233	0.7303895	0.7960330	0.6393587
200	0.4609138	0.9011661	0.3409012	0.4553427	0.9587607	0.3797793	1.0386543	0.3822974	0.0815797	0.3113147	0.7611107	0.0391563	0.1399186	0.0661939	0.0423452	0.7501691	0.9963302	0.4863536	0.6773314	0.9623168	0.9088070	0.3052019	0.8251755	0.6055462	0.7244102	1.0121746	0.4986733	0.2022186	0.6426194	0.7023970	0.2084753	0.0343392	0.0001254	0.0449976	0.9923951	0.4722131	0.3704129	0.0094926	0.3061518	0.5887787	0.6732888	0.9681444	0.9908108	0.5209992	0.5449639	0.9618951	0.6114368	0.6465645	0.9347352	0.0748575	0.7370940	0.6394402	0.9585798	0.6803592	1.1330965	0.2678444	0.5333599	0.8906187	0.4895643	0.9734176	0.0354990	0.5533355	0.4812310	0.8906979	0.1321976	0.9734134	0.4008486	0.2051182	0.7929222	0.5190504	0.3141344	0.0134888	0.2318715	0.0404780	0.7595119	0.9779939	0.5371153	0.7598215	0.7625592	0.1766006	0.3992836	0.6741817	1.0942093	0.6154392	0.7621690	0.2558980	0.5545817	0.6177127	0.8197443	1.0958539	0.3577336	0.1090857	0.9892159	0.8721019	0.8852872	0.2978977	0.3727898	0.4319883	0.7232357	0.5474184
300	0.5466431	1.0908122	0.3541450	0.4090220	1.0664639	0.3289832	0.9500041	0.4506252	0.0659977	0.4163565	0.7529285	0.0396085	0.1221153	0.0772541	0.0593593	0.7020316	1.0880733	0.5097268	0.6289100	0.9297667	0.9171867	0.3373252	0.9332395	0.6375721	0.8209054	1.0039102	0.5966755	0.1337804	0.7270613	0.8018101	0.2379943	0.0444970	0.0002929	0.0317642	1.1328378	0.3869372	0.2682001	0.0049814	0.2807103	0.5162685	0.6995319	1.1489994	0.9815724	0.5617784	0.6232477	0.9578409	0.5731287	0.6205340	0.9068585	0.1327204	0.7294777	0.6502872	0.8507168	0.6527974	0.9368592	0.1712810	0.5238944	0.9464271	0.6013801	1.0201759	0.0108117	0.4625593	0.5666012	0.9941280	0.1182777	1.0101449	0.3507544	0.1815521	0.7478753	0.5194319	0.3958560	0.0262276	0.2811763	0.0467606	0.8145796	1.0143020	0.5402753	0.7126946	0.7066619	0.2202474	0.3579271	0.7976588	0.9761280	0.4618464	0.7622531	0.2217848	0.6234389	0.4896540	0.8935694	1.0644439	0.3829889	0.0693908	0.9963881	0.8922719	0.9066185	0.1919419	0.4726513	0.4486498	0.6600010	0.5160442
400	0.7504290	0.9356104	0.4417807	0.4806599	1.0681237	0.4185948	1.1326408	0.4540754	0.2426626	0.4261537	0.7046455	0.1619441	0.0717627	0.1348267	0.0588558	0.7001083	0.9131964	0.7782706	0.5720377	0.8256548	0.9985502	0.3596842	0.8902533	0.5031482	0.8445542	0.9565445	0.4751819	0.3672593	0.4602252	0.6871000	0.2551095	0.0338480	0.0423180	0.0553205	1.0526399	0.8952539	0.3177322	0.0987912	0.0641055	0.8803146	0.7786868	1.0618661	0.9819852	0.5964489	0.6540731	1.1969896	0.6177325	0.5132357	0.9269416	0.1242468	0.8947319	0.5688013	0.9673324	0.8451472	1.0601833	0.4953925	0.4398471	0.8739240	0.7137359	0.8272722	0.1995781	0.9045263	0.4763806	0.7671185	0.0933003	0.9970053	0.4396247	0.1930329	0.6079335	0.9168030	0.8048028	0.0320534	0.7226935	0.0293745	0.7386523	0.9867199	0.2455848	0.7470393	0.7230592	0.1305659	0.3410671	0.5763859	0.9527429	0.5610445	0.8586113	0.2038176	0.5495047	0.5634843	0.9209125	1.0203916	0.9492715	0.1596014	0.9953261	0.9370423	0.8728448	0.5706115	0.7775862	0.7438010	0.6286985	0.8992959
500	0.7858548	1.0389142	0.4987849	0.4475343	1.1694912	0.3331708	0.9429371	0.4557015	0.2918572	0.2554289	0.6609941	0.1703848	0.1053722	0.1393307	0.0394823	0.7704042	0.9424121	0.7603200	0.4905257	0.8310481	0.8235885	0.4348925	0.8941343	0.5256033	0.7762354	0.9867464	0.5284404	0.5234030	0.3578543	0.6581514	0.3478638	0.0407576	0.0469155	0.0492047	0.9787247	1.0028717	0.4258526	0.1823018	0.0647264	0.9332789	0.6898729	0.9601604	1.0277272	0.6004272	0.5639421	1.0694594	0.7343537	0.5370084	0.8874171	0.0817997	0.7946303	0.6726394	0.9359197	0.9406627	1.0478381	0.7635143	0.4703874	0.9603976	0.6422190	0.6988405	0.3270742	0.9084460	0.5782259	0.5724823	0.0747221	0.9955819	0.4980136	0.2355811	0.7188809	0.7747824	0.7134861	0.0054196	0.8990941	0.0425238	0.6083713	1.0112233	0.0883963	0.7591746	0.8040223	0.1344002	0.5305321	0.4524201	0.9894007	0.6367319	0.7191384	0.2163827	0.6028463	0.6419386	1.0537707	0.9728330	1.0250179	0.4667575	1.0011785	0.8489845	0.8352748	0.9094439	0.6641875	0.9130940	0.8185730	0.9484988
600	0.5987458	1.0211344	0.5019785	0.3773469	1.1159741	0.3181837	1.0955482	0.3230322	0.3543830	0.2684928	0.6013811	0.1561299	0.1261141	0.1506042	0.0727253	0.7471451	0.8995855	0.8192939	0.5620469	0.7074532	0.8594198	0.4090293	0.7386493	0.4159954	0.7245963	0.9499417	0.4958829	0.5463659	0.3621850	0.7609348	0.3187396	0.0545419	0.0298781	0.0323613	1.1160291	1.0262005	0.4753849	0.1806135	0.0879824	0.8828311	0.7424178	1.0223340	1.0403023	0.6116067	0.5944621	0.9540704	0.7898361	0.6606048	0.9033421	0.0833065	0.8026710	0.7484193	1.0070570	0.8789726	0.9893435	0.7927070	0.5070154	0.9822149	0.4616471	0.7314243	0.2360478	1.0276793	0.7285750	0.5956784	0.0883669	0.9461093	0.3932852	0.2495754	0.8031811	0.7372159	0.6448100	0.0215041	0.7447804	0.0269334	0.6472050	1.0375097	0.0646005	0.7314886	0.7056387	0.1438942	0.4821978	0.5265161	1.0363722	0.4896303	0.7896712	0.1745542	0.6337590	0.7488240	0.9828743	1.0389784	0.9761445	0.5716558	1.0081001	0.7762950	0.8283668	1.0541076	0.4616241	1.0330261	0.7179654	0.9118970

0	0.6683226	1.0473689	0.4027922	0.4057391	1.0326311	0.2832986	1.0292735	0.3410492	0.3735473	0.2282881	0.7194612	0.1546983	0.1148128	0.1871024	0.0494588	0.7320842	1.0258771	0.8234008	0.7174773	0.9493249	0.8750674	0.4011394	0.6989277	0.5235249	0.6807909	0.9672022	0.5750242	0.5853209	0.2847769	0.7510993	0.2022640	0.0373946	0.0198847	0.0557657	0.9798811	0.9997100	0.4447991	0.1610776	0.1060640	1.0294662	0.6149263	0.9943356	0.9978572	0.4658612	0.6446037	0.9903209	0.7238754	0.7126829	0.9262461	0.0622099	0.7406255	0.7392823	0.8149259	0.9504569	0.9401360	0.6303244	0.5137544	0.8412672	0.5760068	0.6363879	0.4929978	0.9810541	0.4357534	0.5053907	0.1295715	0.9870971	0.5248975	0.2358427	0.9361629	0.7468467	0.6593712	0.0185193	0.5960679	0.0496079	0.5948660	1.0806652	0.0566904	0.8324786	0.9134663	0.1873065	0.5427907	0.4419045	1.0087672	0.4822195	0.7653100	0.2564140	0.5733657	0.6546732	1.0319061	1.0154402	1.0536626	0.5694870	1.0650224	0.7924848	0.6727706	1.0457266	0.5118174	1.0958740	0.7850085	0.9587758
100	0.6624388	1.0243490	0.4129540	0.4361949	0.8129442	0.4063836	0.8269600	0.6417682	0.5915335	0.2328434	0.7779246	0.1578190	0.1065759	0.1651149	0.0479438	0.4200650	0.9709840	0.8779744	0.5879777	0.7024873	0.8216105	0.4093887	0.8152181	0.2705097	0.3659775	1.0208364	0.5526384	0.4621729	0.3278841	0.7504386	0.2392806	0.0207041	0.0382308	0.0638749	0.9224574	0.3801571	0.3216606	0.1836099	0.0840777	0.9785276	0.6641521	0.2191394	1.0105279	0.4991458	0.7277726	1.0999128	0.7240718	0.5384000	0.9328088	0.0686561	0.6076908	0.6506559	0.9846415	0.9328622	0.8820527	0.4565321	0.5072241	0.9348238	0.5083460	0.7379976	0.2168595	0.9358399	0.4966617	0.7619437	0.0564296	0.9815108	0.5469081	0.2453740	0.8646951	0.8720523	0.4950497	0.0277467	0.7750224	0.0713043	0.8023120	1.0207014	0.0414100	0.7543134	0.7690503	0.1601420	0.7973020	0.5155565	0.9933290	0.5552709	0.8608108	0.2012616	0.5719071	0.7026037	0.8873318	0.9619004	1.0050877	0.8515040	1.0507230	0.8959009	0.7623688	1.0597899	0.4033639	1.0573642	0.7561156	0.9920326
200	0.7765245	0.9395986	0.3996741	0.3908615	0.7584286	0.4717469	0.3205694	0.8458814	0.6052178	0.1996643	0.7688198	0.1936662	0.1437760	0.2284606	0.0272850	0.3596772	0.9846790	0.8799777	0.5815343	0.6680342	0.8777712	0.3894953	0.9098297	0.2094889	0.2135332	0.9577105	0.5147990	0.4347714	0.4811453	0.7569873	0.2585685	0.0189856	0.0148445	0.0315549	1.0647780	0.1856284	0.1761523	0.1602970	0.0723943	1.0442670	0.6386460	0.1451755	1.0310057	0.5531924	0.8313465	1.0310602	0.6672824	0.5523148	0.8287000	0.0658957	0.6889080	0.6202392	0.9605936	0.9743207	1.0583795	0.3589032	0.4620281	0.9279959	0.6438486	0.7044717	0.1282991	1.0412209	0.5962273	0.9228615	0.0100497	1.0373639	0.5378330	0.2286425	0.6661346	0.9216890	0.5172325	0.1010840	1.0104313	0.0605554	0.9022239	0.9948229	0.0319156	0.6533383	0.6678495	0.1344533	0.9130724	0.4221164	0.9455241	0.5864841	0.6917280	0.1898181	0.5250342	0.6884916	0.9298798	1.0117690	1.0113298	0.8461401	0.9671451	0.9912773	0.8204090	0.9140558	0.4609625	1.0612629	0.7533956	0.9653558
300	0.8083092	0.9604107	0.4478106	0.4084282	0.6906757	0.4592370	0.1862111	0.9082766	0.6303545	0.2669782	0.7719319	0.1798079	0.1385616	0.1582502	0.0031975	0.2865763	1.0857397	0.8152987	0.7175693	0.7301215	0.7502179	0.4306584	0.8587765	0.2194447	0.2017858	1.0154198	0.5410094	0.3380734	0.7633701	0.7271699	0.2180651	0.0307733	0.0441203	0.0328668	0.9294634	0.1359597	0.1125350	0.1864392	0.0695894	0.9761385	0.6447393	0.1330194	0.9677413	0.5493691	0.7010589	1.0199080	0.4701569	0.4475342	0.9072710	0.0476782	0.8392613	0.5662000	0.8269989	0.9442084	1.0649689	0.3951487	0.4196590	0.9004107	0.6714457	0.7205424	0.0936191	0.9102814	0.6307646	0.9949213	0.0095681	0.9849762	0.5460913	0.2458379	0.4713561	0.9944777	0.5881316	0.1613790	1.0220974	0.0355828	0.8784674	1.0043254	0.0296147	0.6489500	0.6616554	0.0975974	0.8356692	0.4039229	0.8768440	0.6406139	0.8738028	0.2534338	0.6165564	0.7319554	0.9270620	0.9622661	0.9937180	0.7695539	1.1301817	0.9656146	0.8916478	0.9763553	0.4147588	1.0287687	0.8378464	1.0410914
400	0.7355859	0.8630889	0.3894066	0.4097310	0.8715239	0.4377881	0.5760556	0.7406858	0.3068350	0.2033851	0.7213169	0.2024388	0.1995466	0.1839383	0.0578687	0.7236261	0.9275413	0.8787825	0.5872301	0.8010893	0.8241898	0.3785602	0.9818200	0.5001740	0.6980174	1.1012132	0.5817987	0.2821645	0.8793355	0.8149038	0.2769921	0.0207319	0.0288368	0.0423846	0.9130997	0.6674721	0.1928524	0.1476674	0.0710259	0.9455752	0.6610244	0.8290483	1.0740971	0.4883163	0.7319410	0.9974597	0.5385024	0.4021442	0.8758897	0.0339368	0.9085437	0.6610251	0.9604664	0.9371211	1.0300035	0.5642492	0.4913513	0.9603999	0.7336485	0.7384469	0.2089900	0.9627816	0.4714544	0.9260941	0.0613496	0.9682230	0.5206766	0.2665050	0.3627529	1.0210439	0.9254650	0.3647540	0.8574541	0.0388614	0.7640704	0.8476627	0.1554956	0.6563159	0.6921889	0.1486230	0.7146747	0.4753102	0.9150839	0.5324472	0.8734285	0.2232618	0.5438734	0.7479920	0.9494178	0.9878534	0.9330881	0.6280989	1.1064441	0.8677007	0.8347853	0.9650253	0.3931524	0.9418470	0.8919781	0.9949932
500	0.7645118	0.9429795	0.4606093	0.4843806	0.9219043	0.4745591	1.0384800	0.5933092	0.2698616	0.2187518	0.7732570	0.1485426	0.1442278	0.1989392	0.0544717	0.7252740	0.8365998	0.7083972	0.5841338	0.8085011	0.7345689	0.4113396	0.8918835	0.4496916	0.9563076	1.0841600	0.5976789	0.3460646	0.5924612	0.7622395	0.2540535	0.0511313	0.0150688	0.0145120	1.0302293	0.8761223	0.2930085	0.1286422	0.0815184	0.9556243	0.6874081	1.0290192	1.1308985	0.4814747	0.6545168	0.9397176	0.5375354	0.4711112	0.7702806	0.0431451	0.9044114	0.6217185	0.9787855	1.0645374	0.9214532	0.7032611	0.4881223	0.9548446	0.6962896	0.8472498	0.3462629	0.9634962	0.5021920	0.7569824	0.1225057	0.9769556	0.4863347	0.2718696	0.4729243	0.8798559	0.8495949	0.1704020	1.0296629	0.0767477	0.5421440	0.8597683	0.1798602	0.8199305	0.7945953	0.2082259	0.6377115	0.3284210	0.8760504	0.6201069	0.6325317	0.2311680	0.5196088	0.7739735	1.0036195	0.8829106	0.9321056	0.4979156	1.0389615	0.9662109	0.8008842	0.8944005	0.3644433	0.9991824	0.8614588	0.9675288
600	0.7034281	0.9682727	0.5093985	0.4545873	1.0125227	0.4256166	0.9332780	0.4291857	0.3596660	0.2212317	0.7930209	0.2035528	0.1410378	0.1668520	0.0698380	0.6941731	1.0131172	0.7770834	0.6912688	0.8855942	0.8082997	0.4297102	0.8868780	0.4153871	0.8620466	1.0311264	0.6107159	0.4636749	0.4122054	0.7828732	0.2396880	0.0144527	0.0337885	0.0196963	1.1740846	1.0161673	0.4250424	0.1708081	0.0704810	0.9102528	0.6546430	0.9842660	1.0329626	0.4519865	0.7067659	1.0725468	0.5663026	0.5082932	1.0600652	0.0834962	0.8119641	0.5989707	0.9592277	0.9077705	1.1124926	0.7158587	0.4827660	0.8775857	0.6171842	0.6738961	0.3561152	0.9185006	0.4253617	0.5840482	0.1289508	0.9272622	0.5317208	0.3190741	0.7244865	0.8026668	0.7895863	0.0459320	0.9284880	0.0599892	0.5239288	1.0272750	0.0995703	0.7469150	0.7993359	0.1937907	0.6419390	0.3765830	0.8806363	0.6214828	0.6861457	0.2253256	0.6404406	0.7728945	1.1359905	1.0212625	0.9648046	0.5659846	0.8898948	0.9062185	0.8623395	1.0558096	0.4455583	1.0473301	0.8290798	1.0277959
