"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.3153873	0.8221464	0.2988169	0.3586026	0.6624307	0.1714574	0.7687355	0.2177276	0.2118323	0.2445978	0.4043529	0.0447972	0.0655856	0.0732733	0.0223537	0.4992473	0.7077182	0.3985622	0.4220491	0.5690442	0.6197498	0.1688691	0.4688132	0.4502397	0.5433102	0.6210225	0.3191218	0.1913924	0.5025507	0.4118864	0.1329724	0.0490697	0.0014479	0.0220956	0.7009365	0.3265734	0.2964765	0.0186872	0.1973308	0.3885963	0.3713555	0.7408725	0.6796708	0.2708267	0.4037252	0.5956396	0.4060396	0.4671251	0.7023408	0.0630381	0.4570983	0.4764358	0.5868105	0.4043796	0.7067050	0.1667304	0.4464410	0.5729483	0.3581535	0.6032326	0.0309238	0.4193888	0.2391844	0.6781729	0.0709667	0.6634855	0.2896734	0.1664616	0.6678731	0.3149640	0.2553443	0.0078135	0.1487830	0.0394604	0.4293486	0.6866458	0.2531630	0.5326247	0.6001638	0.1390938	0.3465426	0.4151173	0.7313816	0.3988416	0.5492884	0.1059926	0.4735732	0.3871947	0.5962701	0.6607573	0.2017659	0.1471081	0.6948479	0.5614059	0.6884357	0.2244332	0.1584282	0.3561855	0.5689691	0.3940871
200	0.3473178	0.6377775	0.2407587	0.3387317	0.7005689	0.2278525	0.6439452	0.2527908	0.0751164	0.3054312	0.5559550	0.0178734	0.0971650	0.0560778	0.0231995	0.5045545	0.6981996	0.2848205	0.4992867	0.5184218	0.6159488	0.2317148	0.6007094	0.4614139	0.5190930	0.5892736	0.3594166	0.1378507	0.4551654	0.4220323	0.1708837	0.0184954	0.0000000	0.0217150	0.8543087	0.2423814	0.2195060	0.0005156	0.2273351	0.3857653	0.4619618	0.6836011	0.6107246	0.4203395	0.4464452	0.5302070	0.4037951	0.5066135	0.5513164	0.0938643	0.4778630	0.4823302	0.5929455	0.3839910	0.6461325	0.1288187	0.4040859	0.5821593	0.3735360	0.7393538	0.0208125	0.4658664	0.3797813	0.6822965	0.0830820	0.6867582	0.2345602	0.1462249	0.5965559	0.3499991	0.1979447	0.0188817	0.1728651	0.0449528	0.6044622	0.7031095	0.3350393	0.5262381	0.5443896	0.1881359	0.2920051	0.5535000	0.6491063	0.4478936	0.5408947	0.1552798	0.3403483	0.3915350	0.6524647	0.6746717	0.2693095	0.0488070	0.7241840	0.6432708	0.5767382	0.1380979	0.2372906	0.2897303	0.4576342	0.3452145
300	0.3167463	0.7075028	0.1966959	0.3228084	0.6612758	0.2081924	0.7217451	0.3021245	0.0482321	0.3366145	0.4886930	0.0501528	0.0844293	0.0952605	0.0551186	0.5153519	0.6899026	0.2749651	0.3770074	0.5346823	0.6256604	0.1687152	0.6584500	0.4297146	0.5153484	0.6432347	0.4396622	0.1368576	0.4997466	0.4867216	0.1360403	0.0123064	0.0001510	0.0231732	0.6861784	0.3570921	0.2170393	0.0016383	0.1750051	0.3745123	0.5708130	0.7989048	0.7044340	0.3579929	0.4163826	0.7624782	0.4626111	0.3045336	0.7524452	0.0897665	0.5484196	0.4759390	0.7455103	0.4399304	0.6012377	0.1539715	0.4018080	0.6090590	0.4219532	0.7088860	0.0050461	0.4008072	0.4120177	0.6473707	0.0780559	0.7002907	0.1962191	0.1501656	0.3805960	0.4362788	0.3092975	0.0340839	0.2701041	0.0176476	0.5021099	0.7474961	0.4451045	0.5044509	0.4428976	0.1201584	0.2054470	0.4886522	0.7109910	0.3226783	0.5114716	0.1926138	0.3513188	0.3841177	0.6710600	0.6766349	0.2526342	0.0504813	0.6697852	0.5677808	0.5519170	0.1475934	0.3070390	0.3181960	0.4904105	0.3660233
400	0.3984663	0.7349546	0.3472169	0.2822772	0.5906961	0.2939693	0.7509512	0.2972022	0.1824230	0.2248424	0.3889071	0.0981210	0.0758730	0.1179534	0.0457218	0.4855415	0.6951602	0.6649257	0.4193918	0.7192242	0.6379354	0.3565091	0.6659473	0.3477151	0.5986425	0.6464622	0.4296768	0.2819353	0.2664339	0.4964587	0.2167268	0.0094996	0.0268671	0.0538986	0.7107344	0.7460452	0.2450140	0.0986919	0.0104803	0.7419485	0.6073858	0.7484029	0.7587674	0.5540132	0.3767667	0.7425704	0.5048184	0.4197887	0.6257082	0.0672056	0.5660785	0.4074422	0.5785877	0.7610473	0.6163101	0.5440843	0.3350494	0.5606413	0.4946736	0.4627775	0.2273356	0.6042296	0.3991640	0.4528139	0.0788958	0.7049185	0.3401160	0.1928437	0.3791930	0.5761011	0.5577058	0.0170818	0.5611818	0.0481694	0.3684352	0.7238465	0.0667516	0.6189938	0.5423733	0.0989172	0.2903667	0.2954579	0.7776881	0.4428817	0.5423311	0.1700346	0.4551780	0.3414017	0.7157358	0.6973246	0.7523152	0.2224075	0.6256498	0.7246835	0.5828319	0.5505124	0.4858539	0.6071663	0.4688710	0.6344032
500	0.5601397	0.8360061	0.4042637	0.2689506	0.6594347	0.2271035	0.7265917	0.2853285	0.2507890	0.1298764	0.3997223	0.1492774	0.1112319	0.1167241	0.0208994	0.6796487	0.4976416	0.5349084	0.3642105	0.4947283	0.5799646	0.2694097	0.5090516	0.4020117	0.5339664	0.7141210	0.3127417	0.3261112	0.1621197	0.5211163	0.2012192	0.0377846	0.0168716	0.0292617	0.6672322	0.7144302	0.2732938	0.1185758	0.0463653	0.7299607	0.4922850	0.6144576	0.6225821	0.3479786	0.4793126	0.7212018	0.5449882	0.4645330	0.7578110	0.0377039	0.5706270	0.5000212	0.6005345	0.7500964	0.9224724	0.4315628	0.3646917	0.7775577	0.3914856	0.5321205	0.2073395	0.7480301	0.3987984	0.3644197	0.0635433	0.6538992	0.3580190	0.1155076	0.6711681	0.5064338	0.5143046	0.0134907	0.5407771	0.0411848	0.4261483	0.6569456	0.0261889	0.4448905	0.5924125	0.0983915	0.3436450	0.2801645	0.6029288	0.4334526	0.4908121	0.2037147	0.4500501	0.4913291	0.9085919	0.7730099	0.7303489	0.2962828	0.8436894	0.5407826	0.5072117	0.6549285	0.3541297	0.6183998	0.5688284	0.6824428
600	0.4228842	0.8594430	0.5926399	0.3386807	0.7256528	0.2230997	0.7107986	0.2622772	0.2039777	0.2058494	0.3234632	0.1001969	0.0816340	0.1483506	0.0256137	0.4495137	0.6623189	0.5233857	0.3399560	0.4850354	0.4880875	0.3042746	0.5131192	0.2812910	0.5046696	0.8348341	0.3876628	0.3893934	0.2631040	0.5347514	0.1938459	0.0379423	0.0206916	0.0278948	0.6105134	0.7553574	0.2588936	0.1779217	0.0493109	0.5854750	0.4792635	0.7835687	0.6271660	0.3472119	0.4536013	0.6595646	0.4605044	0.4286807	0.5854999	0.0754367	0.6215506	0.3575141	0.5299341	0.5527853	0.7444289	0.4908299	0.3281493	0.6508859	0.3833372	0.3551280	0.1419370	0.6283305	0.4402975	0.3726634	0.0523396	0.7414706	0.3745240	0.1230899	0.6289183	0.5124844	0.4645623	0.0285912	0.4112590	0.0189836	0.4486569	0.5787822	0.0279213	0.5214898	0.5378237	0.1090943	0.2734530	0.2821132	0.6236400	0.3404986	0.5398690	0.1197214	0.4040159	0.5188879	0.7663333	0.7746514	0.8049792	0.4436619	0.6599929	0.5340049	0.6177596	0.7050600	0.3310217	0.6532700	0.5114409	0.6951156

0	0.4323767	0.5856244	0.2223829	0.2248322	0.7193706	0.2096285	0.6243512	0.2750570	0.1967198	0.1740195	0.4097024	0.0925542	0.1266012	0.1815965	0.0271616	0.4324857	0.6093133	0.5838031	0.4815302	0.7002952	0.6007123	0.2729437	0.5012235	0.3710557	0.5262308	0.6428431	0.3422328	0.4775050	0.2568696	0.4519939	0.1358637	0.0339758	0.0192478	0.0437493	0.6952812	0.6302789	0.2571180	0.1431204	0.0687210	0.6908854	0.4203862	0.7640787	0.7699530	0.3435008	0.4680340	0.7002181	0.4901454	0.3926241	0.6891854	0.0487909	0.4659875	0.5356835	0.6189837	0.5323013	0.6458760	0.5842394	0.3327924	0.7226748	0.4728542	0.4778099	0.3411487	0.5672425	0.2635514	0.2641663	0.0782975	0.6749031	0.3951604	0.1915824	0.7351647	0.4719991	0.4465348	0.0054076	0.4271406	0.0567867	0.3609917	0.6998526	0.0778114	0.5180249	0.5830896	0.1294340	0.3507179	0.3463122	0.7225619	0.4425105	0.5579542	0.2326083	0.3765905	0.5281760	0.7524145	0.7110576	0.7982961	0.4253956	0.8149728	0.5787035	0.5597735	0.6712191	0.3185941	0.6801455	0.5930713	0.6367671
100	0.5253178	0.6826421	0.2497399	0.3347000	0.5554102	0.2776450	0.4779229	0.5361025	0.4508597	0.1369652	0.4778573	0.1610919	0.0378383	0.0916660	0.0292346	0.2430739	0.8440243	0.6225611	0.5489743	0.5602417	0.7262888	0.2072481	0.5623829	0.2015946	0.1415065	0.6403066	0.3675508	0.2601143	0.2530601	0.5669383	0.1449242	0.0212189	0.0274270	0.0366967	0.6544343	0.0775288	0.1729063	0.0581444	0.0434491	0.8089007	0.4602532	0.1415636	0.7246748	0.3675781	0.6098443	0.7395518	0.5394279	0.4773681	0.5339654	0.0580371	0.3592549	0.4350296	0.6605262	0.8154030	0.6995653	0.2493815	0.2808207	0.5809984	0.3892733	0.4807188	0.1468649	0.6349535	0.3761155	0.6770646	0.0301570	0.7416347	0.4307664	0.1815610	0.6005217	0.6718356	0.2918488	0.0264349	0.6619172	0.0297951	0.6407943	0.7115470	0.0136362	0.5410760	0.6616751	0.1513542	0.5165326	0.4385926	0.8425633	0.4186790	0.5695977	0.1362054	0.4247227	0.4256234	0.6904675	0.7390693	0.7495206	0.5498537	0.7302269	0.7551252	0.5915183	0.6849642	0.2813042	0.7295261	0.5802178	0.5635498
200	0.4722755	0.6464990	0.2616681	0.2836630	0.6461281	0.4045550	0.1362751	0.6909601	0.6054558	0.1288386	0.4968433	0.1706111	0.1275737	0.1527935	0.0158195	0.2165619	0.7280025	0.5237553	0.4504021	0.4569862	0.7053552	0.2534764	0.6670363	0.1111355	0.1795036	0.7062559	0.3901369	0.2324041	0.4667976	0.5119473	0.1968671	0.0152742	0.0272927	0.0178414	0.6724811	0.0729222	0.1170805	0.1264018	0.0524676	0.7140800	0.4076343	0.0946748	0.7601482	0.3174648	0.6471348	0.5587701	0.4285364	0.3102626	0.5936107	0.0302790	0.5271867	0.5010338	0.5802757	0.6580379	0.7791533	0.2323342	0.3787387	0.6279273	0.4287127	0.5490778	0.0394358	0.9218119	0.3900036	0.6248708	0.0137061	0.6734376	0.3584198	0.1237215	0.4041319	0.6815750	0.3427338	0.1071531	0.6599619	0.0368253	0.6813081	0.7561917	0.0346326	0.3608006	0.4626517	0.0728058	0.5421956	0.2660466	0.7192122	0.4227788	0.6077193	0.1401449	0.4153392	0.4765325	0.8363799	0.6496456	0.6311178	0.4917285	0.6326858	0.6915498	0.6836421	0.7156208	0.3231912	0.7291427	0.6013031	0.6710927
300	0.5536050	0.6706325	0.3331019	0.2799100	0.4094558	0.3822100	0.1202276	0.6881930	0.3811590	0.1936714	0.4525173	0.1050923	0.0894035	0.1135415	0.0120595	0.2533062	0.8408085	0.6519436	0.4767440	0.4775787	0.5425444	0.3152864	0.6216519	0.1308545	0.1169904	0.9017080	0.3549565	0.3065603	0.6143376	0.5512610	0.1817218	0.0322918	0.0190264	0.0281964	0.6446031	0.1145541	0.0784764	0.1408850	0.0411509	0.6449395	0.4864570	0.0936355	0.7189702	0.2764419	0.6751270	0.6761587	0.2970982	0.2683569	0.6879618	0.0403636	0.5838301	0.4982553	0.6601561	0.6964559	0.6930977	0.1989170	0.3496229	0.6534021	0.4138938	0.5662629	0.0734417	0.6526124	0.3684828	0.6056005	0.0032113	0.6862702	0.3383915	0.1696952	0.2204868	0.6022292	0.4453821	0.2017222	0.6428010	0.0296242	0.6649617	0.7272874	0.0624242	0.4520664	0.3947744	0.0620696	0.6729560	0.3454078	0.7138020	0.3787051	0.5609032	0.1723058	0.4755286	0.5143734	0.7678078	0.6541632	0.8314876	0.4727486	0.7099589	0.5137884	0.5671492	0.6909280	0.3060804	0.7204552	0.4967023	0.7717342
400	0.5936741	0.6602742	0.3205554	0.2324275	0.5920063	0.2803136	0.5342926	0.5360626	0.2189596	0.1460420	0.4800988	0.1218888	0.1223368	0.1265324	0.0475311	0.6015566	0.6795383	0.5729668	0.3242596	0.5968317	0.5057863	0.2847343	0.8248658	0.3734679	0.5040901	0.7178454	0.4288707	0.1898197	0.6016326	0.5857264	0.1630524	0.0175352	0.0363353	0.0336201	0.6562063	0.7004550	0.1457747	0.0709331	0.0271465	0.6667257	0.3855992	0.6380819	0.7381709	0.3157371	0.4051239	0.7152442	0.3168927	0.2432272	0.6172659	0.0344562	0.6133024	0.5198101	0.7084133	0.7205384	0.6119432	0.4919488	0.4159879	0.7351264	0.5619395	0.5181847	0.2380442	0.6339531	0.2859108	0.5533871	0.0527762	0.6120255	0.2969239	0.1953856	0.2164908	0.5840019	0.6085415	0.2710035	0.6931032	0.0330722	0.3932133	0.5728144	0.1521088	0.4077955	0.5360928	0.1228091	0.4393686	0.2593134	0.7201567	0.3731743	0.5189467	0.1769113	0.3524560	0.5317473	0.6087168	0.8220436	0.5980047	0.3162473	0.7105670	0.6560040	0.6028009	0.6301269	0.2375371	0.6238815	0.4996190	0.8468616
500	0.5539472	0.7130158	0.3284364	0.3434556	0.8227763	0.3095421	0.7010572	0.3663517	0.1839670	0.1539074	0.5350866	0.1007403	0.0724996	0.0917776	0.0491406	0.4807512	0.6715106	0.7061302	0.4664467	0.6060456	0.6200376	0.2700677	0.5805863	0.3279927	0.6465896	0.6411976	0.4356816	0.2580779	0.3576390	0.5950977	0.1682762	0.0365985	0.0227352	0.0183028	0.6829075	0.6447430	0.1738531	0.0898533	0.0259601	0.7059286	0.4761483	0.6646797	0.6789820	0.2527863	0.4627101	0.6568543	0.3758075	0.3817069	0.5219477	0.0175366	0.5574501	0.4986646	0.5831292	0.6251622	0.6261873	0.5211398	0.3763674	0.6256668	0.4640002	0.5297161	0.2123080	0.5776548	0.3540834	0.4337290	0.0649771	0.8201721	0.2676512	0.1440475	0.4018760	0.5806839	0.6009206	0.0892398	0.8119769	0.0391776	0.3322542	0.6636560	0.1736934	0.6111743	0.5011598	0.1289573	0.4354903	0.2557179	0.6691692	0.3652141	0.5231538	0.1914199	0.3901409	0.5912503	0.5731874	0.5040570	0.6295715	0.2537644	0.7138713	0.6715839	0.4981109	0.7086351	0.2385860	0.5831074	0.6612133	0.7426415
600	0.4015885	0.7094741	0.4137266	0.3049651	0.6848342	0.2972941	0.6898395	0.3033630	0.1927881	0.1754158	0.5931684	0.1255996	0.1002850	0.0937307	0.0461416	0.4590208	0.6860357	0.5944637	0.4519153	0.6585236	0.5803357	0.2553779	0.6164185	0.2988486	0.5406066	0.7236286	0.4012208	0.3632509	0.3173671	0.5021672	0.2001037	0.0232451	0.0198693	0.0116643	0.7195995	0.6696459	0.2328861	0.1207051	0.0640656	0.8549365	0.5050418	0.5273040	0.7199553	0.2998845	0.4518696	0.6734638	0.3744695	0.3843051	0.6934079	0.0497140	0.4502639	0.4910250	0.5330909	0.7474948	0.6311114	0.4532306	0.3610136	0.6653418	0.3946802	0.4418896	0.2410717	0.6983027	0.2747590	0.3650442	0.0966076	0.6882339	0.3785545	0.1859484	0.5095530	0.5848752	0.4703341	0.0201205	0.6073182	0.0369793	0.3702614	0.5717403	0.0345672	0.5801047	0.6319592	0.0961395	0.3273994	0.2897810	0.6509403	0.4786289	0.4854381	0.1237979	0.5357266	0.6413556	0.7692288	0.7074059	0.6978731	0.3660835	0.5689393	0.6130863	0.4438515	0.6674922	0.2411129	0.5603408	0.6343850	0.6775162
