"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
900	0.6986085	1.1030057	0.9150622	0.5434073	0.3263194	0.0372772	0.1033261	0.0493650	0.7662172	0.9612223	0.9052546	0.5282106	0.9667748	0.5977755	0.7779602	1.0797751	0.6036485	0.9830133	0.0055035	0.3272625	1.0133069	0.7830432	0.1682987	0.1580505	0.9894940	0.5295519	0.9933683	0.0461659	1.0211059	0.6904565	0.0482727	0.9226042	1.0029914	1.0825793	0.3430329	0.2512081	0.9772176	0.9849502	0.9325357	0.4483757	0.6886588	0.8336659	0.5907538	0.4148759	0.4402007	0.1796716	0.1120916	0.2398630	0.0086892	1.0106439
1000	0.6329267	0.9408421	0.9596857	0.6284960	0.2604744	0.0515019	0.0695448	0.0444849	0.6448805	1.0025201	1.0124582	0.5367034	1.0607980	0.6167628	0.7326538	0.9766599	0.5626883	0.9127420	0.0082604	0.3132898	1.0164116	0.8153854	0.2452010	0.1518766	1.0197705	0.6447622	0.9559462	0.0543013	0.9533813	0.8112019	0.0306946	0.9158499	1.0251744	0.9637425	0.3298503	0.3051502	1.0157470	0.9857700	0.9472884	0.4351308	0.5575283	0.9463473	0.6796737	0.4042405	0.3414608	0.2303736	0.1079897	0.2287763	0.0126296	0.9050984

0	0.6442628	0.9728256	1.0375253	0.5838659	0.3494886	0.0405931	0.1003185	0.0599723	0.8170155	0.9946169	1.0290722	0.4855939	0.9388658	0.6042278	0.8771642	1.0180796	0.6106873	0.9475688	0.0043465	0.3774471	0.9941089	0.7581047	0.2178292	0.1664932	0.9372778	0.5748654	1.0384344	0.0335446	0.9866148	0.7906879	0.0295929	1.0118664	0.9521800	1.0467930	0.3851309	0.2404212	1.1481010	0.9657595	1.0166962	0.4937645	0.6750172	0.8598007	0.7132434	0.4894449	0.3860614	0.1853277	0.1033274	0.3100454	0.0093764	0.9237309
100	0.6635181	1.0426358	0.9600697	0.5318547	0.3272054	0.0528284	0.0118648	0.2629820	0.3297907	1.0475755	0.9855843	0.4540229	0.9204448	0.7023248	0.8505858	0.1520802	0.4713668	0.5858305	0.0074361	0.3017370	0.2251378	1.0429623	0.0080699	0.2429478	0.9774740	0.4285829	0.4822968	0.0064551	0.1278015	0.7930778	0.0565569	0.8421430	0.9759737	1.0492150	0.3676487	0.3015993	0.2530683	0.9739861	0.7091553	0.4624950	0.7089619	0.3950050	0.8753704	0.6021257	0.3527512	0.4576619	0.2494541	0.0058411	0.0130143	0.9844804
200	0.6686868	0.9793462	1.0674833	0.5556896	0.3535057	0.0390883	0.0191991	0.2468744	0.0850169	1.0399818	1.0142384	0.4613078	0.8523533	0.7724097	0.5641896	0.1211210	0.4735025	0.5355833	0.0015295	0.2471527	0.0800596	1.0194089	0.0167389	0.3449881	1.0185739	0.2999608	0.3570529	0.0011479	0.1190264	0.8033855	0.1233901	0.5906213	0.9978198	1.0718303	0.5287317	0.3901926	0.1453768	1.0051391	0.7337687	0.4525695	0.7088191	0.0744123	0.9319079	0.8983543	0.3014665	0.4160442	0.3490813	0.0000000	0.0421368	0.9803043
300	0.7464611	0.9658367	0.9420485	0.6436726	0.3330457	0.0400213	0.0056063	0.2772530	0.0711523	0.9058661	1.0585127	0.4034926	0.7725319	0.7647685	0.3580579	0.1434154	0.4487843	0.5801468	0.0004078	0.2782173	0.0506169	1.0175878	0.0109905	0.3691244	1.0521423	0.2416521	0.3978733	0.0000000	0.1355952	0.7607438	0.1394021	0.5510401	0.9523051	0.9848804	0.8112089	0.6169462	0.1306075	1.0576822	0.7028883	0.4776320	0.8025125	0.1574597	0.9120191	0.9613831	0.3805308	0.4702587	0.3386339	0.0005659	0.0362633	0.9250538
400	0.6962114	0.9544134	0.9514316	0.5160738	0.3366253	0.0358151	0.0145493	0.2354288	0.0377873	1.0034119	1.1189252	0.4330366	0.8343892	0.7049074	0.2916673	0.1524512	0.4292902	0.5387962	0.0009119	0.2402785	0.0515174	0.9760153	0.0080276	0.4154190	0.9712955	0.3493307	0.3380972	0.0002968	0.1438862	0.7293814	0.1292296	0.4967192	0.9272437	1.0042020	0.8969089	0.8061564	0.1538813	0.9916613	0.6835531	0.5213203	0.8103152	0.3153207	0.9530318	0.9428730	0.3386034	0.4568447	0.3455867	0.0008961	0.0517566	1.0191643
500	0.6828954	1.0041973	0.9177852	0.5884221	0.3129655	0.0352826	0.0086655	0.2514065	0.0715346	0.8997180	1.0203268	0.3981092	0.8329968	0.7137239	0.3036698	0.1275089	0.3859952	0.4772547	0.0025978	0.2615294	0.0587018	1.0264165	0.0178834	0.4235597	1.0274659	0.2148708	0.3287346	0.0002606	0.1527238	0.7266033	0.1318199	0.5055038	1.0600968	1.0463426	0.8440709	0.7460077	0.1357245	1.0712250	0.7464499	0.4671423	0.8105714	0.3193547	0.8899274	1.0033213	0.3574183	0.5136581	0.4055640	0.0000038	0.0539660	1.0350702
600	0.6895248	0.9704732	1.0052480	0.5120389	0.3089775	0.0377022	0.0801088	0.0711354	0.1998073	0.9654509	0.9640579	0.4619386	1.0548964	0.5819965	0.3195458	0.9626405	0.4763355	0.8732024	0.0023193	0.3457920	0.9118321	0.9768032	0.2001405	0.3121998	0.9614299	0.4896453	0.9455061	0.0365229	0.9753765	0.8530567	0.0495467	0.6487556	1.0947232	1.0067572	0.7557121	0.8741832	0.9793768	0.9514665	0.9204061	0.3534289	0.7418526	0.3856295	0.6644856	0.5322759	0.3643972	0.4186669	0.2194506	0.0477045	0.0184210	1.0591516
700	0.6585155	1.0361808	0.9877035	0.5761022	0.3915216	0.0365185	0.0993402	0.0381661	0.4109750	1.0274776	1.0461507	0.4898777	1.0671604	0.6345599	0.4915406	1.0692461	0.4748790	1.0303301	0.0098046	0.2906480	0.9643898	0.8223806	0.2350956	0.1623972	0.9776857	0.6667258	1.1062084	0.0328684	0.9892025	0.9609551	0.0364908	0.9707715	0.9697630	1.0742118	0.4052784	0.5450397	0.9342577	1.0514801	1.0253357	0.4552859	0.6052448	0.7193951	0.7156153	0.4240305	0.3308824	0.2238609	0.0743350	0.2078003	0.0132586	0.9067251
800	0.7032887	1.0632549	0.9890566	0.6002688	0.3014445	0.0281067	0.0847216	0.0425931	0.6300138	1.0327914	0.9575887	0.3968514	0.9158138	0.5642713	0.7654303	0.9800774	0.5349824	1.0683448	0.0022407	0.2759854	0.9959255	0.8710507	0.2462245	0.1122012	1.0889391	0.5861089	0.9851386	0.0364936	0.9648368	0.7298759	0.0438367	0.9369565	0.9737724	1.0046492	0.2592015	0.1922908	1.0259225	0.9294179	1.0358168	0.4957875	0.6307081	0.8002728	0.7597635	0.4434733	0.3824592	0.2086731	0.0797790	0.2255948	0.0185627	0.7880376
900	0.6540260	1.0737108	1.0304429	0.5636409	0.3354291	0.0436460	0.0875113	0.0537401	0.8122751	0.9391220	0.9688741	0.4881498	0.9110898	0.5312306	0.7719976	1.0994323	0.4699324	1.0399709	0.0064233	0.3544255	1.0056427	0.8073299	0.1674360	0.1511102	1.0276194	0.5572627	1.0002598	0.0569824	0.9981645	0.7496318	0.0408158	0.9668462	1.0298228	1.0262946	0.3674572	0.1465928	1.0344666	0.9853451	0.9957370	0.5395369	0.7804743	0.7270078	0.7344985	0.4709925	0.4211895	0.1924716	0.1424362	0.2022448	0.0129700	1.0288222
1000	0.6997847	0.9472759	1.0121212	0.5662950	0.2809622	0.0597449	0.0682096	0.0397840	0.7566180	1.1051885	0.9661367	0.5288801	0.9824962	0.5769172	0.7907422	0.9958122	0.6056573	1.1341917	0.0086148	0.3345132	1.0393146	0.8140207	0.2037752	0.0479338	1.0799548	0.5774304	1.0610778	0.0483223	1.0311051	0.6621327	0.0468463	0.9341434	1.0542245	0.9465691	0.3551001	0.2392415	0.9636175	1.0211474	1.0405861	0.4417174	0.6613177	0.7953918	0.6579577	0.4256359	0.3846599	0.2613212	0.1124152	0.2661565	0.0135407	0.8760245

0	0.6442628	0.9728256	1.0375253	0.5838659	0.3494886	0.0405931	0.1003185	0.0599723	0.8170155	0.9946169	1.0290722	0.4855939	0.9388658	0.6042278	0.8771642	1.0180796	0.6106873	0.9475688	0.0043465	0.3774471	0.9941089	0.7581047	0.2178292	0.1664932	0.9372778	0.5748654	1.0384344	0.0335446	0.9866148	0.7906879	0.0295929	1.0118664	0.9521800	1.0467930	0.3851309	0.2404212	1.1481010	0.9657595	1.0166962	0.4937645	0.6750172	0.8598007	0.7132434	0.4894449	0.3860614	0.1853277	0.1033274	0.3100454	0.0093764	0.9237309
100	0.6319800	0.9867137	0.9317045	0.4716004	0.1660959	0.6415457	0.0801175	0.0662785	0.5550502	0.4696982	0.9217755	0.2292326	1.0039652	0.5259587	0.8582902	0.6687012	0.4781245	0.2071293	0.0060479	0.3143089	1.0218166	0.7421346	0.2460352	0.1061581	0.9074753	0.5274034	0.6641367	0.0399720	0.9687166	0.8713116	0.0058914	0.9272889	1.0003683	1.0102690	0.3033037	0.2507433	0.9563034	0.9117446	1.0469323	0.4606663	0.3983522	0.8930989	0.6606501	0.4185422	0.3126104	0.4200877	0.2012758	0.2560950	0.2765693	0.0251930
200	0.7103516	1.0491164	1.0084937	0.5207806	0.2246639	0.6573116	0.0931755	0.0600049	0.5859450	0.4236354	0.9674049	0.2039542	1.0077921	0.5514913	0.8514218	0.6551211	0.3784406	0.1447075	0.0113110	0.3701758	1.0578690	0.7368246	0.2332488	0.1697783	0.9343823	0.4412853	0.5661077	0.0497814	0.9679747	0.8540915	0.0003680	0.9400320	1.0058278	0.9533492	0.5503324	0.3033345	1.0072515	1.0095804	0.9979736	0.4706516	0.4574872	0.7986671	0.6338404	0.1691254	0.3253487	0.4368397	0.3012233	0.2534541	0.2308080	0.0266220
300	0.7105544	1.0136340	0.9845065	0.5649220	0.1248629	0.7593852	0.0958531	0.0505797	0.7474656	0.4329612	1.0387397	0.1977718	0.9887739	0.5129329	0.5615412	0.7683660	0.3207153	0.1256473	0.0078782	0.3730119	0.9855372	0.6965897	0.2274781	0.2417871	0.9810781	0.4354708	0.6640101	0.0452371	1.0960351	0.7282563	0.0022026	0.9367002	0.9935498	0.9834756	0.5312106	0.6277622	0.9824542	0.9720972	0.9084758	0.4956899	0.4656278	0.9720122	0.5373283	0.1089494	0.3744249	0.4420128	0.3930111	0.2801985	0.2497126	0.0080957
400	0.7349542	0.9749138	0.9923930	0.6206115	0.1227900	0.7225584	0.0749195	0.0260774	0.8228835	0.4503520	0.9302750	0.2289457	1.0727575	0.4838901	0.6028041	0.6989357	0.3096579	0.1662119	0.0110519	0.3269217	1.0044767	0.7294938	0.2669178	0.2885922	1.0160792	0.4240390	0.6092157	0.0311351	1.0176346	0.8034733	0.0036467	0.9223979	0.9864524	1.0467513	0.6231460	0.5307551	0.9921631	0.9835355	0.9979165	0.4756249	0.4577043	0.8702710	0.5472417	0.0415635	0.3363289	0.4151235	0.2736746	0.2037113	0.1997076	0.0200587
500	0.8376789	0.9157883	1.0684968	0.6203293	0.0816048	0.6259450	0.0803807	0.0261914	0.8097674	0.3803318	1.0063621	0.1720577	0.9954146	0.5154605	0.6567054	0.6745689	0.2944369	0.1495848	0.0038237	0.3291385	0.9735644	0.7013817	0.2091767	0.1266789	1.0897890	0.5339856	0.5907701	0.0378872	1.0210185	0.7543940	0.0000333	0.9885251	0.9545154	0.9380224	0.5148840	0.5446787	0.9760967	0.9371358	0.9466270	0.5678515	0.4805654	0.8562987	0.5829780	0.0416701	0.3387492	0.3795621	0.3316997	0.2577882	0.2789968	0.0172904
600	0.8090921	0.9827329	0.9868978	0.5946372	0.2745147	0.0782223	0.0738270	0.0584162	0.7737955	0.5186529	0.9601917	0.4843271	1.0635043	0.5593692	0.6761089	1.0678390	0.3556251	0.9467017	0.0073690	0.4103020	1.0316856	0.8125044	0.2152428	0.1396515	1.0647306	0.5151443	0.9221233	0.0434170	1.0594495	0.7015559	0.0563432	0.9625279	0.9708371	0.9920249	0.4854920	0.4943341	1.0415377	1.0744978	1.0319898	0.5120206	0.7328374	0.8383109	0.6790149	0.3743807	0.3021325	0.1667524	0.2503716	0.2370983	0.0282488	0.9369001
700	0.7150207	1.0061580	0.9779198	0.6135315	0.2928058	0.0398500	0.0994782	0.0559998	0.5646597	0.9345257	1.0557947	0.4997889	0.9329735	0.4788585	0.7785110	0.9792754	0.4558010	0.9881613	0.0112650	0.3747575	0.9179645	0.6716292	0.2108040	0.0763983	0.9805886	0.6394813	0.9576043	0.0404500	0.9828701	0.9311619	0.0522435	0.9146061	1.0273220	0.9812550	0.3345350	0.2800323	0.9008431	1.0513691	1.0160227	0.5315922	0.6944932	0.9249642	0.7448098	0.4668883	0.3557856	0.2012935	0.1455398	0.2063052	0.0133266	0.8744758
800	0.6908393	0.9948002	0.9291129	0.4934680	0.3021162	0.0328483	0.0711282	0.0611729	0.5571573	0.9405561	1.0180265	0.5083880	0.9401347	0.6065738	0.8387685	0.9456492	0.5217181	0.9809600	0.0077177	0.3707748	1.0309569	0.7140358	0.2453613	0.0428398	0.9979136	0.5294983	0.9584351	0.0429818	0.9252642	0.7689958	0.0319092	0.9552194	1.0167835	0.9210691	0.3059540	0.2602410	1.0139231	1.1269708	0.9315153	0.5775870	0.6918438	0.8240964	0.8127714	0.4046546	0.3962949	0.2144651	0.1608952	0.2043145	0.0158069	0.9438398
900	0.7365637	1.0439650	0.9860617	0.6721959	0.3223599	0.0322411	0.1078218	0.0340832	0.7663502	0.9749885	0.9732594	0.5059494	0.9892721	0.5902630	0.8084676	1.0098282	0.4695515	0.9651958	0.0057178	0.3905570	1.0490392	0.7489257	0.2131448	0.1465568	0.9782724	0.4900280	0.9363102	0.0393233	0.9915566	0.7748766	0.0428428	0.9376976	1.0627366	0.9627626	0.2940831	0.1916988	1.1231510	0.9528341	1.0389697	0.4574707	0.7061199	0.8640440	0.7685561	0.3671238	0.4069010	0.2084547	0.1545821	0.1847483	0.0104101	0.8186438
1000	0.6902708	0.9228676	1.0662833	0.6139136	0.3440299	0.0412725	0.0863933	0.0370836	0.8619100	0.9978074	0.9019357	0.5285925	0.9568430	0.6364364	0.8053966	0.8745676	0.5090816	1.0118771	0.0045401	0.2879945	0.9560604	0.7397311	0.1714805	0.1465292	1.0380586	0.5861157	0.9765741	0.0314245	1.0402431	0.7375848	0.0696564	0.8640383	0.9664674	0.9548944	0.3432080	0.1906265	0.9550438	1.0315807	0.9860830	0.4484787	0.7737043	0.8063071	0.7526568	0.4134011	0.3669928	0.1899561	0.1132693	0.2332942	0.0040373	0.8589741

0	0.6442628	0.9728256	1.0375253	0.5838659	0.3494886	0.0405931	0.1003185	0.0599723	0.8170155	0.9946169	1.0290722	0.4855939	0.9388658	0.6042278	0.8771642	1.0180796	0.6106873	0.9475688	0.0043465	0.3774471	0.9941089	0.7581047	0.2178292	0.1664932	0.9372778	0.5748654	1.0384344	0.0335446	0.9866148	0.7906879	0.0295929	1.0118664	0.9521800	1.0467930	0.3851309	0.2404212	1.1481010	0.9657595	1.0166962	0.4937645	0.6750172	0.8598007	0.7132434	0.4894449	0.3860614	0.1853277	0.1033274	0.3100454	0.0093764	0.9237309
100	0.4726808	0.9470257	0.2642316	0.2632184	0.7521406	0.6356053	0.2701721	0.3331291	0.2473614	0.8185095	0.7476216	0.0509968	0.2851646	0.5506487	0.8158725	0.9734410	0.6119467	1.0436000	0.0045614	0.6453222	0.9691838	0.4225531	0.2862735	0.3368234	1.0906370	0.4838206	1.1238806	0.0023392	0.6273747	0.6158078	0.0408184	0.9493376	1.0495131	0.9940852	0.2899686	0.8559350	1.0035584	0.9658037	1.0789475	0.9773181	0.7887265	0.0475504	0.3754757	0.4441061	0.4216140	0.1895409	0.3213932	0.2232567	0.0268574	0.8314930
200	0.3030417	1.0995610	0.2307944	0.1101712	1.0150394	0.6744701	0.7841903	0.4171515	0.0676519	0.7759360	0.6167859	0.0511520	0.3191728	0.4997096	0.8029211	1.0552274	0.7518795	1.0195006	0.0208243	0.6459721	1.0687410	0.3179339	0.5306538	0.4104015	0.9600940	0.5774920	1.0411619	0.0003233	0.5994192	0.6104729	0.0433859	0.9712720	0.9336078	0.9689211	0.3441793	0.8856753	0.9786007	0.9551892	0.9956104	0.9432416	0.8607964	0.0090216	0.2854241	0.4485350	0.5614017	0.1688221	0.4942503	0.2105222	0.0138034	0.9892720
300	0.3277709	1.0339435	0.2123821	0.1326065	1.0637014	0.8387232	0.8069123	0.5026109	0.0308454	0.7666990	0.3981248	0.0729503	0.2739089	0.5716898	0.8177627	0.9601177	0.7188775	1.0585103	0.0429248	0.7527438	1.0544138	0.2247640	0.5322799	0.5013246	0.9739949	0.6921674	1.0047042	0.0000222	0.5801765	0.7842503	0.0246149	1.0289997	0.9802060	0.9569113	0.3311392	0.8692454	0.9923399	0.9836171	1.0827642	0.9411596	0.8905325	0.0154630	0.2884872	0.4211138	0.5576623	0.1582578	0.4222872	0.1794927	0.0057290	0.9656238
400	0.2856778	0.9810920	0.1810639	0.1097352	0.9605566	0.8414102	0.9284083	0.6080162	0.0293332	0.7311764	0.2994172	0.0594126	0.3015482	0.5395502	0.8823133	0.9932388	0.6359785	1.0431269	0.0150898	0.6930910	1.0633232	0.2608195	0.5633038	0.4807406	0.9812311	0.6284310	0.9610013	0.0000373	0.5983382	0.6812024	0.0506724	0.9590934	1.0080299	1.0816918	0.2296471	0.8307463	1.0272530	0.9969312	1.0384697	0.9311737	0.8487165	0.0010713	0.2920157	0.4211911	0.6748620	0.1754029	0.4636519	0.2050542	0.0104887	0.8750489
500	0.3275550	1.0220098	0.1794799	0.0875225	1.0284063	0.8763549	0.9729516	0.7061394	0.0439943	0.7718160	0.2462350	0.0770323	0.3184913	0.4705029	0.9259288	0.9909573	0.5884714	1.0217236	0.0299149	0.7365375	1.0713948	0.2559605	0.5582461	0.4784982	0.9856865	0.5387794	1.0299101	0.0001519	0.6088289	0.7961682	0.0377077	1.0058227	0.9525941	0.9173382	0.2802164	0.9185461	1.0210798	0.9966416	0.9899640	0.9935123	0.8939525	0.0016183	0.2494770	0.4042851	0.5611144	0.1535012	0.5040932	0.2172840	0.0090906	0.8943014
600	0.5134383	1.0015101	0.9787869	0.4126980	0.6194274	0.3945483	0.3677027	0.5847658	0.0322835	0.4811322	0.5056857	0.8940674	1.0240959	0.6135892	0.9085336	0.9809711	0.5821253	1.0738990	0.0095997	0.5110549	1.0672617	0.4664623	0.3281083	0.2899131	1.0146200	0.6520690	1.0340327	0.0179757	1.0712786	0.8158404	0.0267196	0.9902448	0.9952255	1.0117935	0.2765271	0.2727092	1.0369676	1.0100823	0.9628147	0.4875005	0.7647737	0.2919969	0.5983858	0.4149382	0.4008211	0.1780666	0.1814367	0.2049857	0.0136277	0.8160791
700	0.6538181	0.9402308	1.0528896	0.5678605	0.3610420	0.1002008	0.0900529	0.2168894	0.0348145	0.5418776	0.9059728	0.8386179	0.9989847	0.5643117	0.8176957	0.9551601	0.5624838	0.9429135	0.0027639	0.3809810	1.0267874	0.6538487	0.2091869	0.2210931	0.9729056	0.5526498	1.0327752	0.0167650	0.9598799	0.7998180	0.0373991	0.9395132	0.9452781	0.9985762	0.2788544	0.2064047	0.9810778	0.9601758	0.9060361	0.5911403	0.6774627	0.3194092	0.6504936	0.4549797	0.3394810	0.2029841	0.0860959	0.3184521	0.0104091	0.9139028
800	0.7336031	1.0395279	0.9674740	0.5837621	0.2835916	0.0521488	0.0868503	0.0642281	0.1685285	0.9519905	1.0569292	0.5601955	1.0821922	0.5868657	0.8224811	1.0610983	0.4711819	0.9620695	0.0073950	0.3829827	1.0157204	0.7746388	0.2178662	0.1404817	0.9989528	0.5880088	0.9910359	0.0378287	1.0214468	0.7280405	0.0474413	0.9535292	1.0713792	0.9573826	0.3116673	0.2267512	1.0049711	1.0033463	1.0068667	0.5145443	0.7021171	0.3301065	0.6784649	0.4533992	0.3710922	0.1769996	0.1253447	0.2018771	0.0043187	0.8771675
900	0.7071063	1.0357001	0.9278293	0.5984208	0.3048128	0.0285368	0.0716449	0.0383760	0.6735338	1.0392018	1.0359338	0.4191282	1.0266920	0.6047277	0.8868331	0.9537389	0.5207663	1.0801890	0.0093063	0.3651937	1.0454292	0.8304530	0.2351918	0.1753786	0.9334973	0.5683097	1.0140969	0.0262712	0.9652679	0.7767844	0.0375674	0.9514777	0.9970298	1.0059713	0.3172532	0.2434516	1.0187301	1.0454140	0.8817053	0.5134796	0.7604846	0.6633082	0.6993629	0.4300421	0.3973091	0.1913507	0.1591177	0.2300408	0.0148329	0.9315157
1000	0.6705005	0.9180471	0.9911908	0.6228734	0.3604983	0.0399525	0.1140787	0.0287427	0.8560420	0.9771244	1.0407787	0.3778104	1.0003575	0.5994840	0.8877774	1.0581565	0.5107927	1.0543111	0.0060340	0.3500292	1.0442520	0.7626289	0.2387422	0.1542460	1.0508751	0.6348614	1.0153673	0.0419361	0.9896020	0.8464147	0.0300287	0.9633075	0.9934435	1.0819950	0.2617470	0.1457125	1.0844398	1.0027970	1.0081627	0.4306029	0.6512764	0.9088326	0.6750869	0.4167797	0.3844897	0.1998174	0.1013237	0.1853817	0.0176916	0.8194861

