"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
900	0.4127884	0.6856922	0.6956110	0.4204550	0.2027517	0.0212124	0.0636805	0.0186977	0.4237925	0.6958793	0.5420649	0.3316598	0.7124396	0.3740509	0.6048341	0.7262591	0.3994526	0.7994414	0.0075401	0.2337785	0.6546069	0.4733045	0.1457769	0.1209668	0.7716213	0.3044901	0.7766645	0.0327071	0.7893762	0.4957028	0.0318176	0.6337816	0.6496374	0.7078485	0.2238976	0.1595147	0.6714414	0.7884402	0.6703492	0.3738697	0.5403945	0.6342524	0.3670793	0.3250106	0.3219281	0.1171717	0.1324421	0.1560704	0.0094383	0.6606400
1000	0.5296145	0.6351571	0.6448058	0.4186146	0.2194699	0.0357283	0.0660331	0.0492995	0.4129998	0.6611567	0.8005208	0.4100492	0.9745988	0.3904622	0.5341037	0.7411576	0.4012495	0.6981865	0.0082918	0.2200724	0.6359122	0.5157533	0.1619866	0.1208227	0.7160795	0.4282695	0.8187936	0.0307809	0.6055385	0.5843954	0.0151230	0.6939112	0.7366825	0.6565626	0.2433104	0.2504540	0.6979758	0.6435484	0.6881182	0.3376274	0.3929917	0.5563063	0.5257532	0.2989517	0.2215354	0.1463752	0.0996305	0.1620620	0.0157535	0.6116375

0	0.4086795	0.6596553	0.7420995	0.3739618	0.2992440	0.0337135	0.0677539	0.0306376	0.6044730	0.7248772	0.7189314	0.3840251	0.5849639	0.4061817	0.6308669	0.7158745	0.5853971	0.5756682	0.0012312	0.2672654	0.7518427	0.4518015	0.1363275	0.1119167	0.6213894	0.3810797	0.6843688	0.0059676	0.7012086	0.4918482	0.0206114	0.7512402	0.6190785	0.6850856	0.2929036	0.1807958	0.8948118	0.8568470	0.7390929	0.3588417	0.5260531	0.5921334	0.5112577	0.3719941	0.2941486	0.1017443	0.1303734	0.1562127	0.0071603	0.6630270
100	0.4256025	0.7751467	0.6597337	0.3501525	0.2426868	0.0229973	0.0112444	0.2139530	0.2375356	0.8131691	0.6823505	0.3248021	0.7856889	0.4816103	0.6100715	0.1042870	0.3420277	0.3794916	0.0100680	0.2209296	0.1577338	0.7823855	0.0033295	0.1581583	0.7394021	0.3851244	0.3618968	0.0141957	0.0934294	0.5948319	0.0511369	0.5741177	0.7953747	0.7315047	0.2712492	0.1880246	0.1568321	0.6315059	0.5699602	0.3525314	0.5645445	0.3384386	0.6786974	0.4471089	0.2348466	0.2677810	0.1900460	0.0092304	0.0038236	0.6312778
200	0.3891927	0.6337729	0.7410907	0.4677232	0.2690668	0.0212862	0.0088735	0.1590775	0.0487472	0.6208160	0.8115766	0.3355068	0.5762545	0.5998001	0.4515193	0.0595344	0.4231862	0.3696624	0.0004258	0.2005357	0.0434566	0.7782586	0.0224262	0.2208824	0.7829455	0.1762254	0.2789170	0.0015187	0.0714823	0.5614960	0.0710150	0.4743052	0.7287349	0.8387643	0.3460966	0.2852039	0.0833843	0.6757967	0.5456477	0.3183748	0.3874586	0.0636804	0.6776225	0.6390774	0.2565667	0.2571460	0.2468470	0.0000000	0.0472261	0.7461230
300	0.5616668	0.6908865	0.6263418	0.5238065	0.2280877	0.0197701	0.0029349	0.1496689	0.0600985	0.6800902	0.6421546	0.2733889	0.4582067	0.4892625	0.3092770	0.1150872	0.3059658	0.4278189	0.0004444	0.1778987	0.0714692	0.7852413	0.0058548	0.2477447	0.7678302	0.1977680	0.3133252	0.0000000	0.0960362	0.4544245	0.0740459	0.3900054	0.6129844	0.6599216	0.6546542	0.3752436	0.0836218	0.7377399	0.5703168	0.2979132	0.5579160	0.1730850	0.6867676	0.6770155	0.2592363	0.3351063	0.1954295	0.0009681	0.0174328	0.5797156
400	0.5130989	0.6544999	0.5460502	0.3182240	0.2550083	0.0211257	0.0112874	0.2192105	0.0278827	0.7794545	0.7689857	0.2234288	0.7375089	0.4848531	0.1947974	0.1207288	0.3054299	0.3980211	0.0068495	0.1784972	0.0272397	0.6902519	0.0041992	0.3064097	0.7303886	0.2690601	0.2434834	0.0001496	0.1017800	0.5508268	0.0872163	0.3202612	0.6460304	0.7018776	0.6647838	0.5594625	0.1139403	0.7626927	0.5228093	0.4017651	0.4770550	0.2240120	0.6795309	0.7251444	0.2670217	0.3195740	0.2663062	0.0004575	0.0562131	0.8058361
500	0.4786492	0.6531188	0.6551678	0.4103556	0.2533598	0.0133322	0.0091744	0.1648957	0.0733386	0.7317451	0.6583609	0.2620586	0.5402337	0.5129366	0.2037099	0.0826895	0.2867646	0.3271714	0.0011194	0.2048553	0.0293729	0.6849989	0.0052828	0.3086409	0.7044322	0.1136903	0.2542826	0.0002630	0.1188469	0.5337449	0.0739770	0.2993503	0.7621415	0.7199542	0.6737214	0.5798237	0.0787565	0.7869669	0.6131220	0.3636651	0.6398795	0.1856450	0.6886275	0.7325730	0.2722849	0.2920873	0.3052721	0.0000073	0.0609498	0.6985563
600	0.4139474	0.6915394	0.7400432	0.4186940	0.2084380	0.0232618	0.0916174	0.0557832	0.1013333	0.7672740	0.6938681	0.3910614	0.6658361	0.4133597	0.2083718	0.6600270	0.3683642	0.6201820	0.0015532	0.2020612	0.6229601	0.7986530	0.1707432	0.1444477	0.7588083	0.3490853	0.6043970	0.0408183	0.7003831	0.6611487	0.0355825	0.4738631	0.8103601	0.7281341	0.4466258	0.6368360	0.7075460	0.6192154	0.6088455	0.2387304	0.4884975	0.2651202	0.5115554	0.3464864	0.2526616	0.2662493	0.2006802	0.0580421	0.0163213	0.8010651
700	0.4705417	0.8146648	0.6479918	0.4753599	0.2535064	0.0384095	0.0856264	0.0212830	0.2862232	0.9280214	0.7687430	0.4032829	0.7189181	0.5033179	0.3085486	0.7329885	0.2596751	0.7828246	0.0119165	0.1929116	0.6497201	0.5360930	0.1585133	0.1488947	0.7473811	0.4845952	0.8770433	0.0209057	0.6521889	0.6724299	0.0328013	0.7181663	0.7254631	0.8508020	0.3222607	0.3322918	0.6028809	0.7800908	0.8011118	0.3820083	0.3509141	0.6307748	0.4184129	0.2432808	0.2713254	0.1786360	0.0354439	0.1329716	0.0111253	0.6224856
800	0.4889283	0.7267083	0.7122462	0.2988908	0.1905209	0.0408348	0.0587739	0.0281567	0.5028070	0.6940587	0.6891369	0.3708602	0.6659076	0.3318428	0.6490825	0.6208952	0.3838540	0.8123823	0.0017655	0.1657517	0.8408312	0.6134545	0.2233095	0.0732753	0.7188238	0.3607679	0.6373123	0.0255016	0.6659772	0.5901734	0.0335329	0.5479016	0.6083537	0.7318349	0.2259172	0.1299852	0.6657095	0.6704253	0.7022490	0.3573792	0.5771712	0.6164290	0.3878470	0.2750640	0.2200445	0.1567137	0.0418092	0.1600975	0.0209947	0.6408942
900	0.4627976	0.8755343	0.7219894	0.4336803	0.2462608	0.0209549	0.0588938	0.0268719	0.5321921	0.6195528	0.7321404	0.3576519	0.6986986	0.3957744	0.5137446	0.7803753	0.3246456	0.7208893	0.0019682	0.2710911	0.7556653	0.5169896	0.0842537	0.0989496	0.7761342	0.4202034	0.7312468	0.0365992	0.7410782	0.5504044	0.0199500	0.7408464	0.6750093	0.6070174	0.2528849	0.0970389	0.8770008	0.7551965	0.7903010	0.3856719	0.4639602	0.5173832	0.6430582	0.3992989	0.3294563	0.1604274	0.0839306	0.1189993	0.0055254	0.7788918
1000	0.4916187	0.7166858	0.8176614	0.4224087	0.2123422	0.0398835	0.0556952	0.0258385	0.4754886	0.7615247	0.7157291	0.3945366	0.7274724	0.3524229	0.5888750	0.7051636	0.4385952	0.6750167	0.0135595	0.2369676	0.6670330	0.5308172	0.1037651	0.0394600	0.8383679	0.4271977	0.6982194	0.0410842	0.7124375	0.4776384	0.0545052	0.6570221	0.7634842	0.6980654	0.1885604	0.1787788	0.7831398	0.6493247	0.7608888	0.3232869	0.4934625	0.5067126	0.5109945	0.3472756	0.2636629	0.2061016	0.0923786	0.2191752	0.0136645	0.6380112

0	0.4962512	0.6668644	0.6280221	0.4980739	0.2467822	0.0390636	0.0745118	0.0266258	0.6270490	0.7705070	0.7430224	0.3627730	0.7494418	0.4680086	0.6435969	0.7373820	0.4321526	0.6929608	0.0027487	0.2839205	0.6410052	0.6443511	0.1546039	0.1058911	0.6759341	0.4574633	0.8070050	0.0134569	0.6970253	0.5777326	0.0319611	0.7123742	0.6041544	0.7291028	0.2220569	0.1528853	0.8966384	0.6879128	0.6547766	0.3356513	0.4501299	0.6253221	0.4785479	0.4457113	0.2725961	0.1171878	0.1412944	0.2097487	0.0043824	0.5850454
100	0.5331317	0.6749936	0.6384730	0.3702543	0.0907524	0.3987480	0.0547271	0.0482446	0.4112747	0.2888721	0.7044757	0.1871461	0.8063532	0.3974321	0.5492941	0.4526627	0.2939776	0.0971346	0.0108830	0.2593316	0.6818971	0.5157198	0.1789774	0.0892271	0.6571083	0.3786757	0.4123650	0.0332952	0.6279943	0.6255005	0.0070328	0.6767302	0.7560344	0.6370185	0.1699137	0.2100138	0.7854546	0.5754469	0.8530124	0.4110201	0.2716106	0.6715165	0.5588615	0.3055733	0.2001679	0.3791961	0.1522724	0.1847034	0.1740981	0.0123421
200	0.4531820	0.7377071	0.5592715	0.3465261	0.1687908	0.5092377	0.0284862	0.0423261	0.3484785	0.3376270	0.6813476	0.1381288	0.7383436	0.3356865	0.6638842	0.4243955	0.3036892	0.0864669	0.0089671	0.3004425	0.7435253	0.5384111	0.1685541	0.1259566	0.6489283	0.3280533	0.4454059	0.0310266	0.6760177	0.6389371	0.0002897	0.6685356	0.8003578	0.7054761	0.4154187	0.2121359	0.7309911	0.6753133	0.8761481	0.3134818	0.3436207	0.5348304	0.5108300	0.1391740	0.1961453	0.2865835	0.1948714	0.2216318	0.1752278	0.0149434
300	0.5562971	0.5805660	0.6182514	0.4393356	0.0899184	0.5165942	0.0877268	0.0394295	0.5936971	0.2343615	0.7445140	0.1379881	0.7894768	0.3776164	0.3544478	0.4941884	0.2970405	0.0699579	0.0031117	0.2552389	0.7373757	0.5012103	0.2332699	0.1394313	0.7403752	0.3922667	0.4609131	0.0247922	0.6912247	0.5544271	0.0043106	0.8264089	0.6348285	0.6589930	0.3613336	0.4313232	0.7908283	0.7360208	0.6650929	0.3080138	0.3977597	0.7200718	0.2991722	0.0912676	0.2686867	0.2814004	0.2645907	0.1652117	0.2231420	0.0030676
400	0.4382633	0.6840427	0.7869370	0.3349401	0.1143138	0.5056243	0.0587269	0.0179329	0.5555427	0.2861828	0.6343241	0.1875274	0.7857952	0.3399664	0.3641925	0.5366600	0.1705223	0.0941513	0.0047422	0.2720280	0.7494635	0.4666995	0.1972386	0.1756192	0.7533149	0.3612561	0.4235789	0.0426790	0.6829780	0.5967490	0.0027789	0.6632738	0.7343283	0.6592296	0.4191541	0.3448586	0.7020379	0.7254828	0.7491966	0.2908753	0.3541787	0.5465489	0.3654834	0.0323353	0.2881199	0.3165403	0.1610758	0.1240145	0.1131485	0.0070107
500	0.6374705	0.5955683	0.8325045	0.5062393	0.0711885	0.4139222	0.0350741	0.0043635	0.6403528	0.3538964	0.7307360	0.0798662	0.7471137	0.3339580	0.4311270	0.5030676	0.2442749	0.1320758	0.0031199	0.2174149	0.8477817	0.4498187	0.1911613	0.0952611	0.7044573	0.3629586	0.4201336	0.0304746	0.7035772	0.6140965	0.0001433	0.6521298	0.8297211	0.6510518	0.2920340	0.3367397	0.6762559	0.7471072	0.6278177	0.3743053	0.4054420	0.5296302	0.3613138	0.0240716	0.2309923	0.2227388	0.2490854	0.1782106	0.2251849	0.0107751
600	0.5483411	0.6061095	0.7462332	0.4620317	0.1550718	0.0499133	0.0445953	0.0589454	0.5355691	0.2772101	0.6126418	0.3522352	0.7723985	0.3446619	0.4203881	0.8183629	0.2645562	0.6597087	0.0056702	0.2466525	0.8436771	0.6086656	0.1268392	0.1112362	0.6757207	0.3291169	0.6240910	0.0268145	0.8726491	0.5224662	0.0423907	0.7317910	0.6706475	0.7815284	0.3406070	0.2737645	0.8355768	0.8107545	0.6582442	0.3598668	0.4493154	0.5337500	0.4444301	0.2677134	0.2439735	0.1286266	0.1401434	0.2287769	0.0200520	0.7094009
700	0.5298145	0.7337625	0.7282383	0.4499721	0.2633898	0.0289801	0.0681114	0.0648814	0.4275268	0.6568396	0.7514245	0.2909757	0.5455411	0.3205659	0.5316746	0.6208599	0.3829088	0.7740703	0.0059260	0.2944798	0.6967259	0.4702118	0.1219697	0.0596033	0.7402539	0.4601630	0.6589526	0.0207010	0.6269790	0.6101169	0.0462903	0.6723427	0.8530182	0.6379070	0.2910525	0.2223179	0.5864624	0.7298683	0.7017634	0.3861449	0.4571000	0.6097467	0.5620361	0.3094847	0.2555292	0.1220588	0.0887010	0.1134894	0.0040530	0.5921823
800	0.4419629	0.6084924	0.6667415	0.4192723	0.2150161	0.0230611	0.0806450	0.0460544	0.3602096	0.6890974	0.7151259	0.3906326	0.7231250	0.4569301	0.6289050	0.8712605	0.3949623	0.6719241	0.0058173	0.2406859	0.7946662	0.6066537	0.2140651	0.0484365	0.6083103	0.3662818	0.7194367	0.0163375	0.7320375	0.5784243	0.0238390	0.6868369	0.8213518	0.7127052	0.2034647	0.1812886	0.6955976	0.7093394	0.7335291	0.3943117	0.5986037	0.6777796	0.5669675	0.2784229	0.2141070	0.1955163	0.1341901	0.1312385	0.0084008	0.6242400
900	0.6033990	0.7031915	0.6455915	0.5126426	0.1810316	0.0558950	0.0784429	0.0330927	0.4697812	0.6170095	0.7090367	0.2780524	0.7546137	0.4427539	0.5354854	0.6565507	0.3330534	0.7653836	0.0034775	0.3073430	0.7968543	0.5563473	0.1939537	0.1027392	0.7196083	0.3270931	0.6973727	0.0221702	0.7573350	0.5067886	0.0277914	0.5838685	0.7502900	0.7658355	0.2121129	0.1551220	0.7445550	0.7240287	0.7239793	0.3077500	0.4947199	0.6458070	0.5354147	0.1988450	0.3301963	0.1450296	0.1613394	0.1094762	0.0094542	0.5890592
1000	0.5423165	0.5577937	0.6857907	0.4608635	0.2374144	0.0283582	0.0801121	0.0161011	0.5109282	0.6996171	0.7632422	0.3533008	0.6906137	0.4015558	0.5367956	0.6375475	0.3069148	0.7107681	0.0027169	0.2098499	0.6780521	0.5834905	0.0914877	0.1157409	0.7282364	0.3298970	0.7133515	0.0218197	0.7153580	0.5482012	0.0827277	0.6541372	0.7938607	0.6074612	0.2237385	0.1579170	0.7862718	0.6653824	0.7469349	0.2962832	0.4757449	0.5744370	0.5657994	0.2846025	0.2289054	0.1065525	0.0822257	0.2505441	0.0011876	0.5494375

0	0.4338576	0.8277929	0.6518429	0.4140056	0.2775794	0.0328629	0.0760581	0.0418012	0.5713954	0.8149915	0.6106918	0.3313972	0.6757087	0.3510877	0.6114048	0.6465793	0.3441905	0.6221672	0.0037328	0.3018478	0.7675368	0.4845931	0.1217473	0.1049519	0.6153439	0.3268149	0.7152236	0.0191447	0.7040200	0.5256899	0.0347896	0.7413674	0.7511118	0.7199666	0.3507814	0.1939261	0.8822713	0.6638381	0.8383102	0.4089551	0.4910231	0.6697668	0.5363180	0.3557756	0.2613982	0.1032507	0.0894917	0.1994654	0.0108778	0.7250912
100	0.3133731	0.6694130	0.2397161	0.2608008	0.4716630	0.4447064	0.2022318	0.2178475	0.1914272	0.6320406	0.5247239	0.0382340	0.2274983	0.3721335	0.5914341	0.6875067	0.4517102	0.6824448	0.0017631	0.3849412	0.6684955	0.2394178	0.1984818	0.1991441	0.7370598	0.4077851	0.7942891	0.0039042	0.4979095	0.3910782	0.0286817	0.6650580	0.7844753	0.6715266	0.2461613	0.5374002	0.7447058	0.6373808	0.7455103	0.6428252	0.5651679	0.0360478	0.2351793	0.3253360	0.2459602	0.1341881	0.2052291	0.1613578	0.0417816	0.6426811
200	0.2032336	0.8147924	0.2383687	0.1024798	0.7852992	0.5220018	0.5377161	0.2639728	0.0610384	0.5252010	0.3930823	0.0361350	0.2045261	0.3852608	0.5868438	0.8324286	0.5649702	0.7573857	0.0150398	0.4689619	0.6583157	0.2332259	0.3481635	0.3222660	0.6991928	0.3882428	0.7915260	0.0000885	0.3595671	0.5182158	0.0228708	0.7245395	0.5911606	0.7958567	0.2422621	0.5748741	0.7450307	0.6057251	0.5961469	0.6684087	0.6063491	0.0053296	0.1738630	0.2631428	0.4194800	0.0934271	0.3794027	0.1541923	0.0146252	0.6720798
300	0.2494719	0.7545893	0.1634636	0.0665086	0.7971603	0.6021310	0.5598505	0.3658181	0.0336316	0.5185527	0.3015202	0.0544124	0.2438651	0.3874487	0.6491889	0.6335621	0.5490871	0.8289541	0.0241458	0.6040335	0.6902238	0.1265100	0.3702105	0.3564520	0.6616458	0.4893353	0.7375246	0.0000042	0.3660493	0.6029960	0.0089666	0.8121190	0.6353431	0.7364696	0.2951958	0.6735376	0.6534000	0.7288982	0.7176596	0.7385136	0.6735123	0.0151981	0.2142976	0.3022567	0.3511072	0.0951484	0.3068423	0.1536280	0.0119630	0.7504622
400	0.1946230	0.7212107	0.1277622	0.0735025	0.5180365	0.5607063	0.6132420	0.3966118	0.0131054	0.5164707	0.2322181	0.0722773	0.2162877	0.3578331	0.6954803	0.6468691	0.4825464	0.6862334	0.0032946	0.4185052	0.7211033	0.1467882	0.3841836	0.3243426	0.7501608	0.4152996	0.7660905	0.0000080	0.3973503	0.5300524	0.0340190	0.6739810	0.5918367	0.8368617	0.1662345	0.6862027	0.7176080	0.6952304	0.6303928	0.7300718	0.6228646	0.0003492	0.1834852	0.2701889	0.3908215	0.1198909	0.3457167	0.1817793	0.0028759	0.5959580
500	0.1909864	0.6961296	0.1154206	0.0559420	0.7288010	0.6053218	0.7947628	0.4509986	0.0380220	0.5066590	0.2332026	0.0470016	0.1627008	0.3437419	0.6410634	0.6686681	0.3521211	0.7492921	0.0182778	0.4832778	0.6516449	0.1282733	0.4256096	0.2322082	0.6435384	0.4210398	0.6287184	0.0001401	0.5017741	0.5873093	0.0261598	0.7726949	0.6818985	0.6900931	0.2120086	0.6284631	0.7550811	0.6389923	0.7048383	0.8388162	0.5927925	0.0015005	0.1724089	0.2738077	0.4113984	0.1033390	0.3794011	0.1421210	0.0032619	0.6350091
600	0.3279537	0.6885318	0.7861382	0.3242701	0.4267450	0.3131144	0.2344700	0.3966982	0.0151370	0.3471500	0.3271215	0.6156281	0.7491192	0.3656128	0.6744578	0.6990702	0.4008157	0.8201669	0.0023141	0.4274007	0.7938772	0.3620353	0.2407327	0.3155292	0.6276079	0.3960257	0.7344861	0.0096426	0.6906288	0.6063461	0.0171843	0.6629264	0.7866111	0.6873745	0.1490724	0.1883168	0.6742975	0.8909660	0.7336689	0.3138251	0.5775129	0.1763929	0.4398057	0.2687688	0.3046125	0.1619867	0.1373646	0.2216046	0.0071565	0.5113515
700	0.3648345	0.5930597	0.6571678	0.3766651	0.2686555	0.1240850	0.0463429	0.1160010	0.0185395	0.3876433	0.6732216	0.5656880	0.6866539	0.3876806	0.5676833	0.6501108	0.3271287	0.7490731	0.0025268	0.2339133	0.6714462	0.4839476	0.1458489	0.1715062	0.5844772	0.3638505	0.7378380	0.0131313	0.6355495	0.5725453	0.0227944	0.8080946	0.6240959	0.7782081	0.1721655	0.1588929	0.7166356	0.6232695	0.6201978	0.3612223	0.4384272	0.2271029	0.4663742	0.3192731	0.2384047	0.1144666	0.0557596	0.1894408	0.0061639	0.5903470
800	0.6102943	0.6377167	0.6739470	0.3759371	0.2028650	0.0473018	0.0542301	0.0403525	0.1291931	0.6415551	0.7409339	0.3731018	0.7845504	0.3946320	0.5547721	0.7588049	0.3181313	0.6533749	0.0032544	0.2877667	0.8539745	0.5250652	0.1507623	0.0996469	0.7002120	0.4758265	0.6648054	0.0393264	0.7325207	0.5239368	0.0233995	0.5912961	0.6441213	0.6593874	0.2095393	0.1479672	0.6821693	0.8328712	0.6885780	0.3307694	0.4310516	0.1720692	0.4650342	0.3660269	0.2263400	0.1003138	0.0564504	0.0934794	0.0016602	0.6111437
900	0.4703696	0.7535983	0.5852220	0.4408592	0.2038249	0.0232061	0.0662589	0.0321877	0.5043672	0.5904788	0.6548814	0.3020169	0.8082420	0.4229759	0.6032247	0.7211440	0.3582600	0.8965653	0.0082386	0.2724101	0.9051961	0.4994980	0.1615518	0.1646376	0.6859232	0.3624008	0.7428737	0.0350842	0.6561859	0.5410184	0.0344078	0.6570536	0.5909049	0.7992450	0.2046761	0.1617864	0.7308073	0.7503998	0.6977455	0.3660653	0.5574373	0.4348362	0.5747042	0.2954747	0.2496928	0.1285973	0.1170189	0.1827705	0.0122338	0.5923670
1000	0.4811747	0.7053068	0.6749510	0.4867802	0.2419960	0.0516502	0.0800372	0.0090785	0.5761737	0.6167544	0.6924094	0.2658570	0.6055673	0.4892936	0.6980212	0.7168087	0.3704779	0.7032952	0.0035198	0.2416124	0.7651141	0.5150468	0.1541548	0.1287571	0.7884683	0.4102016	0.7436976	0.0388386	0.6389128	0.5610138	0.0343172	0.6916419	0.6649156	0.8482513	0.1810493	0.1209014	0.7177501	0.7099125	0.5928377	0.2984570	0.4756837	0.6159386	0.4375464	0.3029628	0.2093903	0.1862819	0.0471080	0.1254281	0.0115101	0.6012976

