"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.5865378	0.6548322	0.5183631	0.2022058	0.5374915	0.2664439	0.8124582	0.2879999	0.0310528	0.2299005	0.5752988	0.1429774	0.1137391	0.1112102	0.0006133	0.5315103	0.7763173	0.6997358	0.0026917	0.3707439	0.5733732	0.0456175	0.5463175	0.3346084	0.4644136	0.7557440	0.5763964	0.2511890	0.2344793	0.4726492	0.1962319	0.0119595	0.0005940	0.0314503	0.7977348	0.4714950	0.2145395	0.0003861	0.5442001	0.6505824	0.6973199	0.2383558	0.7785087	0.6288652	0.5067189	0.7662492	0.6050760	0.3532851	0.6584361	0.0437015	0.4829358	0.8124808	0.7145904	0.5505428	0.7792024	0.5966818	0.0859407	0.0104435	0.3601539	0.5080678	0.0008224	0.4529826	0.5706493	0.6095726	0.3765091	0.1968116	0.3075951	0.1959141	0.6920313	0.5086356	0.4489176	0.0088903	0.6019427	0.0151491	0.5772241	0.7261561	0.0293574	0.2795516	0.1780640	0.0713505	0.3148521	0.0956973	0.8256619	0.4335934	0.5622826	0.1674364	0.3479500	0.4089871	0.6659627	0.6510830	0.7460245	0.5070689	0.6202331	0.8208570	0.6537476	0.5934783	0.1279002	0.2424307	0.2689843	0.6274003
500	0.4857179	0.7258977	0.4696577	0.1583930	0.6154630	0.2875979	0.7532239	0.2789479	0.1975642	0.2363596	0.5881288	0.1526111	0.1271954	0.1087166	0.0573626	0.5882392	0.6550714	0.6099544	0.2716835	0.4106452	0.7025838	0.1653238	0.5134540	0.2833646	0.4390230	0.6566738	0.4054158	0.2315579	0.2425034	0.4177228	0.2891923	0.0269551	0.0199529	0.0293571	0.8068710	0.6546339	0.1922285	0.0826072	0.1509315	0.6589269	0.8105179	0.5980550	0.6126848	0.4515366	0.4841374	0.6101324	0.4861941	0.4512029	0.6377699	0.0318968	0.5181939	0.5841445	0.6921359	0.6152511	0.7130863	0.5454776	0.3571411	0.4607475	0.3490422	0.4133479	0.0837382	0.5552315	0.5815783	0.4232526	0.3359817	0.5198471	0.3750863	0.1668643	0.4996904	0.6603379	0.4910220	0.0204788	0.5556412	0.0366825	0.5137471	0.7413384	0.0134580	0.3438686	0.2418281	0.0838928	0.3392656	0.2895927	0.7073745	0.5750061	0.4522631	0.1305378	0.4051852	0.5277354	0.7400987	0.7642147	0.5577037	0.5062432	0.6120023	0.7154108	0.7185823	0.5964912	0.2758705	0.5370082	0.3736593	0.7247601
550	0.5212744	0.6973975	0.3539983	0.2862151	0.6835688	0.3374757	0.7742781	0.2153718	0.1984304	0.1773723	0.4674576	0.1307047	0.0993938	0.1114078	0.0397830	0.4664266	0.7302336	0.6009048	0.3526351	0.4261493	0.5438379	0.2123539	0.6133432	0.3909892	0.6008652	0.6832548	0.4104234	0.3165249	0.2608773	0.4511317	0.1880016	0.0365331	0.0116973	0.0237924	0.6903128	0.7323120	0.2633962	0.1472414	0.0318052	0.7473879	0.6320627	0.7042508	0.7008079	0.4132173	0.4029357	0.6058826	0.3863531	0.4291844	0.5858152	0.0801696	0.5273683	0.4836241	0.6923489	0.6175713	0.7621047	0.5417946	0.3244846	0.7097995	0.3644135	0.4798492	0.1214894	0.6219324	0.7006902	0.4885114	0.2071466	0.5537492	0.2922873	0.1321371	0.5086555	0.5904448	0.5325299	0.0199083	0.5370678	0.0330813	0.6020748	0.7218141	0.0314627	0.3244957	0.3129238	0.0714209	0.2841684	0.2824378	0.6540263	0.5454110	0.5159333	0.1571733	0.4560917	0.5103018	0.6337855	0.8314166	0.7362678	0.3072894	0.7513470	0.6400263	0.5936723	0.7184986	0.2642460	0.5487763	0.4547885	0.6695759
600	0.4998739	0.7261912	0.2873558	0.3355825	0.6839971	0.2812656	0.6389207	0.3283074	0.2412377	0.1487007	0.5134911	0.1326022	0.0764442	0.1167221	0.0132978	0.4818373	0.7136195	0.5637943	0.3626509	0.4992942	0.5836504	0.3262388	0.5755839	0.2810694	0.4572813	0.7279347	0.4098926	0.3192875	0.2364333	0.3934515	0.2304154	0.0243131	0.0137596	0.0246978	0.7827987	0.7146259	0.3463355	0.0930871	0.0379492	0.7672963	0.5485206	0.7254295	0.7755744	0.4128645	0.5111139	0.7017458	0.3974876	0.4488311	0.6074953	0.0568193	0.4245607	0.4093072	0.6470851	0.5655390	0.6201230	0.5254935	0.3130138	0.5424244	0.3511105	0.4826609	0.0632435	0.5504883	0.4619250	0.4355559	0.1382527	0.5927158	0.3148558	0.2315209	0.5707003	0.4787560	0.4457644	0.0105566	0.5282015	0.0193420	0.5628214	0.6894192	0.0211433	0.3790543	0.3877296	0.0536690	0.3827438	0.2809128	0.6729840	0.4101180	0.5348874	0.1675816	0.4087666	0.5654026	0.7033178	0.7478041	0.6917288	0.4006313	0.7067513	0.5657745	0.6439789	0.6366925	0.3330777	0.6809247	0.4418816	0.6943388
650	0.5248930	0.6308650	0.3733861	0.2877552	0.6529345	0.2795113	0.6099772	0.2355591	0.2177269	0.1569821	0.6210030	0.1108405	0.0880841	0.1365729	0.0288449	0.4508381	0.7691620	0.5438290	0.4931743	0.5059827	0.5736975	0.3273608	0.6257699	0.2614814	0.5421979	0.8589537	0.3383743	0.2538292	0.2444158	0.4370649	0.2158633	0.0275494	0.0217097	0.0175808	0.6920949	0.7229546	0.3144391	0.1128124	0.0467396	0.7044081	0.6496533	0.7159654	0.8904415	0.2504027	0.4945118	0.6283288	0.5186416	0.5042801	0.5648011	0.0516950	0.4088986	0.3491537	0.6579084	0.4720135	0.6488318	0.6927539	0.3545900	0.6666000	0.2619033	0.5089199	0.1258446	0.6098599	0.3007858	0.2697953	0.1050724	0.7021865	0.3228748	0.1607358	0.6705281	0.6513636	0.4082323	0.0082738	0.4861769	0.0425226	0.6178499	0.7393300	0.0229255	0.4182609	0.4136947	0.0839979	0.2944573	0.3842110	0.7407430	0.3920521	0.5307951	0.1539148	0.4546433	0.6013360	0.6867903	0.8402482	0.6827145	0.3125618	0.5700112	0.5174115	0.5305785	0.7284824	0.3505772	0.7079304	0.4500935	0.7397756
700	0.4401685	0.6516462	0.2068259	0.1966303	0.6654756	0.2585119	0.5963559	0.2291671	0.1906814	0.1495318	0.4618607	0.0915258	0.0398192	0.1357256	0.0257258	0.4619748	0.6862021	0.5989846	0.4666468	0.6243897	0.4969010	0.2353789	0.6725387	0.2724249	0.5338622	0.7278604	0.4884605	0.2675858	0.2642220	0.4912342	0.1794282	0.0227551	0.0406962	0.0274821	0.7544184	0.6040072	0.2727248	0.0845711	0.0502148	0.6243247	0.5003922	0.6564113	0.5903914	0.3668976	0.4611492	0.7793891	0.4467458	0.5486073	0.6483333	0.0566519	0.4377717	0.4685645	0.7932214	0.5584152	0.6304525	0.4975757	0.4164094	0.6288173	0.3636950	0.5606419	0.2040691	0.6826789	0.3463392	0.3562340	0.0959416	0.6596923	0.3524550	0.1738204	0.5283799	0.5534343	0.4120946	0.0096102	0.7041600	0.0332249	0.4716733	0.7564964	0.0206131	0.5110249	0.4368450	0.0876110	0.3659393	0.2550191	0.6244720	0.5213485	0.4616735	0.2033921	0.3325198	0.4530274	0.7145114	0.7961204	0.6567819	0.3110876	0.6548508	0.5966529	0.5258423	0.6876976	0.3639795	0.5793049	0.6421161	0.7006174
750	0.4378107	0.6862569	0.3271987	0.4103641	0.5942873	0.2290790	0.7627410	0.1910871	0.2022731	0.1947310	0.5042387	0.1549192	0.0778473	0.1294465	0.0174948	0.5368664	0.7307797	0.5470484	0.4355300	0.6043776	0.5074255	0.2913228	0.5281409	0.3848904	0.5267602	0.7563744	0.4909443	0.3225283	0.2429843	0.6092200	0.2081400	0.0485312	0.0043864	0.0270477	0.6213008	0.7199664	0.2834979	0.0918709	0.0475630	0.6970746	0.5297588	0.7481272	0.8370933	0.3371010	0.4720925	0.7697179	0.4371262	0.3515567	0.6849802	0.0275898	0.5408130	0.4691171	0.5639104	0.5856801	0.7275456	0.6505734	0.3911253	0.6291764	0.2875387	0.5018864	0.2804710	0.7390637	0.3205437	0.3028147	0.0766654	0.6691846	0.3269324	0.1955324	0.6090259	0.5654151	0.4187884	0.0064836	0.5905199	0.0193172	0.3621433	0.7348416	0.0360813	0.5550383	0.4667981	0.1662511	0.3445945	0.3795629	0.6120421	0.3506967	0.4553657	0.1614035	0.3998456	0.4463603	0.6904066	0.7591188	0.7249292	0.3244622	0.6017041	0.6074628	0.5314694	0.7648094	0.3875094	0.7008742	0.5338111	0.7430017
800	0.5726712	0.7006655	0.3164713	0.3083644	0.6360120	0.2146482	0.6286729	0.2780303	0.2171951	0.1764632	0.5174045	0.1418890	0.0885393	0.1239457	0.0316512	0.5682162	0.5234316	0.4423693	0.3420372	0.5612648	0.5015911	0.3236773	0.6212900	0.2935495	0.4816888	0.6997851	0.3806859	0.4445930	0.3011348	0.5211972	0.2425172	0.0194965	0.0320925	0.0089006	0.5933579	0.6157518	0.3269724	0.0907296	0.0711325	0.7274128	0.4751791	0.7171023	0.8698759	0.3145704	0.3609854	0.7148522	0.4714546	0.4636667	0.5615068	0.0284043	0.5131452	0.5238310	0.5827308	0.5593438	0.8526845	0.5127623	0.3568034	0.5629539	0.3586592	0.5170315	0.2960827	0.6723560	0.2740810	0.3645924	0.0931149	0.6815519	0.3175657	0.1349660	0.5142885	0.4151896	0.4680361	0.0020447	0.4981464	0.0481272	0.3637807	0.7580886	0.0274558	0.5626788	0.4979928	0.1280397	0.3054534	0.3955854	0.7985668	0.5083249	0.6271282	0.1531359	0.3899624	0.4920333	0.6000033	0.7194138	0.7001193	0.3861966	0.6866933	0.5788881	0.5362765	0.6802561	0.3706415	0.7134258	0.6243813	0.6448173
850	0.5307062	0.6938619	0.2758378	0.2810427	0.7566983	0.2283734	0.7862731	0.2426423	0.2244339	0.1633670	0.4965059	0.1014619	0.1031357	0.0953888	0.0858550	0.5457062	0.6786993	0.5672600	0.4568809	0.6863714	0.5101636	0.3340077	0.4695352	0.3007366	0.4931583	0.6632436	0.3521177	0.3584707	0.2391623	0.5755124	0.1535261	0.0468640	0.0177944	0.0078323	0.6363108	0.8025292	0.3785448	0.1167293	0.0420168	0.7253646	0.4390123	0.7560074	0.6512257	0.4703573	0.5337582	0.6076636	0.5050283	0.4395793	0.7303695	0.0542901	0.4997592	0.4878778	0.6842741	0.5571140	0.6095496	0.5073220	0.3638169	0.5517966	0.2923578	0.4235716	0.2064929	0.6007802	0.2708252	0.2861012	0.0890478	0.6777782	0.3291059	0.0673669	0.6156887	0.4348821	0.4258489	0.0034488	0.5517168	0.0338509	0.4562919	0.6781320	0.0401201	0.4842600	0.5557248	0.1092463	0.2913876	0.3918503	0.7977943	0.4323774	0.4764896	0.1512925	0.2956596	0.4599076	0.6045542	0.5976350	0.7026942	0.3678476	0.6784794	0.4986889	0.4988022	0.6588788	0.3223347	0.7708376	0.5130580	0.8116159
900	0.4235329	0.7094758	0.3391847	0.3101665	0.6686199	0.2439069	0.5938547	0.2739118	0.2558002	0.1662522	0.5291010	0.1461023	0.0793253	0.0954066	0.0669880	0.5101264	0.8664458	0.5066601	0.4426589	0.7549557	0.5035831	0.3163493	0.7195080	0.2768282	0.5781990	0.7693153	0.3825440	0.3601231	0.2272549	0.5171363	0.1461086	0.0231975	0.0316807	0.0246715	0.6986288	0.6800254	0.4232298	0.0999047	0.0282978	0.6391689	0.4573937	0.6608640	0.6450332	0.3717969	0.3920270	0.7936898	0.4548487	0.4440119	0.7397260	0.0661910	0.5495833	0.4528296	0.8123762	0.4951514	0.6781516	0.4842421	0.2913748	0.6512551	0.3564094	0.4609850	0.3213309	0.5705418	0.2717887	0.2977326	0.0911345	0.7703036	0.2270449	0.1101672	0.6547706	0.4941910	0.3291435	0.0070453	0.5194270	0.0263913	0.3715212	0.6892461	0.0162962	0.6036634	0.5897577	0.1158403	0.3202816	0.2535594	0.8319646	0.3096811	0.5641733	0.1496276	0.4542197	0.4820601	0.7152620	0.7600326	0.6907928	0.3426670	0.6115986	0.5476570	0.4230109	0.5868169	0.2581031	0.6638584	0.5236541	0.6567407
