"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.7337677	0.9990269	0.8482797	0.2726797	0.8574329	0.4109340	0.9901567	0.4055573	0.0712540	0.2510195	0.7341633	0.1734392	0.1393229	0.1801371	0.0063113	0.7673006	0.9999465	0.8387554	0.0050728	0.6481227	0.8281262	0.0730821	0.7613910	0.4551807	0.8001829	1.0000000	0.6825784	0.3474594	0.3421462	0.7283032	0.3710552	0.0032809	0.0002601	0.0378535	0.9932044	0.7003505	0.3542278	0.0002533	0.6755118	1.0000000	0.9163944	0.3019570	1.0000000	0.9967724	0.6212892	1.0000000	0.9541975	0.5836307	0.8976600	0.0972883	0.7542788	0.9326911	0.9797946	0.8019171	0.9326590	0.8782628	0.1716554	0.0090253	0.5292957	0.7901285	0.0044076	0.7425041	0.9044338	0.9925942	0.4199407	0.3368186	0.4614270	0.2058907	0.7590136	0.8035440	0.7543661	0.0131117	0.8726746	0.0466972	0.8129358	0.9999925	0.0463299	0.4053920	0.3853986	0.0927940	0.4438729	0.1312610	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6957305	0.9929653	1.0000000	1.0000000	0.5818468	1.0000000	0.9998758	0.8648878	1.0000000	0.1469756	0.3140679	0.4353417	0.9445777
500	0.8047244	0.9991026	0.6129562	0.3742219	0.9397822	0.4055931	0.9714189	0.4072884	0.1172154	0.2442802	0.7312490	0.1734265	0.1374984	0.1776080	0.0444004	0.7659718	0.9999465	0.8386006	0.3401522	0.6512653	0.8281734	0.3058134	0.8349209	0.4550452	0.8018619	1.0000000	0.5791781	0.3651629	0.3423324	0.7283032	0.3630017	0.0320714	0.0275560	0.0378535	0.9932044	0.9406030	0.3673144	0.1162939	0.1316038	1.0000000	0.9143116	0.8130342	1.0000000	0.6844703	0.6212892	1.0000000	0.7097496	0.5836631	0.8976600	0.0947971	0.7549930	0.7572546	0.9405329	0.8074071	0.9646481	0.8572801	0.4060309	0.6386805	0.5305912	0.6839279	0.1057304	0.9635478	0.8406428	0.7004232	0.3842461	0.6875560	0.4626867	0.2073385	0.7587151	0.8036870	0.7541956	0.0231005	0.8730678	0.0466925	0.8107895	0.9999844	0.0463535	0.4098227	0.3926552	0.0942489	0.4389956	0.4944094	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.6981658	0.9931783	1.0000000	1.0000000	0.5818468	1.0000000	0.9463751	0.8549198	1.0000000	0.3601384	0.7339267	0.4908363	0.9900538
550	0.7518430	0.9992437	0.5552679	0.4058275	0.9745650	0.3902797	0.9708076	0.4059180	0.3066643	0.2304609	0.7232950	0.1733939	0.1322087	0.1701240	0.0561440	0.7620198	0.9999464	0.8382274	0.4664845	0.6681511	0.8282693	0.3750710	0.8413675	0.4542009	0.7945342	1.0000000	0.5485743	0.4116905	0.3387370	0.7283032	0.3358394	0.0388730	0.0320687	0.0378535	0.9932044	0.9882263	0.3955822	0.1529389	0.0394335	1.0000000	0.9012973	0.9499226	1.0000000	0.5698264	0.6212892	1.0000000	0.6535323	0.5932045	0.8976600	0.0868920	0.7531904	0.6883343	0.9340516	0.8453097	0.9900598	0.8061001	0.4790019	0.8212628	0.5238782	0.6648174	0.1364154	0.9834604	0.7511470	0.6217860	0.2832415	0.8159989	0.4660519	0.2094380	0.7702532	0.7975544	0.7413892	0.0240958	0.8578175	0.0466072	0.7985766	0.9999615	0.0464196	0.4357473	0.4284134	0.1000730	0.4417150	0.5751746	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7033434	0.9932320	1.0000000	1.0000000	0.5818468	1.0000000	0.9068143	0.8287445	1.0000000	0.4115146	0.8967901	0.6177106	0.9982150
600	0.7119292	0.9993282	0.5297544	0.4156649	0.9892567	0.3756641	0.9718433	0.3977543	0.3413058	0.2212155	0.7160176	0.1733660	0.1271813	0.1628107	0.0591508	0.7581397	0.9999463	0.8379303	0.5263851	0.7015076	0.8283385	0.3959169	0.8292137	0.4529299	0.7757592	1.0000000	0.5395164	0.4546201	0.3323217	0.7283032	0.3044953	0.0404798	0.0328148	0.0378535	0.9932044	0.9976662	0.4193100	0.1645112	0.0415780	1.0000000	0.8706596	0.9865871	1.0000000	0.5168826	0.6212892	1.0000000	0.6501969	0.6126725	0.8976600	0.0777325	0.7492067	0.6612589	0.9329816	0.8879496	0.9971148	0.7645243	0.5017208	0.8742066	0.5091610	0.6696989	0.1600918	0.9691206	0.6470727	0.5663345	0.2093349	0.8958400	0.4714961	0.2114723	0.7935094	0.7844288	0.7150687	0.0217584	0.8214455	0.0464642	0.7714652	0.9999497	0.0464675	0.4884776	0.4989294	0.1114636	0.4598562	0.5650443	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7069559	0.9929780	1.0000000	1.0000000	0.5818468	1.0000000	0.8778756	0.8035985	1.0000000	0.4238972	0.9599648	0.7120930	0.9996797
650	0.6874043	0.9993541	0.5051431	0.4187268	0.9954622	0.3657849	0.9713956	0.3870779	0.3459416	0.2175212	0.7112865	0.1733489	0.1237504	0.1577279	0.0596304	0.7554356	0.9999463	0.8377575	0.5677064	0.7475703	0.8283768	0.4022786	0.8140368	0.4525999	0.7522404	1.0000000	0.5368355	0.4870475	0.3265945	0.7283032	0.2787453	0.0408595	0.0329381	0.0378535	0.9932044	0.9995374	0.4338169	0.1681657	0.0553945	1.0000000	0.8174374	0.9964075	1.0000000	0.4872576	0.6212892	1.0000000	0.6595881	0.6333469	0.8976600	0.0701744	0.7470814	0.6506223	0.9328050	0.9134561	0.9988822	0.7400545	0.5087942	0.8895588	0.4968948	0.6770521	0.1998156	0.9446168	0.5572879	0.5152583	0.1663195	0.9456378	0.4764465	0.2121962	0.8181312	0.7697544	0.6865622	0.0191496	0.7760659	0.0463386	0.7267668	0.9999561	0.0464672	0.5636189	0.5959469	0.1286946	0.4871459	0.5252842	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7087308	0.9922496	1.0000000	1.0000000	0.5818468	1.0000000	0.8572055	0.7826734	1.0000000	0.4268817	0.9844703	0.7650765	0.9999425
700	0.6728706	0.9993465	0.4822868	0.4196799	0.9980833	0.3600892	0.9695415	0.3779862	0.3466535	0.2174558	0.7086543	0.1733396	0.1217276	0.1547048	0.0595207	0.7538254	0.9999463	0.8376685	0.6000984	0.7958272	0.8283959	0.4042569	0.8020003	0.4542213	0.7310126	1.0000000	0.5360421	0.5115409	0.3227693	0.7283032	0.2604933	0.0409491	0.0329585	0.0378535	0.9932044	0.9999083	0.4415898	0.1693197	0.0646644	1.0000000	0.7478046	0.9990378	1.0000000	0.4708084	0.6212892	1.0000000	0.6690304	0.6492758	0.8976600	0.0649875	0.7488960	0.6464438	0.9327758	0.9236280	0.9992774	0.7274868	0.5109964	0.8940105	0.4915158	0.6807502	0.2650690	0.9193811	0.4922568	0.4741345	0.1428344	0.9718748	0.4794312	0.2117256	0.8374481	0.7578234	0.6641354	0.0172913	0.7360721	0.0462558	0.6687554	0.9999675	0.0464404	0.6448428	0.6944838	0.1496916	0.5120588	0.4872738	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7094710	0.9910426	1.0000000	1.0000000	0.5818468	1.0000000	0.8419137	0.7645131	1.0000000	0.4276010	0.9939760	0.7919448	0.9999897
750	0.6645369	0.9993262	0.4641589	0.4199765	0.9991904	0.3570868	0.9670116	0.3717111	0.3468022	0.2192145	0.7073106	0.1733350	0.1206281	0.1530587	0.0593518	0.7529484	0.9999463	0.8376254	0.6236587	0.8368212	0.8284050	0.4048879	0.7941732	0.4577653	0.7150867	1.0000000	0.5358072	0.5297765	0.3205343	0.7283032	0.2486237	0.0409703	0.0329619	0.0378535	0.9932044	0.9999818	0.4455938	0.1696842	0.0693391	1.0000000	0.6778681	0.9997423	1.0000000	0.4632204	0.6212892	1.0000000	0.6756045	0.6595574	0.8976600	0.0619131	0.7537709	0.6448022	0.9327710	0.9249260	0.9993005	0.7214793	0.5116821	0.8953014	0.4911586	0.6816571	0.3486405	0.8992721	0.4500609	0.4456409	0.1303501	0.9843425	0.4805977	0.2107250	0.8502963	0.7497375	0.6494212	0.0161755	0.7075342	0.0462080	0.6096567	0.9999762	0.0464113	0.7157495	0.7734943	0.1708885	0.5289030	0.4622854	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7097524	0.9895564	1.0000000	1.0000000	0.5818468	1.0000000	0.8304848	0.7491736	1.0000000	0.4277743	0.9976633	0.8049176	0.9999981
800	0.6598989	0.9993048	0.4513141	0.4200689	0.9996581	0.3555918	0.9644925	0.3678484	0.3468453	0.2215084	0.7066602	0.1733328	0.1200608	0.1522123	0.0592327	0.7524974	0.9999463	0.8376052	0.6391320	0.8667520	0.8284092	0.4050956	0.7895882	0.4622827	0.7043914	1.0000000	0.5357377	0.5425873	0.3193085	0.7283032	0.2415165	0.0409753	0.0329624	0.0378535	0.9932044	0.9999964	0.4477356	0.1697993	0.0714327	1.0000000	0.6211017	0.9999310	1.0000000	0.4613378	0.6212892	1.0000000	0.6795768	0.6655765	0.8976600	0.0603990	0.7596520	0.6441573	0.9327702	0.9225989	0.9992244	0.7187309	0.5118955	0.8956757	0.4927890	0.6814884	0.4303514	0.8865897	0.4254073	0.4287487	0.1238125	0.9900393	0.4806924	0.2096704	0.8579856	0.7448120	0.6407113	0.0155555	0.6895904	0.0461821	0.5612566	0.9999813	0.0463892	0.7687066	0.8272601	0.1889083	0.5376679	0.4500040	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7098533	0.9880866	1.0000000	1.0000000	0.5818468	1.0000000	0.8222346	0.7374062	1.0000000	0.4278161	0.9990936	0.8109947	0.9999997
850	0.6573543	0.9992872	0.4428691	0.4200976	0.9998556	0.3548760	0.9623953	0.3655971	0.3468605	0.2235441	0.7063564	0.1733318	0.1197788	0.1517942	0.0591639	0.7522747	0.9999463	0.8375959	0.6484699	0.8862344	0.8284111	0.4051666	0.7870096	0.4666004	0.6976514	1.0000000	0.5357171	0.5508762	0.3186510	0.7283032	0.2377347	0.0409765	0.0329625	0.0378535	0.9932044	0.9999993	0.4489946	0.1698356	0.0723129	1.0000000	0.5818295	0.9999815	1.0000000	0.4626231	0.6212892	1.0000000	0.6818436	0.6689572	0.8976600	0.0598901	0.7648249	0.6439040	0.9327701	0.9197688	0.9991429	0.7175103	0.5119620	0.8957842	0.4944599	0.6810982	0.4933948	0.8807413	0.4130475	0.4207080	0.1204251	0.9926381	0.4803689	0.2087767	0.8622515	0.7419647	0.6357810	0.0152197	0.6790113	0.0461682	0.5281440	0.9999841	0.0463749	0.8038657	0.8598895	0.2018441	0.5407888	0.4461926	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7098881	0.9868606	1.0000000	1.0000000	0.5818468	1.0000000	0.8166450	0.7294461	1.0000000	0.4278262	0.9996484	0.8137785	0.9999999
900	0.6559437	0.9992746	0.4375894	0.4201065	0.9999390	0.3545428	0.9608445	0.3642946	0.3468662	0.2249619	0.7062180	0.1733313	0.1196425	0.1515938	0.0591277	0.7521680	0.9999463	0.8375917	0.6536692	0.8976310	0.8284119	0.4051919	0.7855406	0.4699763	0.6935232	1.0000000	0.5357110	0.5557087	0.3182942	0.7283032	0.2361215	0.0409768	0.0329625	0.0378535	0.9932044	0.9999999	0.4498050	0.1698471	0.0726690	1.0000000	0.5580254	0.9999950	1.0000000	0.4651836	0.6212892	1.0000000	0.6831361	0.6708679	0.8976600	0.0599302	0.7684530	0.6438044	0.9327701	0.9177421	0.9990896	0.7169795	0.5119827	0.8958157	0.4953973	0.6807439	0.5328576	0.8796550	0.4085814	0.4184253	0.1186849	0.9938434	0.4800005	0.2081044	0.8644919	0.7403284	0.6329746	0.0150349	0.6728548	0.0461605	0.5088908	0.9999856	0.0463663	0.8248539	0.8777852	0.2095322	0.5409158	0.4466095	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7098997	0.9859582	1.0000000	1.0000000	0.5818468	1.0000000	0.8131615	0.7248252	1.0000000	0.4278286	0.9998636	0.8150306	1.0000000
