"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.7683695	0.9907740	0.8260611	0.2707012	0.7941371	0.3976847	1.0083765	0.4072773	0.0630418	0.2725279	0.7127147	0.1858610	0.1360021	0.1788534	0.0013932	0.7365090	1.0611256	0.8103661	0.0020050	0.6420999	0.8720847	0.0558702	0.7574781	0.4449173	0.7201606	1.0164253	0.7584313	0.3456290	0.3817062	0.6914011	0.3667740	0.0032325	0.0008421	0.0430377	1.0024353	0.6574212	0.3263260	0.0007655	0.7366879	1.0160457	0.9508916	0.3157800	1.0423610	0.9148815	0.6992407	1.1109784	0.9110079	0.5833641	0.8469322	0.0853864	0.7187426	1.0021281	0.9710591	0.8508503	0.9588209	0.8722742	0.1602007	0.0074576	0.6499453	0.7411821	0.0022643	0.7081572	0.9108649	1.0066169	0.4819505	0.3111922	0.4725361	0.2408296	0.7754145	0.8459337	0.7335298	0.0145307	0.9022600	0.0344945	0.8486117	1.0212549	0.0415670	0.3888774	0.3093947	0.0888710	0.4607947	0.1267300	1.0407685	0.6184034	0.7117096	0.2642953	0.5702149	0.6464994	1.0725427	1.0250244	1.1180530	0.7106718	0.9916391	1.0256876	0.8499687	0.9312093	0.1518731	0.3671105	0.4604009	0.9660530
500	0.7948793	0.9442193	0.6390247	0.3472953	0.9244953	0.4254275	1.0309709	0.3608428	0.2391193	0.2525458	0.7694551	0.2063808	0.1415393	0.1988592	0.0586304	0.8001219	0.9435407	0.7968753	0.3655357	0.6693127	0.9046602	0.2866521	0.8133122	0.4460951	0.7511327	1.0122349	0.6091712	0.3392127	0.3524203	0.6662385	0.3775440	0.0331747	0.0381856	0.0338096	0.9561703	0.9454987	0.3211444	0.1173882	0.1824201	1.0180463	0.9985677	0.8052747	0.9572919	0.6979716	0.6890679	0.9326528	0.6714328	0.6085445	0.8823848	0.0760210	0.7512509	0.8618087	0.9316341	0.8639123	1.0147654	0.8105526	0.3890464	0.6233148	0.5168053	0.6315465	0.1052534	0.9319243	0.8691654	0.6072330	0.4390643	0.6361112	0.4790865	0.1944379	0.7692486	0.8414166	0.6906011	0.0230623	0.8128037	0.0454924	0.7879448	1.0194586	0.0235246	0.3943134	0.3787346	0.0990987	0.4863976	0.4120192	1.0774715	0.6998127	0.6921387	0.1677737	0.6022757	0.6755984	1.0531024	1.0298904	0.8989887	0.7111671	0.9557387	0.9371527	0.9146646	0.9170986	0.4184995	0.7775874	0.5378712	1.0195184
550	0.7494061	0.9368409	0.5512920	0.4276314	0.9683459	0.4529697	0.9735193	0.3899906	0.3142243	0.2362243	0.7110851	0.2052684	0.1709041	0.1740544	0.0636821	0.7233808	1.0633926	0.8146902	0.5108629	0.5796078	0.7913044	0.3734646	0.8340117	0.5153843	0.7924244	0.9967779	0.5895517	0.4307776	0.3532055	0.6953087	0.3245911	0.0508669	0.0214815	0.0494679	1.0409434	1.0093199	0.4137893	0.1804207	0.0476027	1.0846351	0.8890503	0.9735150	0.9461515	0.5965813	0.5707102	1.0526871	0.6155875	0.5786522	0.8949181	0.0712605	0.7505605	0.6966671	0.9147163	0.8075310	1.0321112	0.7473901	0.4431045	0.8459551	0.5310626	0.6691601	0.1397345	0.9212278	0.8303529	0.5878949	0.3529412	0.8014226	0.4451854	0.2259519	0.7985997	0.7907027	0.7165699	0.0273921	0.7444662	0.0560721	0.7671053	1.0295790	0.0351679	0.4240920	0.4691032	0.0885351	0.4523385	0.4503029	1.0572961	0.7167881	0.7449634	0.2184837	0.5746365	0.7145453	0.9586740	1.0700019	0.9833538	0.5232769	0.9660803	0.8813638	0.8519591	0.9783158	0.4728313	0.8941451	0.6414399	0.9552764
600	0.7166800	1.0125104	0.5016073	0.4446564	1.0643531	0.3411792	0.9896942	0.3580187	0.3879500	0.2311251	0.7810841	0.1950967	0.1105526	0.1715263	0.0343238	0.6769220	0.9616415	0.8330141	0.5120831	0.6599965	0.7821356	0.3964681	0.7749243	0.3984793	0.7483476	1.0186911	0.5914586	0.4462101	0.3402232	0.6739327	0.3121271	0.0436233	0.0203295	0.0337772	1.0233839	1.0118904	0.4126665	0.1412507	0.0694749	1.0190898	0.8538243	1.0354164	0.9987341	0.4904520	0.5807894	1.0442624	0.6865456	0.5840499	0.8187699	0.0729640	0.6648100	0.6668950	0.9711254	0.8332469	0.9925285	0.8194170	0.4681325	0.8625272	0.5221524	0.6422885	0.1076445	0.9357158	0.6415379	0.5523582	0.2298531	0.9583981	0.4393254	0.2371958	0.8184485	0.7222792	0.6821786	0.0213681	0.7378712	0.0472941	0.7261634	0.9781254	0.0370285	0.5088898	0.5012923	0.0945170	0.5068551	0.4758672	0.9425665	0.6992426	0.7454304	0.2129983	0.6273468	0.7779596	0.9462235	1.0276542	0.9390466	0.4975104	1.0503690	0.8477601	0.8442043	0.9816734	0.4640679	0.9274483	0.7157954	1.0490135
650	0.7156202	0.9601778	0.4908925	0.4166835	0.9884777	0.3442982	0.9498087	0.3696947	0.3264694	0.2194190	0.7190397	0.1733618	0.1328310	0.1567667	0.0466410	0.6577291	1.0566212	0.8527862	0.6095259	0.7613722	0.8464534	0.4219744	0.7652003	0.4594513	0.7089267	1.0511481	0.5443306	0.4281556	0.3385267	0.7601141	0.2968175	0.0363367	0.0341721	0.0300842	1.0367849	0.9904760	0.4400502	0.1315237	0.0821730	0.9591428	0.8767675	1.0266553	1.0007504	0.4682763	0.6188699	0.9727126	0.6567056	0.6921428	0.8719523	0.0482980	0.6818460	0.6024871	0.8761894	0.7941460	0.9602988	0.8250308	0.5521903	0.8286154	0.4164794	0.6120999	0.1968247	0.9893940	0.4896936	0.4674718	0.1717400	1.0179911	0.4396574	0.2285832	0.8529134	0.7848226	0.6139920	0.0152859	0.6705222	0.0374158	0.7514074	1.0873302	0.0536245	0.6141385	0.6712030	0.1119100	0.4343277	0.4891243	0.9950423	0.6323226	0.7943740	0.1893317	0.5737179	0.7588077	0.9484964	1.0921773	0.9561243	0.4996500	0.9936907	0.8000095	0.7686359	0.9017345	0.5240281	0.9458148	0.7382082	1.0441963
700	0.6463040	1.0075695	0.4163636	0.3766088	0.9940542	0.3504589	0.9387522	0.3483010	0.2872243	0.2091722	0.6337150	0.1633430	0.0790431	0.1582068	0.0582274	0.7170916	0.9976499	0.8191978	0.6177241	0.7529203	0.7983031	0.3874686	0.8044000	0.4456993	0.7049233	0.8953586	0.6414706	0.3986400	0.3449438	0.7865905	0.2476835	0.0348097	0.0466969	0.0375316	0.9988548	0.9274017	0.4558384	0.1356482	0.0647107	0.9699531	0.7721096	1.0027865	1.0932916	0.4983944	0.6849102	1.0310376	0.6557178	0.7128580	0.8776292	0.0613695	0.7310508	0.6810196	0.9690382	0.8350403	0.9744428	0.7596254	0.5420465	0.8775194	0.5344713	0.7155611	0.3018876	0.9199023	0.4641482	0.5138972	0.1290688	1.0280914	0.4569880	0.2253920	0.8049385	0.7295912	0.5941852	0.0266728	0.7066631	0.0385213	0.6770572	1.0361710	0.0425297	0.6308647	0.6941095	0.1654767	0.5069391	0.4340641	0.9427271	0.5465692	0.6946927	0.2284140	0.5481536	0.7045269	0.9812170	0.9947242	0.9804782	0.5148644	0.9771732	0.8160915	0.7881414	0.9523085	0.4568401	0.9177771	0.7907566	1.0032033
750	0.6674428	1.0480796	0.4830864	0.4732807	0.9395443	0.3328041	1.0542201	0.3712226	0.3372477	0.2460769	0.7346040	0.1633780	0.0795807	0.1794339	0.0542122	0.7262609	1.0007359	0.7858456	0.6018887	0.8148756	0.7369030	0.3486547	0.8447513	0.4721778	0.7374275	1.0175022	0.5790590	0.4399182	0.3189216	0.7477210	0.2696475	0.0528793	0.0215279	0.0336743	1.0069636	1.0556796	0.3917343	0.1496427	0.0743828	0.9255744	0.6718355	1.0973030	1.0694125	0.4868583	0.6299937	1.0395975	0.6583870	0.6442918	0.9054632	0.0677865	0.7034618	0.7267130	0.9402576	0.8012171	0.9863965	0.8246370	0.5462094	0.8705774	0.4719904	0.6866032	0.3570591	0.9176263	0.4895874	0.4213418	0.1268435	0.9641312	0.4597631	0.2106288	0.8122470	0.7462707	0.5885063	0.0058438	0.7737591	0.0453981	0.5998193	1.0837498	0.0368226	0.7666588	0.7092503	0.1732398	0.4605238	0.4997323	0.9171520	0.5334218	0.7213452	0.1913012	0.6450275	0.6845199	0.9636265	1.0330128	0.9526831	0.4998290	0.9214876	0.7723283	0.7402141	0.9554748	0.4547521	0.9007354	0.7783174	0.9828404
800	0.6773317	0.9939912	0.4265055	0.4176147	0.8990037	0.3227958	0.9413784	0.3725238	0.3451206	0.2229282	0.7205571	0.1799537	0.1241752	0.1584711	0.0767855	0.7993748	0.9776405	0.7984958	0.5814814	0.8686666	0.7578283	0.4421765	0.8491788	0.4438397	0.7142077	1.0433953	0.6102893	0.5396604	0.3260020	0.6561237	0.2598961	0.0371079	0.0445591	0.0217322	0.9312719	1.0540760	0.4832661	0.1686172	0.0878537	1.0309700	0.7149169	1.0652326	1.0892348	0.4793415	0.5135401	1.0567488	0.6847233	0.6373888	0.8235986	0.0642259	0.6982819	0.7027179	0.9266233	0.9027290	1.1899572	0.7834427	0.5247048	0.8752283	0.5408432	0.6673105	0.3638320	0.9877727	0.5104134	0.4822084	0.1545118	0.9932157	0.4367762	0.2152287	0.7999305	0.6681015	0.6731565	0.0047317	0.7449274	0.0348250	0.5744928	1.0048598	0.0373401	0.8593166	0.7563818	0.1765971	0.4377452	0.5667538	0.9470276	0.6611596	0.7370783	0.2407285	0.5796048	0.7050880	0.9206050	1.0917973	0.9403272	0.5314722	1.0414196	0.7974022	0.7560542	0.9899091	0.4523808	0.9186972	0.8655062	0.9944286
850	0.6939937	0.9458000	0.3874370	0.4387748	1.0093972	0.3693628	1.0548897	0.3776040	0.2855083	0.2451147	0.7301127	0.1568423	0.1350431	0.1420731	0.0710301	0.7818638	1.0454032	0.8268610	0.5998990	0.9175538	0.7647589	0.4306394	0.7671877	0.4526390	0.7623863	1.0256737	0.5618251	0.4717784	0.3438769	0.7101828	0.2173201	0.0343555	0.0228978	0.0208012	0.9290722	1.0953674	0.5204937	0.1583030	0.0696358	1.0791059	0.6487724	1.0472558	1.0125098	0.5043630	0.6550427	1.0054605	0.6313546	0.7264416	0.9346330	0.0408892	0.8135898	0.6841585	0.8617555	0.8667543	1.0119652	0.7102883	0.4938968	0.8574235	0.4599253	0.6414899	0.3452098	0.8839191	0.4164282	0.4517369	0.1401122	1.0446568	0.4502588	0.1607726	0.8262067	0.6384148	0.6611957	0.0032133	0.7068031	0.0286720	0.6032972	0.9366934	0.0614921	0.8935455	0.7867500	0.1392072	0.4989594	0.4770438	1.0297107	0.6321612	0.7478680	0.2347323	0.4987576	0.6459843	0.9163191	0.9060201	1.0113394	0.4372136	1.0223932	0.7554156	0.7461874	1.0075023	0.4409681	0.9418313	0.8444337	1.1202287
900	0.6565095	1.0239979	0.4110557	0.4444137	1.0145195	0.3730170	0.8828701	0.3133015	0.3749992	0.2547653	0.7655469	0.2178008	0.1225103	0.1185333	0.0732775	0.7772867	1.0662554	0.8764304	0.6161673	0.9758434	0.7879730	0.3874233	0.8143558	0.4260089	0.7831481	1.0424750	0.5753576	0.5149301	0.2906714	0.6950187	0.2399836	0.0447294	0.0508504	0.0362644	0.9932672	0.9820859	0.4968599	0.1727498	0.0440211	0.9712270	0.6272797	0.9901464	1.0070640	0.4648396	0.6136683	1.0567128	0.7872643	0.7405105	0.9840558	0.0538089	0.7970566	0.6317469	0.9742061	0.8788224	1.0116244	0.7281581	0.4408853	0.9232539	0.4105016	0.6027297	0.5258136	0.8343206	0.4206781	0.3935830	0.1353418	1.0785310	0.4620815	0.1852321	0.8443728	0.6642527	0.5648690	0.0185064	0.6755577	0.0408930	0.5183134	0.9711793	0.0336495	0.8314812	0.8416536	0.1882892	0.4862827	0.4360946	1.0677141	0.5820988	0.8076828	0.2215899	0.5933477	0.7822845	0.9854284	1.0804562	1.0016636	0.5561774	0.9525148	0.8283886	0.7126783	1.0195910	0.3963786	0.9205661	0.8397425	1.0579552
