G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.223021	0.000000	-0.278778	0.000000	0.000000	0.000000	0.000000	0.089588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.322998	0.000000	-0.167858	0.000000	0.000000	0.000000	-0.097065	0.000000	0.171762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119428	0.315765	0.000000	-0.176569	0.000000	0.000000	0.130321	0.000000	-0.114452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181269	0.000000	0.000000	0.000000	-0.277553	0.280177	0.000000	0.000000	-0.189693	0.000000	0.000000	0.000000	0.172723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.218179	0.000000	-0.162766	0.000000	0.000000	0.000000	0.204349	-0.146878	0.000000	0.000000	0.000000	0.000000	0.120921	0.279547	-0.208589	0.000000	0.195729	
G12	-0.262101	-0.159724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132207	0.000000	0.751189	-0.266026	0.000000	0.000000	0.000000	0.000000	0.215336	0.000000	-0.131783	-0.196335	0.000000	0.000000	0.105885	0.000000	0.000000	0.000000	0.118103	0.000000	0.167790	0.000000	0.000000	0.000000	0.000000	0.000000	0.116337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181956	0.000000	0.000000	-0.052933	0.000000	0.000000	-0.109490	-0.230429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230358	0.000000	0.000000	0.000000	-0.274753	0.000000	0.000000	0.000000	0.128976	-0.202306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.170825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200165	0.000000	0.000000	0.000000	-0.108942	0.000000	0.207510	0.000000	0.000000	0.000000	-0.234944	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087465	0.000000	0.000000	-0.104558	0.000000	0.000000	0.108058	0.000000	0.000000	0.000000	0.000000	-0.105509	0.000000	0.000000	0.000000	0.000000	-0.170875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.106783	0.000000	0.290810	0.000000	0.296721	-0.109549	-0.169265	0.000000	0.000000	0.000000	0.000000	0.000000	0.242280	0.000000	-0.095570	0.000000	0.000000	0.000000	-0.163822	0.000000	-0.178309	0.000000	0.000000	0.000000	-0.183532	-0.163311	-0.131929	-0.211773	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.231103	0.000000	0.000000	0.186596	0.179506	0.000000	0.000000	0.000000	0.237116	0.000000	0.000000	0.000000	0.000000	0.182897	0.000000	0.000000	0.000000	0.000000	0.119328	0.000000	-0.127538	0.000000	0.000000	
G14	0.000000	0.202820	0.000000	0.000000	0.195082	0.215244	0.000000	0.212796	0.000000	0.000000	0.000000	0.000000	0.000000	0.191207	0.000000	0.000000	0.000000	-0.107871	0.000000	0.000000	0.000000	0.000000	0.140621	0.000000	0.146411	0.122811	0.000000	0.000000	0.000000	-0.248899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.122518	0.000000	0.000000	0.000000	0.258311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.191375	-0.032916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.172815	0.128522	0.000000	0.000000	0.000000	-0.096930	0.000000	0.000000	-0.308633	0.000000	0.000000	0.000000	0.000000	-0.065268	0.000000	0.000000	0.000000	-0.107558	0.133617	0.210651	0.000000	0.000000	0.000000	0.360085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166836	-0.336375	0.000000	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145304	0.000000	0.000000	0.103478	0.000000	0.000000	-0.086553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.287875	-0.160768	0.000000	-0.198160	-0.235867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.115183	-0.190372	0.000000	0.000000	0.149424	-0.133893	0.000000	0.138640	0.000000	0.227030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.288226	0.000000	0.000000	0.000000	0.210961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187607	0.192261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214823	0.000000	0.217393	-0.207132	0.000000	0.159547	-0.182217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119100	0.138348	
G16	0.000000	0.000000	-0.128753	-0.245548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248950	0.521967	0.000000	0.158763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145985	0.000000	0.000000	0.231878	0.000000	0.000000	0.000000	0.000000	0.000000	0.144877	0.000000	-0.375912	0.000000	0.000000	0.000000	0.000000	0.000000	0.150822	0.000000	0.000000	0.000000	-0.170116	0.000000	0.000000	0.000000	0.150954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009876	0.115782	0.206821	0.000000	0.000000	0.000000	0.000000	0.000000	-0.164870	-0.202632	0.000000	0.000000	0.000000	0.000000	0.142347	0.153719	0.000000	-0.093512	0.000000	0.151709	0.000000	0.000000	0.000000	0.083038	0.143090	-0.224913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.231817	-0.204130	0.000000	0.000000	0.000000	0.000000	-0.102863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.399533	0.000000	0.851254	-0.054718	0.000000	0.000000	-0.125761	0.000000	0.000000	0.000000	0.000000	0.184009	0.000000	0.217570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.125172	0.000000	0.000000	0.000000	0.238726	0.117845	0.000000	0.000000	-0.132733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138537	0.000000	0.000000	0.000000	0.000000	0.000000	0.135566	0.000000	-0.214277	0.000000	0.000000	-0.269525	0.000000	0.128589	0.000000	0.000000	0.000000	0.000000	-0.095569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050988	0.000000	0.000000	0.222502	0.000000	0.000000	-0.092821	0.000000	0.100340	0.088466	0.000000	-0.132585	0.000000	0.000000	0.000000	0.000000	
G18	0.144687	0.206406	0.000000	0.000000	0.000000	0.000000	0.000000	0.095725	0.000000	0.000000	0.000000	-0.114383	0.000000	0.000000	-0.120840	0.000000	0.000000	0.646499	0.000000	0.000000	0.000000	0.000000	0.000000	-0.252128	0.000000	0.000000	-0.085622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112112	0.000000	0.000000	0.000000	-0.228223	-0.150953	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101440	0.000000	0.000000	0.180468	0.000000	0.000000	0.000000	-0.198361	-0.176774	0.000000	0.000000	0.000000	0.182791	-0.226739	0.000000	0.000000	-0.145534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.079201	0.000000	0.000000	0.000000	0.000000	0.000000	0.069057	0.212075	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085304	-0.218214	0.096776	0.000000	0.000000	
G19	-0.143440	0.337968	-0.085758	-0.166258	0.000000	-0.184351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.169917	0.385428	0.000000	0.000000	-0.208019	0.277357	0.000000	0.000000	0.000000	-0.160251	0.000000	0.000000	0.000000	0.209549	-0.155278	0.215379	0.000000	0.000000	0.077675	0.249049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136255	0.000000	0.000000	0.220523	0.000000	0.000000	-0.097916	0.153995	0.000000	0.000000	0.000000	-0.188073	0.000000	-0.120714	0.000000	0.000000	0.000000	0.000000	-0.215535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107569	0.000000	0.000000	0.000000	0.000000	0.000000	
G20	0.000000	0.000000	0.000000	-0.088308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134292	0.000000	-0.032676	0.000000	0.000000	0.000000	0.116590	-0.168294	-0.166307	0.000000	-0.101990	0.000000	0.170177	0.000000	0.000000	-0.226113	0.000000	0.000000	0.000000	0.244150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144028	0.000000	0.000000	0.000000	0.000000	-0.466010	-0.260824	-0.376085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182914	0.000000	0.000000	-0.085343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.247871	0.256685	0.000000	-0.226841	0.388254	0.145591	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124366	0.000000	0.195037	0.000000	0.294033	
G21	0.000000	0.000000	-0.113146	0.000000	0.000000	0.000000	-0.076123	0.000000	0.000000	0.000000	0.000000	-0.112813	0.000000	0.000000	0.000000	0.000000	0.141886	0.103820	0.000000	0.000000	0.142418	-0.281215	0.000000	0.000000	0.387693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.170881	-0.194106	0.000000	0.212983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.154782	0.000000	0.000000	0.000000	-0.093531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168820	0.099619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088873	0.190629	0.000000	0.000000	0.000000	-0.204515	0.000000	0.000000	0.000000	0.000000	0.000000	0.140523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.179038	-0.099539	0.122187	0.172415	0.000000	0.000000	0.000000	-0.124162	0.163501	0.000000	0.000000	
G22	0.000000	0.000000	-0.146144	0.175280	0.000000	0.000000	0.151951	-0.139633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124010	0.000000	0.000000	0.054571	0.000000	0.000000	0.000000	0.701872	0.000000	0.000000	-0.307593	0.000000	-0.107799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.149561	0.000000	-0.125253	0.000000	0.000000	-0.083276	0.000000	0.000000	0.163721	0.000000	0.000000	0.000000	0.075607	0.000000	0.000000	-0.210122	0.000000	0.000000	0.000000	0.132136	0.159013	0.000000	0.000000	0.000000	0.000000	0.145636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138601	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.298146	0.000000	0.000000	-0.307236	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121404	0.000000	0.000000	0.000000	-0.066627	0.000000	-0.070430	
G23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127850	0.000000	-0.155754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140452	0.000000	0.421536	0.000000	0.233909	0.000000	0.097851	0.193593	-0.212355	0.000000	0.231807	0.000000	0.000000	0.000000	0.000000	0.000000	0.177104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121154	0.000000	-0.168238	-0.188844	0.000000	0.000000	0.000000	-0.135949	0.138049	0.000000	0.088571	0.000000	0.000000	0.000000	0.000000	0.206071	0.290118	0.000000	0.000000	0.145173	0.000000	0.000000	-0.168647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.342014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.134664	0.000000	0.000000	0.000000	-0.166998	0.000000	-0.082316	0.000000	-0.106313	
G24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073046	0.000000	0.000000	-0.214467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248017	0.000000	0.000000	-0.145185	0.350868	0.000000	-0.196683	0.000000	0.000000	-0.138818	0.000000	0.000000	-0.176265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119087	0.000000	0.000000	0.000000	0.238240	0.126753	0.000000	0.000000	0.000000	-0.141197	0.000000	-0.146826	-0.126405	0.000000	0.369633	-0.185270	0.187839	0.000000	-0.118408	0.283042	0.165768	-0.146298	0.123089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.128395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116086	0.000000	0.000000	0.000000	
G25	-0.198410	0.000000	0.000000	0.000000	0.000000	0.000000	0.424833	-0.115478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.346452	0.000000	-0.097914	0.000000	0.000000	0.000000	0.000000	0.000000	-0.228938	0.213531	0.335356	0.164013	0.000000	0.000000	-0.132261	0.000000	-0.173821	0.000000	-0.288344	0.189229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103049	-0.126540	0.000000	0.000000	-0.128668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084103	0.092340	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100179	-0.069606	0.000000	0.000000	-0.183998	0.000000	-0.206792	0.000000	0.130379	0.000000	0.093461	0.170534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
