"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
900	0.5190543	0.6272894	0.3343857	0.2963921	0.7551871	0.2122170	0.5978250	0.2716814	0.2431352	0.1138013	0.5435095	0.1171768	0.0920718	0.0678448	0.0232762	0.5099620	0.7314499	0.5768231	0.4468856	0.6864676	0.4267592	0.2924782	0.5338109	0.3447732	0.4430192	0.7127273	0.4432642	0.4035079	0.2153359	0.4861995	0.1508979	0.0213093	0.0191514	0.0188063	0.6718595	0.6738397	0.3730011	0.0698747	0.0703220	0.5549270	0.3982501	0.7558740	0.7489653	0.3139788	0.4729357	0.6548105	0.4287708	0.5139026	0.6753639	0.0463933	0.5723835	0.4596734	0.7368051	0.6468485	0.7585747	0.5329682	0.4373556	0.6756983	0.3149798	0.5056674	0.3105120	0.7324361	0.3082230	0.3238973	0.0865551	0.6929749	0.2225291	0.1405884	0.5535180	0.4992338	0.3697555	0.0344543	0.4008880	0.0150214	0.3391224	0.6993879	0.0361234	0.4011748	0.6510311	0.1241700	0.4498381	0.3280481	0.6987068	0.4637828	0.6356730	0.1329240	0.3870512	0.5828720	0.8321247	0.6778554	0.8852177	0.4569493	0.8281802	0.5531074	0.5113537	0.7206673	0.3784548	0.8565442	0.5271503	0.6930405

0	0.4377743	0.6859539	0.3272742	0.3785256	0.7109596	0.2383465	0.7874064	0.2674668	0.3583446	0.1480540	0.5164734	0.1019157	0.0893787	0.1298813	0.0619273	0.4109793	0.7560509	0.5791987	0.5284483	0.5857005	0.7302542	0.3420240	0.4916692	0.3466052	0.5862712	0.7291667	0.3411522	0.2918300	0.3095431	0.5442016	0.1385474	0.0480544	0.0153992	0.0437500	0.6529435	0.7595610	0.3368592	0.1214874	0.0396057	0.7290099	0.4763884	0.8762052	0.7005512	0.2888408	0.4467842	0.6878610	0.5520400	0.5996883	0.5704360	0.0286750	0.5471665	0.4310972	0.7764472	0.6212991	0.7044089	0.3879762	0.4067439	0.6636163	0.3353489	0.3540001	0.4330846	0.6685450	0.3046734	0.2594862	0.1049990	0.8274081	0.3473243	0.1786792	0.6709443	0.4791717	0.4366596	0.0082980	0.4728437	0.0293139	0.4727381	0.7224057	0.0464554	0.4927834	0.6128780	0.1204542	0.3531152	0.2548294	0.8096650	0.4321964	0.5430509	0.1307251	0.5120124	0.4776465	0.6842150	0.6715020	0.6649165	0.3630027	0.6943746	0.6212695	0.5542566	0.6703088	0.3546148	0.7765505	0.5842791	0.7290389
100	0.3211499	0.6181548	0.2836776	0.2395086	0.6748897	0.2111334	0.6550691	0.2609437	0.2335082	0.1500632	0.4058558	0.1111318	0.0628727	0.0999473	0.0250945	0.2837022	0.6617420	0.3513460	0.2099312	0.3804957	0.5409886	0.2778663	0.5746558	0.1991948	0.5423933	0.8155258	0.3012606	0.2334808	0.5418720	0.4527529	0.1265106	0.0694216	0.0099674	0.0340239	0.6314080	0.5507797	0.5107337	0.0363569	0.0292966	0.7170931	0.3122036	0.5936892	0.7825908	0.3242128	0.4151828	0.5190996	0.4692952	0.4567308	0.5491755	0.1052720	0.5601659	0.4705081	0.5714708	0.5775262	0.8036567	0.3139176	0.4365669	0.8420140	0.2520393	0.4199732	0.2558562	0.5072898	0.5071601	0.4549951	0.0622360	0.4968817	0.2508604	0.1568587	0.6472332	0.3677356	0.1634034	0.0094895	0.3606471	0.0029932	0.2890676	0.7079705	0.0627062	0.5932606	0.2592417	0.1199294	0.6094443	0.1597439	0.6971922	0.4363456	0.6557132	0.1061628	0.3647685	0.4742118	0.6066528	0.6911632	0.5802586	0.5125787	0.7565096	0.6043431	0.6385448	0.5974674	0.1797112	0.8711159	0.5061534	0.7014206
200	0.1910323	0.6242300	0.2300061	0.2559164	0.6421591	0.1952038	0.7078347	0.2056836	0.1300936	0.1940366	0.4617416	0.0455086	0.0500153	0.0903550	0.0445909	0.2019781	0.6752857	0.1955630	0.1069061	0.1604190	0.5525335	0.2889540	0.4498669	0.2207962	0.3047807	0.8099794	0.3787892	0.0786320	0.5687596	0.4311010	0.1872421	0.0305370	0.0203940	0.0339697	0.7639101	0.4576926	0.5759590	0.0037947	0.0051356	0.7542594	0.3067278	0.6125989	0.6729552	0.3022733	0.6047830	0.3869896	0.4602258	0.6448073	0.6413458	0.1655272	0.4364472	0.5526820	0.5624226	0.6763503	0.8331572	0.0761735	0.4528517	0.7198176	0.1446926	0.3456901	0.1407978	0.6026042	0.4477775	0.5457489	0.0917497	0.3720081	0.2028061	0.1228415	0.7753631	0.2789664	0.1114560	0.0002792	0.0561801	0.0020887	0.4773583	0.7530401	0.0632762	0.3199289	0.1438938	0.0890120	0.6790096	0.0734524	0.7608939	0.3995604	0.5909800	0.1358482	0.3663832	0.4623044	0.6005581	0.8321841	0.6432740	0.5315170	0.7077135	0.6213649	0.6039052	0.6492356	0.1564646	0.7317363	0.4446126	0.7545613
300	0.2188246	0.7780255	0.2294423	0.3007507	0.7633675	0.1852438	0.5774038	0.1661465	0.1570829	0.2035750	0.4257669	0.1416740	0.0815430	0.0980829	0.0571208	0.1118543	0.7373923	0.2828142	0.0663135	0.1679020	0.6757248	0.3001724	0.4235504	0.2723409	0.3500870	0.6609017	0.4293706	0.1266229	0.6887213	0.5154867	0.1785719	0.0463924	0.0189957	0.0062093	0.7052975	0.4559521	0.7578189	0.0009424	0.0006805	0.6954583	0.4414536	0.7960619	0.8429108	0.4179547	0.3929662	0.4567670	0.4990409	0.5446834	0.5448592	0.2402647	0.4145731	0.5344048	0.7501055	0.6011851	0.6574951	0.1003069	0.3741702	0.8779882	0.1714648	0.3965282	0.1339325	0.6116315	0.4880475	0.6254682	0.1529120	0.4914913	0.1966115	0.1282695	0.5949452	0.1809860	0.0836540	0.0011049	0.0330645	0.0032773	0.5515655	0.7577270	0.0660979	0.3508852	0.1467517	0.0660040	0.6689872	0.0877160	0.7429832	0.4492088	0.5747909	0.1685068	0.4719060	0.5030957	0.2300479	0.7582366	0.7693431	0.6724674	0.6539687	0.6026774	0.6122169	0.8118702	0.1490465	0.5929297	0.4850723	0.7387269
400	0.1394009	0.7993533	0.2266288	0.2644758	0.7515975	0.1468368	0.5642446	0.1791289	0.0916969	0.1908753	0.4806215	0.1430078	0.0902712	0.1029931	0.0392060	0.1012229	0.6344128	0.3183871	0.1349132	0.1445640	0.6605044	0.2228194	0.3317404	0.2205038	0.2700635	0.7162622	0.4527878	0.0692598	0.5349444	0.5853040	0.1946926	0.0181788	0.0242775	0.0178503	0.8394024	0.5063901	0.7696221	0.0060819	0.0001842	0.6495610	0.4605997	0.6508442	0.7935837	0.3137485	0.4154172	0.7001039	0.4159201	0.5214211	0.5302694	0.1713472	0.3909754	0.4933683	0.5440689	0.5186327	0.5985507	0.1035447	0.4968719	0.7588699	0.1123209	0.3472199	0.1482406	0.5161675	0.6133181	0.4766927	0.1550164	0.3195868	0.2374980	0.0891256	0.8066117	0.2659160	0.0597966	0.0030425	0.0134352	0.0009936	0.4637617	0.7155448	0.0273105	0.3669295	0.1525665	0.0796914	0.4899333	0.0728773	0.7289404	0.3422889	0.5684764	0.1737196	0.4065028	0.5097714	0.1830471	0.6553690	0.7944625	0.6131207	0.6957013	0.5357035	0.5927280	0.8262845	0.0701859	0.6321787	0.5748429	0.8035202
500	0.2618966	0.6385493	0.2798056	0.3732855	0.7308418	0.2193454	0.5076840	0.1069735	0.2162875	0.1805847	0.4151655	0.1151909	0.0995642	0.1512834	0.0251507	0.1153435	0.7531180	0.2124911	0.1143552	0.1191193	0.5739123	0.2299374	0.3750487	0.2542200	0.3199729	0.7150257	0.3223725	0.1177811	0.5863475	0.4328000	0.2095307	0.0069132	0.0281978	0.0133571	0.6814719	0.3673923	0.5423880	0.0001793	0.0008097	0.7165239	0.3763487	0.6799351	0.6775467	0.4210288	0.4435923	0.4015525	0.4079424	0.6352154	0.4541266	0.2136549	0.4525279	0.3506446	0.5137930	0.7255003	0.6884180	0.1157217	0.5059954	0.6762737	0.0699292	0.2900147	0.1604470	0.6347614	0.5444846	0.5192120	0.0964477	0.3241886	0.2302085	0.0909745	0.7158412	0.1447642	0.0631422	0.0020855	0.0140058	0.0011110	0.3482597	0.6147808	0.0572051	0.2664772	0.0621060	0.0616189	0.5905595	0.0638468	0.7512704	0.4956872	0.4690149	0.1501953	0.4721106	0.4146059	0.1488421	0.5993326	0.7704260	0.6672045	0.6229937	0.5901233	0.6027575	0.8036645	0.1280413	0.6380243	0.6732800	0.6807267
600	0.3320442	0.6777865	0.2044050	0.4099297	0.9288039	0.2148133	0.5139339	0.1396011	0.2156198	0.1833768	0.4183506	0.0794090	0.0480780	0.1230710	0.0495818	0.2599414	0.6739096	0.3933796	0.3364578	0.3505444	0.7194083	0.3628703	0.4279605	0.4088183	0.2757861	0.6830932	0.4337352	0.2561761	0.2429488	0.5518964	0.1592339	0.0077087	0.0206623	0.0265542	0.7427302	0.5943049	0.3326069	0.0767877	0.0033934	0.7391227	0.4589594	0.6631078	0.6226196	0.2822369	0.4162421	0.6476198	0.5783701	0.6701958	0.4943934	0.1130570	0.4781016	0.4311933	0.6465751	0.6483848	0.8163452	0.3557048	0.3556806	0.6555570	0.2666043	0.3688904	0.1167583	0.6312180	0.3735113	0.3130311	0.1317410	0.6237888	0.3565837	0.0955388	0.6371527	0.3853317	0.3524106	0.0051765	0.1283241	0.0619001	0.5941787	0.6658438	0.0643076	0.3825023	0.3605593	0.0583110	0.5372915	0.1768309	0.7102651	0.4529651	0.5085193	0.1705913	0.5720345	0.4910085	0.0960872	0.6904965	0.8472756	0.5492589	0.7630741	0.5302561	0.6226962	0.8297635	0.2448916	0.6972459	0.5695171	0.6894963
700	0.4946707	0.6219777	0.3337203	0.2318010	0.7201999	0.2517981	0.5474766	0.1751192	0.2151912	0.2644194	0.4512011	0.1282247	0.0510434	0.0956054	0.0322237	0.5558206	0.7374216	0.5129924	0.4652475	0.6050094	0.6812471	0.2588217	0.5216086	0.3191485	0.5033316	0.6788700	0.3626979	0.3495318	0.2317632	0.4544732	0.1987905	0.0374514	0.0312873	0.0313568	0.6799410	0.7384707	0.3069857	0.1277892	0.0413537	0.6201578	0.4032638	0.6955780	0.6211646	0.3006153	0.4317042	0.8070570	0.5489464	0.4933858	0.5703794	0.0816904	0.5928986	0.4117157	0.7708694	0.6396556	0.8139459	0.4236141	0.4407517	0.6260186	0.4169552	0.4392936	0.2914365	0.6205810	0.3179993	0.3310108	0.1367149	0.5354113	0.4257387	0.1643967	0.5372876	0.4578817	0.5046438	0.0143864	0.4149188	0.0255233	0.4438302	0.7201775	0.0202995	0.5507800	0.5808956	0.1619111	0.3899040	0.4676263	0.6939435	0.3989236	0.4709557	0.0852717	0.3867741	0.4507138	0.5000250	0.6987571	0.5891168	0.4722680	0.6950840	0.4941907	0.6321607	0.6582496	0.3117708	0.6796811	0.5595133	0.7903378
800	0.5269751	0.7703656	0.3604648	0.3310630	0.9430027	0.2216455	0.5011649	0.2612827	0.2767747	0.1920644	0.4663122	0.1772493	0.0873304	0.0848643	0.0280995	0.4301789	0.7665248	0.6428990	0.4486536	0.5903126	0.6833671	0.3635368	0.5097423	0.3828875	0.3853962	0.7723559	0.3802268	0.5234285	0.1832956	0.4736690	0.1474906	0.0400683	0.0262652	0.0347462	0.5480416	0.6582015	0.4075872	0.1189995	0.0521563	0.7917611	0.5364638	0.7542806	0.6806101	0.3810559	0.3413941	0.9059526	0.5096788	0.5205796	0.6753062	0.0960714	0.5333270	0.4797216	0.6496832	0.6946855	0.7337551	0.4340811	0.3778737	0.6213484	0.3620945	0.5327348	0.4820794	0.6697371	0.3275211	0.3078110	0.0927472	0.6462195	0.5128401	0.1435305	0.7151693	0.3756667	0.3811982	0.0159639	0.4601773	0.0874489	0.2431400	0.7671382	0.0274156	0.5859712	0.6767969	0.1465583	0.5141564	0.2804195	0.6956456	0.3417209	0.5945439	0.1276918	0.3807664	0.5645103	0.6520076	0.6976673	0.6417910	0.2864808	0.6645497	0.6656180	0.6046342	0.5833708	0.2327421	0.7120257	0.5225026	0.7502192
900	0.5563903	0.6810964	0.3989968	0.3503334	0.7211904	0.1832661	0.5924229	0.2357899	0.1785701	0.1691747	0.5147631	0.1689029	0.0884830	0.1204468	0.0461636	0.5211841	0.7883565	0.6461845	0.4190687	0.6651799	0.4889319	0.4325507	0.5222337	0.2466586	0.4725686	0.7646604	0.4046441	0.3751612	0.2056862	0.4761408	0.1396063	0.0065855	0.0079802	0.0127410	0.6821082	0.6953683	0.2827632	0.1116574	0.0350964	0.7002860	0.4728170	0.7104908	0.8104533	0.3351230	0.4217288	0.7908659	0.4677748	0.4966852	0.5745605	0.0638463	0.4618574	0.5480480	0.6828358	0.6393331	0.7228709	0.4310828	0.3626039	0.6261250	0.3729906	0.5586459	0.3226957	0.6855389	0.3866444	0.3734704	0.0859603	0.6554272	0.4311242	0.1933794	0.5783716	0.5773252	0.3900103	0.0119960	0.6068950	0.0612062	0.4033621	0.7426243	0.0362311	0.6097759	0.6023814	0.1455627	0.4439981	0.3937626	0.6851388	0.4733001	0.4700607	0.0983740	0.4400947	0.5208737	0.7145742	0.5894386	0.8197203	0.5105202	0.6247709	0.6124797	0.4916714	0.6476118	0.3160136	0.7965786	0.5886245	0.5356503
