G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.153559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185110	0.000000	-0.271026	0.000000	0.000000	0.000000	0.000000	0.056507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.332820	0.000000	-0.127295	0.000000	0.000000	0.000000	-0.075332	0.000000	0.178995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129147	0.273125	0.000000	-0.167644	-0.106223	0.000000	0.132541	-0.141784	-0.148034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.163244	0.000000	0.000000	0.000000	-0.285511	0.276688	0.000000	0.000000	-0.207955	0.000000	0.000000	0.000000	0.143112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279314	0.000000	0.000000	0.000000	0.000000	0.000000	0.223267	-0.128406	0.000000	-0.085225	0.000000	0.142612	0.086006	0.266609	-0.210144	0.000000	0.216307	
G12	-0.248069	-0.162583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109644	0.000000	0.745597	-0.258763	0.000000	0.000000	0.000000	0.000000	0.203171	0.000000	-0.134473	-0.170147	0.000000	0.000000	0.138696	0.000000	0.000000	0.000000	0.146117	-0.201428	0.179057	0.000000	0.000000	0.000000	0.000000	0.000000	0.113193	0.000000	0.000000	0.000000	0.000000	0.000000	-0.059624	-0.166468	0.000000	0.000000	-0.051811	0.000000	0.000000	-0.096144	-0.186521	0.119803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.276643	0.000000	0.000000	0.000000	-0.221532	0.000000	0.000000	0.000000	0.139460	-0.237865	0.000000	-0.073780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.189134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199973	0.000000	0.000000	0.000000	-0.119538	0.000000	0.213763	0.000000	0.000000	0.000000	-0.217308	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.095539	0.000000	0.000000	0.000000	0.077926	0.000000	0.000000	-0.139779	0.000000	0.000000	0.112868	0.000000	0.000000	0.000000	0.000000	-0.094794	0.000000	0.000000	0.000000	0.000000	-0.175325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113844	0.000000	0.294501	-0.088717	0.290102	-0.110793	-0.157500	0.000000	0.000000	0.000000	0.000000	0.000000	0.264151	0.000000	-0.127475	0.000000	0.000000	0.000000	-0.158439	0.000000	-0.175317	0.000000	0.000000	0.000000	-0.199356	-0.151042	-0.119555	-0.206371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285414	-0.125952	0.000000	0.176239	0.182070	0.000000	0.000000	0.000000	0.247483	0.000000	0.000000	0.000000	0.000000	0.183889	0.000000	0.000000	0.000000	0.000000	0.106829	0.000000	-0.135527	0.000000	0.081434	
G14	0.000000	0.179680	0.000000	0.000000	0.208983	0.135730	0.000000	0.214951	0.000000	0.000000	0.000000	0.000000	0.180016	0.130350	0.000000	0.000000	0.000000	-0.135559	0.000000	0.000000	0.000000	0.000000	0.142442	0.000000	0.142259	0.208001	0.000000	0.000000	0.000000	-0.232441	0.000000	0.191181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.138221	0.000000	0.000000	0.000000	0.298421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213774	-0.020211	0.000000	0.000000	0.000000	0.138842	0.000000	0.000000	0.000000	0.000000	-0.204501	0.146844	0.000000	0.000000	0.000000	-0.119393	0.000000	0.000000	-0.339279	0.000000	0.000000	0.000000	0.000000	-0.084300	0.000000	0.000000	0.000000	-0.127863	0.103009	0.184457	0.000000	0.000000	0.000000	0.304252	-0.138183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188684	-0.345348	0.000000	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147855	0.000000	0.000000	0.141314	0.000000	-0.112624	-0.106514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.324702	-0.169926	0.000000	-0.198559	-0.232784	0.134810	0.000000	0.000000	0.140631	0.000000	0.000000	-0.122043	-0.173937	0.000000	0.000000	0.132309	-0.163428	0.000000	0.079317	0.000000	0.263615	0.000000	0.000000	0.000000	0.000000	0.090152	0.000000	0.000000	0.281281	0.000000	0.000000	0.000000	0.206405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214321	0.198486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142343	0.000000	0.000000	-0.181447	0.152862	0.000000	0.000000	0.183596	0.000000	0.210574	-0.190732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.130975	0.113577	
G16	0.000000	0.151474	-0.121037	-0.249070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214165	0.503567	0.000000	0.163577	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175637	0.000000	0.165822	-0.095257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151721	0.000000	-0.115524	0.209876	0.000000	0.000000	0.000000	0.000000	0.000000	0.160709	0.000000	-0.364625	0.000000	0.000000	0.000000	0.000000	0.000000	0.175383	0.000000	0.000000	0.000000	-0.155496	0.000000	0.000000	0.000000	0.201363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000653	0.171853	0.235271	0.000000	0.000000	0.000000	0.000000	0.000000	-0.223915	-0.207234	0.000000	0.000000	0.000000	0.000000	0.140522	0.161568	0.000000	-0.090336	0.000000	0.134529	0.000000	0.000000	0.000000	0.092559	0.159486	-0.208594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.193677	-0.186045	0.000000	0.000000	0.000000	0.000000	-0.116207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.394299	0.000000	0.896567	-0.051680	0.000000	0.000000	-0.087651	0.000000	0.000000	0.000000	0.000000	0.158756	0.000000	0.228347	-0.104610	0.000000	0.000000	0.000000	-0.148421	0.000000	-0.130160	0.000000	0.000000	0.000000	0.212789	0.119712	0.000000	0.000000	-0.124512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158343	0.000000	0.000000	0.000000	0.000000	0.000000	0.148747	0.000000	-0.196974	0.000000	0.000000	-0.273288	-0.098836	0.132396	0.000000	0.000000	0.000000	0.000000	-0.120534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016384	0.000000	0.133540	0.209473	0.000000	0.000000	-0.092452	0.000000	0.113945	0.099726	0.000000	-0.112831	0.000000	0.000000	0.000000	0.000000	
G18	0.159048	0.220760	0.000000	0.000000	0.000000	0.000000	0.000000	0.106765	0.000000	0.000000	0.000000	-0.144209	0.000000	0.000000	-0.113652	0.000000	0.000000	0.641156	0.000000	0.000000	0.000000	0.000000	0.000000	-0.241313	0.000000	0.000000	-0.068676	0.000000	-0.118244	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123250	0.000000	0.000000	0.000000	-0.226741	-0.153437	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116291	0.000000	0.000000	0.196435	0.000000	0.000000	0.000000	-0.193707	-0.192245	0.000000	0.000000	0.000000	0.171476	-0.242078	0.000000	0.000000	-0.144692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.183067	0.000000	0.000000	0.000000	0.125664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101699	0.113786	0.000000	0.102191	0.000000	0.000000	0.052560	0.204210	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086811	-0.214031	0.090808	0.000000	0.000000	
G19	-0.133556	0.323429	-0.097064	-0.171921	0.000000	-0.164397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.180793	0.331740	0.000000	0.206604	-0.233445	0.273230	0.000000	0.000000	0.000000	-0.186804	0.000000	0.000000	0.000000	0.183167	-0.159027	0.192639	0.000000	0.000000	0.031857	0.237278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145995	0.000000	0.000000	0.215298	0.000000	0.000000	-0.123732	0.166780	0.000000	0.000000	0.000000	-0.214318	0.000000	-0.118136	0.000000	0.000000	0.000000	0.000000	-0.229819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107050	0.000000	0.000000	-0.128183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118870	0.112168	0.000000	0.000000	0.000000	0.101711	
G20	0.000000	0.000000	0.000000	-0.089533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.133413	0.000000	-0.008328	0.000000	0.000000	0.000000	0.101214	-0.201154	-0.218823	0.067246	-0.099547	0.000000	0.170561	0.000000	0.000000	-0.262467	0.000000	0.000000	0.000000	0.219628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101806	0.000000	0.000000	0.000000	0.000000	-0.485921	-0.272396	-0.390738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172689	0.000000	0.000000	-0.084238	0.087327	0.000000	0.181908	0.000000	0.000000	0.000000	0.000000	0.135520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.279341	0.258436	0.000000	-0.216980	0.323567	0.133191	0.000000	0.000000	0.000000	0.063041	0.000000	-0.130640	0.000000	0.198720	0.000000	0.271317	
G21	0.000000	0.000000	-0.143943	0.000000	0.000000	0.000000	-0.095667	0.000000	0.000000	0.000000	0.000000	0.000000	-0.169379	0.000000	0.000000	0.190767	0.113302	0.109699	0.000000	0.000000	0.179972	-0.317438	0.000000	0.000000	0.380573	0.000000	0.000000	0.000000	0.150463	0.000000	0.000000	0.000000	0.000000	-0.119470	-0.189278	0.000000	0.193746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.169493	0.000000	0.000000	0.000000	-0.116723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154158	0.100118	0.000000	0.000000	0.077803	0.000000	0.000000	0.000000	0.000000	0.146739	0.000000	0.000000	-0.164930	-0.214015	0.000000	0.000000	0.000000	0.000000	0.000000	0.140041	0.000000	0.000000	0.117414	0.000000	0.000000	0.000000	0.000000	0.000000	-0.156086	-0.109319	0.110505	0.148291	0.000000	0.000000	0.000000	-0.150172	0.134698	0.000000	0.000000	
G22	0.000000	0.000000	-0.150843	0.146403	0.000000	0.000000	0.157841	-0.126643	0.000000	-0.109714	0.000000	0.000000	0.000000	0.000000	0.117236	0.000000	0.000000	0.037773	0.000000	0.000000	0.000000	0.677866	0.000000	0.000000	-0.327652	0.000000	-0.076728	0.000000	0.000000	0.000000	0.000000	0.000000	0.121087	0.000000	0.178186	0.000000	-0.111273	0.000000	0.000000	-0.092485	0.000000	0.000000	0.191470	0.000000	-0.099504	0.000000	0.070896	0.000000	0.000000	-0.201762	0.000000	0.000000	0.000000	0.113491	0.140011	0.000000	0.000000	0.000000	0.000000	0.128464	0.000000	0.132783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.135146	0.000000	0.000000	0.000000	0.000000	0.000000	-0.215720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327495	0.123096	0.000000	-0.314113	0.000000	0.000000	0.000000	0.000000	0.000000	-0.125366	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088967	
G23	0.000000	0.000000	0.096905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096530	0.161528	-0.163141	0.000000	0.000000	0.000000	0.000000	0.000000	0.109359	0.000000	0.000000	-0.174996	0.000000	0.454771	0.000000	0.233716	0.000000	0.127551	0.181116	-0.214730	0.000000	0.231624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103143	0.000000	-0.196592	-0.227802	0.000000	0.000000	0.000000	-0.146984	0.161926	0.000000	0.066841	0.000000	0.000000	0.000000	0.000000	0.227979	0.272660	0.000000	0.000000	0.154680	0.000000	0.000000	-0.156981	0.000000	0.000000	0.000000	0.000000	0.000000	-0.225828	0.000000	-0.324234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143908	0.000000	0.000000	0.000000	-0.179415	0.000000	-0.102061	0.000000	-0.104932	
G24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061057	0.000000	0.000000	-0.223245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.104124	0.000000	0.000000	-0.245129	0.000000	0.000000	-0.192210	0.351109	0.000000	-0.212050	0.000000	0.000000	-0.109609	0.000000	0.000000	-0.197978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103827	0.000000	0.000000	0.000000	0.237397	0.129501	-0.081525	0.000000	0.000000	-0.148075	-0.100902	-0.167531	-0.130207	0.000000	0.347382	-0.151510	0.225433	0.000000	-0.117376	0.294949	0.182073	-0.166584	0.122949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.171165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.100397	0.000000	0.000000	0.000000	0.000000	0.065990	0.000000	0.000000	
G25	-0.196516	0.000000	0.000000	0.000000	0.000000	0.000000	0.442869	-0.118445	0.000000	0.000000	0.000000	0.000000	0.192098	0.000000	0.246387	0.000000	-0.095091	0.000000	0.000000	0.000000	0.000000	0.000000	-0.219390	0.220276	0.320156	0.170751	0.000000	0.000000	-0.116427	0.000000	-0.194124	0.000000	-0.282598	0.180470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096341	-0.109560	-0.068981	-0.093103	-0.120349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093113	0.106191	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095851	-0.072968	0.000000	0.000000	-0.184807	0.000000	-0.217251	0.000000	0.138834	-0.133234	0.137831	0.161223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
