"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
600	0.6171846	0.1228048	0.3060205	0.6388667	0.1447856	0.3823430	0.6519328	0.8569027	0.8328277	0.6102972
650	0.8024419	0.0804874	0.3987270	0.6134333	0.1544187	0.3415498	0.6791125	0.7222545	0.6930467	0.6109138
700	0.7804539	0.0871222	0.3594883	0.6801495	0.1578423	0.3402294	0.5099839	0.7069292	0.6455296	0.7232683
750	0.8290307	0.0996338	0.4407318	0.6614428	0.0912002	0.3014502	0.5312501	0.6374457	0.6898205	0.5949425
800	0.7490433	0.0988457	0.3369789	0.6225854	0.1013723	0.3563181	0.3978822	0.6009584	0.7440107	0.7923625
850	0.5887312	0.0482351	0.4387776	0.7599636	0.1361985	0.3467893	0.3892781	0.6715002	0.6533540	0.7493886
900	0.6694072	0.1078080	0.3228902	0.5764897	0.1683970	0.3105481	0.4222378	0.7085699	0.6421272	0.6938667
950	0.7164183	0.0819181	0.2685038	0.7964334	0.1180917	0.2960746	0.5092373	0.7121105	0.6454818	0.6612289
1000	0.8032117	0.1198640	0.3146458	0.6352872	0.1803657	0.2432311	0.5376463	0.6763547	0.6253106	0.5716938

0	0.7025546	0.0965407	0.4955336	0.6290043	0.1394119	0.2777284	0.5852446	0.6987308	0.7189792	0.6317014
50	0.2670111	0.0066399	0.4120065	0.6331020	0.1601289	0.3160889	0.3879914	0.3125419	0.8405381	0.7525926
100	0.1495577	0.0002031	0.3162661	0.6388113	0.3527526	0.4121452	0.5371867	0.2207124	0.7847303	0.6308077
150	0.1258573	0.0000726	0.3444491	0.5332911	0.5828865	0.4561672	0.5854555	0.1641590	0.6864760	0.6603441
200	0.1503708	0.0007181	0.3601180	0.4870183	0.6474004	0.5160537	0.4715633	0.1138825	0.7514894	0.7220521
250	0.1147272	0.0010901	0.2514869	0.3816565	0.5962019	0.5849437	0.5616858	0.0875836	0.7451011	0.9215333
300	0.1136885	0.0006993	0.4130228	0.4027960	0.7206053	0.6962295	0.5828932	0.1047608	0.7346484	0.6120013
350	0.1074903	0.0006402	0.5144453	0.4555527	0.6110892	0.6188064	0.5699641	0.1494655	0.7260995	0.7034582
400	0.0916218	0.0000216	0.3046374	0.4184513	0.7049432	0.6340790	0.5705248	0.1345381	0.7072688	0.7037104
450	0.0704370	0.0001071	0.4381759	0.4398207	0.6032927	0.4893698	0.5182417	0.1445357	0.7245269	0.6900767
500	0.1084545	0.0000243	0.4247121	0.4081400	0.6065379	0.5912179	0.5254869	0.1195000	0.7796607	0.7214128
550	0.4934324	0.1669844	0.3493963	0.4666379	0.6220579	0.5662445	0.4837116	0.5461221	0.7879295	0.7344458
600	0.6485525	0.1396843	0.2905074	0.5659879	0.3116094	0.4739788	0.5869444	0.6502586	0.6549880	0.6450217
650	0.7971715	0.0786818	0.4188026	0.5786856	0.3052366	0.3214644	0.5316969	0.7105375	0.6432834	0.7139627
700	0.5833888	0.0780344	0.4350727	0.6022758	0.1586621	0.3322274	0.4560579	0.6787980	0.6150558	0.7626299
750	0.7644667	0.1123633	0.3151357	0.6865068	0.1446601	0.3789285	0.3600829	0.6422636	0.7599346	0.7957661
800	0.7656012	0.1890966	0.3121278	0.6589912	0.1015360	0.3403691	0.5459900	0.8619677	0.8074774	0.7599446
850	0.6111505	0.1077332	0.4633630	0.6910229	0.2198009	0.3956457	0.4768284	0.6286063	0.6190746	0.6722002
900	0.6721184	0.1118654	0.3130161	0.6404274	0.1483400	0.3303212	0.4367724	0.7552463	0.7121735	0.6523538
950	0.6289104	0.1164068	0.3330950	0.6113299	0.1128817	0.3811676	0.4847003	0.7976182	0.7135124	0.7852974
1000	0.7712319	0.0879682	0.3590816	0.6687344	0.1406588	0.3700837	0.5258812	0.7604233	0.7878045	0.6290981

0	0.7291507	0.1646974	0.5393216	0.7087402	0.1237001	0.2432843	0.3970339	0.7599215	0.6285854	0.6076601
50	0.5109302	0.1803674	0.3894485	0.6874071	0.1012508	0.4088945	0.1468781	0.3528068	0.4169359	0.7657149
100	0.6097374	0.1875477	0.2565762	0.5980135	0.1486603	0.4252275	0.0264118	0.3565534	0.4086711	0.8156564
150	0.7059362	0.2070564	0.1696391	0.4758323	0.1471183	0.4733397	0.0259651	0.2819844	0.3558222	0.7042378
200	0.7791460	0.2695352	0.2447503	0.3854643	0.1409376	0.5552323	0.0067659	0.1862479	0.4058957	0.6916045
250	0.7512179	0.3182197	0.1712229	0.4492310	0.0985869	0.4274730	0.0094517	0.2538905	0.3565842	0.7226358
300	0.6662777	0.2300156	0.2081826	0.3920308	0.1500982	0.5281481	0.0019713	0.2450673	0.2789396	0.8015413
350	0.6446435	0.2564993	0.2921507	0.3937747	0.1285197	0.5760348	0.0114260	0.1746718	0.2805749	0.7041561
400	0.7309197	0.2767497	0.1989521	0.5795062	0.1167303	0.5195734	0.0138563	0.2548303	0.3775839	0.7438145
450	0.7241511	0.2384708	0.2291561	0.3893692	0.1496491	0.4616732	0.0025197	0.1916132	0.3453198	0.7157578
500	0.6861697	0.2557487	0.2398097	0.2895560	0.1109189	0.4998435	0.0070070	0.1959993	0.3096857	0.6144597
550	0.6640881	0.1897509	0.2068039	0.4475400	0.1082641	0.4044676	0.5668736	0.6426656	0.6214781	0.5714713
600	0.6374970	0.1523764	0.3196045	0.5663255	0.1010354	0.4860355	0.5977940	0.7231546	0.6409856	0.6966782
650	0.7156959	0.1338911	0.4068650	0.6595041	0.1013164	0.4614339	0.6950467	0.7188045	0.6558541	0.7758014
700	0.6367377	0.1458993	0.4325222	0.6690486	0.1462886	0.3561251	0.5087046	0.6382091	0.7491581	0.7329435
750	0.6861329	0.1471605	0.4342745	0.5726726	0.1460243	0.3473546	0.4667717	0.6700589	0.7790399	0.7393787
800	0.7440202	0.1238498	0.4384850	0.7432860	0.1294852	0.2765572	0.5446558	0.7585209	0.6396986	0.6684210
850	0.8967149	0.0662469	0.4268514	0.5678651	0.0999712	0.3447260	0.4650374	0.7023964	0.6389196	0.6975826
900	0.7564360	0.0664624	0.4127351	0.6886540	0.1245277	0.3897331	0.4798852	0.6957703	0.7970938	0.6599207
950	0.6792970	0.0715481	0.3728141	0.5188151	0.0947804	0.2650917	0.4785983	0.7806962	0.5806831	0.7913360
1000	0.6020569	0.0930319	0.3585051	0.8028182	0.1239435	0.3540091	0.3951515	0.7849719	0.7304382	0.6863379
