G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.157577	0.000000	0.133754	0.000000	0.000000	0.141518	0.000000	0.000000	0.000000	0.000000	0.146147	0.000000	-0.252573	0.000000	0.000000	0.000000	0.000000	0.059119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088769	0.080765	-0.373915	0.000000	-0.207020	0.000000	0.000000	-0.154113	-0.099254	0.000000	0.156745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057654	0.000000	0.000000	0.086430	0.073776	0.239046	0.000000	-0.099611	-0.096813	0.000000	0.139115	-0.160734	-0.116528	-0.105730	-0.246630	0.000000	0.000000	0.112746	0.000000	0.138294	-0.153891	0.000000	0.000000	0.000000	-0.323847	0.261162	0.000000	0.000000	-0.246522	0.000000	0.000000	0.000000	0.171397	0.000000	0.056715	0.103251	0.000000	0.000000	0.000000	0.202292	0.000000	-0.123277	0.000000	0.000000	0.000000	0.215318	-0.107821	0.000000	-0.126609	0.000000	0.129625	0.079612	0.238849	-0.198717	0.000000	0.210099	
G12	-0.220506	-0.180990	0.000000	0.053569	0.000000	0.000000	0.000000	0.000000	-0.122233	0.133956	0.000000	0.765095	-0.234918	0.000000	0.000000	0.085360	0.000000	0.191254	-0.113693	0.000000	-0.146536	0.154907	0.000000	0.178777	0.000000	0.000000	0.000000	0.159014	-0.235834	0.149982	0.000000	0.094971	-0.143244	0.000000	0.000000	0.134154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.194174	0.049334	0.000000	-0.016457	0.000000	0.000000	-0.114348	-0.129142	0.112788	0.000000	0.000000	0.066652	0.000000	0.000000	0.000000	0.234842	0.000000	0.156841	0.000000	-0.257073	-0.101011	0.000000	0.000000	0.133855	-0.201306	0.064192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.167470	0.000000	-0.114898	-0.157798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220963	0.000000	0.000000	0.000000	-0.152708	-0.116864	0.251995	-0.029393	0.000000	-0.078544	-0.191489	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.127237	-0.117578	0.000000	0.000000	0.072692	0.106023	0.000000	-0.121957	0.000000	0.000000	0.107520	0.000000	0.000000	0.000000	0.000000	-0.135832	0.000000	0.000000	0.109265	0.000000	-0.149245	0.000000	-0.098004	0.000000	0.000000	0.000000	-0.101157	0.000000	-0.076351	0.000000	0.000000	0.000000	0.062553	0.000000	0.000000	0.187597	0.000000	-0.046440	0.000000	-0.172283	0.087654	0.253536	-0.116746	0.313736	-0.114285	-0.175793	0.000000	0.000000	0.000000	0.000000	0.000000	0.297049	0.000000	-0.155042	0.000000	0.000000	0.000000	-0.167427	-0.098879	-0.140770	0.000000	0.000000	0.096903	-0.151012	-0.187603	-0.138214	-0.248964	0.000000	0.080150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.312446	-0.114578	0.000000	0.117816	0.164785	0.000000	0.000000	0.000000	0.250673	-0.137478	0.000000	0.000000	0.000000	0.164403	0.000000	0.000000	0.000000	0.000000	0.162622	0.000000	-0.147375	0.000000	0.091534	
G14	0.000000	0.208280	0.000000	0.000000	0.179732	0.142160	0.000000	0.172403	0.000000	0.000000	0.000000	-0.066603	0.219210	0.170739	0.000000	0.000000	0.000000	-0.181160	0.000000	0.000000	0.000000	0.000000	0.119292	0.000000	0.134146	0.191192	0.000000	0.000000	0.000000	-0.222539	0.000000	0.174774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.153387	0.000000	0.000000	0.000000	0.292172	0.000000	0.101708	0.119779	-0.202985	0.101704	-0.114752	-0.211465	-0.064111	-0.122088	0.000000	0.000000	0.098567	0.000000	0.000000	0.000000	0.000000	-0.166249	0.123759	0.163009	0.103975	0.000000	-0.139067	0.000000	0.000000	-0.370629	0.000000	0.107269	0.000000	-0.108922	-0.104800	0.000000	0.000000	0.000000	-0.164308	0.054309	0.193458	0.000000	0.000000	0.000000	0.279341	-0.215241	0.140753	0.000000	0.000000	0.070563	0.000000	0.000000	0.000000	0.000000	-0.219328	-0.350453	0.078675	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	-0.060613	0.070413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188193	0.000000	0.000000	0.196100	0.000000	-0.107081	-0.048543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.298441	-0.154215	0.000000	-0.138324	-0.178430	0.206405	0.000000	0.000000	0.184555	0.000000	0.000000	-0.172931	-0.103359	0.000000	0.000000	0.149433	-0.218292	0.000000	0.030543	0.000000	0.218087	0.000000	-0.061539	0.000000	-0.200950	0.068762	0.000000	0.000000	0.241995	0.082210	-0.084652	0.000000	0.181946	0.000000	-0.170317	0.000000	0.000000	0.100299	0.082340	0.000000	0.000000	-0.292039	0.174880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.207860	0.072735	0.000000	-0.139880	0.224661	0.000000	0.084639	0.212474	0.000000	0.190402	-0.228610	0.000000	0.000000	-0.124872	0.000000	0.059310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072449	-0.174614	0.103532	
G16	0.000000	0.157167	-0.118707	-0.217253	0.099459	0.000000	0.067103	-0.096518	0.000000	0.000000	0.000000	0.000000	0.222871	0.000000	-0.170322	0.496852	0.000000	0.181633	0.000000	-0.157432	0.000000	0.000000	0.000000	-0.173059	0.000000	0.126445	-0.087198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134426	-0.218081	0.000000	-0.131286	0.168491	0.000000	0.000000	0.000000	0.000000	-0.058991	0.219836	0.000000	-0.372840	0.062352	0.000000	0.000000	0.000000	-0.081532	0.201241	0.000000	-0.081898	0.000000	-0.181304	0.000000	0.125531	0.000000	0.174690	0.000000	0.000000	-0.115223	0.000000	0.000000	0.000000	-0.036613	0.234039	0.275002	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200311	-0.231073	0.000000	0.000000	0.000000	0.000000	0.164917	0.141790	0.000000	-0.165322	0.000000	0.119869	0.000000	0.000000	0.000000	0.117115	0.194811	-0.225724	0.121821	-0.096344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.179897	-0.187541	0.000000	0.131083	0.000000	0.063723	-0.142525	0.144558	-0.124956	0.000000	-0.093872	0.000000	0.000000	-0.245767	0.000000	0.863336	-0.074827	0.000000	0.000000	-0.094422	0.154938	0.000000	0.000000	0.000000	0.144023	0.000000	0.184117	-0.123121	0.000000	0.000000	0.000000	-0.162016	0.000000	-0.120738	0.000000	0.000000	0.000000	0.235619	0.101199	0.000000	-0.045993	-0.137531	0.000000	0.000000	0.085588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.079842	0.000000	0.000000	0.000000	0.168218	-0.103173	0.000000	0.000000	0.000000	0.000000	0.131935	0.000000	-0.181595	0.000000	0.087504	-0.289036	-0.074136	0.140073	0.000000	0.000000	0.000000	0.115672	-0.068982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003532	0.000000	0.100657	0.175946	-0.129109	0.000000	-0.065499	-0.099521	0.132667	0.093284	0.000000	-0.108492	0.000000	0.000000	0.000000	0.000000	
G18	0.091851	0.189534	0.000000	-0.073854	-0.113874	0.000000	0.000000	0.113442	0.000000	0.068984	0.000000	-0.169628	-0.155154	0.000000	-0.100892	0.000000	0.000000	0.674880	0.000000	0.000000	0.000000	0.000000	0.000000	-0.254830	0.000000	0.000000	-0.071426	0.079029	-0.134805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141558	0.000000	0.000000	0.000000	-0.231723	-0.135837	0.000000	0.000000	0.000000	0.068536	0.000000	-0.108580	0.000000	0.000000	0.203302	0.000000	0.000000	0.000000	-0.214110	-0.185451	0.109554	0.000000	0.111786	0.175554	-0.197642	0.000000	0.000000	-0.159503	0.000000	0.000000	0.000000	-0.106479	0.000000	0.000000	0.168058	0.000000	0.000000	0.000000	0.152929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052331	0.000000	-0.112261	0.141967	-0.191637	0.113602	0.000000	0.000000	0.070272	0.211411	0.000000	0.087106	0.000000	0.000000	0.000000	-0.072422	-0.217421	0.102684	0.060477	-0.052561	
G19	-0.125612	0.315038	-0.042885	-0.174340	0.000000	-0.162677	0.000000	0.000000	0.000000	0.000000	0.000000	0.122323	0.000000	0.000000	0.000000	0.000000	0.000000	-0.227414	0.328447	0.000000	0.275489	-0.231285	0.200214	0.000000	0.000000	0.000000	-0.177419	0.000000	0.000000	-0.158632	0.139825	-0.196917	0.130469	0.000000	0.000000	0.050365	0.305998	0.000000	0.000000	-0.072233	0.000000	0.000000	0.063415	0.000000	0.000000	-0.103314	0.000000	0.000000	0.182061	0.000000	-0.079142	-0.102321	0.150209	0.000000	-0.083860	0.000000	-0.217730	0.000000	-0.072720	0.126689	0.000000	0.000000	-0.079398	-0.260974	0.000000	0.000000	0.000000	0.101283	0.000000	0.163186	0.000000	0.000000	0.114807	0.000000	0.000000	0.000000	0.000000	0.000000	-0.159069	0.000000	0.000000	0.000000	0.151626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157384	-0.087693	0.077163	0.000000	0.000000	-0.106234	0.138346	0.000000	-0.108840	0.000000	0.090580	
G20	0.000000	0.000000	0.000000	-0.047901	0.075998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097290	0.000000	0.074760	-0.107533	0.000000	0.000000	0.145329	-0.160138	-0.191375	0.090669	-0.148691	0.000000	0.179710	0.000000	0.000000	-0.281777	0.066964	0.000000	0.000000	0.176134	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072747	0.000000	0.000000	-0.059889	0.000000	0.000000	0.118774	0.000000	0.000000	0.096056	0.000000	-0.473436	-0.260523	-0.412233	0.000000	0.113559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098459	-0.105961	0.067868	-0.078502	0.123646	0.000000	0.120256	0.000000	0.000000	0.000000	0.000000	0.146099	0.000000	-0.095370	0.000000	0.000000	0.000000	0.104865	0.082668	0.000000	-0.294750	0.187529	0.000000	-0.225515	0.312327	0.160915	0.000000	-0.109798	0.000000	0.118849	-0.118672	-0.219552	0.000000	0.224165	0.000000	0.288054	
G21	-0.142657	-0.103447	-0.187774	0.128941	0.000000	0.000000	-0.094121	0.000000	0.000000	0.000000	0.000000	-0.108948	-0.160143	0.000000	0.000000	0.235480	0.109279	0.112690	0.000000	0.000000	0.174297	-0.309287	0.000000	0.000000	0.351365	0.000000	0.000000	0.129499	0.155323	0.000000	0.000000	0.000000	0.133746	-0.193388	-0.185593	-0.094143	0.243536	0.000000	0.000000	-0.139715	-0.218934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175165	0.067891	0.000000	0.000000	-0.099702	0.000000	0.000000	0.000000	0.000000	0.000000	0.103394	0.000000	0.000000	0.000000	0.210196	0.108053	0.000000	0.000000	0.081027	0.000000	-0.071522	0.000000	0.000000	0.136410	0.132370	0.000000	-0.235424	-0.210996	0.000000	0.000000	0.000000	0.000000	0.000000	0.165626	0.000000	0.000000	0.151003	0.000000	0.000000	0.000000	0.000000	0.000000	-0.194219	-0.116168	0.156970	0.132935	0.000000	0.000000	0.000000	-0.108280	0.144846	0.102911	0.000000	
G22	0.000000	0.121081	-0.149877	0.204501	0.000000	0.000000	0.155600	-0.149822	0.000000	-0.157270	0.000000	0.000000	0.000000	0.000000	0.082735	0.000000	0.000000	0.009067	0.000000	0.000000	0.000000	0.672528	0.000000	0.000000	-0.283777	0.000000	-0.107902	-0.108834	0.000000	0.000000	0.147890	0.000000	0.120430	0.000000	0.195851	-0.102623	-0.108681	0.000000	0.000000	-0.090671	0.000000	0.000000	0.221582	0.000000	-0.136762	0.000000	0.112250	0.000000	0.104121	-0.174963	0.000000	0.000000	-0.072366	0.160241	0.191079	0.000000	0.000000	0.000000	0.000000	0.112116	0.000000	0.096162	0.000000	-0.152758	0.078672	0.000000	0.152501	0.000000	0.000000	0.000000	0.161250	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213591	0.000000	0.000000	0.000000	0.000000	0.000000	0.133216	-0.120466	-0.337626	0.092990	0.000000	-0.284687	0.000000	-0.044777	0.000000	-0.113348	0.000000	-0.057165	0.000000	0.000000	0.000000	-0.066132	0.000000	-0.067498	
G23	0.000000	0.000000	0.131243	0.000000	0.000000	0.000000	0.058960	0.000000	0.000000	-0.137726	0.205928	-0.125581	0.000000	0.000000	0.000000	0.000000	0.105322	0.123367	0.000000	0.000000	-0.152131	0.000000	0.474797	0.000000	0.268361	0.000000	0.139369	0.172298	-0.231799	0.000000	0.216478	0.000000	0.000000	0.000000	0.000000	0.000000	0.219327	0.000000	0.000000	-0.094780	0.000000	0.000000	-0.093183	0.154285	0.000000	-0.253219	-0.176635	0.000000	0.000000	0.000000	-0.203769	0.146912	0.000000	0.101947	0.076849	-0.061805	0.000000	0.082951	0.148203	0.226852	0.000000	0.000000	0.207048	0.098457	0.000000	-0.146164	0.000000	0.000000	-0.111029	0.000000	0.000000	-0.164608	0.000000	-0.232676	0.000000	0.000000	0.000000	0.172586	0.000000	0.000000	0.000000	0.000000	-0.089258	0.000000	0.067286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114091	0.000000	0.000000	0.000000	-0.245447	-0.090154	-0.093442	-0.108267	-0.071789	
G24	0.111159	0.000000	-0.094381	0.000000	-0.088335	-0.218850	-0.072856	0.000000	0.000000	-0.227012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.135383	-0.086639	-0.146179	-0.156643	0.000000	0.000000	-0.158425	0.382009	0.000000	-0.189647	0.000000	-0.071396	-0.102116	0.000000	0.000000	-0.136105	0.000000	0.000000	0.000000	0.089624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069932	0.083877	0.000000	0.000000	0.249727	0.135162	-0.107557	0.000000	0.000000	-0.172435	-0.120239	-0.200161	-0.126644	0.000000	0.318654	-0.134376	0.226711	0.000000	-0.139396	0.303743	0.188991	-0.162878	0.147958	0.000000	0.000000	0.000000	0.000000	0.073620	0.000000	0.082507	0.220316	-0.126676	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173973	0.060999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074658	0.000000	0.000000	0.000000	0.132477	0.038828	0.000000	0.000000	
G25	-0.126863	0.000000	0.000000	0.000000	0.000000	0.000000	0.408242	-0.126095	0.000000	0.000000	0.000000	0.000000	0.162587	0.000000	0.244695	0.000000	-0.110548	-0.068940	0.000000	0.000000	0.000000	-0.101210	-0.173364	0.217771	0.360708	0.186714	0.000000	0.000000	-0.080668	0.079674	-0.147344	0.138191	-0.279977	0.161379	0.000000	-0.077537	0.000000	0.000000	0.000000	0.000000	0.000000	0.064601	0.000000	0.000000	0.000000	0.059760	-0.094774	-0.133980	-0.055618	-0.051013	-0.130470	0.000000	0.084638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121780	0.000000	-0.084673	0.000000	0.000000	0.000000	0.000000	-0.096043	0.119297	-0.137126	0.202195	0.000000	0.000000	-0.095089	-0.090642	-0.052881	0.000000	0.000000	-0.187709	0.000000	-0.204066	0.000000	0.189811	-0.109648	0.140489	0.120269	0.000000	0.000000	0.000000	-0.132270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
