"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.4781933	0.8178259	0.2762256	0.4757390	0.7034589	0.0081212	0.5267945	0.6490743	0.5525569	0.3105173	0.4633624	0.0475619	0.0690435	0.1390468	0.0042648	0.2123695	0.7000595	0.2493270	0.0401534	0.6235307	0.5464883	0.2947272	0.3657029	0.1952052	0.2939589	0.6835337	0.3754940	0.4619683	0.2248426	0.5069178	0.7085558	0.0502669	0.0099811	0.0127766	0.5618024	0.5682410	0.5719358	0.0057841	0.0005211	0.6295024	0.2531413	0.5691738	0.4283048	0.3324513	0.2805670	0.2108704	0.3022613	0.5282260	0.3117621	0.1133363	0.2223061	0.1059909	0.4320523	0.4607029	0.4565216	0.0037667	0.6712166	0.5581888	0.1383851	0.3538084	0.1167730	0.2856141	0.2751259	0.2956949	0.3078777	0.1491448	0.4172127	0.1867306	0.6480848	0.2513755	0.1961942	0.0050871	0.0145102	0.0152574	0.2785781	0.6935380	0.5241664	0.6073217	0.7756879	0.1366662	0.3106407	0.0574712	0.5888088	0.4898761	0.4180704	0.1074039	0.4167676	0.4862042	0.0651906	0.7453614	0.7064821	0.5400454	0.5881835	0.6225598	0.5001499	0.2691492	0.6046228	0.0462809	0.0877197	0.6190873
500	0.4296144	0.8382276	0.3364655	0.4481546	0.5844415	0.0051079	0.6973138	0.6485649	0.5101607	0.1463623	0.5826506	0.0430158	0.1523266	0.2157796	0.0034607	0.1984247	0.7156949	0.2214368	0.0363536	0.6883117	0.6563944	0.2202422	0.3652737	0.2730659	0.3796685	0.7001792	0.3178319	0.3972747	0.3134514	0.5414669	0.5622046	0.0398070	0.0085732	0.0151712	0.6522580	0.6412966	0.4304129	0.0004550	0.0001737	0.7557981	0.3726014	0.5330606	0.5191595	0.3234060	0.3225613	0.2003890	0.2727914	0.6050332	0.3279683	0.0726998	0.2394345	0.1485697	0.3905500	0.5319657	0.6019584	0.0046686	0.5840407	0.6103585	0.0923655	0.3227878	0.0882630	0.2913052	0.2979792	0.2993618	0.2803064	0.2235426	0.4106227	0.1712015	0.7356801	0.2354897	0.2787933	0.0010350	0.0324441	0.0197392	0.2604581	0.6847099	0.6085671	0.4512316	0.6534714	0.1981355	0.3987313	0.0823987	0.7151849	0.4449641	0.3774084	0.1529194	0.3494438	0.5750735	0.0536944	0.7225099	0.7548911	0.4209680	0.5659528	0.6604130	0.5374321	0.3756168	0.6008429	0.0836014	0.0692583	0.5733494
550	0.3916935	0.7424921	0.2364040	0.3650299	0.5692560	0.0910473	0.6484523	0.4677849	0.2720672	0.2313137	0.5038478	0.1142756	0.1346177	0.0966736	0.0244101	0.1949570	0.6242487	0.3114327	0.1315901	0.6455063	0.5215855	0.2865112	0.4026206	0.4144554	0.3697298	0.8204227	0.4809487	0.3196884	0.2187189	0.4565610	0.3913676	0.0120668	0.0097103	0.0268206	0.6722402	0.6782708	0.5403364	0.0151247	0.0004399	0.6357797	0.3951249	0.6549079	0.6001591	0.2328718	0.2144433	0.4786030	0.2675964	0.5165206	0.3658543	0.1161402	0.2094418	0.1232552	0.3420645	0.6077441	0.6316687	0.1509794	0.5910228	0.5874028	0.1420733	0.2731814	0.1975400	0.3904910	0.3238631	0.2355789	0.2901863	0.2646505	0.4746102	0.1601876	0.6547769	0.2658636	0.1903420	0.0010148	0.0236438	0.0268010	0.3842262	0.7075557	0.4983447	0.5611576	0.6049177	0.2029327	0.3519952	0.3129501	0.6999804	0.5196591	0.5110608	0.1511735	0.4084334	0.5556076	0.0592437	0.6159075	0.6742754	0.3799255	0.6448340	0.5971965	0.5376257	0.3745674	0.5377682	0.2438843	0.1624321	0.6249106
600	0.3850814	0.6594588	0.1664329	0.3516566	0.7361209	0.1139046	0.4823843	0.3514615	0.2437131	0.1622602	0.5914608	0.1128185	0.0698516	0.0772989	0.0184882	0.2638431	0.5283290	0.4330957	0.3326675	0.6107865	0.7635468	0.3998944	0.3450536	0.2570907	0.3527044	0.7228145	0.3377941	0.3450318	0.2197829	0.6309428	0.2984531	0.0218184	0.0286796	0.0192609	0.7022168	0.7654029	0.4354807	0.0933991	0.0016028	0.7211503	0.4087023	0.6805250	0.8086509	0.3655525	0.3540023	0.5508734	0.3356242	0.4346980	0.5305704	0.1491805	0.3126250	0.1924632	0.5127061	0.5491204	0.5233833	0.2753339	0.5287361	0.5895933	0.1507457	0.3757823	0.3422861	0.4851375	0.2824097	0.2169735	0.3415506	0.2714539	0.3557483	0.1930701	0.6704397	0.3879743	0.2791397	0.0039736	0.0776197	0.0373492	0.2709227	0.7921718	0.2204702	0.5258415	0.5638337	0.1518411	0.2687250	0.2856121	0.6713178	0.6035385	0.5481043	0.1407516	0.3230848	0.4549819	0.0711306	0.6589623	0.6346884	0.3529239	0.6449576	0.4259096	0.5439792	0.5532491	0.3643319	0.4037687	0.2284913	0.6093931
650	0.4236180	0.7578921	0.2261263	0.2677658	0.5765089	0.2701321	0.5947414	0.3096169	0.3041568	0.1778337	0.4201004	0.1072956	0.0608310	0.1431384	0.0306177	0.4118216	0.6402730	0.4487093	0.4546259	0.6229179	0.5374865	0.3237676	0.3896552	0.3274196	0.3586791	0.8350697	0.3979985	0.3866235	0.1681386	0.5686935	0.1740711	0.0182193	0.0126266	0.0347793	0.8010680	0.7343307	0.3591697	0.1321763	0.0137394	0.6605272	0.4300792	0.6691330	0.5997956	0.3140956	0.3172036	0.6019380	0.3981136	0.4438099	0.5997159	0.1569711	0.4234839	0.2953613	0.5613895	0.6770681	0.6283149	0.3881522	0.5034054	0.7185803	0.2518254	0.4848124	0.3166202	0.6914028	0.3146562	0.2753215	0.2476573	0.3824540	0.3389509	0.1907491	0.5842644	0.4366240	0.3210981	0.0025022	0.1423985	0.0207413	0.2519929	0.6437158	0.1592667	0.5033988	0.4932546	0.1426584	0.3130546	0.3290499	0.6180742	0.4545567	0.6950132	0.1316678	0.4543960	0.3970216	0.0824424	0.6905300	0.6013143	0.4256436	0.7496572	0.5084974	0.5543643	0.6648355	0.3406079	0.4474966	0.3615380	0.6854796
700	0.4542845	0.6684699	0.2826807	0.3327455	0.5783915	0.2456463	0.6681463	0.2258436	0.1970677	0.1860266	0.4879338	0.0691431	0.0591645	0.1297001	0.0395289	0.4826329	0.6877772	0.5830024	0.5730083	0.6898498	0.5184357	0.3314020	0.4322842	0.3481484	0.3366384	0.7424156	0.3760846	0.3434402	0.2674890	0.5621082	0.2266443	0.0199615	0.0386893	0.0265674	0.6500977	0.6355809	0.2511928	0.0989659	0.0743087	0.8333768	0.4711965	0.6511620	0.7624963	0.3944519	0.4438698	0.7111318	0.4399127	0.4787198	0.6465317	0.1099961	0.4854499	0.4490188	0.5439018	0.5842903	0.7070559	0.3279898	0.3444175	0.6162101	0.2554351	0.5258703	0.3719817	0.6910574	0.2967062	0.2955305	0.2306426	0.4133467	0.3273346	0.1062760	0.5824912	0.5718890	0.4135492	0.0156918	0.2944933	0.0370754	0.3242757	0.7286216	0.0932183	0.6144810	0.6552826	0.1598454	0.3250246	0.4263903	0.7301196	0.3992538	0.5942850	0.1699245	0.4042650	0.4989449	0.3790785	0.5991148	0.6276816	0.4715718	0.6405315	0.6322067	0.4059963	0.6911199	0.3171337	0.5494311	0.4907705	0.6257639
750	0.3649335	0.7087498	0.3902639	0.3358752	0.7283328	0.1894681	0.6190418	0.3170898	0.2015209	0.2185306	0.4818784	0.1217176	0.0968690	0.1171223	0.0448716	0.4809395	0.7597208	0.5464284	0.5717428	0.5688376	0.4926575	0.3668877	0.4740361	0.2978625	0.4968655	0.7611621	0.3069177	0.4622863	0.2011049	0.6519476	0.1874788	0.0398844	0.0300972	0.0397432	0.6685059	0.6644366	0.3948459	0.1531069	0.0638811	0.6132617	0.4012440	0.6988030	0.6505691	0.3191138	0.4180606	0.6922968	0.4764800	0.4894359	0.6602363	0.0966513	0.6384902	0.4233470	0.5681891	0.5526303	0.6562673	0.3518604	0.4006453	0.7105501	0.2541571	0.5483882	0.3436019	0.5075427	0.2297902	0.2688320	0.1280959	0.4614761	0.2422696	0.1923917	0.7745907	0.5553021	0.3342636	0.0012680	0.3896716	0.0132210	0.3365160	0.6994411	0.0877403	0.5882879	0.5928747	0.1839366	0.2747733	0.3259248	0.7932186	0.3495469	0.4579004	0.1276712	0.3761583	0.6657337	0.4265074	0.7097467	0.6882450	0.4567565	0.6216959	0.4886396	0.3852582	0.7052550	0.2971510	0.6379685	0.5194650	0.6222323
800	0.4473978	0.6351587	0.3218645	0.2641581	0.7205763	0.3682964	0.6386028	0.2557284	0.2495291	0.1436002	0.4342549	0.1074187	0.0974242	0.1183662	0.0332137	0.4435806	0.7242260	0.5432142	0.4711590	0.7240595	0.5342578	0.2361435	0.5057766	0.3905754	0.5304158	0.6846426	0.2915733	0.4225253	0.2909992	0.6234600	0.2008638	0.0249918	0.0610150	0.0130846	0.7039066	0.7193396	0.3364681	0.1447466	0.0457489	0.8427388	0.3315758	0.8033578	0.6468318	0.2809433	0.5401314	0.7837300	0.5522140	0.5439761	0.5725943	0.0344360	0.4434454	0.4708048	0.7169665	0.6327446	0.6684226	0.4149115	0.4095120	0.5888780	0.3328868	0.4036960	0.5193181	0.5903658	0.2958345	0.3008287	0.1402346	0.5859079	0.2925158	0.1050160	0.6571372	0.5131135	0.3464857	0.0058762	0.3523397	0.0380921	0.3533014	0.6851491	0.0437957	0.5878262	0.6834929	0.1419828	0.2963886	0.2916340	0.6364718	0.3544905	0.5335890	0.1590651	0.3921367	0.6049882	0.6020359	0.6935035	0.6773276	0.3227561	0.5787616	0.5124676	0.4697329	0.7479827	0.2645160	0.6653339	0.5078589	0.6862078
850	0.4165309	0.7688282	0.2338915	0.2287687	0.8091338	0.2139953	0.6482911	0.2427608	0.2646614	0.1396237	0.4189810	0.1130645	0.0732266	0.0939583	0.0179822	0.5141266	0.6544324	0.6560076	0.4196754	0.6641746	0.5044926	0.2608528	0.4024488	0.3178217	0.3840008	0.6842145	0.3777940	0.3729946	0.2815853	0.5715189	0.2318960	0.0405989	0.0194309	0.0087993	0.6718260	0.6022571	0.4787888	0.0859188	0.0523370	0.5199375	0.3763413	0.7037773	0.6103003	0.2390830	0.4231854	0.8098620	0.5001318	0.4931892	0.6285492	0.0389740	0.4646593	0.3986905	0.8234228	0.6910391	0.7745471	0.4852080	0.3797623	0.5673779	0.3080504	0.4718222	0.4476606	0.6180526	0.3025803	0.2542951	0.0821521	0.7808571	0.4287793	0.1264556	0.6236999	0.5018322	0.4150857	0.0141859	0.3537518	0.0410054	0.4227836	0.6358186	0.0387336	0.5188047	0.5188220	0.2118742	0.2967379	0.3890999	0.7176396	0.3775352	0.4852724	0.1174839	0.3693771	0.5725444	0.5758623	0.7561120	0.6972080	0.2624930	0.6833929	0.5969636	0.5031840	0.7977351	0.3157831	0.8472730	0.4664060	0.7145700
900	0.3483657	0.7239543	0.2211556	0.3533367	0.6635312	0.2529601	0.6077095	0.2985125	0.1786617	0.1516477	0.4689026	0.1042107	0.1122004	0.1255527	0.0495142	0.5512067	0.6028290	0.6652306	0.3533529	0.7186681	0.6111466	0.2405320	0.5564168	0.2804527	0.3792685	0.6386924	0.3699189	0.5260166	0.2373708	0.5367826	0.1733063	0.0266369	0.0137511	0.0252642	0.6561987	0.7533248	0.3822999	0.0972276	0.0405041	0.6219455	0.3687162	0.6440811	0.6875410	0.2527767	0.3876391	0.5833543	0.5317644	0.5116563	0.5179793	0.0957818	0.4889100	0.3834054	0.5372294	0.6093489	0.6794565	0.4190005	0.4063436	0.5542156	0.3584651	0.4390131	0.3978667	0.5566429	0.2716886	0.2364966	0.1210915	0.6552595	0.2909019	0.1700654	0.5468880	0.6565579	0.3993554	0.0153970	0.4563154	0.0353857	0.2622336	0.5521806	0.0525834	0.5492795	0.6717161	0.1155867	0.3625339	0.3404777	0.6620855	0.3555244	0.4831771	0.1638345	0.3599311	0.4795552	0.5234160	0.7157022	0.5978341	0.3414076	0.6325525	0.4637566	0.5620773	0.7068292	0.2818772	0.6415515	0.6036096	0.8771530
950	0.4309758	0.6524709	0.2495732	0.3261701	0.7265991	0.2676080	0.7201142	0.1751005	0.1794941	0.1132736	0.4736130	0.1403686	0.1124681	0.0962847	0.0902885	0.4628981	0.6785459	0.6895835	0.5183403	0.6293544	0.5831891	0.2893615	0.5707974	0.3429226	0.5669737	0.6861478	0.3403666	0.4283496	0.2491288	0.6810038	0.1592714	0.0104712	0.0178183	0.0201259	0.6963408	0.6454415	0.3328088	0.1090573	0.0489472	0.6463414	0.4271998	0.7326166	0.6156924	0.2394807	0.4732034	0.8218362	0.3975443	0.4312942	0.7410813	0.0392579	0.5458675	0.4453323	0.5656367	0.7431961	0.6716814	0.5128686	0.2709111	0.5327947	0.3949778	0.4178082	0.4270799	0.5891295	0.2755413	0.2715285	0.1071838	0.6848865	0.2684913	0.1426100	0.6420247	0.4259599	0.3883776	0.0091022	0.3608714	0.0203961	0.3906286	0.7258717	0.0412895	0.4922147	0.7072577	0.0837146	0.3659427	0.2197249	0.6061701	0.3663758	0.5448777	0.1608744	0.3655010	0.3957148	0.6314756	0.6478179	0.7511281	0.4048926	0.6509650	0.4979067	0.5216343	0.7161985	0.2329471	0.8496554	0.5529107	0.7084139
1000	0.3965539	0.6969604	0.2210716	0.2876838	0.6957989	0.2095332	0.6650240	0.2259876	0.1843211	0.1737270	0.3884382	0.1226487	0.0822784	0.1257540	0.0470942	0.3939072	0.6064808	0.6315777	0.4458852	0.6371339	0.5814105	0.2341453	0.5162516	0.3223160	0.4525995	0.6986294	0.3340314	0.3287620	0.1985772	0.4270712	0.1330006	0.0196549	0.0156625	0.0159168	0.6435826	0.6555127	0.3877758	0.2008107	0.0422313	0.7101743	0.3947430	0.7069457	0.7013098	0.3488285	0.4484485	0.6898027	0.5460587	0.3998713	0.5559979	0.0383924	0.5088736	0.3917607	0.5923191	0.6565292	0.6697161	0.6568086	0.3493758	0.7147179	0.2486946	0.5025305	0.3010531	0.6756511	0.3212869	0.2030753	0.1297599	0.7613665	0.3291705	0.1182821	0.5093845	0.5206479	0.3433733	0.0048148	0.4132436	0.0312187	0.5032758	0.7033244	0.0235397	0.4537317	0.4856815	0.1133388	0.3483904	0.2012494	0.7849214	0.3270341	0.4621019	0.1577387	0.3007744	0.5027402	0.6208720	0.6244195	0.7094554	0.3824821	0.8372960	0.4912517	0.4391883	0.6425692	0.2611780	0.7022048	0.6647823	0.6134647

0	0.4381057	0.7650348	0.3191676	0.2513798	0.5982253	0.2498021	0.6946236	0.3236256	0.1630645	0.0938968	0.5863155	0.1245531	0.0477628	0.0898470	0.0439819	0.6429387	0.7213396	0.5266594	0.4219333	0.6118046	0.5755095	0.2942400	0.6901800	0.2204086	0.4910870	0.6363542	0.4431708	0.2668466	0.2851727	0.4873938	0.2221564	0.0383949	0.0229507	0.0261618	0.8136540	0.7497389	0.2516548	0.1220553	0.0416229	0.6762538	0.4001166	0.7992347	0.8339005	0.2754116	0.3913248	0.7309013	0.5199326	0.3760096	0.4931147	0.0286859	0.5268635	0.4472636	0.5733587	0.6842830	0.6574507	0.4837350	0.3459023	0.6829632	0.3430309	0.5657119	0.3151320	0.5506566	0.2759239	0.3752208	0.1015270	0.7689361	0.2549824	0.1089725	0.6131797	0.4829920	0.4370618	0.0350848	0.4584159	0.0230482	0.4945326	0.6310038	0.0176247	0.5000066	0.6547072	0.1333013	0.3730009	0.3174934	0.7859130	0.3737951	0.6533914	0.1408205	0.4489970	0.4547928	0.6872316	0.6000774	0.7288568	0.4705476	0.7553696	0.4930239	0.5817862	0.7171017	0.3068104	0.5767771	0.5509627	0.6239907
