"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.5483652	1.0084592	0.4540245	0.5473181	0.9827574	0.0035365	0.8779783	1.0051861	0.8360191	0.3408319	0.8282924	0.0737001	0.1278110	0.1974947	0.0085510	0.2510482	0.9703809	0.3983241	0.0306110	0.8702552	0.9380874	0.3297303	0.4662853	0.3964275	0.4817823	1.0166078	0.5290685	0.6212238	0.4104410	0.8527544	0.9323939	0.0539697	0.0185535	0.0090302	1.0723381	0.9687979	0.7759896	0.0008838	0.0005084	0.9800589	0.4643708	0.7376402	0.6829457	0.3905531	0.4348266	0.3630841	0.3832183	0.7295000	0.4270631	0.1701498	0.3351023	0.1457187	0.4923816	0.7559344	0.7888899	0.0066916	0.7913040	0.9855142	0.2012082	0.4353606	0.1975201	0.3947986	0.4305357	0.4477604	0.4758986	0.2932074	0.5171189	0.2676413	0.9900146	0.3795260	0.3032132	0.0024478	0.0248155	0.0328331	0.3933478	0.9507074	0.8844709	0.6635859	0.9458144	0.2238459	0.4224113	0.0787008	0.9596090	0.7107701	0.6262505	0.2186887	0.5837706	0.7113481	0.0588919	1.0016512	0.9613534	0.5536530	1.0238755	0.8883396	0.8358301	0.4199590	0.8367669	0.1401951	0.1458834	0.9836538
500	0.5871127	0.9777518	0.3737711	0.6157338	0.9254233	0.0028470	0.8457493	0.9458222	0.7832595	0.3617890	0.7684699	0.1025478	0.1555581	0.1481952	0.0110919	0.2696260	0.9546505	0.4413719	0.0389191	0.8988953	0.8448481	0.3581397	0.5640888	0.3776549	0.5197453	1.0669333	0.4980829	0.5373925	0.3102434	0.7173418	0.8401117	0.0410815	0.0140708	0.0188298	0.9992886	0.9763512	0.8062587	0.0005800	0.0000000	0.9959867	0.5147070	0.7844976	0.6760120	0.3541736	0.4337526	0.3363010	0.4009373	0.7046898	0.4556026	0.1481139	0.3331556	0.1750373	0.6165676	0.7728977	0.6883450	0.0070923	0.8190569	1.0629266	0.2171531	0.4682509	0.1906871	0.3941899	0.4741113	0.3339385	0.4809378	0.2425624	0.5181002	0.2202256	0.9670288	0.3200180	0.2691170	0.0064239	0.0208410	0.0321424	0.4546635	1.0368634	0.9668516	0.6077050	0.9442164	0.2408445	0.4226308	0.1059283	1.0024420	0.6978774	0.7283599	0.2567413	0.5816863	0.7548122	0.0759125	0.9360227	0.9325168	0.6038555	0.9896727	0.8655481	0.9803836	0.3999671	0.8155652	0.1471336	0.1174285	0.9176993
550	0.6013471	1.0098481	0.3113361	0.5717691	0.9656131	0.2687019	0.9453282	0.5025901	0.3644436	0.3604314	0.7973199	0.1595379	0.1410551	0.1495882	0.0456932	0.3396050	1.0367691	0.6013346	0.5016916	0.9080415	0.8971337	0.4160277	0.5857026	0.4095028	0.4813713	1.0784499	0.5659926	0.5681793	0.3000028	0.7790735	0.4261338	0.0356986	0.0392336	0.0338055	0.9964284	1.0682638	0.6082631	0.1095618	0.0024900	1.0257566	0.6450486	0.9173019	0.8800981	0.4475427	0.4098217	0.8360720	0.4332166	0.7783097	0.6041640	0.3041076	0.3968915	0.1941952	0.6490261	0.8016546	0.8474263	0.5409558	0.8464085	0.9334355	0.2529112	0.4349650	0.4360189	0.7566262	0.3530073	0.2694909	0.4918669	0.5830658	0.5441439	0.2715416	0.9651825	0.5164422	0.2644375	0.0120882	0.0843546	0.0380808	0.5106782	1.0739903	0.3817621	0.7707000	0.8500153	0.2087366	0.3988180	0.5105872	0.9821613	0.7519792	0.7160651	0.1925103	0.5462475	0.7024996	0.0623714	1.0025454	0.9993888	0.5245160	0.9526497	0.8289833	0.7061019	0.7784964	0.7165649	0.6106135	0.2792414	0.9479734
600	0.5878286	1.0268816	0.3203483	0.4548208	0.9745609	0.3550714	0.8445818	0.3696919	0.3489040	0.3097715	0.7079027	0.1555364	0.1330176	0.1750384	0.0433968	0.5049630	1.0133607	0.7546426	0.6019974	0.8733942	0.8487350	0.4246151	0.5564381	0.4336657	0.5444304	1.0878985	0.5242491	0.5405436	0.3135856	0.8383621	0.3149871	0.0302797	0.0560112	0.0252535	1.0896761	1.0986997	0.5298604	0.1560973	0.0145870	1.0356200	0.5900534	1.0638853	1.0162431	0.6115765	0.5182529	1.0044205	0.6021024	0.7807938	0.8028070	0.1992796	0.6053788	0.4012765	0.8348294	0.7615271	0.9257784	0.6615109	0.6938463	0.9100464	0.3007725	0.5259808	0.5549673	0.8546753	0.4028013	0.3023997	0.3208887	0.7050568	0.5564615	0.2529957	1.0208965	0.5902121	0.3119624	0.0059256	0.1593633	0.0433732	0.4090085	0.9174272	0.1850094	0.8641421	0.8487664	0.2246252	0.4182199	0.5091185	1.1047009	0.7975979	0.7620357	0.2553752	0.5578565	0.7551569	0.1049772	0.9093176	1.0836150	0.5566492	1.0045166	0.8455567	0.6799127	1.0187298	0.7169019	0.8458281	0.5134478	0.9718457
650	0.6073861	0.9986269	0.4271432	0.4775053	0.9255600	0.4008508	0.8667819	0.3371666	0.3540180	0.2693333	0.6497898	0.1385938	0.1108021	0.1787484	0.0472373	0.6660206	1.0294676	0.8051063	0.7301373	1.0056604	0.9404208	0.4435584	0.6810752	0.4529726	0.5791970	1.0629989	0.5416999	0.6233182	0.2846281	0.8444946	0.2988626	0.0368760	0.0441298	0.0203038	0.9256810	1.0015551	0.4324367	0.1849526	0.0449832	1.0198331	0.5427377	0.9594609	1.0505382	0.5731947	0.5285156	0.9621725	0.6071828	0.7223800	1.0103938	0.1383261	0.7352018	0.4682282	0.9533290	0.8198156	0.9572335	0.6235126	0.5695682	0.8620625	0.4116678	0.6617419	0.6652052	0.8556531	0.3925406	0.3979809	0.2651094	0.7582726	0.5037676	0.1957729	0.9692130	0.6268422	0.5070349	0.0150954	0.3104766	0.0403123	0.3880987	0.9503500	0.0820313	0.9696692	0.8529150	0.2439885	0.3829230	0.5869067	1.0019350	0.6186544	0.8165486	0.2219341	0.5764051	0.6997601	0.3623136	0.9533616	0.9758067	0.6466488	1.0196315	0.8012980	0.7248191	1.0459814	0.4499887	1.0007193	0.7015176	1.0321070
700	0.5916768	1.0211453	0.3843428	0.4631288	1.0150340	0.3705679	0.9193960	0.3979857	0.3146540	0.2311484	0.7164208	0.1570720	0.1118313	0.1991206	0.0635455	0.7585178	0.9955833	0.8353028	0.7172316	0.9553635	0.8647952	0.3973384	0.7184386	0.5019170	0.6560208	0.9718995	0.5516032	0.5625128	0.3319182	0.8445318	0.3011281	0.0232581	0.0384324	0.0276594	1.0183216	0.9720549	0.4679469	0.1453489	0.0938947	1.0357558	0.5289037	0.9343295	1.0427097	0.5683098	0.6003671	0.9078683	0.6405166	0.7044696	0.9767421	0.0961695	0.7430359	0.5578423	0.8581858	0.8336328	1.0489691	0.6345237	0.5627451	0.9485077	0.4711037	0.6302056	0.6065770	0.9208922	0.3687541	0.4065956	0.2071111	0.8206602	0.4195801	0.2226056	0.8921232	0.8095412	0.6184925	0.0183887	0.5802829	0.0509209	0.4121910	0.9851631	0.0650860	0.9954794	0.9494701	0.2343071	0.4397467	0.5507176	0.9866525	0.5448881	0.7577554	0.2326468	0.5226242	0.6716469	0.6350795	0.9478986	0.9582327	0.5559826	0.9251512	0.8112579	0.6615445	1.0229578	0.4223316	1.0382740	0.7481542	1.0453741
750	0.6031603	0.9617789	0.4309980	0.4548584	0.9710469	0.3846240	0.9977170	0.3819287	0.3633868	0.2213085	0.7358865	0.1348285	0.1173653	0.1641726	0.0608501	0.7002828	0.9543371	0.8466962	0.6800021	0.9225337	0.7582462	0.4090838	0.7582118	0.4766945	0.6766330	1.0219204	0.5551119	0.5637251	0.3727835	0.7170974	0.3019898	0.0253574	0.0325251	0.0282171	1.0393237	1.0263877	0.4985356	0.1845566	0.0784476	0.9091624	0.5273439	0.9833652	0.9868312	0.4883140	0.6016807	0.9845186	0.6661690	0.7069878	0.8971321	0.0869144	0.7688289	0.6380341	0.9553281	0.9012132	0.9675064	0.6458125	0.5249615	0.8917497	0.4883674	0.5714629	0.6844365	0.9265855	0.4435761	0.4563207	0.1388563	0.8971503	0.5051802	0.2075412	0.8546039	0.7215884	0.6152399	0.0244838	0.5713298	0.0489532	0.4379358	0.9960174	0.0527711	0.9847901	0.9297412	0.2647370	0.4039835	0.5469261	0.9967486	0.4803944	0.7689491	0.2082296	0.5722285	0.7111866	0.8313494	0.9735765	1.0279201	0.5469355	0.9722597	0.7410289	0.6633268	1.0077665	0.4281436	1.0852679	0.8174011	1.1217331
800	0.5815049	1.0209787	0.3951303	0.3749839	1.0195497	0.4172607	0.9597374	0.3372212	0.3359708	0.2470492	0.7585397	0.1560986	0.1103029	0.1679631	0.0562792	0.7613379	1.1076458	0.9209378	0.6614364	0.9592586	0.8256574	0.4520297	0.7488736	0.4573461	0.6178023	1.0085344	0.5502150	0.5243048	0.3610109	0.8000189	0.2774309	0.0551682	0.0283326	0.0161888	0.9898936	1.0630391	0.4967325	0.1769665	0.0877390	0.9559662	0.5258374	1.1287698	0.9705308	0.4320482	0.6331978	1.0186734	0.6836917	0.6346848	0.9808600	0.0592949	0.7415418	0.6522359	0.9424120	0.9196696	0.9716791	0.6390022	0.4897213	0.9181398	0.4707560	0.6121701	0.5801818	0.9009134	0.4176904	0.4670225	0.1419771	0.9789826	0.4791806	0.2314913	0.8973100	0.7810205	0.5675184	0.0221534	0.5453257	0.0403221	0.4600123	1.0922785	0.0557843	0.9404399	0.9159171	0.1971605	0.4335632	0.5351462	0.9070679	0.5365245	0.7210158	0.1793082	0.6540570	0.6700512	0.9017614	0.9597758	0.9522425	0.5664217	1.0660500	0.7205354	0.6932720	1.0152182	0.4162256	0.9731586	0.7632266	1.0662416
850	0.5622103	0.9993310	0.3585520	0.4145376	0.9627553	0.4014073	0.9662044	0.2895027	0.3788576	0.2473123	0.6797530	0.1880078	0.1281665	0.1650709	0.0760875	0.7714664	1.0210034	0.8189073	0.5845291	0.9463651	0.8924334	0.4031028	0.7643422	0.4254194	0.6064238	0.9991639	0.5199895	0.5404620	0.3615591	0.7751970	0.2658363	0.0360089	0.0194433	0.0159695	0.9462779	1.0370744	0.4538237	0.1444915	0.1060895	0.8878973	0.6286326	0.9285216	0.9741654	0.4645776	0.6426981	1.0359638	0.7489777	0.6915787	0.9667134	0.0390918	0.7094391	0.6585989	0.9423654	1.0133168	1.0057371	0.6797058	0.5253396	0.8888985	0.4743002	0.6724444	0.5660716	0.8671577	0.4656472	0.3530580	0.1514651	0.9512676	0.4367525	0.2233362	0.9238514	0.7036981	0.5399929	0.0098090	0.4995312	0.0345847	0.5197925	0.9043676	0.0690526	0.8362604	0.9258540	0.2318751	0.5287670	0.5208949	1.0047633	0.6159905	0.7889261	0.1847961	0.6110187	0.7561304	0.9233398	0.9946134	0.9913535	0.5255416	0.9487122	0.7756634	0.6811282	0.9760944	0.4423031	1.0413629	0.7825748	1.0588843
900	0.5795378	0.9789210	0.4136949	0.3915447	0.9604734	0.3637230	0.9886608	0.3384513	0.3800328	0.2282825	0.6848209	0.1940659	0.0957785	0.1600256	0.0729027	0.7799395	0.9370519	0.8315705	0.6460526	0.9554496	0.8050723	0.3999932	0.7908918	0.4925068	0.6140135	0.9668664	0.5325098	0.5696289	0.3043763	0.7447796	0.2361711	0.0255233	0.0342106	0.0333405	0.9028365	0.9541191	0.4060261	0.1555944	0.0468197	0.9521156	0.6063063	1.0576389	0.9824434	0.4684124	0.6201968	0.9771465	0.6895164	0.6587641	0.8884810	0.0639426	0.7257748	0.6969011	1.0313383	1.0900995	1.0251523	0.7392489	0.4493325	0.8171081	0.5042563	0.6644578	0.5150360	0.8429530	0.3636893	0.3981876	0.1489802	1.0025528	0.4177101	0.2534082	0.9043182	0.6464822	0.6228364	0.0132831	0.5498681	0.0404625	0.5633517	0.9869467	0.0620247	0.7762076	0.9258993	0.2107737	0.6403516	0.3993412	0.8722642	0.6188148	0.8124057	0.1626101	0.6003728	0.6951069	0.9698901	1.0292942	1.0424341	0.5334428	0.8814803	0.7822267	0.6396069	1.0045197	0.3849682	1.1098822	0.7836134	1.0611156
950	0.5708865	1.0094055	0.3947808	0.4029605	1.0304145	0.3787406	0.9651686	0.3794855	0.3526698	0.2700634	0.6945055	0.1798993	0.0768685	0.1760156	0.0824996	0.7759203	0.8780126	0.9650678	0.7010980	0.9355642	0.8429805	0.3564898	0.7802105	0.4856485	0.6638100	0.9831062	0.5892696	0.5528456	0.3208158	0.7339040	0.2554223	0.0465762	0.0186968	0.0390151	0.9628896	1.0555445	0.4529582	0.1528361	0.0889232	1.0092236	0.6001382	0.9731263	0.9756801	0.4507259	0.6280844	1.0285721	0.6529542	0.6562781	0.9268744	0.0547021	0.7700921	0.5999533	0.9189141	0.9841954	1.0084642	0.7745417	0.4790981	0.8208534	0.4854272	0.6906590	0.5045549	0.9086747	0.4113167	0.3920432	0.1534376	1.0598084	0.4584822	0.2265164	0.8123495	0.6768234	0.6499816	0.0149110	0.6662724	0.0593726	0.5844197	0.9685101	0.0492579	0.7496812	0.7957264	0.1917359	0.6503384	0.3610941	0.8828303	0.5879663	0.7216608	0.2092340	0.5349037	0.7027706	1.0344349	1.0348573	0.9983992	0.5318455	0.9687986	0.7361169	0.6899251	0.9125830	0.3666182	1.0289066	0.8087889	0.9950003
1000	0.5891432	1.0361929	0.3949051	0.4361623	1.0205848	0.3764517	1.0515328	0.3470107	0.3811148	0.2300711	0.6651516	0.1995443	0.0791897	0.1536490	0.0699608	0.8043133	0.9881128	0.8279497	0.6399045	0.8635309	0.8119127	0.3940548	0.7146631	0.4811790	0.6314851	0.9257556	0.5458109	0.5020339	0.2959650	0.7153665	0.2294200	0.0416804	0.0168336	0.0381893	1.0652315	0.9754475	0.4770256	0.1542588	0.0799761	1.0433961	0.5817559	0.8611475	0.9120677	0.4877686	0.5959416	0.9628045	0.7080334	0.7732953	0.7755036	0.0477571	0.7682220	0.6077077	0.9792736	0.8558054	0.9734979	0.8153786	0.4454667	1.0147214	0.4806707	0.6701546	0.5174958	0.9030963	0.4451398	0.4515479	0.1338558	0.9896335	0.4987246	0.2388963	0.8657888	0.7296640	0.5828823	0.0136635	0.5831428	0.0297398	0.4862997	0.9701555	0.0335082	0.8117724	0.8590892	0.1906439	0.7081162	0.3246673	0.9690452	0.6023333	0.7329961	0.1924937	0.6137809	0.6595084	1.0125434	0.9976266	1.0879766	0.5762017	1.0746853	0.7740715	0.7941282	0.9625897	0.4201392	0.9981202	0.8050785	1.0473958

0	0.6341023	0.9901066	0.4190932	0.3793498	0.9764513	0.4358126	0.9823987	0.3868111	0.3203737	0.1791404	0.7614537	0.1922546	0.0807830	0.1520933	0.0612017	0.7571890	0.9777940	0.8441441	0.6164572	0.8711152	0.7682870	0.3813273	0.8309329	0.4622415	0.7792630	1.0971193	0.5404401	0.5701477	0.3458996	0.7108716	0.1995060	0.0520940	0.0217791	0.0545088	1.0763431	0.9030167	0.4317527	0.1752307	0.0774597	1.0762706	0.5636867	1.2091707	0.9986097	0.3512500	0.5969613	0.9609235	0.6599099	0.6736092	0.8542972	0.0662124	0.7999571	0.6573206	0.9698224	0.9424052	0.9618570	0.7695100	0.5059382	0.8622607	0.5676863	0.8018292	0.5016883	0.8764218	0.4151790	0.4042536	0.1376858	1.0100385	0.4905487	0.2077147	0.8910487	0.7448876	0.6705228	0.0139778	0.7902602	0.0497779	0.5694752	1.0388436	0.0698845	0.8058096	0.9176073	0.1496118	0.4890002	0.4911047	1.1375813	0.5779067	0.8961163	0.1978984	0.6343110	0.7154755	1.0053382	0.9617925	1.0074620	0.6884568	1.0060296	0.7431953	0.7640602	0.9986468	0.4204071	0.9706137	0.8026743	1.0048734
