"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.5769486	1.1081985	0.4395120	0.6267566	0.9938830	0.0103978	0.8166369	0.9975984	0.8536285	0.3802444	0.8347084	0.0864020	0.0986018	0.1691905	0.0074263	0.2906922	0.9722083	0.3926606	0.0454425	0.8984325	0.8565149	0.4040028	0.5209615	0.3480968	0.4574358	0.9836525	0.5295658	0.5889562	0.3706094	0.7627065	1.0215790	0.0549451	0.0250809	0.0158064	0.9975619	0.9699917	0.8317950	0.0019133	0.0014172	0.9463210	0.4555420	0.8243451	0.6742840	0.4590126	0.4795086	0.3727245	0.4528568	0.7435066	0.4431300	0.1843076	0.3157053	0.1531732	0.5058842	0.7336885	0.7464120	0.0053867	0.8516606	0.9144713	0.1825358	0.4674845	0.1704513	0.3968238	0.3909584	0.4403997	0.4722443	0.2996918	0.5244741	0.2509857	0.9859443	0.3485271	0.3197080	0.0063549	0.0342820	0.0333945	0.4256288	1.0008872	0.7741512	0.6783664	0.9575130	0.2195490	0.4468941	0.0919970	0.9377300	0.7007131	0.6736143	0.2012488	0.6152696	0.7085015	0.0768827	1.0600249	1.0430189	0.6447157	1.0167437	0.8752291	0.7595053	0.4109254	0.9050369	0.1191270	0.1890322	0.9715243
500	0.5430968	1.0995745	0.4701292	0.5935858	0.9526839	0.0074523	0.9325598	1.0300437	0.7476175	0.3198918	0.8029246	0.0841900	0.1761494	0.1849816	0.0139969	0.2863870	1.0302193	0.3653373	0.0454989	0.9742533	0.9225884	0.3773086	0.5168909	0.3626543	0.5353874	1.0351724	0.5976713	0.5948975	0.3967867	0.7838451	0.8452059	0.0296383	0.0194123	0.0328573	0.9595041	0.9343923	0.7731262	0.0014594	0.0002336	0.8996365	0.4659208	0.8377765	0.7123198	0.4324494	0.4741591	0.3727844	0.3865165	0.7777058	0.4794817	0.1611806	0.2946910	0.1915815	0.5672332	0.7392184	0.8166344	0.0100002	0.8285458	0.9677698	0.1581934	0.4609181	0.1749975	0.3592417	0.4746086	0.4216725	0.4669228	0.2790711	0.5588430	0.2459373	1.0065370	0.3448110	0.3245447	0.0027735	0.0278675	0.0444363	0.4260459	1.0053776	0.8892485	0.6720931	0.9688950	0.2363010	0.4522836	0.0935363	0.9295680	0.7803406	0.6106823	0.1962713	0.5739153	0.7349812	0.0572582	1.0290697	0.9435592	0.6566121	0.9077913	1.0001586	0.8429982	0.4875604	0.8857706	0.1096450	0.1162820	0.9039957
550	0.5598784	1.0632956	0.3506827	0.5887667	0.9093233	0.1368389	0.9587410	0.8004621	0.4808841	0.3125056	0.8453911	0.1522909	0.1727827	0.1601106	0.0422473	0.3065300	0.9332121	0.4800477	0.2548312	0.9234751	0.8267206	0.4704287	0.5755175	0.4043385	0.4805453	1.1030909	0.5519849	0.5416987	0.3149975	0.6684161	0.6283777	0.0229748	0.0204663	0.0418948	0.9415863	1.0879529	0.7466203	0.0365286	0.0019354	0.9710809	0.5703104	0.9357280	0.7902643	0.3889372	0.4136228	0.6180680	0.3429510	0.6928070	0.5852440	0.2685661	0.3282878	0.1867120	0.6074312	0.8208778	0.8956041	0.2034573	0.8596542	0.8820908	0.2351195	0.4840482	0.2831029	0.5453916	0.4218003	0.3527210	0.4761032	0.3824217	0.5791248	0.2205124	0.9411725	0.3956394	0.2860054	0.0039747	0.0537366	0.0562624	0.5292340	1.0862553	0.7671932	0.7798543	0.9763522	0.2211213	0.4944318	0.3010150	0.9376995	0.8173620	0.7084008	0.1818675	0.5343283	0.6952355	0.0655497	0.9295120	0.9504671	0.5842327	0.9700592	0.8564394	0.8538353	0.5700548	0.7933358	0.3748372	0.1907620	0.9408459
600	0.5908868	0.9944091	0.3235396	0.5119195	0.9365745	0.2659014	0.8315008	0.5540882	0.3484081	0.3295039	0.7918114	0.1713223	0.1322021	0.1590030	0.0343023	0.3606055	0.8947679	0.6863552	0.5184775	0.9033335	0.9893987	0.4395827	0.5658740	0.4446055	0.5311429	1.1083967	0.5217045	0.5553522	0.3427995	0.8181038	0.4798798	0.0178590	0.0325593	0.0326968	0.9910314	1.0974712	0.6362947	0.0983390	0.0100417	1.0515376	0.5548716	1.0498809	0.9475826	0.4987539	0.4793813	0.8213435	0.5775604	0.7529545	0.7033078	0.2305454	0.4610891	0.2707075	0.7513400	0.8192302	0.9305486	0.4197058	0.7714396	0.8940555	0.2587847	0.5744378	0.4382595	0.7154689	0.3862918	0.3093849	0.4797275	0.4979288	0.5394156	0.2868811	0.9374875	0.6015942	0.3123278	0.0128215	0.0990900	0.0574737	0.4442489	1.0703411	0.4305494	0.8165637	0.8608057	0.2191506	0.4368603	0.4163444	1.0643092	0.7851879	0.7008394	0.2281042	0.5016045	0.7201518	0.0618565	0.9601150	0.9509697	0.5031003	0.9790561	0.7829717	0.7091277	0.8058844	0.6864349	0.5778520	0.3848765	0.9706652
650	0.6074487	0.9961760	0.3305161	0.4314657	0.9747752	0.3487396	0.8554034	0.4183679	0.4064959	0.2651221	0.6799560	0.1516506	0.0967576	0.1979565	0.0447605	0.5463571	0.9943791	0.7389716	0.6635107	0.9363446	0.8898290	0.4894319	0.6221000	0.4410498	0.5799403	1.0483206	0.5819895	0.5535337	0.2806404	0.8347083	0.3358228	0.0423608	0.0418802	0.0317391	1.0247261	1.0319799	0.4813704	0.1701475	0.0277680	0.9874670	0.5698001	1.0281442	0.9269440	0.4447269	0.5073648	0.8808330	0.5796285	0.7381725	0.7995061	0.1651195	0.6038722	0.3917437	0.8430930	0.8127529	1.0061325	0.5510662	0.6975227	0.8779756	0.3678495	0.6829842	0.5111382	0.8298710	0.3768774	0.3925942	0.3955566	0.6206417	0.5458414	0.2723661	0.9051315	0.6598072	0.4660348	0.0024503	0.2085976	0.0368036	0.3807424	0.8839994	0.2826085	0.8378324	0.8376107	0.2054824	0.3977090	0.5231603	1.0298825	0.6927029	0.8196478	0.2438237	0.5984931	0.6749780	0.1511415	0.9391255	1.0372715	0.6119493	0.9636780	0.7949548	0.6715073	0.9990606	0.5139175	0.8144750	0.5729189	1.0163773
700	0.6001743	0.9039194	0.3863501	0.4725093	0.9354819	0.3717720	0.9410013	0.3733943	0.2964237	0.2893681	0.6585000	0.1553860	0.0987731	0.2150901	0.0559770	0.6587674	0.9748168	0.8311027	0.7521810	0.9622666	0.8622136	0.4539069	0.6236902	0.4087075	0.6029871	1.1128041	0.5548402	0.6013099	0.3224771	0.8365996	0.3322536	0.0402439	0.0531614	0.0207524	0.9722926	0.9704812	0.4155983	0.1628496	0.0598693	1.0688107	0.5296639	0.9150315	1.0841662	0.5133545	0.5650132	0.9325130	0.6593191	0.7269094	0.9000963	0.1357622	0.6674564	0.5604279	0.8950003	0.8558777	0.9186555	0.5301336	0.5676972	0.8647443	0.4020404	0.6383123	0.5526901	0.9405806	0.3663497	0.4349769	0.3229314	0.7194310	0.4608391	0.2055418	0.9622397	0.8001285	0.6194375	0.0126317	0.4773337	0.0406575	0.4438806	0.9810219	0.1740362	0.9598707	0.9976341	0.2851018	0.4288432	0.5110330	0.9731039	0.6814691	0.8611808	0.1991502	0.5923252	0.7360427	0.4840328	0.9049519	0.9271296	0.6715383	0.9250448	0.7749778	0.6976501	0.9294853	0.4786638	0.9062774	0.7637892	0.9119644
750	0.6022742	0.9259275	0.4521041	0.4873387	1.0247775	0.3345243	0.9051140	0.4114697	0.3604401	0.2274288	0.6401327	0.1557114	0.0963587	0.1750904	0.0644628	0.7080611	1.0262589	0.8588152	0.6278770	0.9410391	0.7557667	0.4357438	0.7629382	0.5090900	0.7001806	1.0554327	0.4954218	0.4989912	0.3702324	0.8238535	0.3327485	0.0467830	0.0311596	0.0452313	0.9840128	0.9911332	0.4986130	0.1779666	0.0695759	0.9007838	0.5343154	1.0395698	1.0457519	0.4538019	0.6353062	0.9801037	0.6567812	0.7036794	0.8740360	0.0981917	0.8520045	0.6067673	0.8882448	0.7984388	0.9581424	0.5421443	0.5112476	0.9666760	0.4666279	0.6747673	0.6049433	0.8874185	0.3718515	0.4205474	0.1830577	0.8008951	0.4316800	0.2406882	0.9613789	0.7626847	0.6646166	0.0048727	0.5149323	0.0442043	0.4257526	1.0883190	0.1208642	0.8804360	0.9630643	0.2683053	0.4118887	0.4411835	1.0953231	0.5729465	0.7645411	0.1760374	0.5427545	0.7907750	0.6544907	0.9636760	0.9978829	0.6059078	0.9574968	0.7861045	0.6520838	1.0279235	0.4246013	0.9924438	0.8435601	0.9756043
800	0.6012531	1.0024968	0.3962804	0.4118669	0.9427844	0.4317016	0.9579105	0.3752941	0.3053572	0.2191638	0.6763208	0.1871086	0.1277331	0.1943921	0.0600359	0.6733722	1.0477925	0.8506944	0.6405421	0.9552119	0.7597321	0.4140721	0.7100259	0.5262481	0.7299898	1.0066515	0.4981956	0.5332475	0.4230626	0.8182505	0.2959592	0.0524838	0.0521061	0.0233925	1.0755626	1.0154121	0.4693340	0.1806492	0.0777781	1.0002243	0.4643562	1.1496914	0.9148575	0.4386090	0.6822640	1.1160665	0.7746739	0.7109260	0.8789548	0.0732203	0.7619435	0.6673046	1.0046184	0.9061883	1.0177069	0.5454532	0.5443656	0.9439292	0.4407413	0.6248967	0.6245486	0.8913365	0.4019604	0.4541022	0.1524981	0.9433649	0.5068834	0.2107605	0.9366975	0.7626736	0.5751810	0.0147718	0.5245504	0.0437541	0.4533937	1.0173614	0.0681630	0.9877820	0.9740480	0.2105730	0.4104015	0.4340417	1.0036757	0.5487476	0.7910780	0.1977814	0.5979486	0.7544101	0.8055587	0.9376498	0.9886290	0.5456228	0.9700205	0.8250018	0.7316515	1.0774127	0.4562166	1.0625425	0.8063011	0.9708777
850	0.5915216	1.0721358	0.3750836	0.3669287	1.0625489	0.3591728	0.9893240	0.3348502	0.3580517	0.2373222	0.7160289	0.1706823	0.1286929	0.1865466	0.0370843	0.7346280	0.9947997	0.8831342	0.6155553	0.9573859	0.7876779	0.3694519	0.7608474	0.4113986	0.6293867	0.9772275	0.5270376	0.4918140	0.3786236	0.8048426	0.2729766	0.0436297	0.0310559	0.0103992	0.9971552	1.0071343	0.4936828	0.1758887	0.1001637	0.8524250	0.5643456	1.0189054	0.8934394	0.4329410	0.6216728	1.1505571	0.6688112	0.6870800	0.9296071	0.0578736	0.7018865	0.5932797	0.9915196	0.9847235	1.0949498	0.5888056	0.5046584	0.9043527	0.4442684	0.7074080	0.6105104	0.9090699	0.4523414	0.3653077	0.1325233	0.9857963	0.5297080	0.2020755	0.9020349	0.7193982	0.5308515	0.0211518	0.5702109	0.0364186	0.4437332	0.9201573	0.0550290	0.8206535	0.9775740	0.2699807	0.4242216	0.4957193	1.0080098	0.5490247	0.7219757	0.1865710	0.5765196	0.6984758	0.8713337	1.0637371	1.0122443	0.4934785	0.9659624	0.8083315	0.6472265	1.0619161	0.4233613	1.1178980	0.7908175	1.1418844
900	0.5565339	1.0851218	0.3474352	0.4059089	0.9984700	0.3308204	0.9065489	0.3563407	0.3832673	0.2189360	0.7353112	0.1707646	0.1632647	0.2105464	0.0621508	0.7288225	0.9184904	0.8905505	0.5891884	1.0291515	0.8108942	0.3501466	0.7834197	0.4752102	0.6264925	0.9692075	0.5597146	0.5985622	0.3406234	0.7380273	0.2724842	0.0275562	0.0199136	0.0358262	0.9120243	1.0014598	0.4938678	0.1751242	0.0800677	0.9337418	0.6357489	1.0315735	1.0196337	0.4231846	0.6472381	1.0715521	0.7235804	0.6508659	0.9627031	0.0745726	0.6353518	0.6112687	0.8910613	0.9537007	1.0768635	0.6581025	0.4875531	0.7848810	0.5380971	0.5884798	0.5734510	0.7827584	0.4008011	0.4084687	0.1560720	0.9868678	0.4960083	0.2068136	0.8571200	0.7660376	0.6233668	0.0203712	0.5897235	0.0433967	0.5274457	0.8504963	0.0729443	0.7964695	1.0376839	0.1885805	0.4597914	0.4006979	0.8767032	0.5644991	0.7657572	0.1840375	0.6009738	0.6968408	0.8753835	1.0469850	0.9602439	0.6196889	0.8917670	0.8074570	0.7258085	1.0556501	0.4298332	1.1145749	0.8070708	1.0662573
950	0.6438785	1.0382271	0.3911256	0.4311715	0.9972931	0.3986087	1.0060484	0.3482917	0.3147481	0.2176195	0.6701454	0.2007763	0.1093183	0.1485650	0.0963948	0.7156023	0.9134955	0.9523215	0.6571812	0.9421603	0.8248098	0.3287311	0.7539143	0.4985565	0.6739034	1.0035297	0.5484474	0.5971247	0.3463830	0.7686250	0.2721425	0.0286609	0.0271938	0.0278003	0.9199651	1.0403597	0.4653863	0.1653006	0.0755551	0.9714592	0.6748630	1.0099881	0.9487542	0.4477615	0.5662462	1.1219565	0.6657651	0.6194374	0.9441437	0.0533181	0.7380892	0.6256567	0.9175994	1.1242780	1.0245393	0.7653294	0.4187137	0.8274082	0.4815779	0.6585367	0.4933410	0.7788071	0.4374449	0.4398337	0.1717107	0.9961169	0.4464047	0.2289334	0.8423495	0.6085607	0.6867151	0.0127618	0.5444583	0.0399780	0.5532711	0.9366908	0.0401346	0.7483009	0.9066384	0.1546611	0.5327312	0.3773855	0.9395032	0.5797899	0.7461625	0.1848131	0.5521591	0.6455094	0.9599714	0.9975338	1.0149858	0.5501519	0.9479372	0.7290220	0.7938449	1.0570482	0.3568594	1.0449154	0.7686667	0.9773884
1000	0.5856452	1.0092932	0.3557697	0.4455091	0.9327101	0.3334719	0.9998223	0.3778779	0.3468279	0.2261435	0.7007354	0.1963309	0.1083569	0.1765230	0.0845254	0.7079818	1.0058260	0.9471592	0.6059264	0.9436049	0.7939623	0.3357941	0.7206019	0.4542369	0.6326200	1.0109302	0.5254907	0.5512191	0.2883928	0.7861322	0.2238389	0.0351218	0.0162537	0.0372684	0.9752072	1.0403244	0.5348982	0.1661459	0.0843633	1.0202766	0.5908486	0.9178692	0.9605316	0.5021557	0.6703740	1.0332695	0.6262368	0.6728703	0.8983138	0.0351403	0.8413239	0.5786841	0.9202958	1.0000111	1.0220378	0.8167482	0.4463970	0.8886447	0.4360103	0.7636824	0.5337708	0.9348369	0.4809200	0.3278525	0.1501763	1.0288216	0.4637984	0.1920284	0.8565448	0.7279922	0.5718380	0.0085121	0.6391337	0.0485560	0.5390514	1.0824033	0.0330692	0.7496062	0.9032276	0.1673595	0.6376058	0.3249133	1.0221021	0.5280848	0.6840969	0.1636207	0.5490130	0.7302202	0.9899951	1.0371234	0.9904338	0.5511180	1.0752401	0.8091941	0.6776007	0.9932592	0.4197653	0.9688362	0.8478991	0.9565636

0	0.6528003	1.1074187	0.4141517	0.4048581	0.9320796	0.3804809	0.9613510	0.4077537	0.2952494	0.1851615	0.7612862	0.1926665	0.0789888	0.1649343	0.0577156	0.7998750	1.0635110	0.8498479	0.6550870	0.9419007	0.8145110	0.3857788	0.8943046	0.4519279	0.7761433	1.0187107	0.5626887	0.5008810	0.3263376	0.7685605	0.2629109	0.0347434	0.0338424	0.0732149	1.0277480	1.0301748	0.4171313	0.2118700	0.0784158	1.1254081	0.5789257	1.1975696	1.0468602	0.4366678	0.5920678	1.0632581	0.6950670	0.7168212	0.8079085	0.0512944	0.8134152	0.5744115	0.9375696	0.9240472	0.9654172	0.7543014	0.5141563	0.9050866	0.5111863	0.8296692	0.5510890	0.9057649	0.4431775	0.4213376	0.1595282	0.9958255	0.4673953	0.1864300	0.9314666	0.7224908	0.6061940	0.0302421	0.7109268	0.0464392	0.6160032	0.9884328	0.0555419	0.8193537	0.8600100	0.1882277	0.5359191	0.4979228	1.1072956	0.4972503	0.8770346	0.1600736	0.6652209	0.7064475	1.0989278	1.0345727	1.1474973	0.6610427	1.0901866	0.7833432	0.8214398	1.0299240	0.4389661	0.8535547	0.7990892	1.0431017
