"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.6321381	0.9991981	0.4144321	0.5428429	1.0000000	0.0048656	0.8229528	0.9612881	0.8035537	0.3600434	0.7061076	0.0859884	0.1195231	0.1513802	0.0062891	0.2844420	0.9999211	0.4391876	0.0452166	0.9465541	0.9083793	0.4052592	0.5613346	0.3924209	0.4360776	1.0000000	0.5357085	0.5863448	0.3618768	0.7283032	0.8889275	0.0409769	0.0329625	0.0238425	0.9989127	1.0000000	0.7713465	0.0007081	0.0001930	1.0000000	0.4595388	0.7469526	0.6821306	0.3916557	0.4404034	0.3495152	0.4223103	0.7327984	0.4592949	0.1757758	0.3625996	0.1704044	0.5012115	0.7772850	0.8097749	0.0049410	0.8143809	0.9834956	0.1895667	0.4267765	0.2852149	0.3575154	0.3095139	0.2968860	0.5055817	0.2875028	0.5498713	0.2317559	0.9746840	0.3926552	0.3070394	0.0063431	0.0470777	0.0455660	0.3612947	0.9999992	0.9427444	0.6913955	0.9499846	0.2817466	0.4227580	0.0960595	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.0574741	1.0000000	1.0000000	0.5818468	1.0000000	0.7943133	0.8934036	0.3929451	0.8111734	0.1454904	0.1993919	1.0000000
550	0.6261588	0.9991940	0.4133053	0.5326230	1.0000000	0.1241468	0.8198024	0.7466143	0.5007751	0.3529883	0.7061076	0.1154701	0.1195231	0.1513803	0.0264862	0.3100589	0.9999236	0.4902118	0.2586527	0.9487993	0.8678860	0.4052499	0.5677010	0.4352927	0.4378893	1.0000000	0.5357085	0.5872185	0.3411786	0.7283032	0.7248304	0.0409769	0.0329625	0.0305372	0.9970536	1.0000000	0.6825801	0.0505226	0.0003888	1.0000000	0.4548413	0.9069800	0.7848601	0.4085056	0.4466061	0.6224181	0.4465820	0.7364369	0.5112066	0.2603087	0.3924003	0.1873454	0.5507545	0.7785240	0.8372963	0.2114417	0.8020831	0.9794951	0.2090171	0.4379030	0.4649232	0.5552385	0.3089870	0.2968781	0.5188709	0.4074260	0.5491044	0.2317712	0.9742680	0.4840576	0.3182131	0.0064176	0.0831553	0.0455747	0.3585141	0.9999992	0.7182372	0.7643771	0.9523538	0.2848432	0.4168682	0.2800907	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.0574338	1.0000000	1.0000000	0.5818468	1.0000000	0.7934971	0.8224212	0.5475250	0.7998885	0.3662109	0.2301400	1.0000000
600	0.6122354	0.9991797	0.4101690	0.4938433	1.0000000	0.2481829	0.8242612	0.5127070	0.4202360	0.3203660	0.7061076	0.1462681	0.1195231	0.1513826	0.0451154	0.4327719	0.9999323	0.6144430	0.4789505	0.9493053	0.8418758	0.4052298	0.6060146	0.4658147	0.4595165	1.0000000	0.5357085	0.5870238	0.3226177	0.7283032	0.5125416	0.0409769	0.0329625	0.0349719	0.9950640	1.0000000	0.5817320	0.1083571	0.0057034	1.0000000	0.4532814	0.9748644	0.8953324	0.4769988	0.4818896	0.8568037	0.5613271	0.7454752	0.6802264	0.2540229	0.5171514	0.2841175	0.7072468	0.7957259	0.9175395	0.4240070	0.7376805	0.9576320	0.2836913	0.4944964	0.6480674	0.7291399	0.3323809	0.3251688	0.4396044	0.5647322	0.5414533	0.2298055	0.9686189	0.5725170	0.3782863	0.0070371	0.1662279	0.0456365	0.3656587	0.9999991	0.4288987	0.8417325	0.9522227	0.2821534	0.4153061	0.4709745	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.1137051	1.0000000	1.0000000	0.5818468	1.0000000	0.7932300	0.7491013	0.7448847	0.7284517	0.6455435	0.3895839	1.0000000
650	0.6083501	0.9991543	0.4046956	0.4577210	1.0000000	0.3114887	0.8450653	0.3954141	0.3845422	0.2831047	0.7061076	0.1621742	0.1195231	0.1513909	0.0537156	0.5657271	0.9999396	0.7226376	0.5901457	0.9436330	0.8327811	0.4052170	0.6602129	0.4768939	0.5023009	1.0000000	0.5357085	0.5827690	0.3151095	0.7283032	0.3798130	0.0409769	0.0329625	0.0367415	0.9940023	1.0000000	0.5216710	0.1418306	0.0216017	1.0000000	0.4624175	0.9932657	0.9546929	0.5347963	0.5296108	0.9531297	0.6553161	0.7439299	0.8042453	0.1890479	0.6316191	0.4112476	0.8276936	0.8351082	0.9669189	0.5426512	0.6562783	0.9313180	0.3591434	0.5629185	0.6975974	0.8360537	0.3932656	0.3865338	0.3310442	0.6946477	0.5271753	0.2253965	0.9560104	0.6365558	0.4590838	0.0083358	0.2894009	0.0457462	0.3954620	0.9999989	0.2407180	0.8736694	0.9418725	0.2600980	0.4231434	0.5554446	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.3188323	1.0000000	1.0000000	0.5818468	1.0000000	0.7947103	0.7161986	0.8718355	0.6275448	0.8234885	0.5661078	1.0000000
700	0.6147026	0.9991375	0.4006818	0.4366971	1.0000000	0.3381962	0.8762763	0.3535051	0.3611124	0.2549216	0.7061076	0.1690148	0.1195231	0.1514019	0.0571128	0.6559280	0.9999434	0.7854390	0.6327001	0.9272005	0.8299616	0.4052111	0.7066728	0.4790653	0.5516148	1.0000000	0.5357085	0.5726909	0.3134297	0.7283032	0.3144427	0.0409769	0.0329625	0.0374252	0.9935276	1.0000000	0.4891630	0.1578958	0.0406438	1.0000000	0.4922321	0.9981962	0.9814591	0.5519123	0.5686240	0.9857727	0.6922921	0.7311441	0.8621896	0.1346194	0.6964708	0.5119982	0.8890912	0.8756647	0.9878756	0.6087960	0.5929434	0.9131641	0.4087699	0.6139772	0.6301677	0.8975779	0.4571256	0.4410651	0.2453805	0.8025227	0.5114770	0.2197402	0.9387572	0.6789161	0.5255182	0.0099564	0.4145551	0.0458645	0.4531986	0.9999982	0.1391250	0.8638326	0.9127488	0.2243608	0.4436729	0.5623393	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.5835280	1.0000000	1.0000000	0.5818468	1.0000000	0.7990291	0.7123855	0.9395673	0.5437564	0.9175141	0.6859443	1.0000000
750	0.6248008	0.9991402	0.4005250	0.4267908	1.0000000	0.3484898	0.9052303	0.3448205	0.3515051	0.2371241	0.7061076	0.1717218	0.1195231	0.1514107	0.0583782	0.7061428	0.9999452	0.8157140	0.6425276	0.9036274	0.8290190	0.4052087	0.7385130	0.4767600	0.5951054	1.0000000	0.5357085	0.5602369	0.3139785	0.7283032	0.2850615	0.0409769	0.0329625	0.0376885	0.9933312	1.0000000	0.4714132	0.1649540	0.0553099	1.0000000	0.5379671	0.9995169	0.9926423	0.5394143	0.5937068	0.9958747	0.6992710	0.7149334	0.8850523	0.1011230	0.7258545	0.5753524	0.9157255	0.9036475	0.9955776	0.6492416	0.5536299	0.9034519	0.4362541	0.6445280	0.5217639	0.9257838	0.4936168	0.4700289	0.1896939	0.8821892	0.4983237	0.2143726	0.9203614	0.7046597	0.5695043	0.0114770	0.5116174	0.0459636	0.5170717	0.9999969	0.0889197	0.8305055	0.8713138	0.1946337	0.4713988	0.5331391	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.7765274	1.0000000	1.0000000	0.5818468	1.0000000	0.8051985	0.7211881	0.9726241	0.4894585	0.9629681	0.7525862	1.0000000
800	0.6342987	0.9991577	0.4038693	0.4226409	1.0000000	0.3522523	0.9261070	0.3473136	0.3482639	0.2272426	0.7061076	0.1727449	0.1195231	0.1514161	0.0588376	0.7312554	0.9999459	0.8288855	0.6410999	0.8824657	0.8286640	0.4052077	0.7581566	0.4727602	0.6281355	1.0000000	0.5357085	0.5504076	0.3150733	0.7283032	0.2705197	0.0409769	0.0329625	0.0377900	0.9932532	1.0000000	0.4614896	0.1679000	0.0642090	1.0000000	0.5813418	0.9998706	0.9971323	0.5164661	0.6077589	0.9988400	0.6965766	0.7006656	0.8933656	0.0823371	0.7382120	0.6103427	0.9263805	0.9179090	0.9981695	0.6753284	0.5321592	0.8989446	0.4520670	0.6609060	0.4385712	0.9325749	0.4988817	0.4762381	0.1566922	0.9332822	0.4890682	0.2102539	0.9036318	0.7196516	0.5960360	0.0126781	0.5761509	0.0460355	0.5613980	0.9999951	0.0653588	0.7970052	0.8364476	0.1789467	0.4979252	0.4980473	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.8848470	1.0000000	1.0000000	0.5818468	1.0000000	0.8110287	0.7309857	0.9879365	0.4587087	0.9838263	0.7862489	1.0000000
850	0.6416281	0.9991807	0.4090724	0.4210279	1.0000000	0.3535805	0.9393632	0.3520427	0.3472682	0.2225764	0.7061076	0.1731208	0.1195231	0.1514190	0.0590025	0.7429923	0.9999461	0.8342550	0.6392794	0.8706880	0.8285191	0.4052074	0.7697124	0.4693488	0.6510792	1.0000000	0.5357085	0.5456052	0.3160771	0.7283032	0.2610576	0.0409769	0.0329625	0.0378290	0.9932230	1.0000000	0.4559132	0.1690893	0.0688926	1.0000000	0.6078587	0.9999653	0.9988945	0.4952364	0.6149644	0.9996809	0.6924140	0.6900609	0.8962425	0.0719439	0.7445301	0.6281373	0.9304411	0.9225416	0.9989477	0.6920974	0.5213490	0.8970354	0.4632524	0.6694748	0.4008657	0.9269415	0.4839661	0.4683109	0.1381375	0.9627644	0.4833894	0.2076323	0.8901237	0.7282460	0.6114715	0.0135296	0.6157181	0.0460836	0.5784196	0.9999932	0.0546707	0.7782726	0.8209822	0.1754915	0.5180188	0.4712827	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9385077	1.0000000	1.0000000	0.5818468	1.0000000	0.8149317	0.7367953	0.9947901	0.4426635	0.9930763	0.8023899	1.0000000
900	0.6467134	0.9992023	0.4145580	0.4204324	1.0000000	0.3540379	0.9473136	0.3561210	0.3469791	0.2210812	0.7061076	0.1732564	0.1195231	0.1514203	0.0590613	0.7482262	0.9999462	0.8363474	0.6404101	0.8691893	0.8284579	0.4052073	0.7763518	0.4676593	0.6661166	1.0000000	0.5357085	0.5453817	0.3168206	0.7283032	0.2535161	0.0409769	0.0329625	0.0378441	0.9932114	1.0000000	0.4528588	0.1695585	0.0711415	1.0000000	0.6143030	0.9999907	0.9995767	0.4801420	0.6184390	0.9999137	0.6891116	0.6829138	0.8972036	0.0661451	0.7495348	0.6366885	0.9319387	0.9221879	0.9991203	0.7025283	0.5161989	0.8962771	0.4725071	0.6741493	0.4023711	0.9155885	0.4618545	0.4545650	0.1280437	0.9786355	0.4803451	0.2062869	0.8802581	0.7331234	0.6202861	0.0140899	0.6389293	0.0461139	0.5737291	0.9999914	0.0499375	0.7767523	0.8243810	0.1799312	0.5305387	0.4557419	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9635282	1.0000000	1.0000000	0.5818468	1.0000000	0.8165172	0.7380037	0.9977842	0.4347342	0.9970808	0.8098888	1.0000000
950	0.6500009	0.9992197	0.4193560	0.4202208	1.0000000	0.3541926	0.9519803	0.3589763	0.3468987	0.2213425	0.7061076	0.1733047	0.1195231	0.1514209	0.0590822	0.7504811	0.9999463	0.8371364	0.6438690	0.8747276	0.8284317	0.4052072	0.7800839	0.4676877	0.6755479	1.0000000	0.5357085	0.5479236	0.3173109	0.7283032	0.2473864	0.0409769	0.0329625	0.0378499	0.9932071	1.0000000	0.4512977	0.1697405	0.0721555	1.0000000	0.6057346	0.9999975	0.9998386	0.4712931	0.6200410	0.9999769	0.6869578	0.6784203	0.8975160	0.0629494	0.7545378	0.6406331	0.9324780	0.9201915	0.9991175	0.7087595	0.5138397	0.8959899	0.4801993	0.6768314	0.4286837	0.9035331	0.4413592	0.4410326	0.1226726	0.9868192	0.4789772	0.2058157	0.8736904	0.7358329	0.6251899	0.0144364	0.6520985	0.0461321	0.5572092	0.9999899	0.0478790	0.7870392	0.8384964	0.1881388	0.5368681	0.4490482	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9749084	1.0000000	1.0000000	0.5818468	1.0000000	0.8162689	0.7359522	0.9990689	0.4309650	0.9987838	0.8132982	1.0000000
1000	0.6520043	0.9992322	0.4230871	0.4201476	1.0000000	0.3542441	0.9546960	0.3607623	0.3468771	0.2223897	0.7061076	0.1733218	0.1195231	0.1514212	0.0590896	0.7514272	0.9999463	0.8374265	0.6480190	0.8831253	0.8284206	0.4052072	0.7821047	0.4688321	0.6812221	1.0000000	0.5357085	0.5513750	0.3176055	0.7283032	0.2427705	0.0409769	0.0329625	0.0378521	0.9932054	1.0000000	0.4506132	0.1698101	0.0725926	1.0000000	0.5899458	0.9999993	0.9999386	0.4672269	0.6207549	0.9999939	0.6857103	0.6757707	0.8976153	0.0612997	0.7593937	0.6423980	0.9326687	0.9183106	0.9990866	0.7123423	0.5127894	0.8958850	0.4860837	0.6783873	0.4648034	0.8938538	0.4263538	0.4308503	0.1198597	0.9909337	0.4785466	0.2058338	0.8697104	0.7372675	0.6277776	0.0146371	0.6592551	0.0461425	0.5378074	0.9999889	0.0469966	0.8019673	0.8550385	0.1968581	0.5392035	0.4475804	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9800706	1.0000000	1.0000000	0.5818468	1.0000000	0.8150005	0.7324226	0.9996125	0.4292252	0.9994981	0.8148230	1.0000000

0	0.6540198	0.9992524	0.4298297	0.4201106	1.0000000	0.3542693	0.9579786	0.3624126	0.3468699	0.2252728	0.7061077	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563327	0.9031544	0.8284126	0.4052072	0.7834262	0.4737991	0.6872430	1.0000000	0.5357085	0.5577493	0.3178225	0.7283032	0.2376104	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509180	0.1698524	0.0728972	1.0000000	0.5455387	1.0000000	1.0000000	0.4710318	0.6212892	1.0000000	0.6849766	0.6735702	0.8976600	0.0608821	0.7695363	0.6437400	0.9327701	0.9168801	0.9990809	0.7165868	0.5119921	0.8958286	0.4927080	0.6798383	0.5414491	0.8877652	0.4170716	0.4258241	0.1168944	0.9949602	0.4794359	0.2069423	0.8667427	0.7379937	0.6289682	0.0147816	0.6639527	0.0461495	0.5046389	0.9999874	0.0463550	0.8365629	0.8844550	0.2096202	0.5381445	0.4510997	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843279	1.0000000	1.0000000	0.5818468	1.0000000	0.8105771	0.7241028	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
