"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.6318957	0.9991991	0.4142880	0.5428135	1.0000000	0.0048466	0.8245071	0.9613847	0.8035453	0.3601648	0.7061076	0.0859796	0.1195231	0.1513802	0.0062897	0.2833776	0.9999211	0.4388926	0.0451850	0.9466947	0.9083222	0.4052594	0.5611823	0.3918335	0.4358693	1.0000000	0.5357085	0.5859525	0.3618783	0.7283032	0.8892817	0.0409769	0.0329625	0.0238437	0.9989129	1.0000000	0.7713769	0.0006711	0.0001872	1.0000000	0.4580029	0.7469537	0.6821197	0.3915652	0.4400482	0.3495103	0.4222167	0.7328999	0.4591766	0.1756015	0.3620319	0.1695077	0.5007533	0.7757183	0.8086227	0.0040596	0.8153074	0.9835247	0.1895529	0.4265585	0.2853845	0.3573287	0.3100803	0.2967913	0.4951928	0.2859343	0.5502802	0.2318174	0.9747973	0.3929780	0.3074663	0.0063422	0.0471667	0.0455656	0.3626170	0.9999992	0.9433038	0.6909740	0.9491959	0.2800049	0.4183230	0.0965677	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.0559372	1.0000000	1.0000000	0.5818468	1.0000000	0.7941798	0.8930600	0.3926816	0.8117354	0.1451584	0.2000208	1.0000000
500	0.6316062	0.9991955	0.4133664	0.5428783	1.0000000	0.0048423	0.8203831	0.9613789	0.8035645	0.3606989	0.7061076	0.0859793	0.1195231	0.1513802	0.0062867	0.2829373	0.9999211	0.4388273	0.0452315	0.9489564	0.9084214	0.4052595	0.5605934	0.3928363	0.4347206	1.0000000	0.5357085	0.5870009	0.3618743	0.7283032	0.8892880	0.0409769	0.0329625	0.0238421	0.9989134	1.0000000	0.7717009	0.0006675	0.0001868	1.0000000	0.4536858	0.7469524	0.6820883	0.3910897	0.4397998	0.3495094	0.4224338	0.7331326	0.4591300	0.1773690	0.3637707	0.1689511	0.5006518	0.7767427	0.8041952	0.0040566	0.8154562	0.9835483	0.1895551	0.4261481	0.2899995	0.3569442	0.3079702	0.2949552	0.5319816	0.2690598	0.5504424	0.2320958	0.9750938	0.3925174	0.3067302	0.0063334	0.0467860	0.0455649	0.3581231	0.9999992	0.9433628	0.6941923	0.9519281	0.2838794	0.4135560	0.0975831	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.0527000	1.0000000	1.0000000	0.5818468	1.0000000	0.7933835	0.8923986	0.3926058	0.8127221	0.1450544	0.1959270	1.0000000
550	0.6117275	0.9991897	0.4118660	0.5191726	1.0000000	0.2506980	0.8191344	0.4741666	0.3929576	0.3354689	0.7061076	0.1510194	0.1195231	0.1513805	0.0403551	0.3870219	0.9999283	0.5830652	0.4445748	0.9502461	0.8514281	0.4052332	0.5852584	0.4543204	0.4454348	1.0000000	0.5357085	0.5875705	0.3264489	0.7283032	0.4802728	0.0409769	0.0329625	0.0324570	0.9953297	1.0000000	0.5894201	0.1164247	0.0012484	1.0000000	0.4512300	0.9322230	0.8797359	0.4517320	0.4652568	0.8512448	0.4907187	0.7449767	0.6193983	0.3049593	0.4672931	0.2394994	0.6674344	0.7839751	0.8999314	0.5645820	0.7593600	0.9696112	0.2379111	0.4674047	0.6573647	0.7834022	0.3122459	0.3026989	0.4945377	0.5912185	0.5450192	0.2311501	0.9722727	0.5177739	0.3330012	0.0066221	0.1202921	0.0456018	0.3589475	0.9999992	0.3697222	0.8348371	0.9534255	0.2858831	0.4120344	0.5162807	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.0675230	1.0000000	1.0000000	0.5818468	1.0000000	0.7929130	0.7239327	0.7636830	0.7675040	0.6683663	0.2955421	1.0000000
600	0.6012330	0.9991650	0.4057769	0.4736557	1.0000000	0.3235704	0.8312088	0.3465241	0.4042913	0.2884451	0.7061076	0.1676321	0.1195231	0.1513853	0.0524443	0.5732586	0.9999386	0.7320272	0.5892115	0.9480282	0.8353389	0.4052154	0.6487839	0.4736418	0.4873521	1.0000000	0.5357085	0.5861031	0.3153386	0.7283032	0.3285632	0.0409769	0.0329625	0.0357751	0.9939956	1.0000000	0.5190066	0.1529802	0.0143330	1.0000000	0.4550841	0.9818464	0.9545048	0.5419854	0.5251028	0.9659824	0.6323226	0.7507251	0.8074731	0.2147623	0.6322301	0.4032769	0.8453889	0.8271747	0.9743721	0.6389246	0.6467965	0.9360968	0.3291671	0.5542375	0.7476862	0.8664919	0.3610823	0.3654466	0.3623020	0.7180691	0.5275277	0.2269685	0.9605621	0.5974681	0.4117688	0.0077858	0.2332356	0.0457190	0.3756988	0.9999990	0.1629042	0.8834022	0.9500969	0.2765416	0.4176344	0.6074894	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.2106531	1.0000000	1.0000000	0.5818468	1.0000000	0.7935275	0.6919040	0.9080569	0.6473066	0.8713592	0.5138837	1.0000000
650	0.6107550	0.9991383	0.3997470	0.4440418	1.0000000	0.3451701	0.8612883	0.3271583	0.3695462	0.2554798	0.7061076	0.1718753	0.1195231	0.1513965	0.0567341	0.6765973	0.9999434	0.8006114	0.6376849	0.9343900	0.8307417	0.4052097	0.7041677	0.4792544	0.5421378	1.0000000	0.5357085	0.5785123	0.3128516	0.7283032	0.2817152	0.0409769	0.0329625	0.0370530	0.9934990	1.0000000	0.4872310	0.1645242	0.0367836	1.0000000	0.4810101	0.9951377	0.9827894	0.5682331	0.5719981	0.9922208	0.6913188	0.7359296	0.8717489	0.1423903	0.7077469	0.5240532	0.9070837	0.8796909	0.9935814	0.6587602	0.5723873	0.9133336	0.3936909	0.6156303	0.6826007	0.9205068	0.4375548	0.4373699	0.2588914	0.8240497	0.5082930	0.2208155	0.9425350	0.6538936	0.4919476	0.0095002	0.3714608	0.0458546	0.4239713	0.9999985	0.0883411	0.8804429	0.9296858	0.2429469	0.4401982	0.5940592	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.5289345	1.0000000	1.0000000	0.5818468	1.0000000	0.7973650	0.6992926	0.9642280	0.5458110	0.9501002	0.6649969	1.0000000
700	0.6244819	0.9991327	0.3986432	0.4297722	1.0000000	0.3515723	0.8945373	0.3341767	0.3540344	0.2362503	0.7061076	0.1729592	0.1195231	0.1514074	0.0582564	0.7220229	0.9999453	0.8254761	0.6474524	0.9089134	0.8293114	0.4052080	0.7392788	0.4788265	0.5906877	1.0000000	0.5357085	0.5656099	0.3133362	0.7283032	0.2696549	0.0409769	0.0329625	0.0375452	0.9933141	1.0000000	0.4705571	0.1681698	0.0544949	1.0000000	0.5325761	0.9986977	0.9934893	0.5509763	0.5984118	0.9982210	0.7023266	0.7160359	0.8902150	0.1032867	0.7336724	0.5891615	0.9253274	0.9117218	0.9981266	0.6769037	0.5363946	0.9026449	0.4288126	0.6481025	0.5450711	0.9413617	0.4908006	0.4748075	0.1953209	0.9050511	0.4938052	0.2147884	0.9227775	0.6897962	0.5489542	0.0111874	0.4855442	0.0459649	0.4948813	0.9999973	0.0614631	0.8447133	0.8885886	0.2055935	0.4739353	0.5447926	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.7722747	1.0000000	1.0000000	0.5818468	1.0000000	0.8041938	0.7178382	0.9860823	0.4857881	0.9806438	0.7447063	1.0000000
750	0.6356669	0.9991478	0.4021927	0.4237669	1.0000000	0.3534699	0.9196999	0.3440440	0.3489773	0.2261439	0.7061076	0.1732360	0.1195231	0.1514144	0.0587966	0.7405126	0.9999459	0.8337778	0.6436251	0.8831201	0.8287852	0.4052075	0.7593592	0.4752288	0.6265744	1.0000000	0.5357085	0.5533574	0.3145682	0.7283032	0.2645951	0.0409769	0.0329625	0.0377348	0.9932453	1.0000000	0.4611055	0.1693210	0.0645020	1.0000000	0.5858782	0.9996512	0.9975371	0.5212410	0.6112865	0.9995932	0.6992604	0.6997950	0.8955200	0.0831343	0.7415300	0.6200926	0.9306227	0.9247716	0.9991483	0.6925638	0.5212305	0.8983120	0.4471724	0.6634768	0.4364260	0.9419248	0.5061940	0.4830068	0.1590221	0.9521299	0.4849397	0.2101947	0.9047790	0.7110804	0.5840631	0.0125197	0.5615789	0.0460406	0.5530632	0.9999955	0.0517789	0.8028385	0.8449997	0.1824702	0.5049635	0.4973134	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.8922207	1.0000000	1.0000000	0.5818468	1.0000000	0.8110829	0.7327606	0.9945851	0.4549534	0.9924917	0.7832602	1.0000000
800	0.6433171	0.9991719	0.4080638	0.4214333	1.0000000	0.3540324	0.9357092	0.3515711	0.3474641	0.2215915	0.7061076	0.1733067	0.1195231	0.1514182	0.0589883	0.7477321	0.9999462	0.8364263	0.6392557	0.8678283	0.8285710	0.4052073	0.7706135	0.4710541	0.6507786	1.0000000	0.5357085	0.5460805	0.3157303	0.7283032	0.2588970	0.0409769	0.0329625	0.0378078	0.9932196	1.0000000	0.4556850	0.1696846	0.0693124	1.0000000	0.6178583	0.9999066	0.9990683	0.4957651	0.6170848	0.9999070	0.6941868	0.6886702	0.8970519	0.0723978	0.7451504	0.6338232	0.9321561	0.9267248	0.9993069	0.7034233	0.5153351	0.8966925	0.4590042	0.6707923	0.3881171	0.9318695	0.4943284	0.4743542	0.1391053	0.9753575	0.4803424	0.2073511	0.8903577	0.7233496	0.6046003	0.0134504	0.6076800	0.0460887	0.5806450	0.9999934	0.0482940	0.7764159	0.8198179	0.1742202	0.5260935	0.4658741	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9445944	1.0000000	1.0000000	0.5818468	1.0000000	0.8156839	0.7398795	0.9978932	0.4401398	0.9970875	0.8012300	1.0000000
850	0.6481511	0.9991958	0.4141743	0.4205736	1.0000000	0.3541991	0.9452272	0.3564844	0.3470314	0.2202746	0.7061076	0.1733248	0.1195231	0.1514200	0.0590563	0.7504728	0.9999462	0.8372432	0.6389703	0.8652765	0.8284802	0.4052072	0.7769339	0.4682290	0.6662753	1.0000000	0.5357085	0.5442841	0.3166019	0.7283032	0.2523650	0.0409769	0.0329625	0.0378359	0.9932101	1.0000000	0.4526782	0.1697994	0.0714294	1.0000000	0.6240384	0.9999750	0.9996475	0.4789172	0.6195699	0.9999787	0.6901701	0.6816554	0.8974901	0.0664168	0.7490022	0.6396701	0.9325969	0.9240197	0.9992491	0.7098854	0.5131625	0.8961190	0.4687169	0.6747326	0.3875731	0.9172313	0.4709579	0.4586985	0.1284492	0.9860155	0.4784035	0.2059720	0.8799734	0.7303557	0.6164019	0.0140539	0.6345243	0.0461180	0.5813484	0.9999915	0.0470433	0.7710431	0.8177890	0.1761461	0.5372125	0.4502354	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9669091	1.0000000	1.0000000	0.5818468	1.0000000	0.8174474	0.7404757	0.9991803	0.4332932	0.9988703	0.8094314	1.0000000
900	0.6510569	0.9992152	0.4193719	0.4202687	1.0000000	0.3542485	0.9507772	0.3594633	0.3469122	0.2207329	0.7061076	0.1733294	0.1195231	0.1514208	0.0590804	0.7514922	0.9999463	0.8374881	0.6421600	0.8715258	0.8284413	0.4052072	0.7804569	0.4673354	0.6758316	1.0000000	0.5357085	0.5462536	0.3171834	0.7283032	0.2463454	0.0409769	0.0329625	0.0378467	0.9932065	1.0000000	0.4511377	0.1698356	0.0723130	1.0000000	0.6119895	0.9999933	0.9998667	0.4696943	0.6206000	0.9999951	0.6875439	0.6774692	0.8976133	0.0630622	0.7537626	0.6420937	0.9327219	0.9205590	0.9991581	0.7133545	0.5123918	0.8959237	0.4771369	0.6771104	0.4160860	0.9028859	0.4476331	0.4430974	0.1228438	0.9908146	0.4778927	0.2055633	0.8732042	0.7343105	0.6230698	0.0144234	0.6497633	0.0461350	0.5659707	0.9999899	0.0465967	0.7809483	0.8309486	0.1836224	0.5412803	0.4452055	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9765290	1.0000000	1.0000000	0.5818468	1.0000000	0.8170199	0.7372221	0.9996811	0.4302118	0.9995618	0.8131171	1.0000000
950	0.6527197	0.9992294	0.4232894	0.4201636	1.0000000	0.3542631	0.9540024	0.3611646	0.3468805	0.2219889	0.7061076	0.1733306	0.1195231	0.1514211	0.0590890	0.7518656	0.9999463	0.8375598	0.6466493	0.8812373	0.8284247	0.4052072	0.7823536	0.4679893	0.6815083	1.0000000	0.5357085	0.5498233	0.3175384	0.7283032	0.2417371	0.0409769	0.0329625	0.0378509	0.9932052	1.0000000	0.4504736	0.1698471	0.0726692	1.0000000	0.5922411	0.9999982	0.9999496	0.4658291	0.6210169	0.9999989	0.6860026	0.6751117	0.8976474	0.0612920	0.7588121	0.6430805	0.9327568	0.9180288	0.9990934	0.7150888	0.5121260	0.8958591	0.4839161	0.6785546	0.4565433	0.8920441	0.4298631	0.4313595	0.1199320	0.9929971	0.4780278	0.2056691	0.8692210	0.7364789	0.6267034	0.0146358	0.6581215	0.0461445	0.5450793	0.9999888	0.0464387	0.7973081	0.8489801	0.1928729	0.5415582	0.4455463	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9807966	1.0000000	1.0000000	0.5818468	1.0000000	0.8154385	0.7326070	0.9998759	0.4288531	0.9998300	0.8147515	1.0000000
1000	0.6536080	0.9992390	0.4260014	0.4201281	1.0000000	0.3542675	0.9558676	0.3620635	0.3468724	0.2233789	0.7061076	0.1733309	0.1195231	0.1514213	0.0590920	0.7520008	0.9999463	0.8375804	0.6507784	0.8905246	0.8284176	0.4052072	0.7832947	0.4694533	0.6847209	1.0000000	0.5357085	0.5533705	0.3177352	0.7283032	0.2387439	0.0409769	0.0329625	0.0378525	0.9932047	1.0000000	0.4503061	0.1698507	0.0728096	1.0000000	0.5728951	0.9999995	0.9999809	0.4652297	0.6211828	0.9999997	0.6851905	0.6738934	0.8976566	0.0605001	0.7633258	0.6434775	0.9327665	0.9167165	0.9990643	0.7159131	0.5120363	0.8958382	0.4887666	0.6793745	0.4952868	0.8856762	0.4187660	0.4243915	0.1184346	0.9940119	0.4783761	0.2059712	0.8671478	0.7375951	0.6285396	0.0147476	0.6624196	0.0461491	0.5260455	0.9999881	0.0463835	0.8133794	0.8650852	0.2011994	0.5404315	0.4476422	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9827530	1.0000000	1.0000000	0.5818468	1.0000000	0.8135990	0.7283525	0.9999517	0.4282638	0.9999341	0.8154676	1.0000000

0	0.6540227	0.9992524	0.4298210	0.4201106	1.0000000	0.3542693	0.9579771	0.3624167	0.3468699	0.2252618	0.7061076	0.1733310	0.1195231	0.1514214	0.0590937	0.7520762	0.9999463	0.8375885	0.6563138	0.9030832	0.8284126	0.4052072	0.7834334	0.4737846	0.6872474	1.0000000	0.5357085	0.5577409	0.3178233	0.7283032	0.2376017	0.0409769	0.0329625	0.0378535	0.9932044	1.0000000	0.4509088	0.1698524	0.0728972	1.0000000	0.5457579	1.0000000	1.0000000	0.4709428	0.6212892	1.0000000	0.6849724	0.6735627	0.8976600	0.0608710	0.7695010	0.6437400	0.9327701	0.9168807	0.9990809	0.7165872	0.5119921	0.8958286	0.4927132	0.6798398	0.5412482	0.8876752	0.4169952	0.4257417	0.1168941	0.9949608	0.4794274	0.2069384	0.8667407	0.7379966	0.6289756	0.0147822	0.6639715	0.0461495	0.5046737	0.9999874	0.0463549	0.8364591	0.8844096	0.2096231	0.5381362	0.4511104	1.0000000	0.5935954	0.7599837	0.2000199	0.5932110	0.7099054	0.9843264	1.0000000	1.0000000	0.5818468	1.0000000	0.8106025	0.7241400	1.0000000	0.4278294	1.0000000	0.8160082	1.0000000
