G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100	
G11	0.000000	0.000000	0.000000	0.000000	0.000000	0.135046	0.000000	0.000000	0.000000	0.000000	0.197511	0.000000	-0.323415	0.000000	0.000000	0.000000	0.000000	0.077688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.350887	0.000000	-0.158454	0.000000	0.000000	0.000000	-0.103019	0.000000	0.172759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118579	0.291402	0.000000	-0.161782	0.000000	0.000000	0.140085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196962	0.000000	0.000000	0.000000	-0.270893	0.250390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260272	0.000000	-0.169017	0.000000	0.000000	0.000000	0.178506	-0.154759	0.000000	0.000000	0.000000	0.000000	0.119787	0.264621	-0.210396	0.000000	0.181547	
G12	-0.244719	-0.143205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124374	0.000000	0.745803	-0.289278	0.000000	0.000000	0.000000	0.000000	0.208839	0.000000	0.000000	-0.187068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128133	0.000000	0.170669	0.000000	0.000000	0.000000	0.000000	0.000000	0.107923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.167865	0.000000	0.000000	-0.046936	0.000000	0.000000	-0.112857	-0.216993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230011	0.000000	0.000000	0.000000	-0.232921	0.000000	0.000000	0.000000	0.122072	-0.206888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.205379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.203636	0.000000	0.000000	0.000000	-0.105064	0.000000	0.222332	0.000000	0.000000	0.000000	-0.220447	0.000000	0.000000	0.000000	0.000000	
G13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068414	0.000000	0.000000	0.000000	0.000000	0.000000	0.110594	0.000000	0.000000	0.000000	0.000000	-0.103287	0.000000	0.000000	0.000000	0.000000	-0.162909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.095959	0.000000	0.260495	0.000000	0.306219	-0.121605	-0.176818	0.000000	0.000000	0.000000	0.000000	0.000000	0.239961	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142346	0.000000	-0.215622	0.000000	0.000000	0.000000	-0.175759	-0.174729	-0.137933	-0.221486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.218574	0.000000	0.000000	0.159138	0.155497	0.000000	0.000000	0.000000	0.211017	0.000000	0.000000	0.000000	0.000000	0.174860	0.000000	0.000000	0.000000	0.000000	0.113437	0.000000	-0.148967	0.000000	0.000000	
G14	0.000000	0.210891	0.000000	0.000000	0.192376	0.226777	0.000000	0.219648	0.000000	0.000000	0.000000	0.000000	0.000000	0.186501	0.000000	0.000000	0.000000	-0.118695	0.000000	0.000000	0.000000	0.000000	0.168891	0.000000	0.172682	0.000000	0.000000	0.000000	0.000000	-0.200143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.139931	0.000000	0.000000	0.000000	0.248427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150690	-0.037017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.176435	0.138765	0.000000	0.000000	0.000000	-0.080682	0.000000	0.000000	-0.279303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121350	0.139140	0.206108	0.000000	0.000000	0.000000	0.349334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166247	-0.342182	0.000000	0.000000	0.000000	
G15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129343	0.000000	0.000000	0.095267	0.000000	0.000000	-0.081527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284543	-0.154203	0.000000	-0.204254	-0.243426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124436	-0.180780	0.000000	0.000000	0.000000	-0.149632	0.000000	0.122013	0.000000	0.222413	0.000000	0.000000	0.000000	0.000000	0.099196	0.000000	0.000000	0.284789	0.000000	0.000000	0.000000	0.194262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188195	0.190991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.123869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209127	0.000000	0.201234	-0.224126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109889	0.129176	
G16	0.000000	0.000000	0.000000	-0.242065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199993	0.510486	0.000000	0.191026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126749	0.000000	0.000000	0.218640	0.000000	0.000000	0.000000	0.000000	0.000000	0.112889	0.000000	-0.375421	0.000000	0.000000	0.000000	0.000000	0.000000	0.188299	0.000000	-0.127508	0.000000	-0.159300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042374	0.000000	0.168408	0.000000	0.000000	0.000000	0.000000	0.000000	-0.159472	-0.231298	0.000000	0.000000	0.000000	0.000000	0.166578	0.143848	0.000000	-0.140129	0.000000	0.175596	0.000000	0.000000	0.000000	0.093950	0.157885	-0.223774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G17	0.000000	-0.236108	-0.197379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.400003	0.000000	0.851929	-0.059868	0.000000	0.000000	-0.130269	0.000000	0.000000	0.000000	0.000000	0.178959	0.000000	0.214772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101693	0.000000	0.000000	0.000000	0.223759	0.108703	0.000000	0.000000	-0.132503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137725	0.000000	0.000000	0.000000	0.000000	0.000000	0.137452	0.000000	-0.193218	0.000000	0.000000	-0.272405	0.000000	0.109145	0.000000	0.000000	0.000000	0.000000	-0.094644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072076	0.000000	0.000000	0.216903	0.000000	0.000000	-0.082523	0.000000	0.000000	0.121578	0.000000	-0.134972	0.000000	0.000000	0.000000	0.000000	
G18	0.000000	0.229589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.162460	0.000000	0.000000	0.641473	0.000000	0.000000	0.000000	0.000000	0.000000	-0.238839	0.000000	0.000000	-0.097066	0.000000	0.000000	0.071254	0.000000	0.000000	0.000000	0.000000	0.000000	0.112587	0.000000	0.000000	0.000000	-0.228392	-0.153280	0.000000	0.000000	0.000000	0.000000	0.000000	-0.104594	0.000000	0.000000	0.182222	0.000000	0.000000	0.000000	-0.218740	-0.168256	0.000000	0.000000	0.000000	0.194861	-0.225489	0.000000	0.000000	-0.151849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055696	0.000000	0.000000	0.000000	0.000000	0.000000	0.102469	0.194259	0.000000	0.000000	0.000000	0.000000	0.000000	-0.093091	-0.229174	0.090078	0.000000	0.000000	
G19	-0.139832	0.336558	0.000000	-0.191332	0.000000	-0.136706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.164166	0.379294	0.000000	0.000000	-0.215867	0.293465	0.000000	0.000000	0.000000	-0.122104	0.000000	0.000000	0.000000	0.209291	0.000000	0.130641	0.000000	0.000000	0.080807	0.243362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129208	0.000000	0.000000	0.201525	0.000000	0.000000	-0.104940	0.141565	0.000000	0.000000	0.000000	-0.207597	0.000000	-0.126717	0.000000	0.000000	0.000000	0.000000	-0.213374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124845	0.000000	0.000000	0.000000	0.000000	0.000000	
G20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.133876	0.000000	-0.031494	0.000000	0.000000	0.000000	0.105022	-0.206169	-0.181406	0.000000	0.000000	0.000000	0.165697	0.000000	0.000000	-0.253081	0.000000	0.000000	0.000000	0.227647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137834	0.000000	0.000000	0.000000	0.000000	-0.451860	-0.251168	-0.368156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167760	0.000000	0.000000	-0.087725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.236035	0.244675	0.000000	-0.213236	0.358108	0.126647	0.000000	0.000000	0.000000	0.000000	0.000000	-0.128551	0.000000	0.191386	0.000000	0.278682	
G21	0.000000	0.000000	-0.125235	0.000000	0.000000	0.000000	-0.093342	0.000000	0.000000	0.000000	0.000000	0.000000	-0.083224	0.000000	0.000000	0.000000	0.143090	0.000000	0.000000	0.000000	0.148828	-0.325075	0.000000	0.000000	0.387646	0.000000	0.000000	0.000000	0.138348	0.000000	0.000000	0.000000	0.000000	-0.143013	-0.182357	0.000000	0.209725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147585	0.000000	0.000000	0.000000	-0.100123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153918	0.085820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174002	0.000000	0.000000	-0.171018	-0.184596	0.000000	0.000000	0.000000	0.000000	0.000000	0.103834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.115984	0.000000	0.000000	0.163583	0.000000	0.000000	0.000000	-0.130514	0.153133	0.000000	0.000000	
G22	0.000000	0.000000	-0.186436	0.162710	0.000000	0.000000	0.149873	-0.136894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112611	0.000000	0.000000	0.071728	0.000000	0.000000	0.000000	0.707410	0.000000	0.000000	-0.295163	0.000000	-0.119701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139226	0.000000	-0.151052	0.000000	0.000000	0.000000	0.000000	0.000000	0.126577	0.000000	0.000000	0.000000	0.059583	0.000000	0.000000	-0.218651	0.000000	0.000000	0.000000	0.119640	0.155877	0.000000	0.000000	0.000000	0.000000	0.137112	0.000000	0.095551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316177	0.000000	0.000000	-0.324963	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126558	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074851	
G23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.130263	0.000000	-0.156308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.408417	0.000000	0.226810	0.000000	0.000000	0.191441	-0.192934	0.000000	0.253525	0.000000	0.000000	0.000000	0.000000	0.000000	0.177282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116377	0.000000	-0.162565	-0.177361	0.000000	0.000000	0.000000	-0.131205	0.135536	0.000000	0.089158	0.000000	0.000000	0.000000	0.000000	0.190185	0.288401	0.000000	0.000000	0.138531	0.000000	0.000000	-0.146355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.335270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123619	0.000000	0.000000	0.000000	-0.105762	0.000000	-0.100870	0.000000	-0.104250	
G24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072290	0.000000	0.000000	-0.220370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.256745	0.000000	0.000000	-0.165011	0.341497	0.000000	-0.202894	0.000000	0.000000	-0.135335	0.000000	0.000000	-0.190248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.105969	0.000000	0.000000	0.000000	0.226094	0.104047	0.000000	0.000000	0.000000	-0.121045	0.000000	0.000000	-0.152753	0.000000	0.370645	-0.178755	0.203465	0.000000	-0.102333	0.289209	0.146120	-0.151343	0.116724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
G25	-0.171943	0.000000	0.000000	0.000000	0.000000	0.000000	0.418763	-0.106974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.329250	0.000000	-0.095765	0.000000	0.000000	0.000000	0.000000	0.000000	-0.231899	0.227819	0.335319	0.150197	0.000000	0.000000	-0.142239	0.000000	-0.182133	0.000000	-0.311874	0.183786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094433	-0.126867	0.000000	0.000000	-0.114344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101712	0.000000	0.000000	0.000000	-0.196313	0.000000	-0.191507	0.000000	0.123371	0.000000	0.094705	0.165528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
