"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
1000	1.0000000	0.9046667	0.2065490	0.5175462	0.4362908	1.0000000	0.9837832	0.0627888	1.0000000	0.1110869	1.0000000	0.7852804	1.0000000	0.0944449	0.2182095	1.0000000	0.1938497	0.3382150	1.0000000	0.9577286	0.9999973	0.6615199	0.1009153	0.9999970	0.0286259	0.7314893	0.7363760	1.0000000	1.0000000	0.9999998	0.0061109	0.3001966	0.3402445	0.5313410	0.5381934	0.6877101	1.0000000	0.5533525	0.9999975	0.8398567	0.1580853	0.7271353	1.0000000	1.0000000	1.0000000	0.7949785	0.7265826	0.9547276	0.9856073	0.1192753	1.0000000	0.0558467	0.7213478	0.7286112	1.0000000	0.2769190	0.1152291	0.0285864	0.9999906	0.0367511	0.0328768	0.9948206	0.3281576	0.8713278	0.5181915	1.0000000	1.0000000	0.0281550	0.6389136	0.7562050	1.0000000	0.7004203	0.9223094	1.0000000	1.0000000	0.9206735	0.5501273	0.3394888	1.0000000	1.0000000	0.9995559	0.0702757	0.0512795	0.9980173	0.7743649	0.9257675	0.4087146	0.9752769	0.5107473	0.2570551	0.8977815	0.1921893	0.5322374	0.2008982	0.5746224	0.6631881	0.9946728	0.2755677	0.9989675	0.9960009

0	1.0000000	0.9046667	0.2076135	0.5173732	0.4362909	1.0000000	0.9837832	0.0625893	1.0000000	0.1110869	1.0000000	0.7852642	1.0000000	0.0944447	0.2181252	1.0000000	0.1938460	0.3382153	1.0000000	0.9578160	1.0000000	0.6615139	0.1009159	1.0000000	0.0286194	0.7313596	0.7363907	1.0000000	1.0000000	1.0000000	0.0060989	0.3002682	0.3402445	0.5313410	0.5381918	0.6877055	1.0000000	0.5533525	1.0000000	0.8398801	0.1579655	0.7274918	1.0000000	1.0000000	1.0000000	0.7949671	0.7264492	0.9552596	0.9858657	0.1192480	1.0000000	0.0558461	0.7213478	0.7286112	1.0000000	0.2769190	0.1152325	0.0285939	1.0000000	0.0367435	0.0328451	0.9948646	0.3281116	0.8715593	0.5181915	1.0000000	1.0000000	0.0281550	0.6389136	0.7562051	1.0000000	0.7004218	0.9229708	1.0000000	1.0000000	0.9206735	0.5501273	0.3394890	1.0000000	1.0000000	0.9995574	0.0702782	0.0512759	0.9980395	0.7742935	0.9255902	0.4087139	0.9752585	0.5107249	0.2570910	0.8980432	0.1921372	0.5322060	0.2008277	0.5746159	0.6632379	0.9946727	0.2755270	0.9989787	0.9960033
100	1.0000000	0.9698558	0.1602784	0.5449776	0.4362908	0.2987913	0.9858257	0.2962861	0.1876313	0.1110869	1.0000000	0.6887723	1.0000000	0.2731526	0.8253486	0.1773870	0.2864225	0.3382153	1.0000000	0.8927383	1.0000000	0.6739484	0.0107186	1.0000000	0.0302065	0.7711909	0.6379888	1.0000000	0.7960487	1.0000000	0.1794271	0.0414839	0.0455424	0.5313346	0.1811945	0.4897807	0.7334613	0.5533525	1.0000000	0.9415074	0.4490976	0.6806254	1.0000000	0.4110049	0.2154262	0.6786338	0.9524493	0.9718022	0.9854885	0.1242994	0.2436502	0.0134993	0.5549696	0.9719296	1.0000000	0.0484321	0.0287306	0.0218849	0.8005557	0.0479585	0.0331029	0.9452261	0.1732464	0.9194612	0.8593184	1.0000000	0.7902476	0.0342493	0.5418109	0.6777745	1.0000000	0.3702394	0.1733891	1.0000000	1.0000000	0.9842508	0.9523245	0.3394889	0.2049321	1.0000000	0.8000379	0.0643137	0.0422817	0.6404455	0.7607556	0.4637385	0.4012436	0.9757560	0.5101411	0.4963962	0.6126810	0.1558767	0.5257241	0.1931028	0.6590752	0.7851316	0.9992650	0.3395891	0.5031268	0.9958978
200	1.0000000	0.9781223	0.1447700	0.5989637	0.4362908	0.2711414	0.9837973	0.3874011	0.1737391	0.1110869	1.0000000	0.5617480	1.0000000	0.8939188	0.9329654	0.0800842	0.5588607	0.3382153	1.0000000	0.7200800	1.0000000	0.6893115	0.0057770	1.0000000	0.0825441	0.7693180	0.6658261	1.0000000	0.7714838	1.0000000	0.5613990	0.0292714	0.0062392	0.5313332	0.0686452	0.5640272	0.7309285	0.5533525	1.0000000	0.9500429	0.5448731	0.5806239	1.0000000	0.3913205	0.1468393	0.4112774	0.9376093	0.9897257	0.9831348	0.1313638	0.2040884	0.0909733	0.3960571	0.9992687	1.0000000	0.0383664	0.0112949	0.0169920	0.7777724	0.0611002	0.0346575	0.4076761	0.1549253	0.9551055	0.8768549	1.0000000	0.7695927	0.0387088	0.4962651	0.7251012	1.0000000	0.3776152	0.0825457	1.0000000	1.0000000	0.9882936	0.9652257	0.3394888	0.0899765	1.0000000	0.7735644	0.1164363	0.1067530	0.5318670	0.6325419	0.3674831	0.4552264	0.9773185	0.5065438	0.5775559	0.1788819	0.1710729	0.4756409	0.0950799	0.6707791	0.7256544	0.9827545	0.3645891	0.3050930	0.9807335
300	1.0000000	0.9791706	0.1258733	0.6155517	0.4362908	0.2700511	0.9839034	0.3896750	0.1735016	0.1110869	1.0000000	0.5709163	1.0000000	0.9844091	0.9449957	0.0685748	0.6256440	0.3382153	1.0000000	0.6823176	1.0000000	0.6933927	0.0056321	1.0000000	0.1887625	0.6941389	0.6974632	1.0000000	0.7685251	1.0000000	0.5974927	0.0268925	0.0009870	0.5313330	0.0642240	0.5991937	0.7309045	0.5533525	1.0000000	0.9507597	0.5681210	0.4161329	1.0000000	0.3906626	0.1408435	0.2771272	0.9060726	0.9933130	0.9806024	0.1339360	0.2020190	0.2585410	0.3794806	0.9998893	1.0000000	0.0379230	0.0086991	0.0161431	0.7751698	0.0646647	0.0361956	0.1484309	0.1527579	0.9629768	0.8784970	1.0000000	0.7675588	0.0393718	0.4905090	0.7290028	1.0000000	0.4232733	0.0690120	1.0000000	1.0000000	0.9885507	0.9656395	0.3394888	0.0733555	1.0000000	0.7692651	0.1329282	0.0625995	0.5170553	0.5484102	0.3491011	0.4843204	0.9779594	0.5053131	0.6164251	0.0674197	0.1770059	0.4040287	0.0826120	0.6721512	0.6940747	0.9022690	0.3604010	0.1306206	0.8493999
400	1.0000000	0.9793035	0.1187030	0.6188777	0.4362908	0.2700081	0.9839314	0.3897305	0.1734975	0.1110869	1.0000000	0.5786221	1.0000000	0.9898582	0.9463033	0.0672134	0.6363540	0.3382153	1.0000000	0.6799679	1.0000000	0.6941293	0.0056275	1.0000000	0.2408486	0.5291508	0.7044122	1.0000000	0.7681687	1.0000000	0.6000215	0.0263148	0.0002847	0.5313330	0.0640855	0.6021547	0.7309042	0.5533525	1.0000000	0.9508199	0.5734637	0.1504955	1.0000000	0.3906406	0.1403194	0.2409074	0.8959386	0.9937347	0.9793463	0.1345242	0.2019108	0.3260996	0.3785231	0.9999076	1.0000000	0.0379035	0.0083206	0.0160294	0.7748725	0.0652429	0.0368342	0.1081651	0.1525014	0.9643568	0.8786636	1.0000000	0.7673585	0.0394410	0.4899187	0.7292907	1.0000000	0.4428990	0.0666056	1.0000000	1.0000000	0.9885671	0.9656528	0.3394888	0.0709523	1.0000000	0.7683835	0.1336298	0.0536311	0.5142487	0.5289993	0.3458625	0.4877413	0.9780867	0.5050872	0.6293570	0.0537903	0.1760347	0.3733193	0.0800008	0.6723391	0.6862730	0.8634318	0.3568521	0.1089922	0.8067775
500	1.0000000	0.9793204	0.1168771	0.6194299	0.4362908	0.2700064	0.9839342	0.3897318	0.1734974	0.1110869	1.0000000	0.5804860	1.0000000	0.9901667	0.9464797	0.0670523	0.6379966	0.3382153	1.0000000	0.6804370	1.0000000	0.6942510	0.0056273	1.0000000	0.2564450	0.4210538	0.7054717	1.0000000	0.7681258	1.0000000	0.6002711	0.0261804	0.0001908	0.5313330	0.0640813	0.6026849	0.7309042	0.5533525	1.0000000	0.9508250	0.5746549	0.0917595	1.0000000	0.3906399	0.1402736	0.2332844	0.8938595	0.9937578	0.9789310	0.1346336	0.2019051	0.3394969	0.3784781	0.9999085	1.0000000	0.0379026	0.0082657	0.0160144	0.7748385	0.0653204	0.0370025	0.1023507	0.1524711	0.9645775	0.8786803	1.0000000	0.7673388	0.0394479	0.4898601	0.7293147	1.0000000	0.4478505	0.0661249	1.0000000	1.0000000	0.9885681	0.9656532	0.3394888	0.0706049	1.0000000	0.7682141	0.1336603	0.0524376	0.5135388	0.5258926	0.3453170	0.4881039	0.9781062	0.5050484	0.6311164	0.0522085	0.1753971	0.3658110	0.0795776	0.6723652	0.6846284	0.8564013	0.3558267	0.1072184	0.8000362
600	1.0000000	0.9141334	0.1425398	0.5871368	0.4362908	0.9712151	0.9744374	0.8320315	0.9858662	0.1110869	1.0000000	0.5753326	1.0000000	0.4694766	0.2181768	0.8896463	0.2996243	0.3382153	1.0000000	0.9205140	1.0000000	0.7256734	0.2044289	1.0000000	0.2024531	0.3621141	0.8038735	1.0000000	0.9720719	1.0000000	0.0669790	0.2372746	0.2948354	0.5314420	0.1237727	0.6885239	0.9974430	0.5533525	1.0000000	0.8491982	0.3083099	0.3559660	1.0000000	0.9796349	0.9248434	0.5356798	0.6949598	0.9693723	0.9796023	0.1275046	0.9582547	0.4350377	0.3977648	0.9172518	1.0000000	0.2663894	0.0557180	0.0167075	0.9742790	0.0472154	0.0362104	0.7756391	0.3073327	0.9250003	0.5396161	1.0000000	0.9770892	0.0298266	0.5967560	0.8557914	1.0000000	0.7163340	0.6545139	1.0000000	1.0000000	0.9249909	0.5634560	0.3394888	0.8656225	1.0000000	0.9692405	0.1222184	0.1151850	0.9216934	0.5774619	0.8007218	0.4556127	0.9770639	0.5109604	0.2441204	0.6899172	0.3453248	0.3657165	0.1254320	0.5901714	0.5538239	0.8539213	0.2604932	0.8909234	0.8217206
700	1.0000000	0.9058672	0.1751810	0.5353740	0.4362908	0.9988650	0.9831399	0.1056051	0.9997583	0.1110869	1.0000000	0.6794837	1.0000000	0.1352803	0.1115316	0.9869468	0.2086646	0.3382153	1.0000000	0.9759152	1.0000000	0.7120830	0.1267193	1.0000000	0.0807646	0.4998255	0.7952856	1.0000000	0.9966362	1.0000000	0.0088947	0.2826936	0.3341294	0.5314489	0.4064440	0.6893492	0.9999757	0.5533525	1.0000000	0.8406627	0.1956849	0.6396439	1.0000000	0.9993194	0.9934299	0.7345895	0.7308893	0.9564353	0.9826512	0.1213348	0.9978165	0.2164113	0.5847030	0.7602425	1.0000000	0.2764551	0.0978006	0.0206057	0.9970618	0.0383881	0.0340700	0.9718772	0.3256534	0.8849072	0.5198864	1.0000000	0.9977439	0.0283045	0.6342281	0.7723596	1.0000000	0.7244499	0.8283298	1.0000000	1.0000000	0.9209481	0.5505549	0.3394888	0.9805709	1.0000000	0.9954875	0.0845142	0.0637033	0.9881991	0.6715814	0.9328511	0.4136268	0.9758240	0.5129682	0.2588483	0.8801105	0.3148528	0.4197099	0.1839773	0.5773449	0.6329788	0.8984721	0.2324726	0.9901089	0.9621283
800	1.0000000	0.9048189	0.1973576	0.5207500	0.4362908	0.9999552	0.9837514	0.0554595	0.9999959	0.1110869	1.0000000	0.7590949	1.0000000	0.0993352	0.1664615	0.9984560	0.1959063	0.3382153	1.0000000	0.9698297	1.0000000	0.6801728	0.1057250	1.0000000	0.0402088	0.6607651	0.7540045	1.0000000	0.9995948	1.0000000	0.0063690	0.2963170	0.3394132	0.5313629	0.5129046	0.6882021	0.9999998	0.5533525	1.0000000	0.8399459	0.1664765	0.7077260	1.0000000	0.9999773	0.9994256	0.7829813	0.7296061	0.9549568	0.9847764	0.1196579	0.9998858	0.0784272	0.6980613	0.7316472	1.0000000	0.2768985	0.1118735	0.0255237	0.9996644	0.0369689	0.0331392	0.9919054	0.3278208	0.8740040	0.5183463	1.0000000	0.9997778	0.0281697	0.6384427	0.7579180	1.0000000	0.7078591	0.8958832	1.0000000	1.0000000	0.9206910	0.5501410	0.3394888	0.9971908	1.0000000	0.9989911	0.0729399	0.0541003	0.9973167	0.7475020	0.9391400	0.4091472	0.9753860	0.5115989	0.2604157	0.8966164	0.2138365	0.4966504	0.1976468	0.5750485	0.6601935	0.9718208	0.2603490	0.9982132	0.9904290
900	1.0000000	0.9046860	0.2051836	0.5179162	0.4362908	0.9999982	0.9837818	0.0580981	0.9999999	0.1110869	1.0000000	0.7801124	1.0000000	0.0951266	0.2045763	0.9998174	0.1941328	0.3382153	1.0000000	0.9617119	1.0000000	0.6661812	0.1017425	1.0000000	0.0310493	0.7141342	0.7397258	1.0000000	0.9999512	1.0000000	0.0061708	0.2994053	0.3401311	0.5313448	0.5339398	0.6877978	1.0000000	0.5533525	1.0000000	0.8398856	0.1598268	0.7231333	1.0000000	0.9999992	0.9999498	0.7927790	0.7274175	0.9550670	0.9855736	0.1193189	0.9999940	0.0590647	0.7187297	0.7288558	1.0000000	0.2769181	0.1146809	0.0278028	0.9999617	0.0367724	0.0329034	0.9943477	0.3280772	0.8719522	0.5182064	1.0000000	0.9999781	0.0281565	0.6388671	0.7563603	1.0000000	0.7018956	0.9161916	1.0000000	1.0000000	0.9206747	0.5501278	0.3394888	0.9995938	1.0000000	0.9994743	0.0707215	0.0518482	0.9981366	0.7688614	0.9308062	0.4087450	0.9752837	0.5109515	0.2583962	0.8979151	0.1945512	0.5240480	0.2003790	0.5746657	0.6635322	0.9919858	0.2716208	0.9989046	0.9951035
