"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
900	0.5975659	0.7960101	0.1346081	0.3851478	0.3331238	0.7172533	0.6290815	0.0925606	0.6946892	0.0832533	0.6922107	0.5034758	0.6711655	0.0770535	0.1166300	0.7306325	0.1053473	0.2199404	0.7893365	0.6532073	0.7024653	0.4915155	0.0497927	0.8097139	0.0105070	0.5598310	0.5435288	0.6944862	0.5603668	0.6124298	0.0285540	0.2233336	0.1848601	0.3658057	0.4657374	0.4316177	0.6569772	0.3320498	0.6599200	0.5363248	0.0835612	0.5494719	0.8000686	0.6960433	0.7274272	0.5790004	0.4750269	0.6013298	0.6863813	0.0589320	0.5733607	0.0111602	0.5699035	0.4512505	0.8358686	0.1932595	0.0934602	0.0258183	0.7214368	0.0261651	0.0339644	0.7362902	0.2279062	0.5125066	0.4089861	0.6962567	0.7993171	0.0231907	0.4785263	0.5697096	0.6545649	0.5311771	0.5959369	0.7305787	0.8003768	0.6243918	0.4913812	0.2181793	0.5759007	0.6686194	0.6733887	0.0725327	0.0459134	0.7442052	0.5228942	0.5102205	0.3064435	0.7236659	0.3381380	0.1248075	0.6157157	0.1690755	0.3835175	0.1665698	0.3545939	0.4194809	0.7276107	0.1781146	0.6394450	0.5766931
1000	0.7096453	0.6289699	0.1582638	0.3421953	0.2653951	0.6847264	0.6661997	0.0776164	0.7297723	0.0794339	0.7197447	0.6240372	0.6309331	0.0725810	0.1336213	0.6386627	0.1033519	0.2505511	0.6364605	0.7185363	0.8581755	0.4562151	0.0835032	0.6915627	0.0241552	0.7023105	0.4525721	0.7260635	0.6418626	0.7706152	0.0036873	0.2736706	0.2000183	0.4254258	0.3431298	0.4803564	0.6933392	0.4240053	0.6520920	0.5709687	0.1339427	0.5082316	0.8877402	0.6987793	0.7576086	0.4832748	0.5280509	0.6878150	0.7077025	0.1225482	0.6795444	0.0519214	0.5127169	0.6516672	0.6263790	0.2194719	0.0564752	0.0284956	0.7717179	0.0334850	0.0077344	0.7384260	0.2352525	0.6189948	0.3316467	0.6997777	0.8148625	0.0176845	0.4491326	0.5416183	0.6864870	0.4275946	0.6454485	0.5882104	0.6521799	0.6078329	0.3662756	0.1811429	0.7912857	0.6466875	0.7302110	0.0623440	0.0506584	0.7547240	0.5335502	0.6023925	0.3130232	0.6189388	0.4290636	0.1956815	0.6058224	0.1826298	0.4038877	0.1262552	0.4299581	0.5532068	0.7570177	0.2424032	0.6228397	0.7097547

0	0.7362174	0.6152823	0.2155320	0.3281077	0.3089681	0.7138142	0.7836543	0.0588755	0.6074722	0.0999552	0.5439915	0.5308436	0.7632897	0.0765695	0.1880448	0.7169010	0.1231911	0.2654773	0.6691585	0.7328106	0.7860252	0.4761002	0.0739071	0.6859688	0.0261614	0.4185092	0.5393022	0.7158744	0.7863334	0.6293600	0.0052503	0.1875768	0.2220204	0.4215975	0.3926911	0.5333663	0.6305569	0.4760464	0.7808442	0.6047018	0.0856971	0.5278237	0.7029586	0.6659541	0.7268125	0.4659577	0.6827617	0.6182914	0.8037139	0.0289472	0.7350173	0.0409005	0.5525798	0.5537415	0.6629866	0.1773992	0.0730911	0.0091210	0.7246665	0.0386799	0.0047074	0.7553048	0.2284507	0.5245668	0.3145057	0.7162169	0.6105930	0.0251037	0.4013543	0.4722564	0.6095639	0.5056563	0.6963162	0.6072311	0.8569645	0.8386110	0.3821217	0.2211368	0.7357093	0.7530043	0.9284761	0.0401115	0.0265443	0.8143916	0.4895939	0.6191529	0.3691392	0.7836017	0.2772968	0.1775383	0.5663491	0.1821587	0.3408169	0.1535791	0.4468551	0.4749628	0.6417539	0.2513896	0.6995218	0.7811770
100	0.7701448	0.6973223	0.1465718	0.2914327	0.2721455	0.2486961	0.7151603	0.1337582	0.2207865	0.0953771	0.6617465	0.4734888	0.7406134	0.0929540	0.5337946	0.3025230	0.1607929	0.2127267	0.7085568	0.6121223	0.7577345	0.5407321	0.0124990	0.8275968	0.0167690	0.5589839	0.4649940	0.6172832	0.5683110	0.6271758	0.0314619	0.0955970	0.0907618	0.3250933	0.1934115	0.3973835	0.5820244	0.3813252	0.6265866	0.6374477	0.2716850	0.4595666	0.7992286	0.4010099	0.3075764	0.5327630	0.6003588	0.6044883	0.8479843	0.0597314	0.3066951	0.0042838	0.5246062	0.6720772	0.6496231	0.1025988	0.0326745	0.0283316	0.6053574	0.0378414	0.0179492	0.6889201	0.1630716	0.5076432	0.6036330	0.7603736	0.6067630	0.0216274	0.4191298	0.4923264	0.5478008	0.4205619	0.2611056	0.7409343	0.7793006	0.7271037	0.6434794	0.2022476	0.1309859	0.7783070	0.6332627	0.0665558	0.0307696	0.4842525	0.5802892	0.4647131	0.3402414	0.6548884	0.4430391	0.3388041	0.5586415	0.0864769	0.3970172	0.1446270	0.4861426	0.6433812	0.6419320	0.1862200	0.5121607	0.6818277
200	0.7718719	0.7409977	0.1110884	0.3505335	0.3216427	0.2045672	0.5750448	0.2291881	0.1462532	0.0699557	0.6176236	0.3548778	0.8392176	0.4675315	0.6571495	0.1163408	0.3076989	0.2843543	0.6883759	0.5869126	0.6751121	0.4925787	0.0057919	0.6711856	0.0280547	0.5341689	0.3389067	0.6648340	0.4722296	0.6968295	0.3306367	0.0232158	0.0139455	0.4228181	0.0525745	0.3910337	0.4826786	0.3302177	0.6241231	0.5697885	0.3539206	0.3948984	0.6526043	0.2551437	0.1454234	0.3216569	0.7628917	0.6948677	0.7225838	0.1060169	0.1727989	0.0089133	0.3207165	0.7855814	0.6176075	0.0201114	0.0243274	0.0057873	0.6810829	0.0321518	0.0355080	0.3061021	0.0939758	0.7504765	0.5870025	0.6899226	0.5167032	0.0240301	0.2558044	0.5192448	0.6560150	0.2445849	0.0763998	0.7058414	0.7586700	0.6785117	0.6364413	0.2660585	0.0364733	0.6217323	0.5556930	0.0391679	0.0344345	0.3545228	0.4722785	0.2438112	0.3521817	0.6917968	0.4239453	0.3276148	0.3765331	0.1113754	0.3556167	0.0909677	0.5039018	0.5476158	0.7070185	0.2668895	0.4283859	0.7632784
300	0.7645620	0.6912823	0.1477998	0.4637313	0.2434866	0.2082895	0.6893213	0.2408640	0.1544455	0.0839889	0.8138745	0.3776667	0.7377255	0.6927322	0.7113269	0.0481041	0.4050374	0.3597073	0.7271993	0.4957651	0.7185588	0.4535852	0.0031672	0.7364607	0.1100461	0.6903542	0.4139406	0.5730981	0.6326810	0.6289582	0.4399733	0.0199205	0.0033548	0.3831682	0.0495672	0.3200697	0.4815687	0.4172517	0.7658924	0.6708832	0.3662058	0.3270342	0.6789501	0.2434295	0.0576390	0.2136369	0.5811064	0.6925118	0.6433971	0.1045532	0.1964140	0.2564185	0.3129286	0.7877013	0.7622492	0.0143498	0.0022731	0.0154279	0.6659908	0.0603104	0.0478536	0.1215253	0.1052857	0.5305473	0.4856248	0.6255332	0.4397480	0.0180369	0.2920553	0.4654168	0.6202033	0.2841621	0.0806391	0.5546591	0.9114985	0.6751257	0.5515990	0.2110459	0.0734283	0.6443321	0.5187010	0.0629823	0.0584479	0.3313127	0.4050150	0.2600648	0.3556761	0.5925798	0.3236381	0.3181326	0.1176509	0.1178862	0.2744863	0.0599753	0.4902946	0.5869053	0.7493665	0.3347439	0.1636062	0.6463355
400	0.6257733	0.5925049	0.1124196	0.4265802	0.3343153	0.2113597	0.5748144	0.2489849	0.0773579	0.0879431	0.8085866	0.5397180	0.7785443	0.7391452	0.6877048	0.0109075	0.4375516	0.1704793	0.6773155	0.4130927	0.7239584	0.4606816	0.0034566	0.7038821	0.2621311	0.4820026	0.4443311	0.6928382	0.5824113	0.8457189	0.3863438	0.0279072	0.0016268	0.3871206	0.0314507	0.4550440	0.5406280	0.4503298	0.7331322	0.5200857	0.4723985	0.1557005	0.7315828	0.2572637	0.1175185	0.1665960	0.6124999	0.7666021	0.7264949	0.0647763	0.1287217	0.2120517	0.2775834	0.6667868	0.6874972	0.0293873	0.0034759	0.0179601	0.4487060	0.0844189	0.0415882	0.1025558	0.0873289	0.6922231	0.5908959	0.7352495	0.4949132	0.0241504	0.3806513	0.4195281	0.6457559	0.2666940	0.0484459	0.7023676	0.6231992	0.7175628	0.6760342	0.2146805	0.0442555	0.6985919	0.4410546	0.0577435	0.0653241	0.3564159	0.4165953	0.1832635	0.2674814	0.6137796	0.4074361	0.4882454	0.0557444	0.0792431	0.3130880	0.0596760	0.6100741	0.4146582	0.4930858	0.2721542	0.1004118	0.5130480
500	0.6281093	0.8106036	0.0721532	0.4489738	0.3428382	0.1858971	0.7399264	0.1971464	0.1273002	0.1115213	0.7748092	0.3954486	0.7690171	0.8541036	0.6077022	0.0332958	0.5750868	0.1904212	0.7291374	0.5417342	0.7031507	0.4491121	0.0065718	0.6597510	0.1809872	0.4504478	0.4453898	0.7413788	0.4501757	0.6275978	0.4420546	0.0210177	0.0000850	0.4181969	0.0736262	0.4390432	0.5667362	0.3880044	0.7335813	0.6150389	0.4539115	0.0796093	0.7617564	0.2861504	0.1634780	0.1846584	0.5154137	0.6730328	0.7901443	0.0860530	0.1550334	0.0417286	0.3588636	0.6248445	0.6920624	0.0075113	0.0104767	0.0110924	0.6209970	0.0651504	0.0110920	0.0778178	0.0442719	0.6119620	0.7505387	0.5778996	0.5468083	0.0406143	0.4475606	0.5811872	0.6433572	0.3310625	0.0659455	0.6047812	0.7092414	0.5540587	0.6797690	0.2337013	0.0174275	0.6946191	0.5992540	0.1080939	0.0551392	0.3460350	0.4205392	0.2375671	0.2934117	0.7932384	0.3732501	0.4319758	0.0539601	0.1286893	0.2841169	0.0745290	0.3798861	0.3928803	0.5803700	0.2735836	0.0637889	0.6187772
600	0.6887236	0.4828175	0.0711886	0.4020458	0.2367993	0.6653891	0.7153888	0.6300645	0.6863479	0.1279383	0.7398687	0.3680799	0.7652854	0.6131391	0.3084055	0.3865700	0.3123487	0.2094455	0.6189429	0.6368913	0.5481584	0.5441838	0.1951132	0.7521855	0.1446468	0.1994283	0.5754679	0.6377154	0.6200999	0.6172521	0.1563327	0.1607278	0.1084935	0.3912890	0.0648373	0.5351024	0.7211117	0.3033019	0.6549841	0.5881620	0.3449345	0.1792098	0.7901366	0.5908306	0.5033563	0.2356473	0.4623965	0.7226661	0.7028665	0.1186220	0.5452431	0.2634991	0.3076045	0.7188761	0.7336213	0.1788712	0.0157483	0.0082520	0.6336417	0.0317580	0.0332556	0.4723143	0.2168096	0.6652279	0.4633268	0.6649227	0.6727728	0.0201151	0.4379164	0.6912239	0.7705103	0.4437013	0.2749153	0.7800995	0.6726462	0.5771347	0.4301118	0.2129056	0.5545603	0.6766210	0.6408131	0.0792066	0.1297799	0.6336808	0.3461305	0.4660875	0.3766318	0.7454585	0.3152540	0.1830555	0.1906243	0.2641706	0.2587421	0.0440345	0.4000964	0.3792383	0.6188853	0.2159607	0.4551231	0.5129981
700	0.8280100	0.6937531	0.0655393	0.4017256	0.3413123	0.7629495	0.7166282	0.2278175	0.6769931	0.0997856	0.7032809	0.3414787	0.8057101	0.1979470	0.1102128	0.6127335	0.1993532	0.3149199	0.7064693	0.8817539	0.6454955	0.5879858	0.1122732	0.6112735	0.0957498	0.2698178	0.5967470	0.5422234	0.6333329	0.6205086	0.0195599	0.1755039	0.2333920	0.3262951	0.3504318	0.5326945	0.8472580	0.3464120	0.6348351	0.5005002	0.1551251	0.3696197	0.7759169	0.7550652	0.5676755	0.4980482	0.5622245	0.8012876	0.5363230	0.1076183	0.6719929	0.2451329	0.4458444	0.5731023	0.6970237	0.2241923	0.0774092	0.0220403	0.7382914	0.0537653	0.0189326	0.5896778	0.2085640	0.6309648	0.4219952	0.7895284	0.6034576	0.0280854	0.3740316	0.5889364	0.7628134	0.4696247	0.4970092	0.6945311	0.7542973	0.7359183	0.3984130	0.1755320	0.7909136	0.6443873	0.6665465	0.1066748	0.0654858	0.7687005	0.3949031	0.8398386	0.3735619	0.6720079	0.3714440	0.2064159	0.4613870	0.2527961	0.2168031	0.0961654	0.4087256	0.5224819	0.5756769	0.1891924	0.6516718	0.6536859
800	0.6911366	0.6762597	0.1479448	0.3559964	0.3677891	0.6184130	0.7007203	0.0774207	0.7961198	0.0430887	0.7075847	0.4908928	0.5626898	0.1031763	0.0920168	0.7506522	0.1159933	0.2280174	0.6541422	0.6251882	0.6243283	0.5112573	0.0571312	0.6096309	0.0409453	0.3926879	0.5247617	0.7362897	0.8411384	0.6576001	0.0015772	0.2582436	0.2961067	0.3339528	0.3581362	0.4680328	0.9190841	0.4357555	0.6419084	0.4988730	0.0664219	0.4895196	0.5617308	0.6507320	0.7342940	0.5118211	0.3709360	0.5720503	0.6763103	0.1063986	0.8070949	0.0361952	0.4086705	0.6095507	0.6181070	0.1648532	0.0628950	0.0118836	0.6950568	0.0647417	0.0488570	0.7786966	0.2449057	0.5199323	0.3879382	0.7514893	0.6759121	0.0219183	0.3195114	0.6237751	0.5940094	0.4886098	0.6825634	0.6263530	0.7230763	0.7504233	0.4834492	0.1686889	0.7454560	0.8251915	0.8168972	0.0734632	0.0156680	0.7531249	0.5537377	0.5884379	0.3637116	0.5706748	0.2890180	0.2103216	0.5959910	0.1793731	0.3434698	0.0907630	0.4318000	0.4813190	0.7132934	0.1694378	0.8145012	0.7894182
900	0.6601338	0.6736646	0.1612908	0.4290746	0.4248451	0.7671153	0.7019077	0.0500950	0.7307748	0.0533476	0.7241257	0.5062751	0.6787115	0.0555679	0.1806727	0.6661188	0.1382047	0.2141139	0.7693559	0.8016887	0.5543110	0.4216392	0.0476833	0.6372724	0.0568323	0.5167074	0.5302226	0.7214074	0.7930701	0.7183878	0.0010743	0.2171729	0.1951657	0.4185760	0.3237236	0.5283841	0.7344666	0.5062481	0.6010778	0.5628143	0.1856189	0.5982213	0.6334576	0.6916015	0.5489362	0.5553525	0.4868827	0.6042658	0.6306735	0.0913178	0.5483651	0.0893950	0.4657910	0.4114856	0.7074341	0.1866411	0.1103626	0.0172858	0.7754837	0.0400403	0.0243253	0.6835757	0.3663099	0.5735393	0.4049726	0.6643247	0.6299546	0.0756833	0.3403446	0.4584306	0.7352859	0.3514804	0.5847893	0.6007631	0.6807006	0.7550625	0.4745231	0.1997858	0.7660739	0.7897797	0.6500940	0.0587326	0.0197295	0.6738786	0.5171143	0.7113233	0.3909732	0.7404812	0.4105951	0.2670712	0.7095065	0.1715930	0.3654313	0.0706212	0.4128495	0.4963458	0.8010328	0.1866485	0.7234304	0.6562255
