"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
900	1.0000000	0.9046667	0.1954497	0.5214420	0.4362908	0.9999457	0.9837826	0.0650716	1.0000000	0.1110869	1.0000000	0.7855741	0.9999901	0.0946711	0.2204324	1.0000000	0.1939446	0.3380337	1.0000000	0.9554096	0.9998658	0.6609340	0.1008883	0.9999041	0.0286535	0.7329690	0.7355696	1.0000000	1.0000000	0.9999856	0.0061586	0.2993797	0.3402467	0.5313409	0.5382138	0.6873325	1.0000000	0.5533525	0.9999208	0.8394593	0.1595700	0.7241248	1.0000000	0.9999939	1.0000000	0.7951599	0.7283377	0.9500240	0.9798909	0.1197518	1.0000000	0.0558462	0.7213478	0.7286112	1.0000000	0.2769190	0.1151677	0.0286597	0.9996075	0.0372546	0.0336434	0.9946029	0.3292468	0.8692800	0.5182769	1.0000000	1.0000000	0.0281550	0.6389136	0.7561797	1.0000000	0.6996773	0.9166251	1.0000000	1.0000000	0.9206735	0.5501273	0.3394888	1.0000000	1.0000000	0.9995494	0.0702507	0.0512770	0.9975260	0.7754721	0.9260114	0.4087164	0.9756678	0.5110014	0.2565980	0.8896794	0.1929621	0.5326636	0.2016023	0.5748580	0.6622459	0.9946868	0.2766476	0.9987825	0.9960014
1000	1.0000000	0.9046667	0.2046908	0.5180752	0.4362908	0.9999963	0.9837831	0.0631674	1.0000000	0.1110869	1.0000000	0.7853075	0.9999993	0.0944671	0.2185444	1.0000000	0.1938635	0.3381941	1.0000000	0.9574707	0.9999876	0.6614512	0.1009132	0.9999879	0.0286303	0.7317123	0.7362637	1.0000000	1.0000000	0.9999987	0.0061193	0.3000860	0.3402449	0.5313410	0.5381961	0.6876649	1.0000000	0.5533525	0.9999881	0.8397939	0.1582561	0.7265956	1.0000000	0.9999998	1.0000000	0.7949974	0.7268635	0.9541825	0.9845535	0.1193336	1.0000000	0.0558467	0.7213478	0.7286112	1.0000000	0.2769190	0.1152229	0.0285876	0.9999529	0.0368188	0.0329844	0.9947858	0.3283346	0.8710270	0.5181998	1.0000000	1.0000000	0.0281550	0.6389136	0.7562027	1.0000000	0.7002832	0.9214700	1.0000000	1.0000000	0.9206735	0.5501273	0.3394888	1.0000000	1.0000000	0.9995545	0.0702712	0.0512801	0.9979607	0.7745591	0.9258552	0.4087151	0.9753624	0.5107705	0.2570116	0.8962119	0.1922778	0.5322847	0.2009846	0.5746396	0.6631201	0.9946746	0.2756997	0.9989463	0.9960004

0	1.0000000	0.9046667	0.2076135	0.5173732	0.4362914	1.0000000	0.9837832	0.0625896	1.0000000	0.1110871	1.0000000	0.7852655	1.0000000	0.0944444	0.2181407	1.0000000	0.1938461	0.3382152	1.0000000	0.9578128	1.0000000	0.6615030	0.1009156	1.0000000	0.0286182	0.7313660	0.7363883	1.0000000	1.0000000	1.0000000	0.0060989	0.3002686	0.3402446	0.5313410	0.5381930	0.6877055	1.0000000	0.5533525	1.0000000	0.8398801	0.1579647	0.7274943	1.0000000	1.0000000	1.0000000	0.7949671	0.7264482	0.9552555	0.9858592	0.1192481	1.0000000	0.0558457	0.7213521	0.7286112	1.0000000	0.2769190	0.1152329	0.0285959	1.0000000	0.0367435	0.0328452	0.9948647	0.3281117	0.8715590	0.5181915	1.0000000	1.0000000	0.0281550	0.6389136	0.7562050	1.0000000	0.7004171	0.9229746	1.0000000	1.0000000	0.9206735	0.5501273	0.3394894	1.0000000	1.0000000	0.9995573	0.0702780	0.0512755	0.9980390	0.7743013	0.9255869	0.4087139	0.9752539	0.5107248	0.2570903	0.8980319	0.1921377	0.5322108	0.2008278	0.5746162	0.6632375	0.9946742	0.2755302	0.9989786	0.9960033
100	1.0000000	0.9536507	0.1767511	0.5254627	0.4362909	0.4198855	0.9876061	0.1507552	0.2541106	0.1110869	1.0000000	0.7368446	1.0000000	0.1594639	0.6442679	0.3475812	0.2260399	0.3382153	1.0000000	0.9325574	1.0000000	0.6672574	0.0265970	1.0000000	0.0291687	0.7541593	0.6812628	1.0000000	0.8393659	1.0000000	0.0769251	0.0846858	0.1298949	0.5313357	0.3187688	0.5372915	0.7729385	0.5533525	1.0000000	0.9158045	0.3718871	0.7066567	1.0000000	0.4703687	0.4101671	0.7356052	0.8956655	0.9645441	0.9857501	0.1218581	0.4069682	0.0132653	0.6568109	0.9174725	1.0000000	0.0896412	0.0492958	0.0250317	0.8445843	0.0419984	0.0329357	0.9758840	0.2181071	0.8988904	0.7863069	1.0000000	0.8150815	0.0313032	0.5830736	0.6634860	1.0000000	0.4844929	0.3360855	1.0000000	1.0000000	0.9781978	0.9003620	0.3394889	0.2460745	1.0000000	0.8542154	0.0663694	0.0453614	0.7350980	0.7715520	0.5732089	0.4038941	0.9754128	0.5106221	0.4668823	0.7774115	0.1661542	0.5291202	0.2042011	0.6447547	0.7822359	0.9978324	0.3128029	0.6071902	0.9960122
200	1.0000000	0.9746730	0.1537288	0.5799025	0.4362908	0.2838305	0.9841408	0.3527996	0.1763852	0.1110869	1.0000000	0.5833913	1.0000000	0.6858537	0.8833980	0.1103168	0.4608049	0.3382153	1.0000000	0.7733385	1.0000000	0.6834234	0.0073769	1.0000000	0.0570210	0.7725411	0.6532856	1.0000000	0.7794039	1.0000000	0.4844760	0.0350293	0.0270628	0.5313333	0.0949316	0.5352996	0.7342367	0.5533525	1.0000000	0.9452172	0.5184475	0.6200120	1.0000000	0.3947519	0.1830847	0.4953343	0.9429132	0.9853015	0.9843275	0.1290458	0.2272891	0.0698372	0.4639264	0.9954387	1.0000000	0.0429893	0.0159961	0.0186355	0.7858700	0.0558327	0.0339663	0.6000297	0.1656615	0.9444716	0.8654827	1.0000000	0.7724520	0.0371214	0.5115557	0.7122101	1.0000000	0.3867546	0.1141373	1.0000000	1.0000000	0.9878268	0.9614284	0.3394889	0.0959359	1.0000000	0.7864408	0.0925520	0.0974096	0.5649513	0.6910643	0.3955661	0.4309085	0.9765394	0.5074055	0.5583768	0.3911598	0.1658355	0.4963957	0.1138661	0.6685205	0.7398447	0.9928655	0.3570161	0.3989125	0.9891466
300	1.0000000	0.9786132	0.1329946	0.6091073	0.4362908	0.2710687	0.9838902	0.3855628	0.1735811	0.1110869	1.0000000	0.5679510	1.0000000	0.9433243	0.9364046	0.0727503	0.5961253	0.3382153	1.0000000	0.6943054	1.0000000	0.6915316	0.0057398	1.0000000	0.1537313	0.7312187	0.6857264	1.0000000	0.7696477	1.0000000	0.5885687	0.0278979	0.0048536	0.5313330	0.0663631	0.5855266	0.7311538	0.5533525	1.0000000	0.9500777	0.5613997	0.5060906	1.0000000	0.3908126	0.1459092	0.3144512	0.9172077	0.9924240	0.9818303	0.1330936	0.2045482	0.2362510	0.3943301	0.9997378	1.0000000	0.0383179	0.0094803	0.0165050	0.7763086	0.0629641	0.0355882	0.2150111	0.1546850	0.9603721	0.8769796	1.0000000	0.7678472	0.0390407	0.4932177	0.7269396	1.0000000	0.4045607	0.0743455	1.0000000	1.0000000	0.9885199	0.9654304	0.3394888	0.0742171	1.0000000	0.7718485	0.1277143	0.0754314	0.5227949	0.5837111	0.3547945	0.4747036	0.9775690	0.5055526	0.6064145	0.1408218	0.1757678	0.4259635	0.0863567	0.6718555	0.6995139	0.9345158	0.3616619	0.1798547	0.8835058
400	1.0000000	0.9792225	0.1215063	0.6173903	0.4362908	0.2700821	0.9839253	0.3892869	0.1734996	0.1110869	1.0000000	0.5768549	1.0000000	0.9846561	0.9450089	0.0677429	0.6302080	0.3382153	1.0000000	0.6811242	1.0000000	0.6937117	0.0056341	1.0000000	0.2247261	0.5932797	0.7010123	1.0000000	0.7683144	1.0000000	0.5992201	0.0265310	0.0009245	0.5313330	0.0642259	0.5996019	0.7309228	0.5533525	1.0000000	0.9507339	0.5718958	0.2423396	1.0000000	0.3906465	0.1409495	0.2510635	0.9000649	0.9936215	0.9800077	0.1343181	0.2021612	0.3201404	0.3809773	0.9999019	1.0000000	0.0379339	0.0084394	0.0160902	0.7750175	0.0648766	0.0365735	0.1200744	0.1528089	0.9638584	0.8784745	1.0000000	0.7673870	0.0393902	0.4902937	0.7290360	1.0000000	0.4318530	0.0675525	1.0000000	1.0000000	0.9885651	0.9656425	0.3394888	0.0710769	1.0000000	0.7689081	0.1330707	0.0573194	0.5154302	0.5392129	0.3468982	0.4860424	0.9779691	0.5051317	0.6268082	0.0705371	0.1763230	0.3819162	0.0807445	0.6722987	0.6875465	0.8775461	0.3580211	0.1169826	0.8148345
500	1.0000000	0.9793092	0.1176556	0.6191486	0.4362908	0.2700116	0.9839334	0.3896849	0.1734975	0.1110869	1.0000000	0.5800544	1.0000000	0.9895950	0.9462890	0.0671171	0.6368848	0.3382153	1.0000000	0.6803631	1.0000000	0.6941703	0.0056277	1.0000000	0.2515054	0.4609950	0.7047813	1.0000000	0.7681440	1.0000000	0.6001906	0.0262292	0.0002903	0.5313330	0.0640897	0.6021902	0.7309056	0.5533525	1.0000000	0.9508148	0.5743030	0.1168817	1.0000000	0.3906401	0.1403471	0.2354805	0.8948625	0.9937508	0.9791803	0.1345925	0.2019288	0.3384539	0.3788516	0.9999083	1.0000000	0.0379048	0.0082832	0.0160236	0.7748561	0.0652556	0.0369267	0.1042142	0.1525171	0.9644931	0.8786578	1.0000000	0.7673416	0.0394411	0.4899065	0.7292859	1.0000000	0.4440277	0.0663080	1.0000000	1.0000000	0.9885680	0.9656528	0.3394888	0.0706229	1.0000000	0.7683166	0.1336089	0.0531157	0.5138021	0.5280382	0.3454949	0.4878631	0.9780779	0.5050562	0.6307623	0.0555085	0.1755739	0.3679540	0.0797000	0.6723596	0.6848958	0.8595836	0.3562046	0.1081467	0.8013728
600	1.0000000	0.9303370	0.1335949	0.6084688	0.4362908	0.8501212	0.9688252	0.8266768	0.9193869	0.1110869	1.0000000	0.5615783	1.0000000	0.7550949	0.4668641	0.7194598	0.4315501	0.3382153	1.0000000	0.8360287	1.0000000	0.7115964	0.1947637	1.0000000	0.2334109	0.3825450	0.7606173	1.0000000	0.9287569	1.0000000	0.1975092	0.1933062	0.2105219	0.5313918	0.0853817	0.6828144	0.9579658	0.5533525	1.0000000	0.8748999	0.3832568	0.1952514	1.0000000	0.9202711	0.7301107	0.4194856	0.7129668	0.9785375	0.9791499	0.1306592	0.7949389	0.4389855	0.3832835	0.9581309	1.0000000	0.2251805	0.0408052	0.0163065	0.9302524	0.0555915	0.0366980	0.5385450	0.2624787	0.9429724	0.6153517	1.0000000	0.9522556	0.0331984	0.5540997	0.8612504	1.0000000	0.6262155	0.5110619	1.0000000	1.0000000	0.9310439	0.6154185	0.3394888	0.8244828	1.0000000	0.9145757	0.1309938	0.1211554	0.8192381	0.5509741	0.6828634	0.4765626	0.9776545	0.5088486	0.2708031	0.3653689	0.2629883	0.3651623	0.0924860	0.6039879	0.5476735	0.8644891	0.3092428	0.6884528	0.8001788
700	1.0000000	0.9093163	0.1618104	0.5535041	0.4362908	0.9861759	0.9813087	0.3080332	0.9971122	0.1110869	1.0000000	0.6438947	1.0000000	0.2487708	0.1599458	0.9567152	0.2479548	0.3382153	1.0000000	0.9589254	1.0000000	0.7198714	0.1464035	1.0000000	0.1178290	0.4353308	0.8015476	1.0000000	0.9887164	1.0000000	0.0227407	0.2669279	0.3133079	0.5314729	0.3193661	0.6883083	0.9966675	0.5533525	1.0000000	0.8454883	0.2267532	0.5395481	1.0000000	0.9958879	0.9571854	0.6812482	0.7233446	0.9594233	0.9812000	0.1232744	0.9746159	0.2596291	0.4932928	0.7902996	1.0000000	0.2718323	0.0855305	0.0188489	0.9889645	0.0420494	0.0348952	0.9216013	0.3149182	0.8971986	0.5319217	1.0000000	0.9948847	0.0290178	0.6212415	0.7969677	1.0000000	0.7097967	0.7683051	1.0000000	1.0000000	0.9214149	0.5543522	0.3394888	0.9746118	1.0000000	0.9827317	0.0966413	0.0786321	0.9652629	0.6267485	0.8980921	0.4260821	0.9764655	0.5128911	0.2563652	0.7639660	0.3450307	0.3957006	0.1692951	0.5800273	0.6166790	0.8779365	0.2362211	0.9552953	0.9350324
800	1.0000000	0.9053763	0.1889256	0.5265146	0.4362908	0.9989377	0.9835613	0.0875560	0.9999164	0.1110869	1.0000000	0.7400492	1.0000000	0.1194542	0.1476896	0.9942806	0.2035952	0.3382153	1.0000000	0.9717303	1.0000000	0.6928006	0.1114987	1.0000000	0.0525671	0.6046331	0.7696439	1.0000000	0.9984723	1.0000000	0.0073315	0.2917605	0.3355345	0.5313743	0.4833570	0.6885173	0.9997504	0.5533525	1.0000000	0.8406279	0.1748090	0.6779812	1.0000000	0.9998273	0.9943600	0.7693789	0.7298144	0.9553134	0.9837276	0.1202219	0.9973566	0.0890027	0.6441734	0.7363847	1.0000000	0.2765036	0.1080290	0.0236691	0.9985256	0.0378100	0.0335104	0.9852885	0.3258938	0.8775099	0.5198922	1.0000000	0.9994894	0.0282753	0.6363105	0.7637839	1.0000000	0.7124868	0.8733394	1.0000000	1.0000000	0.9207218	0.5503502	0.3394888	0.9963292	1.0000000	0.9967222	0.0770249	0.0584224	0.9936285	0.7155280	0.9378696	0.4113432	0.9756749	0.5119409	0.2604677	0.8721149	0.2401829	0.4742157	0.1938279	0.5755402	0.6560722	0.9443339	0.2514784	0.9940727	0.9849053
900	1.0000000	0.9047670	0.2020756	0.5192054	0.4362908	0.9999243	0.9837676	0.0600184	0.9999978	0.1110869	1.0000000	0.7752179	1.0000000	0.0981780	0.1899170	0.9992879	0.1954362	0.3382153	1.0000000	0.9642849	1.0000000	0.6721014	0.1029243	1.0000000	0.0340338	0.6940728	0.7459965	1.0000000	0.9998055	1.0000000	0.0062529	0.2983187	0.3394847	0.5313469	0.5276502	0.6879678	0.9999814	0.5533525	1.0000000	0.8399716	0.1617706	0.7157455	1.0000000	0.9999934	0.9993197	0.7899364	0.7281574	0.9550348	0.9851236	0.1194419	0.9997437	0.0604217	0.7041088	0.7293350	1.0000000	0.2768876	0.1138773	0.0269523	0.9998167	0.0369269	0.0330099	0.9934806	0.3277697	0.8726715	0.5183912	1.0000000	0.9999496	0.0281704	0.6385816	0.7572689	1.0000000	0.7050077	0.9093556	1.0000000	1.0000000	0.9206766	0.5501381	0.3394888	0.9994693	1.0000000	0.9991081	0.0716212	0.0529355	0.9977251	0.7582066	0.9332221	0.4090341	0.9753750	0.5110887	0.2589258	0.8934518	0.2000006	0.5163602	0.1996165	0.5747450	0.6631490	0.9842578	0.2676160	0.9984664	0.9941688
