"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
900	0.9630182	0.9724684	0.1954645	0.5412172	0.3830622	1.0228979	0.9401240	0.1025214	1.0246180	0.1194516	1.0375750	0.7952077	0.9628150	0.0988882	0.2137638	0.9537720	0.1753122	0.3201371	1.0773828	0.9555547	0.9744848	0.6821988	0.0970518	1.0025089	0.0177666	0.8591723	0.7504797	0.9556280	0.8610020	0.9295204	0.0175949	0.3577903	0.3326395	0.5655677	0.6269571	0.6664109	0.9025428	0.5285167	1.0394599	0.8019019	0.1279337	0.7181637	1.0843316	1.0796747	1.0549225	0.7997292	0.7436676	0.9106864	1.0222465	0.1155233	1.0180753	0.0314117	0.7712863	0.6157682	1.0455955	0.2724203	0.1326084	0.0284612	0.9609926	0.0319960	0.0320819	1.0172051	0.3355310	0.8324629	0.4637635	0.9907470	1.1355159	0.0382485	0.7041553	0.7701256	0.9834870	0.7239919	0.8762305	0.8860530	0.9594910	0.8561904	0.5765299	0.3611649	0.9057049	1.0222400	1.0338171	0.0665810	0.0591128	1.0619635	0.7141787	0.8355752	0.4545423	0.9060563	0.5226051	0.2158186	0.9038022	0.1788464	0.5467734	0.2059144	0.5847740	0.6010976	1.0754910	0.2645685	0.9683325	0.9100649
1000	0.9896624	0.8612338	0.1961459	0.4927515	0.4101155	1.0203941	0.9293609	0.1435877	1.0993745	0.1049633	1.0674551	0.8045259	0.9483404	0.1098203	0.2287475	0.9197011	0.1554959	0.3389422	0.9371735	1.0167500	1.0083512	0.7009408	0.0792720	0.9251415	0.0359387	0.7822923	0.6717256	1.0041857	0.9423745	1.0162950	0.0042202	0.3526929	0.2722748	0.5628222	0.3759132	0.7616116	0.9031367	0.6002076	1.0016700	0.8844734	0.1688162	0.6664764	1.1697135	0.9889466	1.0591998	0.7431947	0.6904562	0.9878151	0.8720217	0.1325269	1.0830187	0.0413246	0.7709000	0.8321890	0.9580426	0.3599797	0.1129556	0.0341221	1.1363120	0.0381026	0.0165210	0.9647042	0.3025809	0.9114777	0.4486525	1.1288720	1.1266382	0.0191416	0.6095216	0.7640159	0.9697552	0.6663336	0.9881430	0.8861390	0.9138168	0.9261678	0.5275468	0.3363036	1.0532968	0.9381201	0.9123713	0.0954120	0.0679326	0.9772387	0.8448278	0.9399585	0.3903185	0.9612143	0.5096443	0.2695653	0.8285457	0.2391101	0.5145556	0.1682681	0.6286825	0.6713069	0.9973879	0.2247775	0.9896550	0.9954720

0	1.0196057	0.8873837	0.2204611	0.5377277	0.4557510	1.0335368	1.0692037	0.0833881	0.8958962	0.1241751	1.0026389	0.8624398	1.0246329	0.1115075	0.2434843	0.9613112	0.2330198	0.3600390	0.9838378	0.9453111	1.0034624	0.7350081	0.0963691	0.9437859	0.0375407	0.6225321	0.7242315	1.0357758	1.0907542	0.9374689	0.0055187	0.2669316	0.2906618	0.5303188	0.4961147	0.6699012	0.9757227	0.5578652	0.9948622	0.9275874	0.1449302	0.8013831	0.9876990	0.9202934	0.9636161	0.7856097	0.8427424	0.9330595	1.0554779	0.0769571	0.9707387	0.0713913	0.7483207	0.7867607	0.9965143	0.2567844	0.0782809	0.0237718	1.0871374	0.0418330	0.0151036	1.1525696	0.3516926	0.8724459	0.5065442	1.0088140	0.9936346	0.0413670	0.5612725	0.7328345	0.9196745	0.7783233	0.8759868	0.9737923	0.9933229	0.9606545	0.6083419	0.3886487	1.0617319	1.0221878	1.1330912	0.0578701	0.0358558	1.0401274	0.8255542	0.9537560	0.4990175	1.0436817	0.4682154	0.2430566	0.8458063	0.2351545	0.5209528	0.2201683	0.6187095	0.6779769	0.9166337	0.2845320	0.9466531	1.0918578
100	1.0578696	1.0417766	0.2062808	0.4899878	0.4116844	0.3746515	0.9216995	0.1561153	0.2592578	0.1254478	1.0481705	0.6418343	0.9970153	0.1241787	0.7227490	0.4034028	0.2135574	0.4060099	1.0179800	0.8612331	1.0600562	0.6895275	0.0245062	1.0759657	0.0426623	0.7735427	0.6737928	0.9818611	0.7957555	0.9577295	0.0507891	0.0953781	0.1451622	0.5374973	0.2933458	0.5907748	0.7773328	0.5577379	0.8337639	0.8599645	0.3907459	0.6799366	1.1115219	0.5429426	0.4049397	0.8088572	0.8785925	0.9854231	1.0193092	0.0901951	0.4140684	0.0047796	0.8291033	0.8960065	1.0085651	0.1012895	0.0497034	0.0280630	0.8553020	0.0424706	0.0470456	0.9963305	0.2906314	0.8232899	0.8117901	1.0364948	0.8830340	0.0309031	0.5349111	0.6489564	0.9611690	0.4785540	0.3295621	1.0106408	1.0850384	0.9196141	0.9303012	0.3147078	0.2675504	0.9590505	0.8944011	0.0913746	0.0465585	0.7224382	0.7239624	0.5558775	0.4089521	1.0611521	0.5379046	0.4197707	0.8400903	0.1375844	0.5814037	0.2210008	0.6649074	0.7831551	0.8886110	0.2817066	0.6727005	1.0317453
200	1.0184502	0.9932570	0.1862410	0.6374886	0.5121227	0.3228883	0.9312576	0.3397129	0.1387412	0.1279347	0.9150382	0.5935764	1.1061132	0.6606689	0.9400522	0.1236209	0.3853164	0.3437959	0.9945786	0.7361001	0.9931610	0.6973053	0.0071390	1.0123808	0.0425028	0.8022315	0.4497505	0.9615188	0.7329612	1.0217348	0.5127050	0.0272785	0.0321761	0.6283186	0.0795896	0.5916749	0.7266990	0.5113882	0.9201506	0.9600558	0.4886681	0.5745893	1.0242859	0.3611987	0.1814633	0.4952493	0.9247987	0.9590701	1.0675551	0.0883449	0.2232024	0.0201007	0.4763166	1.0146904	0.9751835	0.0253803	0.0250308	0.0132669	0.7702424	0.0692334	0.0458977	0.5375451	0.1509767	1.0176818	0.8041340	1.0160810	0.7516525	0.0301131	0.4340431	0.6878687	0.9409902	0.3640643	0.1023438	0.8933077	1.0367945	1.0877925	0.9337719	0.3865317	0.0583211	1.0153578	0.8816786	0.0665306	0.0868435	0.5381545	0.6247735	0.3736393	0.3764706	1.0364045	0.4950689	0.4716348	0.4483197	0.1798214	0.5561356	0.1404036	0.6735712	0.7157352	0.9726829	0.4139635	0.4585380	1.0562228
300	1.0218833	0.9389792	0.1725305	0.5803034	0.4560230	0.3071448	0.9769866	0.3621369	0.1779729	0.1121044	0.9869819	0.5887305	1.0785932	1.0271406	0.9374306	0.0650630	0.6195657	0.3332847	1.0182477	0.7846311	1.0642976	0.7129759	0.0048194	0.9736121	0.1355529	0.8408573	0.6664368	0.9116477	0.9224066	1.0379181	0.6356312	0.0353631	0.0088434	0.5745853	0.0730985	0.5163860	0.6563249	0.5554386	1.0336947	0.9601922	0.6320268	0.4384698	1.0556719	0.3326907	0.1207297	0.3367293	0.9675975	0.9227993	0.9057366	0.1620507	0.2121529	0.3213530	0.4266896	1.0076642	0.9491174	0.0308014	0.0066479	0.0252511	0.8332950	0.0839488	0.0466488	0.1847844	0.1510881	0.7829430	0.7895852	1.0044655	0.6865582	0.0278064	0.4515438	0.7077861	0.8926177	0.3543387	0.1058956	0.9193419	1.0829805	1.0321883	0.9255490	0.2780330	0.0695841	1.0105360	0.7659518	0.0884830	0.0799197	0.5089538	0.5599825	0.4104718	0.4941655	0.8858115	0.5051513	0.5631290	0.1571355	0.1734328	0.4017150	0.1174913	0.7110296	0.7383649	0.9844331	0.3772604	0.2058594	0.8678906
400	0.8858552	0.9664402	0.1393372	0.6527714	0.4759000	0.2365726	1.0242354	0.3361755	0.1453616	0.0913760	1.0146674	0.5795423	1.0908218	1.1153950	0.9692176	0.0313922	0.6201113	0.3411558	1.0264548	0.6190830	1.0080143	0.7230859	0.0070171	0.9850851	0.2647628	0.6444057	0.7361644	1.0114706	0.8862380	1.0916425	0.5935232	0.0358025	0.0043185	0.5902221	0.0679366	0.6167189	0.7492116	0.5858023	1.0297232	0.7946325	0.6642489	0.2115941	0.9655618	0.4079885	0.1558952	0.2536061	0.8517648	1.0230800	0.9918926	0.1197491	0.2051954	0.2512084	0.3984754	1.0100150	0.9814472	0.0486839	0.0072765	0.0218094	0.7076410	0.0755002	0.0590634	0.1809961	0.1608580	0.8943858	0.9011427	1.0337786	0.8228833	0.0582816	0.5192537	0.7081437	0.9704872	0.3661717	0.0618399	1.0050559	0.9460723	1.0143310	0.9394123	0.3320560	0.0956381	0.9604980	0.7992635	0.1367307	0.0843045	0.5131090	0.6213645	0.2792872	0.3720286	0.9257069	0.5622288	0.7617953	0.0923765	0.1180141	0.3922557	0.0858665	0.7374783	0.6106776	0.7581032	0.4016979	0.1436771	0.8335154
500	1.0564120	1.0424896	0.1097508	0.6417683	0.4332993	0.2801293	1.0356495	0.3526874	0.1945734	0.1310983	1.0232566	0.5184213	1.0366965	1.1329092	0.9032311	0.0825405	0.6777024	0.2825780	1.0152635	0.7307580	0.9855590	0.6324957	0.0111523	1.0255292	0.2579744	0.5397538	0.7103017	1.0871151	0.6852103	0.9575502	0.5965062	0.0126425	0.0002176	0.5571590	0.0578239	0.6763712	0.8303925	0.5990706	0.9126133	0.8986959	0.5580048	0.1347510	1.0484062	0.3726819	0.1501081	0.2494715	0.8255312	0.9410002	1.0925175	0.1451144	0.2096452	0.1229486	0.5183550	0.9256362	1.1045761	0.0216801	0.0106801	0.0124331	0.7434038	0.0818430	0.0356987	0.1033626	0.0987371	0.8741139	0.9759512	0.9684397	0.8307825	0.0395853	0.5712412	0.8229527	0.9899116	0.5003424	0.1033567	0.9483991	1.0017967	0.9244255	0.9568518	0.2933236	0.0478257	0.9525411	0.7983242	0.1132883	0.0561889	0.4646297	0.6204912	0.3346900	0.5121450	0.9984665	0.5427655	0.6042222	0.0589477	0.1584812	0.3596428	0.1124660	0.5730173	0.6454780	0.7619166	0.4208332	0.0900118	0.7689017
600	1.0329253	0.8374879	0.0899287	0.6398723	0.3852353	0.8279370	0.9504222	0.9333054	0.9319910	0.1209573	1.0209469	0.4888381	0.9164808	0.9117231	0.4426643	0.6699548	0.4258689	0.3301786	0.9927247	0.9005343	0.9148672	0.7761171	0.2424597	1.0389752	0.2237771	0.3715402	0.8626167	0.9894368	0.8567898	0.9243119	0.1844976	0.2174721	0.1530341	0.4770940	0.0748652	0.7671358	0.9222820	0.5470565	0.8972205	0.7961955	0.4367958	0.1826557	1.0636638	0.9790186	0.6657533	0.4110733	0.7099146	0.9830564	0.9729969	0.1816895	0.7130121	0.3620995	0.3640582	0.9495455	0.9984226	0.2260003	0.0390426	0.0111551	0.9744900	0.0492025	0.0300466	0.4922815	0.2503444	0.9154138	0.6313811	0.9641475	0.9993701	0.0412419	0.5926476	0.9585024	1.0426021	0.6855463	0.4816985	1.0537023	0.9839729	0.8577562	0.7028271	0.2792479	0.7201788	0.9326249	0.9060638	0.1458382	0.1741089	0.8594624	0.6135073	0.7003744	0.5433868	1.0260565	0.4552599	0.2896633	0.3223510	0.3203024	0.3950152	0.0853439	0.5169064	0.5816745	0.8798357	0.3087571	0.6852751	0.8126968
700	1.0780254	0.9511528	0.1303764	0.5122188	0.4671358	1.0005015	1.0359583	0.3945873	0.9412326	0.1170279	1.0568312	0.5422247	0.9787496	0.2539501	0.1736619	0.8797613	0.2375229	0.3848752	0.9778024	1.2262874	0.9034653	0.7485150	0.1455518	0.9362536	0.1310438	0.4162578	0.9054478	0.9983910	1.0917623	1.0095612	0.0248985	0.2990622	0.3172467	0.5557110	0.4298859	0.6994899	1.0849515	0.5860780	0.9116558	0.8160104	0.2621689	0.5041666	1.1093678	1.0518777	0.9612237	0.6895359	0.7595904	0.9922867	0.9319144	0.1460925	0.9216819	0.3011721	0.5288469	0.7827487	0.9882200	0.2558312	0.0942113	0.0210678	0.9795204	0.0562568	0.0296597	0.9273402	0.3285770	0.8989645	0.5379368	1.0304861	0.9564663	0.0460647	0.6490110	0.8276110	0.9817409	0.6691491	0.7714753	0.9762252	0.9975511	0.9957213	0.5925984	0.2715944	0.9936079	0.9656340	1.0152853	0.1327734	0.0941571	1.0409271	0.5633235	0.9611954	0.4587730	0.8492637	0.5319097	0.2923371	0.6903989	0.4149971	0.3389465	0.1803991	0.5745148	0.6278511	0.8535062	0.2285239	0.9497488	0.9527357
800	0.9620873	0.9343554	0.1780788	0.4885884	0.4545548	0.9622015	0.8821213	0.0900761	1.0843185	0.0630136	1.0466702	0.7353548	0.8936440	0.1295215	0.1508363	1.0306500	0.1992009	0.3012360	0.9659025	0.9828985	0.9533749	0.7210587	0.0986406	0.8693063	0.0533148	0.5908552	0.8289712	0.9843118	1.1277579	1.1066462	0.0026043	0.3344289	0.3678884	0.5396475	0.5469785	0.7521489	1.0381668	0.6391566	0.8719185	0.7755701	0.1263871	0.7227180	0.9511186	0.9114074	1.0228007	0.8400688	0.6888458	0.8244837	0.8574305	0.1378612	1.0008206	0.0616382	0.5950590	0.8025449	0.9115415	0.2683657	0.0925974	0.0235181	0.9655954	0.0661234	0.0528678	1.0088605	0.4050464	0.8348298	0.5422127	1.0442445	0.9640005	0.0285685	0.5173957	0.8296163	0.9732290	0.7328339	0.8928152	0.9086713	1.0394019	1.0654636	0.6218448	0.3025337	0.9929067	1.0688269	1.1028616	0.0829600	0.0379287	1.0249602	0.7166650	0.8997431	0.4367050	0.9548238	0.4607684	0.2925781	0.8410911	0.2636229	0.4802242	0.1864323	0.5906473	0.6814410	0.9407604	0.2297215	0.9781904	1.0565210
900	0.9953750	0.9674696	0.1540211	0.4990288	0.4589371	0.9799381	0.9488094	0.0652538	0.9571765	0.0848402	0.9697526	0.7904814	0.9261102	0.1058466	0.2221709	0.9805877	0.1789442	0.2615757	1.0339286	0.9748825	0.9015992	0.6065917	0.1132022	1.0161813	0.0562249	0.7307613	0.7515800	0.9669738	0.9773786	1.0423123	0.0016920	0.3014791	0.3281686	0.5008023	0.4361724	0.6549045	1.0511468	0.5903767	0.9916743	0.8239431	0.1703327	0.6658391	0.9314290	0.9792207	0.9230942	0.8432953	0.7313795	0.9293190	0.8488224	0.1409069	0.9595640	0.1009294	0.6405915	0.5961040	1.0273294	0.2891561	0.1278544	0.0298770	1.0193000	0.0610963	0.0398435	1.1192321	0.4199619	0.7982000	0.5392718	1.0796021	0.9201817	0.0401533	0.5596153	0.6646169	0.9607069	0.6102565	0.8881390	0.9838197	0.9932838	0.9234354	0.5937731	0.3811844	1.0453282	1.0917567	0.9457330	0.0787918	0.0502553	0.9854668	0.7713358	0.9309569	0.4445538	0.9614524	0.5527387	0.2898416	0.9189608	0.2160445	0.5151379	0.1445494	0.5692733	0.7087242	1.0265241	0.2813110	1.0321064	0.9896646
