"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
900	0.9831015	0.9499129	0.2335553	0.5007538	0.4419454	1.0638238	1.0649004	0.0669340	1.0869818	0.1482019	1.0731779	0.7707596	0.9650600	0.1009217	0.2162316	1.0052590	0.1816186	0.2955415	0.9485157	0.9959537	0.9717114	0.6969628	0.1008996	0.9318674	0.0245716	0.7955931	0.8167158	0.9756349	1.0057528	0.9261414	0.0162860	0.2674613	0.3461634	0.5526743	0.5554724	0.7170288	1.0186460	0.5452579	1.0882866	0.8843256	0.1266002	0.7345695	1.0393884	1.0353348	1.0985937	0.8174689	0.6732743	0.9484397	0.9338697	0.1441008	1.0396323	0.0604762	0.8575009	0.5761059	1.0182190	0.2380187	0.1106156	0.0307514	0.9929260	0.0425593	0.0350955	1.0059742	0.2908714	0.9478238	0.4176933	0.9409038	1.0218935	0.0260070	0.6992323	0.6851351	0.9184688	0.7033055	0.8617714	0.9875119	1.0593426	0.8796670	0.5272854	0.3541137	0.9440615	1.0246415	0.9609526	0.0952213	0.0394760	0.9244037	0.7496250	0.8379411	0.3828217	0.9702511	0.4839553	0.3099075	0.9743241	0.1997912	0.5731765	0.2113853	0.6496297	0.6712828	0.9702835	0.2629808	1.0901797	0.9203967
1000	0.9046109	0.8542937	0.1946931	0.4879095	0.4309029	0.9588157	1.1012401	0.1103766	1.1259358	0.1091739	1.0953326	0.7563171	0.9420810	0.0944578	0.2633994	0.9784545	0.1888912	0.3278489	0.9931174	0.9479810	1.0400421	0.6722773	0.1042999	0.9504616	0.0331587	0.7597688	0.6819490	1.0910652	0.9108749	1.0949747	0.0093866	0.3550115	0.3244781	0.4650052	0.3357684	0.6658439	0.9869635	0.5416937	1.1282614	0.9292567	0.1771427	0.7284491	1.0646754	0.9471834	1.0150491	0.7036146	0.7753549	0.9549035	1.0053423	0.1215550	0.9487805	0.0592895	0.6689737	0.7379642	1.0046280	0.3301357	0.0776682	0.0371259	1.0767023	0.0262166	0.0239175	1.0076089	0.3139800	0.9170695	0.5557641	1.0417532	1.0776203	0.0125783	0.6586212	0.7623365	0.9782111	0.7265821	0.8492513	0.9589601	0.9967391	0.8778512	0.5376714	0.2911076	0.9948076	0.9528666	1.0064321	0.0944006	0.0429259	0.9614808	0.7291816	0.8883490	0.3965432	0.9806735	0.5005430	0.2652614	0.8538023	0.2405580	0.5024811	0.1556350	0.6477923	0.6010022	1.0122784	0.2840404	0.9088725	1.0041106

0	0.9753982	0.8470585	0.2603518	0.4922078	0.4186618	1.0039670	1.0299954	0.0883700	1.0112157	0.1128411	1.0579946	0.8540180	1.0741394	0.0996012	0.2764559	0.9308298	0.2220271	0.3575380	1.0232837	0.9689939	0.9930132	0.6917308	0.1174891	0.9248711	0.0378952	0.6576839	0.7137074	0.9516755	0.9835110	0.9008992	0.0062215	0.2769541	0.3201635	0.5530681	0.4252462	0.6459158	1.0100326	0.6006095	1.0101445	0.8744676	0.1759000	0.7099713	0.9487010	0.9906096	0.9870070	0.7752048	0.7420569	0.8943381	1.0631392	0.0994059	0.9850629	0.0774311	0.6899726	0.8180237	1.0514336	0.3096938	0.0968217	0.0189018	0.9127693	0.0386589	0.0302987	1.0622660	0.3476587	0.8702304	0.5525674	1.0064371	0.9493756	0.0341831	0.5607145	0.7828074	1.0055414	0.6880019	0.9955439	1.0154575	1.0557931	0.9412523	0.5398387	0.3383371	1.0108650	1.0102038	1.0593837	0.0661747	0.0426732	0.9807429	0.7939561	0.9303481	0.4507842	0.9630472	0.4842820	0.2370881	0.8821018	0.1661327	0.5120422	0.2053987	0.5764544	0.7255589	1.0012414	0.2910950	1.0216911	1.0489730
100	0.9304150	0.9874190	0.1754635	0.5800595	0.4085971	0.3107932	0.9569454	0.2714169	0.2015225	0.1198541	1.0067390	0.6791009	0.9286558	0.2199862	0.8334055	0.2008811	0.2765339	0.3696703	0.9500511	0.8286222	1.0189443	0.7366189	0.0050792	1.0081393	0.0222548	0.7790448	0.4873196	0.9885537	0.7490807	0.9998251	0.0920735	0.0623785	0.0589638	0.5327866	0.1757173	0.5023968	0.7393645	0.5372762	0.8880009	0.8823950	0.4152578	0.6496019	1.0175070	0.4862553	0.1939455	0.7229350	0.9548668	0.9797632	0.9962555	0.0865640	0.2734284	0.0053274	0.7385300	0.9559711	1.0149451	0.0539443	0.0212513	0.0144787	0.7588554	0.0461820	0.0302442	0.9980913	0.1975872	0.8060307	0.8148401	0.9188067	0.8162583	0.0247073	0.5877022	0.7103849	1.0183886	0.3421594	0.1641072	0.9533417	1.0315583	0.9625071	1.0173187	0.3608362	0.2100102	1.0698361	0.8114138	0.0733644	0.0361843	0.6561055	0.7914288	0.4398864	0.4152202	0.9866530	0.4724116	0.4937135	0.6074036	0.1469139	0.5290830	0.2154801	0.6477604	0.7407560	0.9880312	0.3280576	0.5118158	1.0448071
200	1.0356296	0.9534270	0.1390060	0.6439962	0.4666569	0.2679413	0.9165881	0.3796338	0.1826366	0.1089403	1.0420542	0.5486807	0.9597371	0.8799314	0.9913385	0.0746222	0.5001330	0.3425242	0.9472345	0.7868482	1.0403740	0.6643858	0.0138888	1.0460048	0.0462048	0.7890971	0.5304868	0.9376380	0.8546287	0.9478853	0.5973857	0.0317920	0.0102469	0.5844689	0.0548452	0.6024654	0.7809689	0.4939444	0.9672070	0.8914449	0.5270368	0.6465029	1.0119830	0.4085732	0.1420973	0.4217612	0.9374199	0.9987472	0.9860514	0.1271309	0.1848071	0.0452291	0.3863325	1.0328239	1.0130732	0.0318178	0.0227249	0.0159676	0.6899752	0.0688117	0.0330082	0.3421313	0.1549318	0.9595801	0.8666454	1.0593462	0.7753293	0.0488617	0.4979566	0.7428402	0.9291348	0.3647963	0.1091821	0.9323377	0.9422870	1.0081842	0.9267492	0.3650756	0.0680795	1.0360604	0.7770434	0.0753749	0.1007188	0.4931752	0.6579576	0.3980410	0.4083222	0.9548309	0.4965136	0.5278785	0.1653639	0.1759331	0.5786454	0.0949928	0.7267310	0.7330839	0.9643773	0.4021007	0.4055024	0.9828433
300	0.9941147	0.9559847	0.1322568	0.5767131	0.4018568	0.2875272	1.0014231	0.4110828	0.1742478	0.0858016	0.8696692	0.5877584	1.0431114	0.9612310	0.8862951	0.0576827	0.6908115	0.3347750	0.9740803	0.6825760	0.9896384	0.7301418	0.0086027	0.9568510	0.1380643	0.7317212	0.6907402	0.9855096	0.7751474	1.0348291	0.6332436	0.0320789	0.0001574	0.5804948	0.0746065	0.5969271	0.6529158	0.5706061	0.9614777	0.9287750	0.5857140	0.3681216	0.9766488	0.3755480	0.1087126	0.2995329	0.9395604	0.9719696	0.9447453	0.1394891	0.1867296	0.2652633	0.4338320	0.9423554	1.0204991	0.0441247	0.0040168	0.0106910	0.7181258	0.0907441	0.0597880	0.1377682	0.1612937	0.8855694	0.9087240	1.0543034	0.7768589	0.0666618	0.4288391	0.8145739	0.9392801	0.3859833	0.1072188	0.9374995	1.0433874	0.9855500	0.9443977	0.2960710	0.0699052	1.0678408	0.8219329	0.1386976	0.0750338	0.5637305	0.6209840	0.3487329	0.4737999	0.9502205	0.5006973	0.5813343	0.0835198	0.2131386	0.3795124	0.1047223	0.7221974	0.6425654	0.9802925	0.3650278	0.1426118	0.8432283
400	1.0143817	0.9375801	0.1280792	0.6979390	0.4217134	0.2493044	0.9813287	0.3411771	0.1476139	0.1229682	0.9231339	0.5416136	1.0393384	1.0053481	0.9676795	0.0390881	0.5700733	0.2829953	1.0837885	0.6296830	0.9675749	0.6597152	0.0036900	1.0387945	0.2501441	0.5437974	0.6579827	0.9952609	0.8398922	1.0097004	0.6344925	0.0304432	0.0021827	0.5186507	0.0708469	0.6482526	0.7659675	0.5416573	0.9996271	0.8825715	0.5870692	0.1542146	1.0517515	0.4094378	0.1328539	0.2613893	0.8883760	0.9259593	0.8868408	0.1193630	0.2101391	0.2385374	0.3992822	1.0559584	1.0103258	0.0473223	0.0093032	0.0117740	0.7258749	0.0682900	0.0571521	0.1654379	0.1313353	0.9811253	0.8903937	1.0994030	0.7650141	0.0329930	0.5215106	0.7643421	0.9634432	0.4362920	0.0675448	1.0050873	0.9836213	1.0845334	0.9422043	0.3443260	0.0786984	0.9264759	0.7768193	0.1199772	0.0567327	0.5824353	0.6363873	0.3180735	0.4420901	1.0839947	0.6147167	0.8908484	0.0529097	0.1317062	0.3508952	0.0749753	0.6649894	0.5940947	0.7261453	0.3607852	0.1009797	0.8155216
500	0.9896475	0.9120787	0.0965453	0.7115316	0.4054569	0.2685844	0.9568438	0.3372546	0.1603322	0.1202038	1.0043335	0.6231647	0.9662445	0.9766177	0.9965651	0.0703444	0.6675464	0.2806931	1.0609200	0.7495209	0.9531614	0.6735314	0.0120509	1.0085103	0.2402310	0.4171503	0.7373080	1.0498712	0.7277152	1.0378711	0.5470639	0.0339661	0.0000352	0.5533719	0.0608324	0.6330078	0.7733097	0.5548765	0.9889612	0.9003590	0.5375911	0.0985631	1.0188124	0.3741495	0.1414355	0.2562155	0.9086664	0.9168740	0.9918432	0.1400422	0.1942443	0.1017529	0.4820005	0.9888114	1.1190721	0.0186413	0.0039294	0.0146308	0.7430562	0.0762240	0.0297426	0.0765234	0.1196194	0.8619799	0.8634393	1.0541233	0.7373089	0.0450098	0.5791925	0.6743810	0.9448924	0.4802498	0.0796861	0.9662705	1.0267422	0.9378643	1.0529396	0.3237115	0.0674962	0.9825230	0.7728574	0.1422995	0.0535795	0.4996859	0.5847893	0.3895890	0.5214810	1.0300533	0.5296904	0.6005494	0.0529172	0.1643202	0.4315856	0.1106056	0.6037998	0.7005046	0.7736124	0.3271362	0.1065502	0.8465028
600	1.0194033	0.8789866	0.1037448	0.6232397	0.4608732	0.8935105	0.8659336	0.8589121	1.0217949	0.1147529	1.0675890	0.5168558	0.9086982	0.6120945	0.2362704	0.8159849	0.2915190	0.3191385	1.0569625	0.9942136	0.9864247	0.7836398	0.2440326	0.9873256	0.1902082	0.3590521	0.8910983	0.9802642	0.9349229	0.9897500	0.0614363	0.2274356	0.2721802	0.5325515	0.0928206	0.7794252	0.9932707	0.5897453	0.9103038	0.7931727	0.3470043	0.3097038	1.0122541	1.0136665	0.9341089	0.5215971	0.6997060	0.9973531	0.9933231	0.1413141	0.9147472	0.4278749	0.3578782	1.0385665	0.9798534	0.2283129	0.0584521	0.0077200	1.0125165	0.0401675	0.0382227	0.7326929	0.2907944	0.8929939	0.5057300	0.9548697	0.9857120	0.0180856	0.6323764	0.9887327	0.9962370	0.7256482	0.5936386	1.0888572	0.9577334	0.8588175	0.6438360	0.3309063	0.8676774	0.9951805	0.9622065	0.1309425	0.1187293	0.8674421	0.5323490	0.8104092	0.5337701	0.9842950	0.5580819	0.2613613	0.6903418	0.4399890	0.3894543	0.1257180	0.5329464	0.5058411	0.8908984	0.2532325	0.8960185	0.7667128
700	0.9788525	0.9876883	0.1680827	0.5723191	0.4426230	0.9879232	0.9959737	0.1452221	0.9044923	0.0727920	1.0768528	0.5987963	0.9131876	0.1303915	0.1235725	0.9639552	0.1840300	0.3660246	0.9613939	1.0101965	0.9928374	0.7271332	0.1431065	0.9063099	0.0727182	0.4538528	0.9018411	0.9804072	1.0297111	0.9748461	0.0074888	0.2883247	0.3269962	0.5122243	0.5001699	0.6949676	1.0996277	0.5471220	0.9039262	0.8195443	0.1964018	0.6602784	1.0067097	1.0415813	0.9173995	0.7452029	0.7522389	0.9113001	0.9640460	0.1175497	0.9767664	0.2259113	0.6314741	0.7762213	0.9370400	0.2548716	0.0928248	0.0166738	0.9376504	0.0360511	0.0413955	0.9800976	0.3402962	0.8404897	0.5231404	1.0204306	0.9707298	0.0321748	0.6174039	0.8083229	1.0208947	0.7245891	0.8796308	0.9542063	0.9914587	0.9785613	0.5722994	0.2684878	0.9492037	0.9704109	1.0083489	0.1156928	0.0861931	1.0199021	0.6335250	0.9584988	0.4566982	1.0059055	0.5104243	0.3183553	0.7848154	0.3508987	0.4050738	0.1433621	0.5579575	0.6414702	0.7947130	0.2621113	1.0110618	0.9626167
800	0.9384492	0.8592641	0.1914735	0.4988365	0.4423469	1.0320595	0.9025343	0.0592069	0.9798303	0.1108011	0.9857127	0.7550094	0.9680451	0.1177879	0.1251498	1.0373464	0.1701568	0.2731988	1.0171382	0.9823606	0.9751709	0.6404293	0.0987009	1.0093274	0.0504151	0.6425755	0.8708831	0.9231338	1.0397831	1.0513620	0.0037510	0.3305311	0.2902302	0.5355826	0.5860697	0.6472838	1.0024731	0.5617157	0.9788077	0.7673447	0.1426973	0.7483407	0.9242915	0.9838471	0.9212365	0.8755276	0.6423369	0.8643463	0.8996130	0.1488638	1.0378365	0.0823509	0.5578176	0.7950937	0.9091248	0.3482099	0.0995224	0.0301078	0.9617152	0.0633507	0.0424454	0.9591775	0.3823752	0.8436626	0.5011580	1.0031967	0.9899810	0.0334217	0.5284022	0.7339965	0.9520917	0.6902925	0.8887153	0.9635416	0.9943525	0.9134643	0.5210207	0.3506455	0.9460486	1.0010861	1.0205307	0.0773944	0.0537399	0.9809383	0.8396128	0.9683429	0.4230252	0.9424386	0.5324782	0.2478984	0.8873913	0.2225284	0.4710625	0.1983723	0.6309616	0.6579155	1.0523205	0.2732552	0.9939272	1.0315052
900	0.9861097	0.9339173	0.1622173	0.5089932	0.4521929	0.9742391	1.0194086	0.0450343	1.0280320	0.0924071	0.9685496	0.7754544	0.9691815	0.1211055	0.1947607	0.9565104	0.2031356	0.2721825	1.0358453	1.0053367	1.0215243	0.6130815	0.1263974	0.9990543	0.0469129	0.7568922	0.6653925	1.0455139	0.9891612	1.0934310	0.0036375	0.3230754	0.3395003	0.5758840	0.3615679	0.6812526	0.9709448	0.6170836	0.9262583	0.7821959	0.1730377	0.6594534	0.9784416	0.9742050	1.0121521	0.8326178	0.7791126	0.8924696	0.9882626	0.1287572	1.0011874	0.0986841	0.8391779	0.5657161	0.9324914	0.2605217	0.1369217	0.0227860	0.9774733	0.0383494	0.0631978	1.0160741	0.3410080	0.8519504	0.5598859	1.0058247	0.9706144	0.0376655	0.5657617	0.6697209	0.9323987	0.5829318	0.9430139	0.9722365	1.0001121	0.9417219	0.5523887	0.3446358	0.9416636	1.0252231	0.9834521	0.0836690	0.0713676	0.9473375	0.8159740	1.0000335	0.4622694	1.0761717	0.4923203	0.2374916	0.9712710	0.1611861	0.4510885	0.1644203	0.6322258	0.6752413	0.9502686	0.2712630	1.0548905	1.0237825
