"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
900	0.7699821	0.5787077	0.1182703	0.3853646	0.3047760	0.7905804	0.6889134	0.0386217	0.8943026	0.1156701	0.8206612	0.6239226	0.6858388	0.0433305	0.1218698	0.5998470	0.1433670	0.2033654	0.7309425	0.6922161	0.6282910	0.4605953	0.0736917	0.7232622	0.0064353	0.6163173	0.6027118	0.6825381	0.6935095	0.6968575	0.0199105	0.1395727	0.2731722	0.3422541	0.4041207	0.4748700	0.7039805	0.3399659	0.6517858	0.6205527	0.0722600	0.6435745	0.6449237	0.6703396	0.8014476	0.6342087	0.4885473	0.6159028	0.6895265	0.0665593	0.7766802	0.0342046	0.6487925	0.3918912	0.6859672	0.1545944	0.0702405	0.0247904	0.5902425	0.0454542	0.0229734	0.7212900	0.1739271	0.6840586	0.3042192	0.6380375	0.7402853	0.0261151	0.4596144	0.4880703	0.5891862	0.4926483	0.5809375	0.7578316	0.7081163	0.6429918	0.3266002	0.2600646	0.7617041	0.7465494	0.7107643	0.0712103	0.0165863	0.6264823	0.5728681	0.7010792	0.2638753	0.7399403	0.2737179	0.1870842	0.7779067	0.1466722	0.3499381	0.1563742	0.4902074	0.4198569	0.7585513	0.1433348	0.7341279	0.7319045
1000	0.6403544	0.6365382	0.1751217	0.2911154	0.3336354	0.6761392	0.7487126	0.0792689	0.7416095	0.1351721	0.7211716	0.5914547	0.6066607	0.0436423	0.1666121	0.6293394	0.1848535	0.2066411	0.6914237	0.7115598	0.8294441	0.4353763	0.0801718	0.5794092	0.0505903	0.5711671	0.4892691	0.6592463	0.5967014	0.7633381	0.0089852	0.2870509	0.2238223	0.4156544	0.2233201	0.4349120	0.6473699	0.3486027	0.8257424	0.6567395	0.1074850	0.4636344	0.7676844	0.7845727	0.7266821	0.4945692	0.5279508	0.6583199	0.6211341	0.0531208	0.5634624	0.0419210	0.4705996	0.5077678	0.5579516	0.1837051	0.0741066	0.0249780	0.7009071	0.0103853	0.0122427	0.7276043	0.1824294	0.6356100	0.4296357	0.8599856	0.7242552	0.0076936	0.4525219	0.5317429	0.6191967	0.5213996	0.5794664	0.6842865	0.8310601	0.6244738	0.3288894	0.2046265	0.7856469	0.6721080	0.8623315	0.0466780	0.0315273	0.6655922	0.5131166	0.5111848	0.2399579	0.7467880	0.3708488	0.1547138	0.5813110	0.1775807	0.3288957	0.0711186	0.5456546	0.3660192	0.6639970	0.2262352	0.6863377	0.6862933

0	0.8497180	0.5979696	0.1202014	0.3054869	0.3014599	0.6885999	0.7406752	0.0550638	0.7617448	0.0373842	0.8011066	0.5532327	0.7634938	0.0732814	0.2210563	0.7166017	0.1461466	0.2757139	0.6847106	0.6492664	0.6792832	0.4625262	0.1554825	0.7907940	0.0492145	0.3966246	0.5809123	0.5739691	0.6842508	0.6535684	0.0021524	0.2357365	0.2507665	0.4158399	0.2915235	0.5064096	0.6839144	0.3657408	0.7067294	0.7043805	0.1238462	0.4875502	0.7242896	0.6930648	0.5278877	0.4694662	0.4379910	0.5953120	0.7494050	0.0776608	0.7688507	0.0601658	0.4519882	0.6256981	0.7053665	0.2628496	0.0429500	0.0119685	0.6794838	0.0422522	0.0141941	0.7469656	0.2880975	0.5958643	0.3757175	0.6317589	0.5611541	0.0235670	0.5527065	0.5414018	0.6588221	0.4585705	0.7174547	0.6435128	0.6649820	0.6610008	0.3817800	0.2335577	0.5699167	0.6895058	0.6563315	0.0521932	0.0178564	0.6333357	0.6807834	0.5893600	0.3462493	0.6944313	0.2913410	0.1686767	0.6986131	0.1018032	0.4005279	0.1236960	0.4097892	0.4673510	0.6853632	0.1712054	0.7857477	0.7230221
100	0.6038273	0.6612489	0.1305188	0.4235686	0.2591253	0.2383055	0.6126320	0.1815385	0.1962514	0.0805768	0.6866575	0.4926804	0.6846690	0.2578896	0.6897245	0.1347012	0.1466242	0.2394463	0.5848618	0.5719699	0.6315386	0.5249447	0.0020158	0.6705970	0.0183037	0.6169403	0.3675166	0.8847417	0.5729907	0.7842937	0.0990648	0.0672317	0.0261620	0.3935177	0.0864029	0.3668022	0.4904994	0.4077766	0.5868821	0.5705435	0.3024992	0.4384674	0.7161403	0.3617720	0.1112863	0.4973767	0.6267935	0.6667046	0.6673145	0.0551211	0.2253185	0.0016470	0.4956159	0.6753514	0.7558698	0.0309520	0.0135479	0.0093428	0.4980904	0.0519784	0.0441711	0.7003098	0.1504803	0.6107695	0.5149632	0.6661317	0.6110335	0.0247646	0.4009873	0.5495331	0.6487811	0.2931242	0.0945879	0.6405152	0.7333022	0.6916800	0.7346116	0.2944730	0.1261441	0.6869880	0.6900712	0.0819880	0.0282040	0.4317881	0.5813598	0.3042087	0.3048995	0.7234771	0.2963145	0.2660551	0.3913054	0.0925743	0.4362763	0.1510414	0.4116848	0.4717192	0.7348105	0.2980388	0.3980684	0.7305852
200	0.7178140	0.7015586	0.0796902	0.5941254	0.3276961	0.1110323	0.6508764	0.3025666	0.1461557	0.0445805	0.8884488	0.3182322	0.6934810	0.6041072	0.7338311	0.0466494	0.3633624	0.2437306	0.5736540	0.5603597	0.7666387	0.4704463	0.0073079	0.6390539	0.0270019	0.4906023	0.4272034	0.6792296	0.5252147	0.5974617	0.4404706	0.0178275	0.0049652	0.3993777	0.0369072	0.4277107	0.6867121	0.3305339	0.5915127	0.6109513	0.2805065	0.5010739	0.7060561	0.2096064	0.1077597	0.3164136	0.7394505	0.7625895	0.5898226	0.0787434	0.1187210	0.0188839	0.2625092	0.6788854	0.8145314	0.0104949	0.0213419	0.0198938	0.4966881	0.0572691	0.0213586	0.1989929	0.1040007	0.6160030	0.6005898	0.6939043	0.6396935	0.0241269	0.3033267	0.5804177	0.6461073	0.2747420	0.0836294	0.7192891	0.5962766	0.7522452	0.7242721	0.2453336	0.0378382	0.6980845	0.5632065	0.0510892	0.0783719	0.3991207	0.4891512	0.3239313	0.3197814	0.7842770	0.2910278	0.3777003	0.1509916	0.1221321	0.3967552	0.0924135	0.5026170	0.4365897	0.5468573	0.3252460	0.3064009	0.7385425
300	0.6788440	0.7513430	0.1088641	0.3224766	0.3331349	0.1732243	0.7719470	0.2525581	0.1519814	0.0819912	0.5806295	0.4087241	0.6687709	0.6027954	0.5765701	0.0474347	0.4350344	0.2310391	0.6456884	0.4449168	0.6332577	0.4749707	0.0118180	0.6637898	0.1078431	0.4801485	0.4499761	0.5987502	0.5209989	0.7199660	0.4482734	0.0299035	0.0002258	0.4100031	0.0671935	0.4634033	0.4261446	0.3966130	0.5919836	0.7048971	0.3565009	0.2664056	0.6863977	0.2911519	0.0651300	0.2205945	0.7079651	0.6478460	0.6723310	0.1015847	0.1662256	0.2070752	0.2536079	0.6823830	0.6836340	0.0380528	0.0075229	0.0032027	0.4494595	0.0554842	0.0336177	0.0780258	0.1229771	0.5721646	0.5945007	0.7511368	0.5524997	0.0467454	0.3216033	0.5867344	0.6206621	0.2947198	0.1014522	0.5766852	0.6667413	0.6896563	0.5618177	0.1765952	0.0535197	0.8149123	0.5850919	0.0988070	0.0498404	0.4182468	0.4015824	0.2681520	0.3680747	0.6655648	0.3631847	0.4799153	0.0719322	0.1689432	0.3624942	0.0565976	0.5401237	0.4243709	0.7070369	0.2443886	0.1145313	0.5673621
400	0.6853390	0.5981057	0.0583450	0.4911752	0.2899800	0.1416261	0.6304756	0.2348868	0.0816889	0.0751284	0.7066807	0.3831102	0.6926611	0.6175593	0.6972545	0.0273026	0.4195442	0.2093191	0.8247659	0.4289672	0.6558778	0.4795474	0.0010895	0.6916064	0.1709121	0.4490072	0.4313032	0.6632829	0.5223410	0.6759836	0.4099456	0.0303982	0.0010027	0.2991474	0.0445578	0.4648295	0.5207111	0.3556797	0.6051940	0.6514109	0.3828097	0.1003261	0.7879834	0.3181347	0.1034563	0.2291920	0.6197790	0.5649798	0.4529480	0.0751406	0.1053567	0.2313493	0.2704509	0.7472090	0.7717219	0.0343054	0.0095938	0.0107596	0.5714579	0.0480110	0.0384141	0.1454762	0.1025555	0.6029692	0.5839961	0.8358563	0.5815421	0.0303522	0.3263463	0.4827866	0.6835893	0.2814704	0.0589555	0.7530282	0.7071941	0.8013027	0.7056352	0.2631374	0.0437610	0.6265614	0.5755407	0.1339162	0.0348684	0.3503536	0.4930148	0.2343566	0.2809496	0.7062540	0.4546438	0.5931492	0.0417852	0.0867669	0.2779676	0.0339015	0.3942183	0.3942363	0.4641349	0.2117365	0.1010384	0.6640958
500	0.6633111	0.6394661	0.0732894	0.4442838	0.2190221	0.1712862	0.6388068	0.2165122	0.1170576	0.0722197	0.6353184	0.4518061	0.8128930	0.6514697	0.7301753	0.0459069	0.4419988	0.1906371	0.7377275	0.5319651	0.7989113	0.4708451	0.0049799	0.6208921	0.1555880	0.2919008	0.5847720	0.7370738	0.5745032	0.8143571	0.3622650	0.0313494	0.0000689	0.4548167	0.0429633	0.3831900	0.4694154	0.3269983	0.8334257	0.5474428	0.3376887	0.0625526	0.6223529	0.2509025	0.0926138	0.2012063	0.6076983	0.6677559	0.8463085	0.1065851	0.1362278	0.0755454	0.3200946	0.7104963	0.8545750	0.0101786	0.0010341	0.0065114	0.5311886	0.0507557	0.0728266	0.0867205	0.0790199	0.5833008	0.6634528	0.6790064	0.5408526	0.0607514	0.3668964	0.4928395	0.6660927	0.2643064	0.0866388	0.6636717	0.8561493	0.6336338	0.6408782	0.2175515	0.0539326	0.7009389	0.5208799	0.0789559	0.0411418	0.4329417	0.3424707	0.2669823	0.4212710	0.7578104	0.3261248	0.4142727	0.0464014	0.1251970	0.2363435	0.0804928	0.3839036	0.5355144	0.5021542	0.2181946	0.0668282	0.4967983
600	0.7434573	0.6058054	0.0725153	0.4639561	0.3717942	0.5915635	0.5978638	0.5980500	0.6155477	0.0807546	0.7780004	0.3833355	0.6548242	0.3560547	0.1347303	0.5596040	0.2372135	0.3125751	0.6925292	0.6044027	0.6753292	0.5680273	0.1300837	0.6579078	0.1293266	0.2591552	0.6457919	0.6269562	0.6454288	0.6779580	0.0493762	0.1845842	0.2081935	0.3043849	0.0660078	0.5415143	0.6963754	0.4055000	0.6008298	0.4372295	0.2424284	0.2358726	0.8302491	0.6550286	0.6670050	0.4321582	0.4326481	0.7266097	0.8262162	0.1095206	0.5419960	0.3233304	0.2373699	0.7331376	0.7564165	0.1342796	0.0323285	0.0109598	0.6535996	0.0259562	0.0359422	0.4961043	0.2258624	0.6547192	0.3232240	0.7720221	0.6918518	0.0286112	0.4989769	0.7288457	0.6513004	0.5162847	0.4405757	0.7509463	0.6278190	0.5727802	0.3674819	0.2226286	0.6894647	0.7140918	0.6497822	0.0930633	0.1038576	0.7722419	0.3820847	0.5008638	0.3956956	0.6414748	0.3512861	0.1864116	0.4146504	0.3055860	0.2031249	0.0732903	0.3671353	0.2979501	0.6242422	0.1729310	0.5712648	0.4526819
700	0.6205951	0.5638962	0.0995351	0.4232822	0.2634174	0.7392563	0.7607413	0.1183731	0.6993706	0.0578483	0.7424495	0.3334069	0.6691908	0.0931485	0.1118793	0.6425168	0.1127239	0.2173612	0.5330195	0.7180525	0.7337754	0.4507412	0.0765606	0.5986821	0.0393946	0.2840688	0.5541450	0.7535645	0.7383306	0.6744632	0.0079565	0.1830716	0.2059024	0.3510667	0.3385204	0.4645015	0.8370758	0.4101935	0.6475283	0.5199123	0.1532348	0.4596741	0.6720248	0.6767169	0.6789210	0.5142547	0.4756573	0.6697493	0.6249947	0.0667086	0.7423111	0.1680766	0.4046739	0.4477683	0.7303008	0.1730819	0.0447043	0.0152421	0.7332877	0.0114702	0.0229359	0.6547397	0.2347316	0.6242110	0.3723137	0.7098423	0.6887333	0.0228176	0.4724992	0.4723519	0.7695552	0.4645844	0.6403627	0.6737641	0.6892186	0.6016632	0.4636339	0.2044295	0.6443505	0.7297037	0.7042126	0.0966271	0.0813471	0.6919457	0.4417868	0.6081516	0.3317890	0.6886237	0.3532588	0.2619749	0.5315630	0.2479527	0.2740990	0.0913523	0.3638211	0.4277704	0.4770252	0.1414517	0.7652244	0.6958313
800	0.7307563	0.5777732	0.1314631	0.4107898	0.3042932	0.6883890	0.6318321	0.0482782	0.7163958	0.0497810	0.7124821	0.7127786	0.6821434	0.0719147	0.0561300	0.7333031	0.1042105	0.2213809	0.7837366	0.7083482	0.6359395	0.4215084	0.1194886	0.6816679	0.0442786	0.4162501	0.6417240	0.6415260	0.7252223	0.7405903	0.0020723	0.2136913	0.1624138	0.3582356	0.5104584	0.4540693	0.6196751	0.3736860	0.5428788	0.5762440	0.0811304	0.5462753	0.7259524	0.7524757	0.7020950	0.5934390	0.5937563	0.6824467	0.6797999	0.0942354	0.7222443	0.0391414	0.4115306	0.5250430	0.6311245	0.2060508	0.0520986	0.0298857	0.7465760	0.0439714	0.0345879	0.7758449	0.2439010	0.5845249	0.2848776	0.6767874	0.6049784	0.0397075	0.3581015	0.5773605	0.8135225	0.4865647	0.6545354	0.6679505	0.6414671	0.6406154	0.3672088	0.2496079	0.5723757	0.6815096	0.7119245	0.0732879	0.0547362	0.7314795	0.6048775	0.7226195	0.3595533	0.5701174	0.4274654	0.1417917	0.6000609	0.1832260	0.3210514	0.1265052	0.4703717	0.3963692	0.6747316	0.1912075	0.8020812	0.5756748
900	0.6605044	0.7998312	0.1288700	0.4152686	0.2571476	0.6664464	0.7046733	0.0419233	0.6362677	0.0713785	0.5883823	0.4910215	0.7227204	0.0771173	0.1322038	0.7688794	0.0972752	0.1768745	0.6501349	0.6921256	0.7651104	0.4809535	0.0992880	0.6703157	0.0249084	0.5696124	0.4963992	0.7134298	0.7615288	0.7245324	0.0030291	0.2061088	0.2075779	0.4078201	0.2718794	0.5561957	0.6266054	0.3972161	0.6562832	0.4823126	0.1090304	0.5713608	0.7160196	0.7855445	0.7423368	0.5968328	0.6582288	0.5166224	0.6775743	0.0729471	0.7467572	0.0613987	0.5807922	0.3873722	0.7100500	0.2232157	0.0565782	0.0130298	0.5953574	0.0182710	0.0758656	0.6937468	0.2116963	0.6724049	0.3715064	0.7220859	0.6834192	0.0230169	0.3341876	0.4766816	0.6718521	0.4076447	0.6377503	0.6165013	0.6842466	0.5441362	0.4494893	0.2572836	0.6308239	0.7093083	0.6719997	0.0553528	0.0438928	0.6852996	0.4712007	0.6804234	0.3323050	0.8800816	0.3270556	0.1858426	0.6528385	0.1567196	0.3357487	0.1076671	0.5072794	0.6219900	0.6394567	0.2275135	0.6716564	0.6901737
